
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:07.500]   God so loved the world that he sent his son into it.
[00:00:07.500 --> 00:00:11.500]   That's what we celebrate this week, the birth of Jesus Christ of Nazareth,
[00:00:11.500 --> 00:00:17.000]   the incarnation of God in the flesh, Emmanuel, God with us.
[00:00:17.000 --> 00:00:20.500]   So, of course, we can ask the question, "Why?"
[00:00:20.500 --> 00:00:24.500]   Why was the eternal Son of God born in a manger?
[00:00:24.500 --> 00:00:27.500]   Why was he enfleshed? Why did he need a body?
[00:00:27.500 --> 00:00:31.500]   This obviously is at the very heart of the incarnation, and to explain,
[00:00:31.500 --> 00:00:35.500]   here is a sermon clip from John Piper as we find him preaching his way through the Gospel of John,
[00:00:35.500 --> 00:00:40.500]   and particularly as he and the church approach the Christmas season of 2009.
[00:00:40.500 --> 00:00:44.500]   Here he is to explain the purpose of Christ's incarnation.
[00:00:44.500 --> 00:00:53.500]   There is no Christmas story, no traditional birth of Jesus story in the Gospel of John.
[00:00:53.500 --> 00:00:59.500]   We're still in the Gospel of John, still in chapter 6, but we're stepping back to get a bigger picture now
[00:00:59.500 --> 00:01:03.500]   of how Christmas is woven into this Gospel.
[00:01:03.500 --> 00:01:09.500]   It doesn't have a story at the beginning like Luke does and Matthew does.
[00:01:09.500 --> 00:01:15.500]   Instead, the Christmas story is woven through the Gospel,
[00:01:15.500 --> 00:01:20.500]   and its meaning is given repeatedly in the Gospel.
[00:01:20.500 --> 00:01:26.500]   So it begins, the first verse of the book, "In the beginning was the Word,
[00:01:26.500 --> 00:01:30.500]   and the Word was with God, and the Word was God."
[00:01:30.500 --> 00:01:37.500]   So all the way back into eternity, there was the Word, and this mysterious statement,
[00:01:37.500 --> 00:01:44.500]   "The Word was God," and paradoxically, "The Word was with God."
[00:01:44.500 --> 00:01:50.500]   Was God with God? And immediately you're into weighty Trinitarian matters, aren't you?
[00:01:50.500 --> 00:01:55.500]   I mean, you don't have to go reading theology books to know that's strange.
[00:01:55.500 --> 00:01:59.500]   How can you be God and be with God at the same time?
[00:01:59.500 --> 00:02:02.500]   Well, that's why we are who we are.
[00:02:02.500 --> 00:02:09.500]   In Trinitarian, he is God, and the Son is God, and the Spirit is God, and the Father is God.
[00:02:09.500 --> 00:02:13.500]   There's one God and three persons. They're with each other, and they're one.
[00:02:13.500 --> 00:02:20.500]   And then verse 14, Christmas, "And the Word became flesh and dwelt among us,
[00:02:20.500 --> 00:02:26.500]   and we have seen His glory, glory as of the only Son from the Father, full of grace and truth."
[00:02:26.500 --> 00:02:34.500]   Verse 16, "And from His fullness we have all received grace upon grace."
[00:02:34.500 --> 00:02:40.500]   So the eternal Word that had no beginning, never came into being,
[00:02:40.500 --> 00:02:46.500]   now, in the fullness of time, becomes flesh.
[00:02:46.500 --> 00:02:52.500]   And in that way, the Son of God becomes flesh.
[00:02:52.500 --> 00:02:58.500]   The Son of God, Word, same person, becomes flesh,
[00:02:58.500 --> 00:03:04.500]   and in becoming flesh, reveals God like He had never been revealed before.
[00:03:04.500 --> 00:03:12.500]   So here we have God, He was God, clothing Himself with flesh, and the glory of God,
[00:03:12.500 --> 00:03:17.500]   the glory as of the only Son from the Father, is being revealed,
[00:03:17.500 --> 00:03:22.500]   like that glory had never been revealed before.
[00:03:22.500 --> 00:03:26.500]   That's John's understanding of Christmas.
[00:03:26.500 --> 00:03:32.500]   God the Son comes, He is God, He's with God, He reveals God,
[00:03:32.500 --> 00:03:41.500]   and now that revelation is dominant by grace, in grace, full of grace and truth.
[00:03:41.500 --> 00:03:44.500]   "And from His fullness we have all received grace upon grace."
[00:03:44.500 --> 00:03:53.500]   So Christmas is the eternal Word, the eternal Son, clothing Himself with flesh,
[00:03:53.500 --> 00:03:59.500]   in order that grace might come to sinners, truth might come to sinners.
[00:03:59.500 --> 00:04:04.500]   Go a little farther, John chapter 3, verse 16.
[00:04:04.500 --> 00:04:11.500]   "For God so loved the world, that He gave His only Son," that's Christmas,
[00:04:11.500 --> 00:04:17.500]   and Good Friday, all in one, "that whoever believes," this is the purpose for Christmas,
[00:04:17.500 --> 00:04:22.500]   "that whoever believes in Him might not perish, but have eternal life.
[00:04:22.500 --> 00:04:26.500]   For God did not send His Son into the world to condemn the world."
[00:04:26.500 --> 00:04:28.500]   So Christmas is not for condemnation.
[00:04:28.500 --> 00:04:31.500]   God did not send His Son into the world to condemn the world,
[00:04:31.500 --> 00:04:33.500]   but that the world through Him might be saved.
[00:04:33.500 --> 00:04:37.500]   So Christmas is for salvation.
