
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:12.000]   Welcome back. We've been looking at John Piper's new book recently titled "Come, Lord Jesus Meditations on the Second Coming of Christ."
[00:00:12.000 --> 00:00:23.000]   And we're going to return to the book next time, but we ended the episode on Monday looking at how the second coming of Christ gives us the grace that we need to endure suffering with joy.
[00:00:23.000 --> 00:00:30.000]   That was 1 Peter 4, verses 12 and 13, a key text that has appeared 20 times on the podcast already.
[00:00:30.000 --> 00:00:36.000]   It's a very critical text if you want to understand Pastor John and Christian hedonism and what the Bible says about suffering.
[00:00:36.000 --> 00:00:39.000]   1 Peter 4, verses 12 and 13.
[00:00:39.000 --> 00:00:49.000]   So we're going to hit pause on our little series on the second coming to press into this reality, suffering with joy, connecting our suffering to our joy.
[00:00:49.000 --> 00:00:58.000]   It's a very sensitive connection, and it came up in Hawaii back in 2014 with Pastor John speaking to a room full of pastors and their wives,
[00:00:58.000 --> 00:01:10.000]   a room that included, likely not aware to Pastor John, a woman, a woman from Kahului, Hawaii, who was in the room suffering silently.
[00:01:10.000 --> 00:01:13.000]   She shared this clip with us in her story.
[00:01:13.000 --> 00:01:18.000]   First the clip, then her story. Here's Pastor John.
[00:01:18.000 --> 00:01:29.000]   Now, connecting joy and suffering is a risky business, and I would only do it because of 21 texts I wrote down here.
[00:01:29.000 --> 00:01:38.000]   I'm not going to read them all. That would be tedious. I'm going to read 10, because I think I can read them non-tediously.
[00:01:38.000 --> 00:01:47.000]   So this is kind of a bath right now. I'm just going to bathe you with one truth, okay, and you'll hear it.
[00:01:47.000 --> 00:01:51.000]   The connection between joy and suffering in the New Testament.
[00:01:51.000 --> 00:02:04.000]   One, Romans 5, 3, "We rejoice in our sufferings, knowing that suffering produces endurance, and endurance produces character, and character produces hope, and hope doesn't disappoint."
[00:02:04.000 --> 00:02:15.000]   Number two, James 1, verse 2, "Count it all joy, my brothers, when you meet various trials, for you know the testing of your faith produces steadfastness."
[00:02:15.000 --> 00:02:28.000]   Number three, 1 Peter 4, 13, "We rejoice insofar as you share the sufferings of Christ, that you may rejoice and be glad when his glory is revealed."
[00:02:28.000 --> 00:02:36.000]   Number four, oh, I skipped from three to five. Maybe I only have nine. I see my numbering is off here.
[00:02:36.000 --> 00:02:38.000]   So I'm going to stick in another one to make it 10.
[00:02:38.000 --> 00:02:50.000]   Hebrews 10, 34, "For you had compassion on the prisoners, and you joyfully accepted the plundering of your property."
[00:02:50.000 --> 00:02:59.000]   Number five, Acts 5, 41, "They left the presence of the council rejoicing that they had been counted worthy to suffer dishonor."
[00:02:59.000 --> 00:03:12.000]   Number six, 2 Corinthians 12, 9, "I will all the more gladly boast about my weaknesses, that the power of Christ may rest upon me, for the sake of Christ's end."
[00:03:12.000 --> 00:03:21.000]   I am content, I am content with weaknesses, insults, hardships, persecution, calamities, for when I am weak, then am I strong.
