
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:06.000]   Happy Friday, everyone.
[00:00:06.000 --> 00:00:08.000]   Today we're going to do something a little bit different.
[00:00:08.000 --> 00:00:14.000]   Instead of a question, we're going to encourage one particular listener, and hopefully many like her.
[00:00:14.000 --> 00:00:21.000]   This is a letter from Pastor John to a mother he knows personally, who wrote him because she needs strength
[00:00:21.000 --> 00:00:24.000]   in the great calling that she carries.
[00:00:24.000 --> 00:00:28.000]   She's been caring for a disabled son for over 20 years.
[00:00:28.000 --> 00:00:35.000]   A son who cannot talk, a son who cannot dress himself, a son who cannot feed himself.
[00:00:35.000 --> 00:00:37.000]   He's now turned 20 years old.
[00:00:37.000 --> 00:00:46.000]   And most of us can only imagine the enormity of the burden this mom carries every day as his primary caregiver,
[00:00:46.000 --> 00:00:49.000]   now for over two decades.
[00:00:49.000 --> 00:00:54.000]   So, Pastor John, what did you say to this amazing mom in your letter?
[00:00:54.000 --> 00:01:03.000]   Maybe what I should do is this. I'm sure this mom would not want me to lift her up as a hero
[00:01:03.000 --> 00:01:10.000]   and make her name public or her situation known, so I won't.
[00:01:10.000 --> 00:01:21.000]   But I know that she wouldn't mind if I took this public occasion to share with others the kind of encouragement
[00:01:21.000 --> 00:01:29.000]   I wanted her to feel, because there are thousands of moms, and not just moms, of course,
[00:01:29.000 --> 00:01:38.000]   who quietly carry huge burdens for their disabled children and for other relatives.
[00:01:38.000 --> 00:01:47.000]   And I am sure that they often feel like this is one of the loneliest jobs in the world,
[00:01:47.000 --> 00:01:52.000]   with little or no public recognition or reward.
[00:01:52.000 --> 00:02:00.000]   So how do you last? How do you keep on so quietly and out of the way, bearing so much weight?
[00:02:00.000 --> 00:02:02.000]   How do you press on?
[00:02:02.000 --> 00:02:10.000]   So I'm going to make enough changes in this letter that I wrote to this mom
[00:02:10.000 --> 00:02:19.000]   to encourage her on the birthday of her disabled son so that she won't be given away,
[00:02:19.000 --> 00:02:28.000]   but I hope the basic message comes through and that all those who have the relentless job of caregiving
[00:02:28.000 --> 00:02:31.000]   will take heart. So here's what I wrote to her.
[00:02:31.000 --> 00:02:38.000]   "Noel and I remember being at your dining room table, talking about this new little one
