
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:10.000]   Well, about a month ago in episode 1105, we talked about the absolute sovereignty of God.
[00:00:10.000 --> 00:00:18.000]   That God is finally and decisively in control of everything from the farthest galaxy to the smallest subatomic particle
[00:00:18.000 --> 00:00:21.000]   and to all the actions of human beings.
[00:00:21.000 --> 00:00:25.000]   And we talked about how this transforms our daily lives.
[00:00:25.000 --> 00:00:28.000]   That was in episode 1105.
[00:00:28.000 --> 00:00:32.000]   But what if all this same theology works in the other direction?
[00:00:32.000 --> 00:00:39.000]   While the absolute sovereignty of God over all things seems to make some believers more energetic, ambitious, and determined to reach the nations with the gospel,
[00:00:39.000 --> 00:00:47.000]   this same sovereignty also seems to make other believers more apathetic, withdrawn, and passive when it comes to gospel mission.
[00:00:47.000 --> 00:00:49.000]   So what explains this difference?
[00:00:49.000 --> 00:00:54.000]   It's a question today from a listener named Brian who seems to find himself more and more indifferent in his life.
[00:00:54.000 --> 00:00:57.000]   He writes this, "Pastor John, I need your help.
[00:00:57.000 --> 00:01:03.000]   The deeper I think I understand God's sovereignty, the more it seems to fuel my own personal apathy.
[00:01:03.000 --> 00:01:06.000]   What is wrong with me?"
[00:01:06.000 --> 00:01:18.000]   Brian, let me sketch four kinds of responses to the sovereignty of God, and you see where you might fit in.
[00:01:18.000 --> 00:01:21.000]   Then I'll tell you why I'm doing this.
[00:01:21.000 --> 00:01:25.000]   This might help answer the problem.
[00:01:25.000 --> 00:01:35.000]   I'm assuming here that when we talk about the sovereignty of God, we are referring to his total control of all things,
[00:01:35.000 --> 00:01:40.000]   like the roll of the dice in every human game, Proverbs 16.33,
[00:01:40.000 --> 00:01:51.000]   or like the fall of every bird from the branches in the forest in every jungle in the world, Matthew 10.29, as Jesus said.
[00:01:51.000 --> 00:01:54.000]   So that's my assumption about the definition of the sovereignty of God.
[00:01:54.000 --> 00:02:01.000]   Now, there are two ways to reject it and two ways to accept it, and that's what I mean by my four ways of responding.
[00:02:01.000 --> 00:02:08.000]   The two ways to reject this are, one, reject the sovereignty of God because deep down,
[00:02:08.000 --> 00:02:16.000]   the reality itself as it really exists in the world is ugly or abhorrent to you.
[00:02:16.000 --> 00:02:19.000]   This is real rebellion against God.
[00:02:19.000 --> 00:02:20.000]   So that's number one.
[00:02:20.000 --> 00:02:29.000]   The other way to reject the sovereignty of God is to have a conception of it that is distorted, unbiblical,
[00:02:29.000 --> 00:02:40.000]   and thus see it as genuinely antithetical to a true biblical picture of God.
[00:02:40.000 --> 00:02:49.000]   So you can see the first way of rejecting the sovereignty of God is rooted in a deep-seated rebellion against God,
[00:02:49.000 --> 00:02:57.000]   while the second way of rejecting the sovereignty of God may in fact coexist with a humble,
[00:02:57.000 --> 00:03:08.000]   regenerate heart that for various reasons doesn't see the true biblical nature of the sovereignty of God
[00:03:08.000 --> 00:03:16.000]   as it is taught in Scripture or perhaps has some distorted notions about other attributes that he's trying to make it fit with
[00:03:16.000 --> 00:03:26.000]   so that they can't see God's sovereignty any other way than being at odds with the picture of God they have in the Bible.
[00:03:26.000 --> 00:03:32.000]   I want to cut those people slack and say until they get their thoughts sorted out,
[00:03:32.000 --> 00:03:39.000]   they may be deeply humble and regenerate people.
[00:03:39.000 --> 00:03:41.000]   Then, here are the other two.
[00:03:41.000 --> 00:03:46.000]   There are two ways of embracing the total sovereignty of God.
