
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.560]   Dr. J.I. Packer recently passed into glory.
[00:00:08.560 --> 00:00:10.900]   It was about a year ago that we began to get updates
[00:00:10.900 --> 00:00:14.640]   indicating that his race on earth was nearing its end.
[00:00:14.640 --> 00:00:17.480]   And I had a short list of topics I wanted to talk with him
[00:00:17.480 --> 00:00:18.560]   about over the telephone,
[00:00:18.560 --> 00:00:23.000]   and he very kindly agreed to a series of three phone calls
[00:00:23.000 --> 00:00:25.520]   to answer various questions that I had about the Puritans
[00:00:25.520 --> 00:00:29.080]   and specifically his thoughts on a Puritan theologian
[00:00:29.080 --> 00:00:30.640]   named Thomas Goodwin.
[00:00:30.640 --> 00:00:32.120]   These were not formal interviews,
[00:00:32.120 --> 00:00:34.640]   just informal chats that we had.
[00:00:34.640 --> 00:00:37.280]   However, I knew at the end of that third call,
[00:00:37.280 --> 00:00:39.920]   it would be the final time that I would speak with him.
[00:00:39.920 --> 00:00:42.200]   And I wanted to voice my gratitude to God
[00:00:42.200 --> 00:00:46.240]   for his life and ministry and to voice it to him.
[00:00:46.240 --> 00:00:49.300]   And the final minute of that last call I did record,
[00:00:49.300 --> 00:00:50.300]   here's how it ended.
[00:00:50.300 --> 00:00:54.680]   - The world of Puritan studies is waiting
[00:00:54.680 --> 00:00:59.680]   for someone to focus on Owen, sorry, on Goodwin
[00:00:59.680 --> 00:01:01.560]   as a life's work.
[00:01:01.560 --> 00:01:02.680]   - Yes, amen. - All right.
[00:01:02.680 --> 00:01:05.520]   That's Packer sticking his neck out.
[00:01:05.520 --> 00:01:08.160]   And now I must say over to you.
[00:01:08.160 --> 00:01:09.400]   - Yeah, excellent.
[00:01:09.400 --> 00:01:11.400]   Dr. Packer, thank you for your time.
[00:01:11.400 --> 00:01:14.040]   I am grateful to God for your works
[00:01:14.040 --> 00:01:16.320]   and all of the books that you've written over the years.
[00:01:16.320 --> 00:01:20.480]   And God has used you in a mighty way in my life,
[00:01:20.480 --> 00:01:22.160]   and I'm grateful to God for you.
[00:01:22.160 --> 00:01:23.080]   Thank you.
[00:01:23.080 --> 00:01:26.120]   And when next you see John Piper,
[00:01:26.120 --> 00:01:29.160]   give him my greetings and assurance
[00:01:29.160 --> 00:01:33.080]   that though my productive days, I think,
[00:01:33.080 --> 00:01:37.120]   are over, my position on everything
[00:01:37.120 --> 00:01:42.120]   which we've shared views in the past,
[00:01:42.120 --> 00:01:44.720]   my position remains where it was.
[00:01:44.720 --> 00:01:48.960]   For general assurance, God be with you and bless you.
[00:01:48.960 --> 00:01:50.800]   - All right, Dr. Packer, God bless you.
[00:01:50.800 --> 00:01:51.960]   Thank you. - Bye now.
[00:01:52.640 --> 00:01:54.840]   (static crackling)
[00:01:54.840 --> 00:01:57.040]   - Although Dr. Packer's formal ministry had ended
[00:01:57.040 --> 00:02:00.760]   and he would no longer preach or sit at his typewriter
[00:02:00.760 --> 00:02:04.040]   to write books or articles, he wanted Pastor John
[00:02:04.040 --> 00:02:07.800]   to know that the shared convictions that he had with us,
[00:02:07.800 --> 00:02:10.160]   the convictions that drove his public ministry,
[00:02:10.160 --> 00:02:13.280]   convictions about Christ and imputation
[00:02:13.280 --> 00:02:16.280]   of personal holiness and of the nature of scripture,
[00:02:16.280 --> 00:02:18.520]   those convictions were all convictions
[00:02:18.520 --> 00:02:21.200]   that he was still clinging to privately.
[00:02:21.200 --> 00:02:23.360]   I love that, that's precious.
[00:02:23.360 --> 00:02:26.040]   And I know friends close to him in his final weeks and days
[00:02:26.040 --> 00:02:29.320]   and hours on earth confirmed the very same thing.
[00:02:29.320 --> 00:02:31.880]   Until the very end, Dr. Packer talked
[00:02:31.880 --> 00:02:36.040]   about the preciousness of the gospel of Jesus Christ.
[00:02:36.040 --> 00:02:38.880]   And those shared convictions that we had with him
[00:02:38.880 --> 00:02:41.400]   bring us back to an earlier date, five years ago.
[00:02:41.400 --> 00:02:44.840]   It was in April of 2015, Pastor John traveled
[00:02:44.840 --> 00:02:47.960]   from Minneapolis to Vancouver to interview Dr. Packer
[00:02:47.960 --> 00:02:50.240]   about life, doctrine, and ministry.
[00:02:50.240 --> 00:02:51.600]   What resulted from their time together
[00:02:51.600 --> 00:02:53.920]   is a 72 minute conversation.
[00:02:53.920 --> 00:02:57.400]   This interview has never been released until now.
[00:02:57.400 --> 00:02:58.480]   Here it is.
[00:02:58.480 --> 00:03:03.480]   - Dr. Packer, in 1988, you came
[00:03:03.480 --> 00:03:06.800]   to the Bethlehem Conference for Pastors.
[00:03:06.800 --> 00:03:10.400]   You may not even remember that we started as a church.
[00:03:10.400 --> 00:03:15.080]   It's been going on now for, what's that, 27 years or so.
[00:03:15.080 --> 00:03:19.080]   And you didn't know anything about this.
[00:03:19.080 --> 00:03:20.120]   It was the very first one.
[00:03:20.120 --> 00:03:22.840]   I didn't know if anybody would come.
[00:03:22.840 --> 00:03:27.200]   And I wanted to publicly thank you for coming.
[00:03:27.200 --> 00:03:32.200]   And I mention it because you have, I think,
[00:03:32.200 --> 00:03:37.840]   assumed that lowly, risk-taking servant role
[00:03:37.840 --> 00:03:40.800]   for more than one ministry.
[00:03:40.800 --> 00:03:43.520]   Getting our little conference off the ground
[00:03:43.520 --> 00:03:47.560]   with your presence was a gift to us.
[00:03:47.560 --> 00:03:52.160]   So thank you, and the legacy has been significant.
[00:03:52.160 --> 00:03:54.960]   There's another thing.
[00:03:54.960 --> 00:03:56.920]   If you wanna respond, you can in just a minute.
[00:03:56.920 --> 00:03:57.760]   There's another thing.
[00:03:57.760 --> 00:03:59.880]   Two years before that, and I'm almost sure
[00:03:59.880 --> 00:04:03.800]   you won't remember this, I wrote a book
[00:04:03.800 --> 00:04:08.640]   called Desiring God, first popular book.
[00:04:08.640 --> 00:04:10.080]   My dissertation doesn't count
[00:04:10.080 --> 00:04:11.720]   because it didn't get any blurbs.
[00:04:11.720 --> 00:04:14.520]   And you wrote a blurb for it, first blurb,
[00:04:14.520 --> 00:04:16.440]   right at the top, and you said,
[00:04:16.440 --> 00:04:20.960]   "The ghost of Jonathan Edwards
[00:04:20.960 --> 00:04:24.840]   "walks through the pages of this book."
[00:04:24.840 --> 00:04:26.280]   (laughs)
[00:04:26.280 --> 00:04:29.400]   And you added, to my amazement,
[00:04:29.400 --> 00:04:34.400]   "I think he would be pleased with his disciple."
[00:04:34.400 --> 00:04:37.120]   It really did bring tears to my eyes.
[00:04:37.120 --> 00:04:40.880]   That you would write it, that you would say that,
[00:04:40.880 --> 00:04:41.880]   moved me deeply.
[00:04:41.880 --> 00:04:46.400]   So for those two reasons, a blurb on my first popular book,
[00:04:46.400 --> 00:04:50.360]   and the first speaker at the Bethlehem Conference
[00:04:50.360 --> 00:04:54.240]   for Pastors has endeared you to me
[00:04:54.240 --> 00:04:57.760]   in some pretty significant ways.
[00:04:57.760 --> 00:04:59.480]   - Well, that's a very gracious way
[00:04:59.480 --> 00:05:01.960]   for you to start this conversation.
[00:05:01.960 --> 00:05:05.960]   I appreciate it, and you remind me of things
[00:05:05.960 --> 00:05:08.920]   which are very happy memories, as a matter of fact.
[00:05:10.640 --> 00:05:15.640]   Nothing that has happened since I made those gestures
[00:05:15.640 --> 00:05:19.400]   has changed my mind about any of the things
[00:05:19.400 --> 00:05:21.840]   that we had in common then.
[00:05:21.840 --> 00:05:27.960]   And, well, it's just a great joy to be talking to you now,
[00:05:27.960 --> 00:05:30.320]   after so many years,
[00:05:30.320 --> 00:05:35.080]   and realizing that all of this stays firm.
[00:05:35.080 --> 00:05:35.920]   - Yeah.
[00:05:35.920 --> 00:05:39.680]   So here's the way I wanna turn that ghost comment
[00:05:39.680 --> 00:05:41.360]   into a question.
[00:05:41.360 --> 00:05:44.240]   So Jonathan Edwards is walking through John Piper's writings
[00:05:44.240 --> 00:05:47.000]   like a ghost, and I'm happy with that.
[00:05:47.000 --> 00:05:48.280]   And to be called a disciple
[00:05:48.280 --> 00:05:50.160]   who would be pleasing to the master,
[00:05:50.160 --> 00:05:54.000]   that sub-master is pleasing to me.
[00:05:54.000 --> 00:05:59.000]   You have different ghosts walking through your pages.
[00:05:59.000 --> 00:06:02.160]   And if I were to guess what they are,
[00:06:02.160 --> 00:06:03.160]   I think it's pretty clear.
[00:06:03.160 --> 00:06:08.160]   They are English Puritans from the 17th century.
[00:06:09.160 --> 00:06:10.560]   - You're right.
[00:06:10.560 --> 00:06:13.600]   - You have called them Redwoods in the book,
[00:06:13.600 --> 00:06:17.280]   "The Quest for Godliness."
[00:06:17.280 --> 00:06:20.460]   So the question is kind of twofold.
[00:06:20.460 --> 00:06:25.200]   What, speaking now to younger people
[00:06:25.200 --> 00:06:28.280]   who may be very marginally familiar
[00:06:28.280 --> 00:06:31.140]   with that group of Redwoods,
[00:06:31.140 --> 00:06:33.560]   what was it about them that took you,
[00:06:33.560 --> 00:06:36.340]   took hold of you, and have stayed hold of you,
[00:06:37.880 --> 00:06:40.920]   that would be useful for us today?
[00:06:40.920 --> 00:06:45.440]   And subordinately, does Edwards walk at all
[00:06:45.440 --> 00:06:46.880]   through the pages?
[00:06:46.880 --> 00:06:50.500]   In other words, did Edwards have a little place
[00:06:50.500 --> 00:06:53.100]   in the shaping of J.I. Packer?
[00:06:53.100 --> 00:06:54.160]   Just take those one at a time.
[00:06:54.160 --> 00:06:56.760]   If you forget the Edwards piece, I'll bring you back.
[00:06:56.760 --> 00:06:59.160]   Talk about the Puritans for a minute.
[00:06:59.160 --> 00:07:01.560]   - Well, the first thing to say, I think,
[00:07:01.560 --> 00:07:05.680]   is that the Puritans broke into my life
[00:07:05.680 --> 00:07:07.700]   when I was still a young Christian.
[00:07:07.700 --> 00:07:10.720]   I became a believer at Oxford,
[00:07:10.720 --> 00:07:14.520]   and I was put in charge of a library
[00:07:14.520 --> 00:07:18.560]   that had been left to the university chapter,
[00:07:18.560 --> 00:07:22.240]   and in that library were uncut volumes
[00:07:22.240 --> 00:07:25.640]   of the works of John Owen, who by general consent,
[00:07:25.640 --> 00:07:27.920]   of course, is the top Puritan.
[00:07:27.920 --> 00:07:32.920]   And I was interested, simply, I suppose,
[00:07:34.600 --> 00:07:37.360]   because I'm that sort of person.
[00:07:37.360 --> 00:07:40.720]   I like to know about the past of anything
[00:07:40.720 --> 00:07:43.480]   that I'm interested in in the present.
[00:07:43.480 --> 00:07:46.280]   And at that time, in the present,
[00:07:46.280 --> 00:07:49.920]   I was interested in, well, more than interested,
[00:07:49.920 --> 00:07:52.760]   I mean, I was committed as a disciple of Christ.
[00:07:52.760 --> 00:07:54.560]   I was a new disciple.
[00:07:54.560 --> 00:07:57.640]   I was trying to catch up for all those years
[00:07:57.640 --> 00:08:00.000]   during which I hadn't been a believer,
[00:08:00.000 --> 00:08:04.440]   and from that standpoint, it was time wasted.
[00:08:04.440 --> 00:08:08.720]   And I had heard that the Puritans
[00:08:08.720 --> 00:08:10.380]   were something rather special.
[00:08:10.380 --> 00:08:15.680]   So I cut the pages, the uncut pages,
[00:08:15.680 --> 00:08:19.120]   of a volume of John Owen and started reading.
