
[00:00:00.000 --> 00:00:02.000]   [MUSIC]
[00:00:02.000 --> 00:00:07.440]   The primary pitch is that we are more or less the foremost organization in the world that is
[00:00:07.440 --> 00:00:12.880]   a non-profit group doing research on and training and publicly releasing large language models.
[00:00:12.880 --> 00:00:17.120]   If you look at the list of organizations that have trained large language models that are
[00:00:17.120 --> 00:00:21.840]   kind of at the scale that we operate at or larger, it is overwhelmingly dominated by
[00:00:21.840 --> 00:00:25.760]   major tech companies as well as a handful of other for-profit organizations. Then there's us.
[00:00:25.760 --> 00:00:29.440]   Like that is the list of people who train in large language models. And so for people who
[00:00:29.440 --> 00:00:33.440]   want to support research and people who want to support non-profits doing research, we are the
[00:00:33.440 --> 00:00:36.640]   people that they would go support. You're listening to Gradient Dissent,
[00:00:36.640 --> 00:00:41.440]   a show about machine learning in the real world. And I'm your host, Lukas Biewald.
[00:00:41.440 --> 00:00:47.680]   Stella Biederman is a researcher at Eleuther AI, which calls itself a grassroots collective of
[00:00:47.680 --> 00:00:52.480]   researchers working to enable open-source AI research. They're well-known to me and a lot
[00:00:52.480 --> 00:00:58.000]   of other people for releasing some of the really large open-source language models and making them
[00:00:58.000 --> 00:01:02.480]   open-source before anyone else. I actually hadn't realized how interesting Eleuther was and how they
[00:01:02.480 --> 00:01:06.800]   thought about the world. And I actually learned a lot in this conversation and I hope you do too.
[00:01:06.800 --> 00:01:12.160]   I guess the place I'd love to start is for people who don't know,
[00:01:12.160 --> 00:01:18.320]   what is Eleuther and how did you start it? Yeah. So quick background. So my name is
[00:01:18.320 --> 00:01:24.880]   Stella Biederman, obviously. I run Eleuther AI, which is a soon-to-be non-profit research
[00:01:24.880 --> 00:01:30.160]   organization. A quick detail I want to correct is I did not start Eleuther AI. I currently run it
[00:01:30.160 --> 00:01:36.480]   and the people who founded it have moved on to other things, which I'm sure is something we'll
[00:01:36.480 --> 00:01:44.240]   talk about in a bit. But I was not one of the people who founded it. I was joined in the first
[00:01:44.240 --> 00:01:52.800]   month or so. Eleuther AI started off as a Discord server for people who were really excited by GTP3
[00:01:53.360 --> 00:02:00.720]   and thought GTP3 was really interesting and noteworthy. Primarily AI researchers, some AI
[00:02:00.720 --> 00:02:07.440]   enthusiasts as well, and a lot of people who had AI research adjacent backgrounds. Software
[00:02:07.440 --> 00:02:14.160]   engineers, ML people who weren't researchers, but they did ML ops type stuff. And it quickly became
[00:02:14.160 --> 00:02:20.000]   a community for people. And the other piece of context here is it started during the pandemic.
[00:02:20.000 --> 00:02:26.880]   It started in July of 2020. So it kind of very quickly for a lot of people became a place to have
[00:02:26.880 --> 00:02:34.720]   conversations about this new and interesting technology that they didn't have access to
[00:02:34.720 --> 00:02:40.560]   having elsewhere. Possibly because just of the pandemic and cutting down on non-social stuff.
[00:02:40.560 --> 00:02:46.720]   Oftentimes because they weren't AI researchers and didn't have friends who were AI researchers.
[00:02:47.920 --> 00:02:53.120]   And what it was, strictly speaking, was a Discord server for people to hang out and talk about AI.
[00:02:53.120 --> 00:02:59.600]   And it is still today a Discord server that's publicly visible and anyone can join.
[00:02:59.600 --> 00:03:04.880]   And kind of what happened was that there were a bunch of people who got very excited about
