
[00:00:00.000 --> 00:00:05.000]   Sweet Hop is an online marketplace curating the best in premium seating at stadiums, arenas,
[00:00:05.000 --> 00:00:10.500]   and amphitheaters nationwide. With Sweet Hop's 100% ticket guarantee, no hidden fees, and
[00:00:10.500 --> 00:00:15.000]   the personal high-level service you expect with a premium purchase, you can relax knowing
[00:00:15.000 --> 00:00:20.340]   you'll receive the luxury experience you deserve. Visit SweetHop.com today to book your premium
[00:00:20.340 --> 00:00:25.000]   tickets to your favorite teams, artists, and all the must-see live events to Sweet Hop
[00:00:25.000 --> 00:00:30.000]   around LA. It's more than just a ticket.
[00:00:30.000 --> 00:00:36.000]   It's a new year, it's Friday, and that means it's time for Friday Q&A.
[00:00:36.000 --> 00:00:52.000]   [Music]
[00:00:52.000 --> 00:00:56.000]   Welcome to Radical Personal Finance, the show dedicated to providing you with the knowledge,
[00:00:56.000 --> 00:01:00.000]   skills, insight, and encouragement you need to live a rich and meaningful life now while
[00:01:00.000 --> 00:01:04.000]   building a plan for financial freedom in 10 years or less. My name is Joshua, and I am
[00:01:04.000 --> 00:01:09.000]   your host. And on Fridays here at Radical Personal Finance, we do a live Q&A.
[00:01:09.000 --> 00:01:13.000]   We've got callers waiting on the phone line. You can go there, and anything that you want
[00:01:13.000 --> 00:01:15.000]   to talk about, we talk about.
[00:01:15.000 --> 00:01:24.000]   [Music]
[00:01:24.000 --> 00:01:29.000]   If you would like to join for a Friday Q&A call like today's in the future, I would love
[00:01:29.000 --> 00:01:35.000]   to have you. I screen these calls, I screen the callers to these calls based upon support
[00:01:35.000 --> 00:01:39.000]   of the show as a patron. So these calls are open on Fridays to people who support the
[00:01:39.000 --> 00:01:44.000]   show on Patreon. You can do that at RadicalPersonalFinance.com/patron. Again, that is
[00:01:44.000 --> 00:01:48.000]   RadicalPersonalFinance.com/patron. If you sign up to become a patron there at the
[00:01:48.000 --> 00:01:54.000]   appropriate level, you will gain access to the Friday Q&A call-in information, the time,
[00:01:54.000 --> 00:01:58.000]   and the phone number, and you'll be able to join for a call like this.
[00:01:58.000 --> 00:02:03.000]   Today, we go first to Shiv in the state of Washington. Shiv, welcome to Radical Personal
[00:02:03.000 --> 00:02:05.000]   Finance. How can I serve you today?
[00:02:05.000 --> 00:02:11.000]   Hey, Joshua. Firstly, happy New Year to you and all the listeners. I'm a long-time
[00:02:11.000 --> 00:02:17.000]   listener and first-time caller. I really appreciate all the work that you do. My question
[00:02:17.000 --> 00:02:23.000]   is related to home affordability. We got serious about buying a home a couple of months
[00:02:23.000 --> 00:02:29.000]   back, and at that point, I used some online calculators to see how much home I can afford
[00:02:29.000 --> 00:02:35.000]   based on my salary and the surplus for down payment. I got multiple numbers based on
[00:02:35.000 --> 00:02:40.000]   different tests like income test, cash test, or debt test, and then I picked the lowest
[00:02:40.000 --> 00:02:46.000]   number from that and started hunting homes. After going through the process of searching
[00:02:46.000 --> 00:02:51.000]   and putting offers for a couple of homes, we realized that the kind of homes that we
[00:02:51.000 --> 00:02:57.000]   like are a bit expensive, and on top of that, there is bidding war going on, which does
[00:02:57.000 --> 00:03:04.000]   not help. I want to buy a home that my family will like, my wife will like, and at the same
[00:03:04.000 --> 00:03:10.000]   time, I don't want to commit a financial mistake. When I look at my income and surplus,
[00:03:10.000 --> 00:03:15.000]   I think I can afford a costlier home than the standard guidelines. When I say standard
[00:03:15.000 --> 00:03:23.000]   guidelines, I mean 20% down payment and mortgage payment not more than 28%, that kind of stuff.
[00:03:23.000 --> 00:03:30.000]   But I want to know your opinion on how much stretch beyond these guidelines one can make
[00:03:30.000 --> 00:03:32.000]   without committing a financial mistake.
[00:03:32.000 --> 00:03:35.000]   What's your household annual income?
[00:03:35.000 --> 00:03:37.000]   120K.
[00:03:37.000 --> 00:03:42.000]   Are you the sole income earner of your household, or does your wife also earn an income?
[00:03:42.000 --> 00:03:44.000]   I'm the sole income earner.
[00:03:44.000 --> 00:03:52.000]   Okay. Do you have, run me through your assets real quick, do you have some savings, emergency
[00:03:52.000 --> 00:03:56.000]   funds, and cash that is saved for the purpose of buying a house?
[00:03:56.000 --> 00:04:04.000]   Yes, so I have around 100K of cash. I also have around 200K in stocks, which I can use.
[00:04:04.000 --> 00:04:06.000]   Those are outside of my 401K.
[00:04:06.000 --> 00:04:08.000]   And how much is in your 401K?
[00:04:08.000 --> 00:04:10.000]   Around 150.
[00:04:10.000 --> 00:04:13.000]   Okay. Do you owe anybody any money? Do you have any debts right now?
[00:04:13.000 --> 00:04:15.000]   No, no.
[00:04:15.000 --> 00:04:21.000]   And so you have about 150,000 in your 401K, which you're contributing to. You have 200,000
[00:04:21.000 --> 00:04:27.000]   in stocks that you could sell. You have about 100,000 in cash. And outside of those savings
[00:04:27.000 --> 00:04:31.000]   and investment assets, do you have any other major assets?
[00:04:31.000 --> 00:04:34.000]   Not here in the US.
[00:04:34.000 --> 00:04:42.000]   Okay, great. And you don't have any debts. So what price range of house are you considering purchasing?
[00:04:42.000 --> 00:04:51.000]   I was thinking somewhere around 500K, but with a single family home, three bedrooms, and all in our area,
[00:04:51.000 --> 00:04:59.000]   I'll have to go, you know, like more than an hour of commute from my work to get home in that price range.
[00:04:59.000 --> 00:05:01.000]   I don't want to.
[00:05:01.000 --> 00:05:08.000]   Right, hold on. So if you paid, if you bought a house for $400,000, you would be able to purchase a single
[00:05:08.000 --> 00:05:14.000]   family home in your local market, but that would come with a one-hour commute?
[00:05:14.000 --> 00:05:19.000]   Yes, and it's not 400,000. It's more than 500,000.
[00:05:19.000 --> 00:05:21.000]   More than 500,000?
[00:05:21.000 --> 00:05:22.000]   Yes.
[00:05:22.000 --> 00:05:32.000]   Okay, so greater than 500,000. And right now you and your wife are renting an apartment or renting a house?
[00:05:32.000 --> 00:05:34.000]   Yes, we are renting.
[00:05:34.000 --> 00:05:37.000]   And how much is your monthly rent currently?
[00:05:37.000 --> 00:05:44.000]   It's 1,400 plus some utilities, so around 1,500 per month.
[00:05:44.000 --> 00:05:52.000]   If you bought the $500,000 house, how much would you estimate your monthly payment to be on your principal,
[00:05:52.000 --> 00:05:55.000]   interest, taxes, and insurance?
[00:05:55.000 --> 00:05:59.000]   I think it is going to be in the range of 2,700 to 3,000.
[00:05:59.000 --> 00:06:08.000]   Okay. If you were to buy something closer, have you shopped for something closer to your work?
[00:06:08.000 --> 00:06:18.000]   Yes, I have, but I can't afford it. There are only condos available in that price range, and we don't want to buy condos.
[00:06:18.000 --> 00:06:26.000]   We want something which is like a detached home with a small backyard for our son to play and all that.
[00:06:26.000 --> 00:06:28.000]   You have one child currently?
[00:06:28.000 --> 00:06:29.000]   Yes.
[00:06:29.000 --> 00:06:30.000]   And how old is he?
[00:06:30.000 --> 00:06:38.000]   Eight.
[00:06:38.000 --> 00:06:43.000]   So it's a hard question to answer, and here is the way that I would look at it.
[00:06:43.000 --> 00:06:53.000]   So with regard to the affordability of the house, if your monthly payments are $3,000 per month
[00:06:53.000 --> 00:07:02.000]   and your monthly income is gross of about $10,000 per month, I don't think that would be necessarily unaffordable,
[00:07:02.000 --> 00:07:07.000]   especially if you avoided any other form of debt.
[00:07:07.000 --> 00:07:14.000]   If you look at the way that people come up with these ratios and they say – from a calculation of a percentage of income,
[00:07:14.000 --> 00:07:20.000]   et cetera, and you look at it, you'll see that number one, there's not really any science to most of it.
[00:07:20.000 --> 00:07:31.000]   It's just primarily a matter of someone saying, "Well, this kind of works out," and you do have to account for all of your expenses.
[00:07:31.000 --> 00:07:40.000]   But if you can avoid other debts, then I don't think it's necessarily unsafe for you to have a $3,000 a month mortgage payment
[00:07:40.000 --> 00:07:43.000]   with a $10,000 a month gross income.
[00:07:43.000 --> 00:07:45.000]   I don't think it's unsafe.
[00:07:45.000 --> 00:07:52.000]   Now, if you started to add to that student loan payments, if you started to add to that a couple of car payments,
[00:07:52.000 --> 00:08:00.000]   now all of a sudden you start to have your fixed expenses to be very high and you start to run into a much more dangerous territory
[00:08:00.000 --> 00:08:07.000]   with regard to your ability to maintain your budget if times got tough.
[00:08:07.000 --> 00:08:16.000]   But if you have no debt and you have a $10,000 a month income, even if times got tough, if you went through –
[00:08:16.000 --> 00:08:22.000]   you had a 20 percent pay cut or something like that because your company that you work for got into financial trouble
[00:08:22.000 --> 00:08:27.000]   or even if you lost your job, it's not an insane number.
[00:08:27.000 --> 00:08:31.000]   Now, it certainly is a high number but that's due to where you live.
[00:08:31.000 --> 00:08:39.000]   The fact that you have to pay in excess of $500,000 to get a single family home and that's an hour outside of your job
[00:08:39.000 --> 00:08:43.000]   is simply a sign of where you live.
[00:08:43.000 --> 00:08:49.000]   So on the basis of affordability, would it be stupid to buy such a house?
[00:08:49.000 --> 00:08:52.000]   I don't think it would be stupid to buy such a house.
[00:08:52.000 --> 00:08:54.000]   I don't think it's necessarily dangerous.
[00:08:54.000 --> 00:09:05.000]   As long as you don't have a lot of other debts and I think of course you should be careful because usually with purchasing a house,
[00:09:05.000 --> 00:09:13.000]   especially a single family house, it comes with all kinds of new expenses which you'll have the opportunity to enjoy when you go through that.
[00:09:13.000 --> 00:09:16.000]   So make sure you set some cash aside and continue to be frugal.
[00:09:16.000 --> 00:09:21.000]   But everything about the sound of your voice and your calculation sounds to me like you're approaching it very carefully.
[00:09:21.000 --> 00:09:25.000]   Now the bigger question is, is it the best thing to do at this point in time?
[00:09:25.000 --> 00:09:28.000]   That's what I would say is a bigger question.
[00:09:28.000 --> 00:09:34.000]   And I can empathize very much with that struggle.
[00:09:34.000 --> 00:09:41.000]   So with regard to your employment situation, how long have you worked for the company that you work for and does it seem stable at this point?
[00:09:41.000 --> 00:09:45.000]   Oh yeah, I'm in tech and I have been with my current company for five years.
[00:09:45.000 --> 00:09:47.000]   It's doing good.
[00:09:47.000 --> 00:09:53.000]   Do you expect your income to stay about the same, increase a little or increase dramatically in the future?
[00:09:53.000 --> 00:09:57.000]   Increase a little but not dramatically I think.
[00:09:57.000 --> 00:10:03.000]   Have you pursued other opportunities in tech that are in cheaper cost of living areas?
[00:10:03.000 --> 00:10:07.000]   No, not really.
[00:10:07.000 --> 00:10:13.000]   I like the company and I like the city, town I live in right now.
[00:10:13.000 --> 00:10:17.000]   I haven't.
[00:10:17.000 --> 00:10:23.000]   I have talked to my wife about it and we are like, if we want to change jobs, we'll change within Seattle.
[00:10:23.000 --> 00:10:26.000]   So Seattle is the place I'm living right now.
[00:10:26.000 --> 00:10:29.000]   You might know the illicit prices here.
[00:10:29.000 --> 00:10:30.000]   Yeah, definitely.
[00:10:30.000 --> 00:10:33.000]   And so you intend to stay in Seattle.
[00:10:33.000 --> 00:10:38.000]   It fits your goals, it fits your culture, and so you intend to stay in Seattle.
[00:10:38.000 --> 00:10:40.000]   Right.
[00:10:40.000 --> 00:10:47.000]   If you were to, when you and your wife talk about purchasing a single family house and moving out of the apartment that you live in now,
[00:10:47.000 --> 00:10:52.000]   what are the biggest benefits that you're hoping to achieve?
[00:10:52.000 --> 00:11:03.000]   So one thing is we have family visiting from India or we have friends, so we need a place for them to stay.
[00:11:03.000 --> 00:11:05.000]   So that's why we need a bigger place.
[00:11:05.000 --> 00:11:10.000]   Plus, for our kid, we want a kind of small backyard.
[00:11:10.000 --> 00:11:15.000]   I think the place we have right now is kind of limited.
[00:11:15.000 --> 00:11:27.000]   My wife tends to do all these sort of activities and games with him, and she cannot enjoy all those things in our current apartment.
[00:11:27.000 --> 00:11:38.000]   So she would like to have some more space where she can do different activities with him, through which he learns, and all that kind of stuff.
[00:11:38.000 --> 00:11:44.000]   Do you think that you and your wife may have more children in the future?
[00:11:44.000 --> 00:11:46.000]   Not likely.
[00:11:46.000 --> 00:11:49.000]   I think one is in a forest.
[00:11:49.000 --> 00:11:55.000]   So how frequently does your family come from India, and how long do they stay with you?
[00:11:55.000 --> 00:12:07.000]   So my brother lives in Vancouver, which is about two hours or three hours from Seattle, and we keep visiting every two months.
[00:12:07.000 --> 00:12:13.000]   And my family from India comes once a year.
[00:12:13.000 --> 00:12:18.000]   How long does your brother visit every two months?
[00:12:18.000 --> 00:12:22.000]   It's just over a weekend, so it's like two, three days.
[00:12:22.000 --> 00:12:24.000]   And how long does your family come from India?
[00:12:24.000 --> 00:12:31.000]   If they come, they'll be for more than a month.
[00:12:31.000 --> 00:12:33.000]   Okay.
[00:12:33.000 --> 00:12:47.000]   Well, so I can empathize very much with the desire to change your living circumstances from an apartment to a house.
[00:12:47.000 --> 00:12:56.000]   In fact, I, in my family, we are currently in that situation where we live in a smaller apartment.
[00:12:56.000 --> 00:12:58.000]   It's not a high-rise apartment.
[00:12:58.000 --> 00:12:59.000]   It's a duplex apartment.
[00:12:59.000 --> 00:13:03.000]   We have a small yard and a small outdoor space, but we moved in.
