
[00:00:00.000 --> 00:00:11.000]   [music]
[00:00:11.000 --> 00:00:15.000]   Welcome everyone to Vogelheads on Investing, episode number 36.
[00:00:15.000 --> 00:00:18.000]   Today, our special guest is Lisa Braganza.
[00:00:18.000 --> 00:00:23.000]   For years, Lisa worked as a Securities and Exchange Commission Enforcement Branch Chief
[00:00:23.000 --> 00:00:29.000]   where she led investigations into security fraud, insider trading, market manipulation, and other illegal activity.
[00:00:29.000 --> 00:00:38.000]   [music]
[00:00:38.000 --> 00:00:42.000]   Hi everyone, my name is Rick Ferry, and I'm the host of Vogelheads on Investing.
[00:00:42.000 --> 00:00:48.000]   This episode, as with all episodes, is brought to you by the John C. Vogel Center for Financial Literacy,
[00:00:48.000 --> 00:00:51.000]   a 501(c)(3) nonprofit organization.
[00:00:51.000 --> 00:00:58.000]   You can find us at vogelcenter.net, and your tax-deductible contributions are greatly appreciated.
[00:00:58.000 --> 00:01:00.000]   Today, our special guest is Lisa Braganza.
[00:01:00.000 --> 00:01:04.000]   For years, Lisa worked as an SEC Enforcement Branch Chief
[00:01:04.000 --> 00:01:11.000]   where she led investigations into securities fraud, insider trading, market manipulation, and other illegal practices.
[00:01:11.000 --> 00:01:16.000]   Now, she aggressively fights for the rights of investors as an attorney and litigator,
[00:01:16.000 --> 00:01:19.000]   with a particular emphasis on elder abuse by financial advisors.
[00:01:19.000 --> 00:01:25.000]   So, with no further ado, I'm very happy to have as my guest today, Lisa Braganza.
[00:01:25.000 --> 00:01:27.000]   Welcome to the show, Lisa.
[00:01:27.000 --> 00:01:30.000]   Thank you. It's very nice to be here, Rick.
[00:01:30.000 --> 00:01:32.000]   Well, we've got a lot to go over today.
[00:01:32.000 --> 00:01:36.000]   There's so much information that you've written about,
[00:01:36.000 --> 00:01:43.000]   and so much that you have done in the industry to try to protect investors, and particularly seniors.
[00:01:43.000 --> 00:01:48.000]   But before we get to all that, I'd like to spend a few minutes, if you could,
