
[00:00:00.000 --> 00:00:03.500]   [Music]
[00:00:03.500 --> 00:00:07.500]   Hello Pastor John, my name is Jacob, a college senior.
[00:00:07.500 --> 00:00:13.000]   I'm reading your book, "A Peculiar Glory," and looking forward to your new book, "Reading the Bible Supernaturally."
[00:00:13.000 --> 00:00:18.000]   My question comes from chapter 12 of "A Peculiar Glory."
[00:00:18.000 --> 00:00:27.000]   "If it is indeed God who shines the light into darkness, how is it that we as humans are responsible then for knowing God?
[00:00:27.000 --> 00:00:36.000]   I may have misinterpreted something along the way, but this seems like a legitimate question in light of Romans 1, verses 18-23.
[00:00:36.000 --> 00:00:38.000]   Pastor John, what would you say to Jacob?
[00:00:38.000 --> 00:00:54.000]   Jacob is absolutely right that I argue in "A Peculiar Glory" that all human beings are spiritually blind to the superior value of the glory of God.
[00:00:54.000 --> 00:01:14.000]   Which means that left to ourselves, we will see the gospel, see Christ, see scripture, but not see it or see him for what it truly is, namely the most beautiful, valuable reality in the world.
[00:01:14.000 --> 00:01:31.000]   So we can see, but there's something wrong with our spiritual capacities to discern the beauty and value of what we see, so that we always wind up preferring other things over God.
[00:01:31.000 --> 00:01:42.000]   "Seeing we do not see," Jesus said. That's the essence of sin, and it's the plight of every human being, not just a few.
[00:01:42.000 --> 00:01:51.000]   "The only hope," therefore, he noticed, I argued, for salvation, for recognizing who Christ is and what his word is,
[00:01:51.000 --> 00:02:03.000]   "The only hope for this salvation, therefore, is that God would miraculously shine in our hearts with the light of the glory of God."
[00:02:03.000 --> 00:02:22.000]   And the text that he's talking about, mainly, I think, at least it's the text I go to, is 2 Corinthians 4, verses 4 through 6, where our blindness and God's supernatural intervention is so beautifully expressed.
[00:02:22.000 --> 00:02:35.000]   Let me read that. "The God of this world has blinded the minds of unbelievers to keep them from seeing the light of the gospel of the glory of Christ, who is the image of God."
[00:02:35.000 --> 00:02:42.000]   So, hence, our inability to see the truth and beauty and worth of Christ in the gospel. We're blind.
[00:02:42.000 --> 00:02:55.000]   And verse 6 is the solution. "God, who said, 'Let light shine out of darkness,' has shone in our hearts to give the light of the knowledge of the glory of God in the face of Christ."
[00:02:55.000 --> 00:03:02.000]   So, there's the problem. We're blind. There's a solution. Supernatural, God-given sight of glory.
[00:03:02.000 --> 00:03:17.000]   So, that's what Jacob is referring to. We're blind and unable to see the beauty and worth of Christ in the gospel, and a miracle is required to save us, which verse 6 says, "Only God can give by shining into our hearts."
[00:03:17.000 --> 00:03:31.000]   And Jacob asked, "Well, then, how is it that we are responsible and liable to God's judgment if we're blind and can only be saved from our blindness by God?"
[00:03:31.000 --> 00:03:51.000]   And the key to the answer of why spiritually dead, spiritually blind people who can only be rescued by a divine miracle, the key is to see that this blindness and deadness is willful.
[00:03:51.000 --> 00:04:06.000]   It is rooted in what we prefer. It is owing to our desires for darkness, desires that are stronger than our desires for light.
[00:04:06.000 --> 00:04:14.000]   And we're responsible for our moral preferences, our desires for darkness, and our desires for light.
[00:04:14.000 --> 00:04:30.000]   Even though the devil does have a hand in keeping us blind, like I read back in 2 Corinthians 4.4, our blindness originates from within us, and it is owing to what we want.
[00:04:30.000 --> 00:04:38.000]   It's not forced on us against what we want. So, here's the key text to help me get a handle on this.
[00:04:38.000 --> 00:04:53.000]   It's what Jesus said in John 3, 19-21. It goes like this, "This is the judgment that light has come into the world, and people loved darkness."
