
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:11.000]   It's really great to see a rise in questions coming in from India as the podcast spreads globally. Here's one.
[00:00:11.000 --> 00:00:14.000]   Dear Pastor John, my name is Pradeep and I am from India.
[00:00:14.000 --> 00:00:19.000]   My desire and burden is to work among Muslims and looking at recent events in the Middle East,
[00:00:19.000 --> 00:00:22.000]   especially in Syria, Iraq, and Egypt under ISIS,
[00:00:22.000 --> 00:00:29.000]   my heart is troubled when young people are joining ISIS and many are ready to lay down their lives for this false cause.
[00:00:29.000 --> 00:00:34.000]   There is a kind of fear in my heart and a desire to do something about this.
[00:00:34.000 --> 00:00:42.000]   My question is, why do you think ISIS is so appealing to young people and what is the Church's response?
[00:00:42.000 --> 00:00:58.000]   I have only read one article about that issue and the point of the article was to debunk the notion that ISIS is prospering because of its appeal to the poor.
[00:00:58.000 --> 00:01:00.000]   As a way out of poverty.
[00:01:00.000 --> 00:01:13.000]   And I think they were right to debunk that idea because we know here in Minneapolis and people know around the world, India and elsewhere, that that's too simplistic.
[00:01:13.000 --> 00:01:20.000]   A lot of people are being drawn into the sway of ISIS who are not at all poor.
[00:01:20.000 --> 00:01:27.000]   Coming from London or they're coming from Minneapolis or they come from Mumbai and they're not poor.
[00:01:27.000 --> 00:01:29.000]   So what else might be going on?
[00:01:29.000 --> 00:01:37.000]   So I think that since I've only read one article, I'm not an expert in Islam or international affairs or politics or anything like that.
[00:01:37.000 --> 00:01:49.000]   I think the contribution I might be able to make is simply to draw attention to three texts that I think show something about the human heart that ISIS is tapping into.
[00:01:49.000 --> 00:01:58.000]   Number one, John 16, verse two, "The hour is coming when whoever kills you will think they are offering service to God."
[00:01:58.000 --> 00:02:01.000]   ISIS is fundamentally religious.
[00:02:01.000 --> 00:02:02.000]   It's about God.
[00:02:02.000 --> 00:02:08.000]   It's about Allah and his rule over the world through a caliphate.
[00:02:08.000 --> 00:02:13.000]   To serve ISIS is to serve God.
[00:02:13.000 --> 00:02:26.000]   The fact that it involves killing people who don't follow ISIS might make a person think, "Well, how can they believe that they're serving God when they're so cruel and murderous?"
[00:02:26.000 --> 00:02:33.000]   And Jesus corrects us and says, "No, that's what to expect."
[00:02:33.000 --> 00:02:43.000]   In other words, don't think that the future will be only or mainly secular forces that kill you, Christians, because you believe in God.
[00:02:43.000 --> 00:02:53.000]   Rather, realize that God has foretold through Jesus that the time will come when they will kill you because they believe in God.
[00:02:53.000 --> 00:02:56.000]   They think that they are serving God.
[00:02:56.000 --> 00:02:59.000]   So that's a perfect description of ISIS.
[00:02:59.000 --> 00:03:05.000]   So the first explanation is that young people are drawn to serve God.
[00:03:05.000 --> 00:03:07.000]   They're made to serve God.
[00:03:07.000 --> 00:03:18.000]   The false god of Islam, who does not confess that Jesus has come in the flesh, doesn't believe that God raised him from—that he died or that God raised him from the dead.
[00:03:18.000 --> 00:03:24.000]   That false god is a god that is alluring people to serve God.
[00:03:24.000 --> 00:03:28.000]   "Every person has a knowledge of God," Romans 1 says.
[00:03:28.000 --> 00:03:32.000]   "And a kind of desire to be on God's side."
[00:03:32.000 --> 00:03:45.000]   But if they reject the true God, which everybody does without Christ, then they are willing to be allured by the false god and kill people in the service of God.
[00:03:45.000 --> 00:03:46.000]   That's number one.
[00:03:46.000 --> 00:03:49.000]   Number two, this is Acts 20, 24.
[00:03:49.000 --> 00:03:54.000]   "I do not account my life," Paul says, "of any value or as precious to myself.
[00:03:54.000 --> 00:04:01.000]   If only I may finish my course in the ministry I received from the Lord Jesus to testify to the gospel of the grace of God."
[00:04:01.000 --> 00:04:10.000]   Now, this is Paul's witness to the deep human desire to serve a cause greater than our own lives.
[00:04:10.000 --> 00:04:15.000]   He says, "I don't count my life of any value."
[00:04:15.000 --> 00:04:16.000]   Why not?
[00:04:16.000 --> 00:04:22.000]   Because dying for a great cause is greater than living for myself.
[00:04:22.000 --> 00:04:26.000]   Now, Christians are not the only people who feel that way.
[00:04:26.000 --> 00:04:37.000]   Communists and Nazis and fascists and socialists and people utterly committed to democracy and empire all through history have had causes.
[00:04:37.000 --> 00:04:49.000]   Causes have tapped into the human desire to count everything as loss and sell their lives out for a great cause and be a part of something where it's bigger than my little life.
[00:04:49.000 --> 00:04:53.000]   And ISIS is another one of those causes.
[00:04:53.000 --> 00:04:55.000]   And the price has been enormous.
[00:04:55.000 --> 00:04:59.000]   Stalin with his cause, 70 million lives.
[00:04:59.000 --> 00:05:02.000]   Hitler with his cause, 6 million Jews.
[00:05:02.000 --> 00:05:06.000]   Paul Potts in Cambodia, 2 million lives.
[00:05:06.000 --> 00:05:13.000]   And ISIS is tapping into human longing not to live a meaningless life.
[00:05:13.000 --> 00:05:16.000]   Give me something big to live and die for.
[00:05:16.000 --> 00:05:19.000]   A worldwide caliphate of peace and justice.
[00:05:19.000 --> 00:05:21.000]   That would do it.
[00:05:21.000 --> 00:05:25.000]   Number three, Romans 5, 2, following.
[00:05:25.000 --> 00:05:28.000]   "We rejoice in hope of the glory of God.
[00:05:28.000 --> 00:05:36.000]   Not only that, but we rejoice in our sufferings, knowing that suffering produces endurance, and endurance produces character, and character produces hope.
[00:05:36.000 --> 00:05:43.000]   And hope does not put us to shame because God's love has been poured out in our hearts through the Holy Spirit."
[00:05:43.000 --> 00:05:47.000]   So here's a picture of the human heart aching for hope.
[00:05:47.000 --> 00:05:50.000]   I want to live forever.
[00:05:50.000 --> 00:05:52.000]   I want not to go to hell.
[00:05:52.000 --> 00:05:58.000]   I want to be on God's side in the last day and be happy in eternity forever.
[00:05:58.000 --> 00:06:11.000]   Every human being deep down longs to say, "I hope in the right thing so that I don't perish and I have everlasting happiness."
[00:06:11.000 --> 00:06:18.000]   And we are willing to endure a lot of affliction if we could be assured, "I get hope. I get hope."
[00:06:18.000 --> 00:06:22.000]   And ISIS taps into that ache in the human heart and promises hope.
[00:06:22.000 --> 00:06:33.000]   And if you make enough sacrifices and do enough killing, then you will be in paradise and you will escape hell.
[00:06:33.000 --> 00:06:37.000]   And so the appeal to that longing for hope.
[00:06:37.000 --> 00:06:44.000]   And beneath all those three is Satan, suicidally deluding.
[00:06:44.000 --> 00:06:47.000]   He's a murderer from the beginning.
