
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.000]   According to the Bible, the appointed time has grown very short.
[00:00:10.000 --> 00:00:13.000]   Jesus calls us to watch for His return. Why?
[00:00:13.000 --> 00:00:16.000]   For you know neither the day nor the hour.
[00:00:16.000 --> 00:00:19.000]   Christ's return is imminent and His timeline makes us urgent.
[00:00:19.000 --> 00:00:24.000]   And given the urgency of the time, how then shall we live our daily lives?
[00:00:24.000 --> 00:00:27.000]   It's a question every generation of Christians has asked
[00:00:27.000 --> 00:00:30.000]   and one John Piper raised and answered in his 2004 sermon
[00:00:30.000 --> 00:00:34.000]   on Jesus' parable of the ten virgins in Matthew 25.
[00:00:34.000 --> 00:00:37.000]   Here's a clip of what John Piper said.
[00:00:37.000 --> 00:00:39.000]   Parables are like that.
[00:00:39.000 --> 00:00:45.000]   Sometimes the people of God are portrayed as the bride
[00:00:45.000 --> 00:00:52.000]   and sometimes they are portrayed as those preparing for the marriage.
[00:00:52.000 --> 00:00:56.000]   If you press the details of parables, everything goes haywire in the New Testament.
[00:00:56.000 --> 00:00:59.000]   Parables are meant to communicate one main point
[00:00:59.000 --> 00:01:05.000]   and the main point here is a people of God are being instructed
[00:01:05.000 --> 00:01:08.000]   about how to get ready to meet the bridegroom.
[00:01:08.000 --> 00:01:12.000]   The bride doesn't even show up in this parable.
[00:01:12.000 --> 00:01:17.000]   But we may then collapse it into other teachings and say,
[00:01:17.000 --> 00:01:21.000]   "Okay, we treat this as the bride even though they are ten virgins
[00:01:21.000 --> 00:01:24.000]   leading the bridegroom into the bridal chamber."
[00:01:24.000 --> 00:01:26.000]   So don't stumble over these details.
[00:01:26.000 --> 00:01:28.000]   Go for the main central thing.
[00:01:28.000 --> 00:01:34.000]   Verse 2, "Five of them were foolish, five were wise.
[00:01:34.000 --> 00:01:38.000]   For when the foolish took their lamps, they took no oil with them.
[00:01:38.000 --> 00:01:43.000]   But the wise took flasks of oil with their lamps."
[00:01:43.000 --> 00:01:45.000]   All ten of them had a job to do.
[00:01:45.000 --> 00:01:46.000]   They had lamps.
[00:01:46.000 --> 00:01:48.000]   The lamps were supposed to be ready, ignited.
[00:01:48.000 --> 00:01:50.000]   When he comes, light.
[00:01:50.000 --> 00:01:51.000]   Prepare the way of the Lord.
[00:01:51.000 --> 00:01:52.000]   He's coming.
[00:01:52.000 --> 00:01:53.000]   Light your lamps.
[00:01:53.000 --> 00:01:54.000]   Bring them in.
[00:01:54.000 --> 00:01:55.000]   That's their job.
[00:01:55.000 --> 00:01:56.000]   This is a job.
[00:01:56.000 --> 00:02:02.000]   This is these ten women have a job to do and they're supposed to be ready to do it.
[00:02:02.000 --> 00:02:05.000]   That's the situation.
[00:02:05.000 --> 00:02:10.000]   Oil in the lamps is part of the means by which they get their job done.
[00:02:10.000 --> 00:02:12.000]   If they don't have oil for their lamps,
[00:02:12.000 --> 00:02:17.000]   they are neglecting the means appointed for them to do their work.
[00:02:17.000 --> 00:02:21.000]   They're supposed to shine with light and five of them are foolish.
[00:02:21.000 --> 00:02:25.000]   They are not taking seriously their calling to give light.
[00:02:25.000 --> 00:02:30.000]   They're neglecting the only means by which their lamps can do any good.
[00:02:30.000 --> 00:02:32.000]   What good's a lamp in that culture?
[00:02:32.000 --> 00:02:38.000]   What good's a lamp which got no oil to burn so it can make light?
[00:02:38.000 --> 00:02:46.000]   Their job was provide light when he comes and they go off candles without wicks, as it were.
[00:02:46.000 --> 00:02:55.000]   Light bulbs with no electricity, lamps with no sufficient oil, torches with no fire.
[00:02:55.000 --> 00:02:57.000]   They liked their position.
[00:02:57.000 --> 00:02:59.000]   They could have left if they didn't like it.
[00:02:59.000 --> 00:03:02.000]   They liked being lamp carriers.
[00:03:02.000 --> 00:03:04.000]   I have a lamp.
[00:03:04.000 --> 00:03:06.000]   I have a lamp.
[00:03:06.000 --> 00:03:08.000]   I have a shiny lamp.
[00:03:08.000 --> 00:03:12.000]   With no attention to its emptiness.
[00:03:12.000 --> 00:03:22.000]   Their foolishness was to think that mere religious form was sufficient.
