
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:07.760]   Well, last time I said we were taking the week of Thanksgiving off from the podcast
[00:00:07.760 --> 00:00:13.200]   to give you more time to listen to the Providence Book audiobook excerpts, and here we are,
[00:00:13.200 --> 00:00:17.840]   back with Pastor John, who was led to record two special episodes for us.
[00:00:17.840 --> 00:00:22.840]   We are releasing them Monday and Tuesday this week, today and tomorrow.
[00:00:22.840 --> 00:00:24.640]   The topic is critical race theory.
[00:00:24.640 --> 00:00:28.840]   It's a big one among evangelicals in 2020, and it comes up over and over again in the
[00:00:28.840 --> 00:00:30.120]   APJA inbox.
[00:00:30.120 --> 00:00:34.120]   About 50 emails have arrived in just the past year alone, all from listeners who basically
[00:00:34.120 --> 00:00:38.080]   just want to hear how Pastor John is thinking about CRT himself.
[00:00:38.080 --> 00:00:40.120]   And that is what we will do today and tomorrow.
[00:00:40.120 --> 00:00:44.800]   These are longer than normal episodes, about 22 or 23 minutes each.
[00:00:44.800 --> 00:00:48.800]   Today Pastor John addresses the relational side of the CRT debate.
[00:00:48.800 --> 00:00:51.360]   Tomorrow he will address the root problem with CRT.
[00:00:51.360 --> 00:00:53.440]   I hope you can listen to both episodes.
[00:00:53.440 --> 00:01:00.280]   Here now is Pastor John with Critical Race Theory, Part 1, The Relationships.
[00:01:00.280 --> 00:01:09.880]   If critical race theory were only a theoretical or philosophical or intellectual issue, I
[00:01:09.880 --> 00:01:14.400]   would definitely start with definitions.
[00:01:14.400 --> 00:01:24.440]   In fact, I would start with a biblical argument for why definitions and clarity and transparency
[00:01:24.440 --> 00:01:31.880]   are essential—essential for Christian faithfulness to Scripture and to God, especially when spiritual
[00:01:31.880 --> 00:01:39.800]   forces of darkness and confusion and deception are in the air, which they are.
[00:01:39.800 --> 00:01:45.840]   Paul calls Satan "the prince of the power of the air."
[00:01:45.840 --> 00:01:55.520]   And Satan's specialty in this world is deception through twisted truths and half-truths.
[00:01:55.520 --> 00:02:02.320]   And deception flourishes in the fog of confusion, and confusion is deepened and advanced through
[00:02:02.320 --> 00:02:04.440]   the lack of clarity.
[00:02:04.440 --> 00:02:11.560]   And clarity is only possible where we know the meaning of terms that we're each using
[00:02:11.560 --> 00:02:13.020]   when we talk to each other.
[00:02:13.020 --> 00:02:20.520]   So I hope you can see how seriously I take definitions and clarity and transparency in
[00:02:20.520 --> 00:02:22.160]   communication.
[00:02:22.160 --> 00:02:29.320]   And I do intend to get to as much definitional clarity as I'm capable of, but not in this
[00:02:29.320 --> 00:02:31.160]   episode of Ask Pastor John.
[00:02:31.160 --> 00:02:38.720]   I'm not going to start with that, and I hope you'll see why before we're done.
[00:02:38.720 --> 00:02:46.920]   Critical race theory is not only a bundle of beliefs and ideas and ways of thinking
[00:02:46.920 --> 00:02:55.640]   about race and other important things, it has also become a relationally destructive
[00:02:55.640 --> 00:02:58.880]   means of defamation.
[00:02:58.880 --> 00:03:01.040]   And that's what I want to talk about first.
[00:03:01.040 --> 00:03:09.160]   The way Christians treat each other and talk about each other when it comes to this issue
[00:03:09.160 --> 00:03:14.900]   of race, or more specifically, critical race theory.
[00:03:14.900 --> 00:03:19.420]   So I know this first session is going to be frustrating.
[00:03:19.420 --> 00:03:21.120]   We hope to do two of these.
[00:03:21.120 --> 00:03:28.280]   And I know this first one is going to be frustrating to listeners because my guess is that thousands
[00:03:28.280 --> 00:03:34.080]   of you listening to this right now don't have any clear idea what critical race theory
[00:03:34.080 --> 00:03:35.560]   is.
[00:03:35.560 --> 00:03:37.240]   I want to say, like, join the club.
[00:03:37.240 --> 00:03:40.320]   I mean, does anybody know what we're talking about?
[00:03:40.320 --> 00:03:48.560]   And here I am talking about it as a pejorative label that some people put on other people
