
[00:00:00.000 --> 00:00:02.000]   [Music]
[00:00:02.000 --> 00:00:13.280]   Tony, a pastor, writes in to ask this. "Pastor John, I have heard you use Philippians 1 as a text showing evidence for Christian hedonism,
[00:00:13.280 --> 00:00:19.640]   but in reading it recently, I felt I could see a reason for denying Christian hedonism in it as well.
[00:00:19.640 --> 00:00:26.840]   In verse 23, Paul says, "It is far better to be with Christ in death, and yet He remains in the flesh to minister to the
[00:00:26.840 --> 00:00:31.560]   Philippians because it is more necessary on your account," he writes.
[00:00:31.560 --> 00:00:38.440]   Wouldn't it seem here that if Paul chooses a lesser joy, staying on earth, to love others,
[00:00:38.440 --> 00:00:47.040]   it would deny that the path of loving others is also the pursuit of our highest joy in God?
[00:00:47.040 --> 00:00:49.040]   What do you say to Tony?
[00:00:49.040 --> 00:00:51.560]   That's a really sharp question.
[00:00:54.080 --> 00:01:00.800]   Let me read the text to make sure we can see. It's a good question, and it caused me to think hard,
[00:01:00.800 --> 00:01:03.460]   and I thank Tony for it.
[00:01:03.460 --> 00:01:09.320]   Philippians 1 21, following, "For me to live is Christ, and to die is gain.
[00:01:09.320 --> 00:01:17.320]   If I am to live in the flesh, that means fruitful labor for me." So the contrast is between my gain and
[00:01:17.320 --> 00:01:19.520]   fruitful labor.
[00:01:19.520 --> 00:01:27.000]   "Yet which I shall choose I cannot tell. I am hard-pressed between the two. My desire is to depart and be with Christ,
[00:01:27.000 --> 00:01:34.440]   for that is far better. But to remain in the flesh is more necessary on your account."
[00:01:34.440 --> 00:01:36.440]   So the contrast is between
[00:01:36.440 --> 00:01:44.160]   far better right now for Paul in heaven versus more needed for the Philippians faith.
[00:01:44.600 --> 00:01:50.880]   Verse 25, "Convinced of this, I know that I will remain and continue with you all
[00:01:50.880 --> 00:01:55.920]   for your progress and joy in the faith, so that in me
[00:01:55.920 --> 00:02:00.280]   you may have ample cause to glory in Christ Jesus because of my coming to you again."
