
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:11.000]   Podcast listener Brenda Rogers writes and asks this, "Pastor John, I have a 22-month-old daughter,
[00:00:11.000 --> 00:00:15.000]   and I am already teaching her about Jesus and sharing my faith with her.
[00:00:15.000 --> 00:00:21.000]   However, recently I've heard about many adult children who grew up in strong Christian homes,
[00:00:21.000 --> 00:00:27.000]   some who even had parents who were leaders in the church, who eventually left the faith as adults.
[00:00:27.000 --> 00:00:30.000]   This has become my biggest fear for my own daughter.
[00:00:30.000 --> 00:00:36.000]   Can you explain the verse Proverbs 22, verse 6, and give me some practical ways I can help my daughter
[00:00:36.000 --> 00:00:43.000]   have a true, authentic relationship with Jesus, one that she will not abandon later on?"
[00:00:43.000 --> 00:00:54.000]   Well, I wish I knew more about this than I do, even after 43 years of parenting five children.
[00:00:54.000 --> 00:01:04.000]   But I want to base everything I say as much as possible on the Bible and not just on my personal limitations,
[00:01:04.000 --> 00:01:07.000]   so I will try to say something.
[00:01:07.000 --> 00:01:13.000]   Let's talk about Proverbs 22, verse 6 first, and then maybe that latter part of the question,
[00:01:13.000 --> 00:01:19.000]   "What can you do to maximize the likelihood that your child will follow the Lord?"
[00:01:19.000 --> 00:01:23.000]   Proverbs 22, verse 6 says, "Train up a child in the way he should go,
[00:01:23.000 --> 00:01:27.000]   even when he is old he will not depart from it."
[00:01:27.000 --> 00:01:35.000]   And the problem we all feel is that the promise half of that verse, "he will not depart from it,"
[00:01:35.000 --> 00:01:45.000]   seems so absolute that every time a grown-up child of a Christian family departs from the way of wisdom
[00:01:45.000 --> 00:01:51.000]   or the way of faith in Jesus, we must conclude that this is owing to a failure of the parents
[00:01:51.000 --> 00:01:56.000]   to obey the first half of the verse, namely to train him up properly.
[00:01:56.000 --> 00:02:01.000]   And that's a pretty heavy burden to bear for most parents,
[00:02:01.000 --> 00:02:06.000]   but if that's what the text means, then we should be willing to bear it.
[00:02:06.000 --> 00:02:12.000]   There are passages in the Bible—I mean, before I say what I think that promise actually means,
[00:02:12.000 --> 00:02:19.000]   there are passages in the Bible where the disobedience of children as adults,
[00:02:19.000 --> 00:02:23.000]   departing from the faith and making a shipwreck of their lives,
[00:02:23.000 --> 00:02:29.000]   there are passages in the Bible that are traced back to the failures of fathers.
[00:02:29.000 --> 00:02:33.000]   For example, Adonijah, David's son.
[00:02:33.000 --> 00:02:41.000]   David, man after God's own heart, 1 Kings 1, 5, Adonijah exalted himself, saying, "I will be king."
[00:02:41.000 --> 00:02:45.000]   And he prepared for himself chariots and horsemen.
[00:02:45.000 --> 00:02:53.000]   His father had never at any time displeased him by asking, "Why have you done thus or so?"
[00:02:53.000 --> 00:02:57.000]   Now that is a very intentional criticism of David.
[00:02:57.000 --> 00:03:03.000]   His father had never taken the time to say, "Don't do that,"
[00:03:03.000 --> 00:03:05.000]   because he didn't want to displease Adonijah.
[00:03:05.000 --> 00:03:11.000]   And clearly this biblical writer is chalking up the rebelliousness of Adonijah
[00:03:11.000 --> 00:03:17.000]   against his own dad for the failure of his father to rebuke him.
[00:03:17.000 --> 00:03:19.000]   So there it is.
[00:03:19.000 --> 00:03:26.000]   I mean, we do err, and our errors have terrible consequences.
[00:03:26.000 --> 00:03:28.000]   Here's another example.
[00:03:28.000 --> 00:03:31.000]   The sons of Eli, the priest.
[00:03:31.000 --> 00:03:35.000]   A prophet came to Eli and said,
[00:03:35.000 --> 00:03:43.000]   "Why do you scorn my sacrifices and my offerings that I commanded for my dwelling
[00:03:43.000 --> 00:03:55.000]   and honor your sons above me by fattening yourselves on the choicest parts of every offering of my people Israel?"
[00:03:55.000 --> 00:04:03.000]   Wow. I mean, Eli, when he died, because his sons had been killed by God for their disobedience,
[00:04:03.000 --> 00:04:06.000]   fell over backwards and broke his neck because he was fat.
[00:04:06.000 --> 00:04:12.000]   And it says he got fat because he honored his sons above God
[00:04:12.000 --> 00:04:17.000]   because his sons were pulling out the choicest parts of the sacrifices to eat,
[00:04:17.000 --> 00:04:22.000]   and their dad loved the food so much he wouldn't criticize his kids.
[00:04:22.000 --> 00:04:26.000]   Oh, he criticized their fornication in the temple,
[00:04:26.000 --> 00:04:31.000]   but they kept their jobs, and they kept misusing the sacrifices.
[00:04:31.000 --> 00:04:39.000]   And what this shows is that a dad can be very selective in his discipline and his criticism of his children,
[00:04:39.000 --> 00:04:49.000]   and clearly the prophet here wants to criticize Eli for honoring his sons above God
[00:04:49.000 --> 00:04:52.000]   by failing to reprimand them in the way they were handling the sacrifice.
[00:04:52.000 --> 00:04:57.000]   So the point there is simply not to blow off Proverbs 22:6
[00:04:57.000 --> 00:05:03.000]   as though there were no correlation between the way you bring up your children and what becomes of them.
[00:05:03.000 --> 00:05:11.000]   And I know—I mean, I'm a dad, for goodness sakes—I know this is a huge weight to bear for all of us
[00:05:11.000 --> 00:05:16.000]   when our kids don't do things we think they should do or do things we think they shouldn't do,
[00:05:16.000 --> 00:05:19.000]   to look back and say, "Could I have done better?"
[00:05:19.000 --> 00:05:22.000]   And the answer is almost always yes.
[00:05:22.000 --> 00:05:31.000]   But having said all that, I doubt that second half of Proverbs 22:6,
[00:05:31.000 --> 00:05:35.000]   "Even when he is old, he will not depart from it,"
[00:05:35.000 --> 00:05:43.000]   I doubt that the writer of Proverbs intends for us to take that as an absolute promise with no exceptions.
[00:05:43.000 --> 00:05:51.000]   And I've got three reasons for why I don't think that means it's a foolproof process
[00:05:51.000 --> 00:05:56.000]   that if you bring up your child in a godly way, he will never depart from the faith.
[00:05:56.000 --> 00:06:00.000]   Number one, when you read the history of the kings of Israel,
[00:06:00.000 --> 00:06:03.000]   a good and faithful king is sometimes followed by a bad son,
[00:06:03.000 --> 00:06:06.000]   and a bad king is sometimes followed by a good son,
[00:06:06.000 --> 00:06:13.000]   and there doesn't seem to be any effort on the part of the inspired writer to say,
[00:06:13.000 --> 00:06:18.000]   "Faithful fathers have faithful sons, and unfaithful fathers have unfaithful sons."
[00:06:18.000 --> 00:06:21.000]   There doesn't seem to be any effort to do that.
[00:06:21.000 --> 00:06:29.000]   The writer seems to be okay pointing out that this godly king is going to have an ungodly son and vice versa.
[00:06:29.000 --> 00:06:37.000]   Number two, the only perfect father who ever was had a son who went astray.
[00:06:37.000 --> 00:06:49.000]   Israel is God's son and was rebellious almost its entire existence in spite of all God's fatherly ways with his child.
[00:06:49.000 --> 00:06:55.000]   So here's an example, Hosea 11.1, "When Israel was a child, I loved him."
[00:06:55.000 --> 00:06:59.000]   God is talking, "When Israel was a child, I loved him.
[00:06:59.000 --> 00:07:08.000]   And out of Egypt I called my son, and the more they were called, the more they went astray."
[00:07:08.000 --> 00:07:16.000]   This is God. This is God, the perfect father pleading with his son.
[00:07:16.000 --> 00:07:21.000]   What does he get for it? A lifetime, I mean a history time.
[00:07:21.000 --> 00:07:28.000]   The whole history of Israel, the whole history of the Old Testament is this son is rebellious.
[00:07:28.000 --> 00:07:29.000]   That's number two.
[00:07:29.000 --> 00:07:37.000]   And number three, I think it's the most important contextually, Proverbs 22.6 is a proverb.
[00:07:37.000 --> 00:07:50.000]   And proverbs by their very nature are generalizations about the way life usually is rather than promises about the way it will have to be all the time.
[00:07:50.000 --> 00:07:54.000]   So for example, I mean, just read through the proverbs and you'll see this.
[00:07:54.000 --> 00:08:03.000]   For example, in 22.29 it says, "Do you see a man skillful in his work? He will stand before kings."
[00:08:03.000 --> 00:08:17.000]   Well, really, are we going to force the writer to mean that every carpenter, every stonecutter in Israel who does his job well is going to get a chance to go to the palace and stand before the king?
[00:08:17.000 --> 00:08:23.000]   That's surely not the way we should take the proverb, and many others.
[00:08:23.000 --> 00:08:36.000]   But the point of the proverb is to make the generalization that excellence in our work generally gets recognized by discerning people and leads to great benefits, something like that.
[00:08:36.000 --> 00:08:44.000]   And the clearest example of how proverbs work is, of course, everybody knows this who studied this, Proverbs 26.4 and 26.5.
[00:08:44.000 --> 00:08:51.000]   Proverbs 26.4 says, "Answer not a fool according to his folly, lest you be like him yourself."
[00:08:51.000 --> 00:08:58.000]   Proverbs 26.5, the next verse says, "Answer a fool according to his folly, lest he be wise in his own eyes."
[00:08:58.000 --> 00:09:04.000]   Now, what that does is reveal the nature of proverbs.
[00:09:04.000 --> 00:09:10.000]   "Haste makes waste." "A stitch in time saves nine."
[00:09:10.000 --> 00:09:15.000]   Those are opposites, right? "Haste makes waste." Is that a true proverb? Yes.
[00:09:15.000 --> 00:09:18.000]   "A stitch in time saves nine." Is that a true proverb? Yes.
[00:09:18.000 --> 00:09:21.000]   Well, they commend opposite things. Yes.
[00:09:21.000 --> 00:09:33.000]   Which is why Proverbs 26.9 says this, "Like a thorn that goes up into the hand of a drunkard is a proverb in the mouth of fools."
[00:09:33.000 --> 00:09:38.000]   In other words, you can use proverbs to put thorns through people.
[00:09:38.000 --> 00:09:42.000]   I mean, you have to be wise to even know what to do with a proverb.
[00:09:42.000 --> 00:09:48.000]   You can't just take proverbs and assume that they're self-explanatory.
[00:09:48.000 --> 00:09:52.000]   It takes wisdom to know a word.
[00:09:52.000 --> 00:09:57.000]   What? Like apples of gold in a setting of silver is a word fitly spoken.
[00:09:57.000 --> 00:10:01.000]   You have to get to know the time and the place to use a proverb.
[00:10:01.000 --> 00:10:17.000]   So for those three reasons, I don't think that Brenda should bear the horrific weight of thinking that if she could just do it exactly right,
[00:10:17.000 --> 00:10:25.000]   it guarantees that her 22-month-old daughter, when she's 22 years old, will be a solid believer.
[00:10:25.000 --> 00:10:28.000]   She cannot bear that burden.
[00:10:28.000 --> 00:10:32.000]   So here's what I want to say to her, just a few things.
[00:10:32.000 --> 00:10:38.000]   One, in general, bringing up children God's way will lead them to eternal life.
