
[00:00:00.000 --> 00:00:02.120]   (upbeat music)
[00:00:02.120 --> 00:00:07.120]   I'm Cal Newport, and this is Deep Questions, episode 178.
[00:00:07.120 --> 00:00:15.600]   I'm here at my Deep Work HQ,
[00:00:15.600 --> 00:00:20.600]   joined as usual by my producer, Jesse.
[00:00:20.600 --> 00:00:24.840]   Now, Jesse, do I look more tanned and relaxed?
[00:00:24.840 --> 00:00:26.120]   - You look very tan.
[00:00:26.120 --> 00:00:27.440]   - Given that-- - Like Mark Sisson.
[00:00:27.440 --> 00:00:28.560]   - Like Mark Sisson.
[00:00:29.720 --> 00:00:33.160]   I look like a 65-year-old man, like Mark Sisson.
[00:00:33.160 --> 00:00:37.120]   I just got back from Mark Sisson's home stomping grounds
[00:00:37.120 --> 00:00:40.560]   of Florida just a few days ago.
[00:00:40.560 --> 00:00:42.360]   And let me tell you what the important thing was
[00:00:42.360 --> 00:00:43.280]   about that trip.
[00:00:43.280 --> 00:00:45.880]   I didn't work.
[00:00:45.880 --> 00:00:47.840]   All right, and that's rare for me
[00:00:47.840 --> 00:00:49.520]   because when I go on any type of vacation,
[00:00:49.520 --> 00:00:50.440]   now this was a short one,
[00:00:50.440 --> 00:00:51.760]   but when I go on any type of vacation,
[00:00:51.760 --> 00:00:54.200]   I pretty soon get antsy.
[00:00:54.200 --> 00:00:55.840]   If I don't have things to think about,
[00:00:55.840 --> 00:00:57.600]   if I don't have progress to be making.
[00:00:57.600 --> 00:00:59.880]   So I'm usually working on a writing problem,
[00:00:59.880 --> 00:01:03.520]   a writing project, or a math problem I'm trying to solve.
[00:01:03.520 --> 00:01:05.400]   And I'll walk the beach and I'll try to make progress.
[00:01:05.400 --> 00:01:06.680]   And I didn't bring anything like that.
[00:01:06.680 --> 00:01:10.800]   I didn't write and I didn't try to solve anything.
[00:01:10.800 --> 00:01:12.120]   I mean, I did a little writing in my head,
[00:01:12.120 --> 00:01:14.720]   but I wasn't actually typing and making progress.
[00:01:14.720 --> 00:01:16.480]   I wasn't trying to solve anything.
[00:01:16.480 --> 00:01:17.600]   It was nice.
[00:01:17.600 --> 00:01:19.120]   - How many books did you read?
[00:01:19.120 --> 00:01:21.080]   - 12.
[00:01:21.080 --> 00:01:23.880]   - No, one and a half, one and a half.
[00:01:26.120 --> 00:01:28.360]   So, oh yeah, by the way, what are we now?
[00:01:28.360 --> 00:01:30.680]   The 25th or 6th?
[00:01:30.680 --> 00:01:32.440]   So yeah, we got another book episode.
[00:01:32.440 --> 00:01:34.800]   Next time we record, we'll have books.
[00:01:34.800 --> 00:01:37.840]   I will admit, so we're recording this on February 25th,
[00:01:37.840 --> 00:01:41.440]   and I finished my five books in February
[00:01:41.440 --> 00:01:42.680]   early in that trip.
[00:01:42.680 --> 00:01:45.400]   So now I'm working on two books concurrently
[00:01:45.400 --> 00:01:48.440]   that I'll finish in March.
[00:01:48.440 --> 00:01:49.960]   So I'm sort of on my way.
[00:01:49.960 --> 00:01:52.560]   And I'm working on a really big book in the background too.
[00:01:52.560 --> 00:01:53.720]   And I don't know how to report that
[00:01:53.720 --> 00:01:55.320]   because it's gonna take me,
[00:01:55.320 --> 00:01:57.120]   it's an 800 page beast.
[00:01:57.120 --> 00:01:59.200]   And so I just work on it a little bit at a time
[00:01:59.200 --> 00:02:00.040]   in the background.
[00:02:00.040 --> 00:02:03.280]   And so it doesn't get captured in my monthly reports,
[00:02:03.280 --> 00:02:05.440]   but that thing's rolling along as well.
[00:02:05.440 --> 00:02:07.720]   So a lot of good reading got done.
[00:02:07.720 --> 00:02:11.160]   Saw some sun, saw some dolphins,
[00:02:11.160 --> 00:02:13.360]   did not see Mark Sisson,
[00:02:13.360 --> 00:02:15.280]   but it was all in all a good trip,
[00:02:15.280 --> 00:02:17.240]   but not working is a big deal for me.
[00:02:17.240 --> 00:02:21.640]   Just actually wrangling family and looking at the ocean
[00:02:21.640 --> 00:02:22.560]   and doing what one does.
[00:02:22.560 --> 00:02:24.040]   So it was a good trip.
[00:02:24.040 --> 00:02:24.880]   - Good to hear.
[00:02:25.560 --> 00:02:26.960]   So I figured we'd do a little deep dive
[00:02:26.960 --> 00:02:31.120]   and then get into some listener calls.
[00:02:31.120 --> 00:02:34.480]   I was thinking this might be a good time
[00:02:34.480 --> 00:02:35.560]   to remind people, Jesse,
[00:02:35.560 --> 00:02:39.120]   that if they go to calnewport.com/podcast,
[00:02:39.120 --> 00:02:42.600]   there's a link on there about how to submit listener calls.
[00:02:42.600 --> 00:02:44.760]   You can do it straight from your browser.
[00:02:44.760 --> 00:02:46.520]   It's easy to do.
[00:02:46.520 --> 00:02:47.960]   And we use those and appreciate those.
[00:02:47.960 --> 00:02:50.720]   We use those right in the show.
[00:02:50.720 --> 00:02:52.640]   Also, I guess I should remind people,
[00:02:52.640 --> 00:02:53.720]   I always forget to do this,
[00:02:53.720 --> 00:02:56.400]   but YouTube page is up.
[00:02:56.400 --> 00:03:00.600]   So if you want to see videos of full episodes
[00:03:00.600 --> 00:03:03.720]   or videos of each individual question and segment we do,
[00:03:03.720 --> 00:03:05.320]   all of that is on the YouTube page.
[00:03:05.320 --> 00:03:08.160]   We finally have our own URL.
[00:03:08.160 --> 00:03:09.720]   So you don't have to just look in the show notes.
[00:03:09.720 --> 00:03:14.720]   You can just remember youtube.com/calnewportmedia.
[00:03:14.720 --> 00:03:18.000]   One word, right?
[00:03:18.000 --> 00:03:18.840]   - Yep.
[00:03:18.840 --> 00:03:19.680]   - What was the one?
[00:03:19.680 --> 00:03:20.800]   We couldn't get Cal Newport, right?
[00:03:20.800 --> 00:03:22.000]   - Yeah, somebody has it, I guess.
[00:03:22.000 --> 00:03:23.160]   - Yeah, it makes me nervous.
[00:03:23.160 --> 00:03:24.320]   - But then when you try to go to it,
[00:03:24.320 --> 00:03:25.160]   it doesn't go to anything.
[00:03:25.160 --> 00:03:26.480]   - Yeah, it makes me nervous.
[00:03:26.480 --> 00:03:28.040]   There's a Twitter account.
[00:03:28.040 --> 00:03:30.440]   So there's been a lot of fake Cal Newport Twitter accounts
[00:03:30.440 --> 00:03:32.280]   off and on, and usually they're fine.
[00:03:32.280 --> 00:03:33.480]   We had to get one taken down
[00:03:33.480 --> 00:03:36.160]   because it was getting pretty inappropriate.
[00:03:36.160 --> 00:03:39.280]   It was my picture and my name, my bio.
[00:03:39.280 --> 00:03:41.600]   But there's one now that's actually doing pretty well.
[00:03:41.600 --> 00:03:43.480]   I think they're up to 800 followers
[00:03:43.480 --> 00:03:45.760]   that they're clear in the description, at least,
[00:03:45.760 --> 00:03:49.320]   that this is not Cal Newport.
[00:03:49.320 --> 00:03:50.560]   He's not on social media.
[00:03:51.720 --> 00:03:52.600]   But as far as I can tell,
[00:03:52.600 --> 00:03:55.880]   the Twitter account is just my quotes.
[00:03:55.880 --> 00:03:57.680]   And I think the guy's doing pretty well with it.
[00:03:57.680 --> 00:03:59.080]   So there we go.
[00:03:59.080 --> 00:04:04.080]   So hopefully, youtube.com/calnewport is not that weird.
[00:04:04.080 --> 00:04:08.920]   Remember we found that Professor Cal erotic ASMR guy.
[00:04:08.920 --> 00:04:10.560]   Hopefully it's not gonna be that,
[00:04:10.560 --> 00:04:14.560]   with a picture of me, a big prominent picture of me,
[00:04:14.560 --> 00:04:18.360]   and just a bucket load of erotic ASMR.
[00:04:18.360 --> 00:04:21.240]   It's possible, so I'll pre-warn people.
[00:04:21.240 --> 00:04:24.120]   So it's Cal Newport media.
[00:04:24.120 --> 00:04:26.640]   That media might end up being critical.
[00:04:26.640 --> 00:04:30.800]   It could get rough, it could get dicey.
[00:04:30.800 --> 00:04:34.240]   All right, but let's do a deep dive.
[00:04:34.240 --> 00:04:36.240]   So I wanted to talk about this topic
[00:04:36.240 --> 00:04:41.240]   of tips for doing hard things.
[00:04:41.240 --> 00:04:44.320]   And what's gonna be different about this deep dive
[00:04:44.320 --> 00:04:48.400]   versus past deep dives is I'm not giving my advice
[00:04:48.400 --> 00:04:49.240]   for doing hard things.
[00:04:49.240 --> 00:04:51.360]   I actually wanna relay some advice
[00:04:51.360 --> 00:04:53.600]   that I saw in an interesting video
[00:04:53.600 --> 00:04:56.960]   that a reader sent to me from 2020
[00:04:56.960 --> 00:04:59.440]   of an author giving a talk about this topic.
[00:04:59.440 --> 00:05:02.080]   And I recently wrote an essay about this talk,
[00:05:02.080 --> 00:05:04.840]   and I published it in my email newsletter,
[00:05:04.840 --> 00:05:07.280]   which if you don't get, you probably should.
[00:05:07.280 --> 00:05:09.040]   You can sign up for that at calnewport.com.
[00:05:09.040 --> 00:05:11.240]   But I figured I just wrote that this morning
[00:05:11.240 --> 00:05:12.240]   before we started recording.
[00:05:12.240 --> 00:05:13.840]   I said, I wanna talk about this on the show.
[00:05:13.840 --> 00:05:15.520]   So I brought in some of my notes from it.
[00:05:15.520 --> 00:05:17.400]   So here's the setup.
[00:05:17.400 --> 00:05:18.640]   The video is from 2020.
[00:05:18.640 --> 00:05:21.920]   It's from the fantasy novelist Brandon Sanderson,
[00:05:21.920 --> 00:05:26.360]   who wrote a bunch of best-selling series.
[00:05:26.360 --> 00:05:27.800]   I've read some of his books.
[00:05:27.800 --> 00:05:32.000]   I read "Name of the Wind" and whatever the second book was
[00:05:32.000 --> 00:05:33.680]   in that particular trilogy.
[00:05:33.680 --> 00:05:34.960]   And it's really good.
[00:05:34.960 --> 00:05:36.400]   And I'm actually now,
[00:05:36.400 --> 00:05:37.800]   one of the books I'm reading right now is,
[00:05:37.800 --> 00:05:42.600]   I decided I wanted to read some Ursula K. Gwynn.
[00:05:42.600 --> 00:05:43.920]   And I was going back and reading
