
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:29.060]   - Okay everybody, so this is a real
[00:00:29.060 --> 00:00:34.060]   honor, so this is an incredible founder success story.
[00:00:34.060 --> 00:00:37.220]   Just your average everyday CEO founder
[00:00:37.220 --> 00:00:39.680]   of an $82 billion public company sitting here.
[00:00:39.680 --> 00:00:41.820]   (laughing)
[00:00:41.820 --> 00:00:43.940]   So Toby and I met a few years ago.
[00:00:43.940 --> 00:00:47.900]   His, the origin story of Shopify is pretty legendary,
[00:00:47.900 --> 00:00:52.900]   which is that he was in Whistler snowboarding.
[00:00:52.900 --> 00:00:57.340]   He met his future wife there, Canadian.
[00:00:57.340 --> 00:00:58.940]   They moved to Germany.
[00:00:58.940 --> 00:01:03.060]   Toby started a store to sell the snowboards.
[00:01:03.060 --> 00:01:05.580]   Then moved to Ottawa, my hometown.
[00:01:05.580 --> 00:01:07.180]   Couple people here from Ottawa.
[00:01:07.180 --> 00:01:08.020]   - That's one door.
[00:01:08.020 --> 00:01:10.720]   - I think you're one of the first developers
[00:01:10.720 --> 00:01:13.420]   of Ruby actually, that really commercialized.
[00:01:13.420 --> 00:01:16.040]   And Toby built a website to sell snowboards,
[00:01:16.040 --> 00:01:18.260]   but then abstracted that, started to sell the software
[00:01:18.260 --> 00:01:19.900]   that sold the snowboards.
[00:01:19.900 --> 00:01:23.900]   And fast forward, that is what Shopify has become.
[00:01:23.900 --> 00:01:26.460]   And it's been quite an incredible success story.
[00:01:26.460 --> 00:01:31.020]   A, because you were able to raise a lot of money
[00:01:31.020 --> 00:01:32.980]   building a business in Ottawa.
[00:01:32.980 --> 00:01:35.140]   B, because then you took it public on the NASDAQ.
[00:01:35.140 --> 00:01:37.180]   C, you got a lot of COVID tailwinds.
[00:01:37.180 --> 00:01:39.760]   D, you had to deal with COVID headwinds.
[00:01:39.760 --> 00:01:43.740]   But then along the way, you've really been very transparent
[00:01:43.740 --> 00:01:47.760]   and honest about the culture of building companies
[00:01:47.760 --> 00:01:49.900]   and some of the mistakes you've made, you put out there.
[00:01:49.900 --> 00:01:52.140]   We're gonna talk about those in a second.
[00:01:52.140 --> 00:01:54.580]   But I wanna start with more macro,
[00:01:54.580 --> 00:01:57.600]   because we just had Ray on stage.
[00:01:57.600 --> 00:02:00.900]   You run a big e-commerce business.
[00:02:00.900 --> 00:02:02.820]   You see consumer spending.
[00:02:02.820 --> 00:02:05.260]   We know that the consumer is the largest part of GDP.
[00:02:05.260 --> 00:02:06.700]   So we must have a sense of whether
[00:02:06.700 --> 00:02:08.340]   the consumer is turning over.
[00:02:08.340 --> 00:02:09.540]   We're seeing all the headlines.
[00:02:09.540 --> 00:02:10.380]   Is there a recession?
[00:02:10.380 --> 00:02:11.200]   Is there not?
[00:02:11.200 --> 00:02:12.700]   Hard landing, soft landing.
[00:02:12.700 --> 00:02:16.980]   Where is the economy from your vantage point?
[00:02:16.980 --> 00:02:21.220]   - Yeah, so, I mean, we have an amazing perspective,
[00:02:21.220 --> 00:02:23.660]   but I don't think it's a credible witness
[00:02:23.660 --> 00:02:24.780]   of the entire economy.
[00:02:24.780 --> 00:02:29.060]   It's about half a trillion dollar has been transacted
[00:02:29.060 --> 00:02:30.500]   for Shopify in its lifetime.
[00:02:30.500 --> 00:02:34.940]   And it is really, really fun to do the analysis on it.
[00:02:34.940 --> 00:02:38.060]   But like, fundamentally, the products sold on Shopify
[00:02:38.060 --> 00:02:41.140]   are not the products people want,
[00:02:41.140 --> 00:02:42.500]   not the products people need.
[00:02:42.500 --> 00:02:45.260]   And I think this specifically shifts
[00:02:45.260 --> 00:02:48.780]   the landscape a little bit.
[00:02:50.520 --> 00:02:54.640]   What the, and also the other fun thing is
[00:02:54.640 --> 00:02:56.920]   it's really good for falsifying bad media narratives.
[00:02:56.920 --> 00:02:59.900]   Because as always, it's like everyone puts up a chart
[00:02:59.900 --> 00:03:01.600]   and says this is the answer.
[00:03:01.600 --> 00:03:04.920]   And then we get to dig in one level deeper
[00:03:04.920 --> 00:03:07.120]   and actually see what are the constituent parts
[00:03:07.120 --> 00:03:09.840]   underneath the chart and everything, the story changes.
[00:03:09.840 --> 00:03:14.040]   So we definitely see people react.
[00:03:14.040 --> 00:03:15.440]   We know a recession is going on,
[00:03:15.440 --> 00:03:17.400]   or at least it changes behavior.
[00:03:17.400 --> 00:03:19.400]   But the particular way in which it changes behavior
[00:03:19.400 --> 00:03:21.560]   is probably not a fully explored story
[00:03:21.560 --> 00:03:26.960]   outside of Python notebooks and companies like Shopify.
[00:03:26.960 --> 00:03:29.240]   Because fundamentally what people do is
[00:03:29.240 --> 00:03:35.480]   in most categories, they shift one quality level downwards.
[00:03:35.480 --> 00:03:41.680]   So if you ended up shopping at medium spend level,
[00:03:41.680 --> 00:03:43.680]   you might look for fast fashion afterwards.
[00:03:43.680 --> 00:03:46.480]   In some cases, in our case, this means people
[00:03:47.280 --> 00:03:49.520]   might drop out of the Shopify ecosystem
[00:03:49.520 --> 00:03:53.240]   and go to purchase maybe clothing at Walmart or something.
[00:03:53.240 --> 00:03:56.240]   In some cases, at the top of the market,
[00:03:56.240 --> 00:04:00.680]   like we don't have every LVMH brand on Shopify.
[00:04:00.680 --> 00:04:02.680]   So people might have purchases there
[00:04:02.680 --> 00:04:04.880]   and actually arrive at a challenger brand
[00:04:04.880 --> 00:04:07.120]   that is on a platform.
[00:04:07.120 --> 00:04:10.080]   So honestly, the numbers actually are unchanging.
[00:04:10.080 --> 00:04:11.760]   The dynamics that make up the numbers
[00:04:11.760 --> 00:04:12.960]   are changing from our perspective.
[00:04:12.960 --> 00:04:14.000]   It's fascinating.
[00:04:14.000 --> 00:04:16.340]   - Have you, when you think about building the business,
[00:04:16.340 --> 00:04:18.840]   I think Stripe's mission is something like
[00:04:18.840 --> 00:04:20.680]   to maximize the GDP of the internet.
[00:04:20.680 --> 00:04:24.640]   Is that roughly your mission as well?
[00:04:24.640 --> 00:04:27.120]   - I think second order, yes.
[00:04:27.120 --> 00:04:30.200]   But honestly, Shopify prays at the altar of entrepreneurship,
[00:04:30.200 --> 00:04:32.280]   of people reaching for independence.
[00:04:32.280 --> 00:04:36.440]   And it's really causing entrepreneurship
[00:04:36.440 --> 00:04:41.440]   to be a more casual thing rather than this huge decision.
[00:04:41.440 --> 00:04:45.200]   Being able to be an entrepreneur in your lunch break
[00:04:45.200 --> 00:04:50.120]   so that you can maybe escape a career
[00:04:50.120 --> 00:04:51.980]   which you chose for wrong reasons.
[00:04:51.980 --> 00:04:53.460]   And you're the kind of people,
[00:04:53.460 --> 00:04:55.540]   like you discover, like myself,
[00:04:55.540 --> 00:04:56.380]   you're the kind of person
[00:04:56.380 --> 00:04:58.500]   who really can't work for other people.
[00:04:58.500 --> 00:05:03.500]   Retail and building shops and businesses
[00:05:03.500 --> 00:05:06.180]   has been around for a long time, thousands of years.
[00:05:06.180 --> 00:05:09.640]   It's something, it is one of the most accessible mechanisms
[00:05:09.640 --> 00:05:11.220]   of independence.
[00:05:11.220 --> 00:05:14.980]   And as the internet is just a huge part of economy now,
[00:05:14.980 --> 00:05:19.440]   like the ease by which you could start a stand in the bazaar
[00:05:19.440 --> 00:05:24.440]   needs to somehow be translated to the digital world.
[00:05:24.440 --> 00:05:29.000]   And I mean, we talk, you guys talk a lot about policy
[00:05:29.000 --> 00:05:32.720]   and incentive systems and what's important.
[00:05:32.720 --> 00:05:34.440]   I do think the thing that's missing
[00:05:34.440 --> 00:05:36.820]   and sometimes in these conversations is friction.
[00:05:36.820 --> 00:05:39.480]   Like honestly, friction shapes the world so much more
[00:05:39.480 --> 00:05:43.280]   than like what laws or what policies
[00:05:43.280 --> 00:05:45.880]   is anyone gonna pass to cause more entrepreneurship.
[00:05:45.880 --> 00:05:50.480]   But if you make it harder, you're gonna get less of it.
[00:05:50.480 --> 00:05:52.560]   And frankly, most people in the world
[00:05:52.560 --> 00:05:53.680]   work for small businesses.
[00:05:53.680 --> 00:05:56.440]   It's like, depending on where you look, 60 to 80%.
