
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:11.000]   Brad from Mount Gilead, Ohio, who must be a Bible teacher or pastor because he asks this,
[00:00:11.000 --> 00:00:20.000]   "Pastor John, can you in your personal devotions check the impulse to want to think about how to teach what you're discovering in Scripture
[00:00:20.000 --> 00:00:25.000]   in order to simply enjoy it personally and devotionally?"
[00:00:25.000 --> 00:00:26.000]   What would you say to Brad?
[00:00:26.000 --> 00:00:32.000]   I really enjoy thinking about this question.
[00:00:32.000 --> 00:00:46.000]   The first flag I want to wave is a flag that celebrates the inseparable nature of seeing glory and saying what we've seen.
[00:00:46.000 --> 00:00:57.000]   In other words, I'm not sure that we should fret too much about the impulse of turning our seeing into saying.
[00:00:57.000 --> 00:01:03.000]   I wrote a whole book about this a year or two ago, so it's really important to me.
[00:01:03.000 --> 00:01:09.000]   I've thought a lot about it, and I'm eager to dive into this with Brad.
[00:01:09.000 --> 00:01:16.000]   I've tasted the dangers and the glories of what Brad is talking about.
[00:01:16.000 --> 00:01:21.000]   So we're reading the Bible. We see something new and fresh and amazing.
[00:01:21.000 --> 00:01:27.000]   We experience a flash of genuine enjoyment of what it shows us about God.
[00:01:27.000 --> 00:01:37.000]   And then there's an almost immediate impulse to begin shaping it for a conversation or an email or a devotional thought or a sermon
[00:01:37.000 --> 00:01:41.000]   or a lecture or a blog post or a poem or a tweet.
[00:01:41.000 --> 00:01:44.000]   I mean, this is real dangerous stuff.
[00:01:44.000 --> 00:01:55.000]   And it can feel in that moment as though we have lost the authenticity of our enjoyment of communing with God in the truth we have seen.
[00:01:55.000 --> 00:01:58.000]   That is a real danger that Brad's put his finger on.
[00:01:58.000 --> 00:02:00.000]   I don't want to minimize it.
[00:02:00.000 --> 00:02:03.000]   I want to agree the danger is there.
[00:02:03.000 --> 00:02:17.000]   In fact, I think the danger, at least in my experience, is first that the impulse to plan to teach or restate in some way what I've seen
[00:02:17.000 --> 00:02:25.000]   may reveal that my enjoyment is not really in the Lord himself at that moment,
[00:02:25.000 --> 00:02:32.000]   but rather in the intellectual process of making the discovery
[00:02:32.000 --> 00:02:42.000]   and in the impulse—I mean, if that impulse to go on and teach that reveals that to me, reveals that insidious deception,
[00:02:42.000 --> 00:02:44.000]   to me it has served me well.
[00:02:44.000 --> 00:02:52.000]   And I want to be on my face in repentance pleading with the Lord to deliver me from the bondage to that kind of intellectualism
[00:02:52.000 --> 00:03:01.000]   that finds more pleasure in the processes of intellectual discovery in the Bible than the glorious one we've discovered.
[00:03:01.000 --> 00:03:08.000]   So that's the first aspect of the danger as I've experienced it and I think Brad is describing.
[00:03:08.000 --> 00:03:21.000]   The second part of the danger is that the impulse to turn my insights into, say, a teaching plan or a blog or something
[00:03:21.000 --> 00:03:30.000]   may signal that I crave recognition from an audience for what I've seen.
[00:03:30.000 --> 00:03:39.000]   So my pleasure is not so much in what I've seen as in the approval others are going to give me for seeing it.
[00:03:39.000 --> 00:03:45.000]   How horribly insidious and dangerous this is.
[00:03:45.000 --> 00:03:56.000]   If my impulse to teach reveals that to me, again, I'm on my face, I'm pleading, "Oh God, deliver me from that kind of vain glory."
[00:03:56.000 --> 00:04:05.000]   So Brad is right to be concerned about this and I think there are steps we can take to minimize those dangers
[00:04:05.000 --> 00:04:10.000]   and maximize the benefits and I'll mention those in just a minute.
[00:04:10.000 --> 00:04:22.000]   What I've discovered over the years is that I am helped to see more of God and more of his ways in the Word
[00:04:22.000 --> 00:04:26.000]   precisely by the impulse to turn seeing into saying.
[00:04:26.000 --> 00:04:28.000]   So this is the positive side now.
[00:04:28.000 --> 00:04:32.000]   It's not just dangers that come from this impulse.
[00:04:32.000 --> 00:04:34.000]   There are positive things.
[00:04:34.000 --> 00:04:43.000]   It's precisely the effort to find words, effective, compelling, awakening words,
[00:04:43.000 --> 00:04:51.000]   which bring greater clarity, greater depth to the first flash of insight.
[00:04:51.000 --> 00:04:53.000]   So that's the first positive thing.
[00:04:53.000 --> 00:05:02.000]   Now I suspect the reason God set it up that way relates to the second positive dimension of this impulse,
[00:05:02.000 --> 00:05:16.000]   namely that by its nature, by its very nature, the enjoyment of God himself and all his ways is essentially centrifugal.
[00:05:16.000 --> 00:05:26.000]   In other words, as our minds circle, orbit around some glorious sight, discovery about God and his Word,
[00:05:26.000 --> 00:05:32.000]   viewing it with joy from all the angles as we orbit the thing we've seen,
[00:05:32.000 --> 00:05:42.000]   the very circling of the mind to see the beauty of the truth tends to fling the mind outward where people are
[00:05:42.000 --> 00:05:47.000]   so that they can be drawn into this orbit of seeing.
[00:05:47.000 --> 00:05:54.000]   I think that belongs to the very nature of the truth of God, the very nature of God.
[00:05:54.000 --> 00:05:57.000]   He is not a privatistic God.
[00:05:57.000 --> 00:05:59.000]   He is a very public God.
[00:05:59.000 --> 00:06:04.000]   He is a displaying God, a communicating God, an expansive God.
