
[00:00:00.000 --> 00:00:01.280]   [music]
[00:00:01.280 --> 00:00:06.720]   Welcome to the Bogleheads Chapter Series. This episode was jointly hosted by the San Antonio
[00:00:06.720 --> 00:00:13.680]   Bogleheads and the Starting Out Life States Chapter and recorded May 20th, 2021. It features
[00:00:13.680 --> 00:00:18.240]   Alan Roth, who's also a board member of the Bogle Center for Financial Literacy.
[00:00:18.240 --> 00:00:23.840]   Bogleheads are investors who follow John Bogle's investing philosophy for attaining financial
[00:00:23.840 --> 00:00:29.360]   independence. This recording is for informational purposes only and should not be construed as
[00:00:29.360 --> 00:00:40.080]   investment advice. And we are now recording. Thank you, Alan, for joining us. A quick,
[00:00:40.080 --> 00:00:48.640]   quick introduction of Alan Roth. He is the board member and treasurer of the Bogle Center for
[00:00:48.640 --> 00:00:56.240]   Financial Literacy. He's the founder of WealthLogic. He's a certified financial accountant,
[00:00:56.240 --> 00:01:00.960]   a certified financial planner, and has his master's in business administration.
[00:01:00.960 --> 00:01:07.680]   He was a corporate finance director for multi-billion dollar companies and author of
[00:01:07.680 --> 00:01:15.040]   the book How a Second Grader Beats Wall Street. He's a big advocate for keeping it simple.
[00:01:15.040 --> 00:01:20.800]   And my favorite, he has the professional goal to never be confused with Jim Cramer.
[00:01:21.440 --> 00:01:28.080]   I always chuckled at that one. Thanks for joining us, Alan. My pleasure. And thank you,
[00:01:28.080 --> 00:01:34.640]   guys. You're the ones that do so much work to help so many people across the world. And thank you.
[00:01:34.640 --> 00:01:44.160]   Thanks, Alan. So the first question is in regards to the Bogle Center. So what are the goals of the
[00:01:44.160 --> 00:01:50.960]   Bogle Center for Financial Literacy? And what can we expect to see going forward from that
[00:01:50.960 --> 00:02:00.480]   organization? Well, the pandemic, obviously, changed things a whole lot with conferences
[00:02:00.480 --> 00:02:07.680]   and the like. But we've been spending a lot of time on mission, vision, values, goals, et cetera.
[00:02:07.680 --> 00:02:13.040]   And what we want to do is, first of all, more support to the chapters. And I think Gail is
[00:02:13.040 --> 00:02:20.800]   doing an amazing job spending an amazing amount of time on this. The conference, we want to get
[00:02:20.800 --> 00:02:27.360]   back into having in-person conferences again. It's not going to happen this year, but it will happen
[00:02:27.360 --> 00:02:34.240]   next year. And we are going to do more virtual conferences, the speaker series, et cetera.
[00:02:34.240 --> 00:02:39.680]   We would-- kind of a lofty goal, but we want to develop some tools to help people in different
[00:02:40.640 --> 00:02:48.080]   modes of decision relating to the life cycle, spending, saving, spending, et cetera.
[00:02:48.080 --> 00:02:54.080]   And then finally, just so we can get the word out more, more media exposure. So those are
[00:02:54.080 --> 00:03:00.080]   kind of the high-level lofty goals that we would like to do more of. Great.
[00:03:00.080 --> 00:03:08.080]   All right. Bartz has the next questions. Thank you again, Alan, for joining us tonight.
[00:03:09.520 --> 00:03:13.440]   John Bogle principles brought us together this evening, so we appreciate that.
[00:03:13.440 --> 00:03:19.360]   So our question is, what do you consider the basic principles of Boglehead investing?
[00:03:19.360 --> 00:03:24.160]   Well, first of all, I mean, John Bogle changed my life.
[00:03:24.160 --> 00:03:32.480]   I didn't realize how common this was, but I sent him a letter once saying, I'd love to meet you.
[00:03:32.480 --> 00:03:38.560]   And a week later, got a letter back. I'm coming to Colorado in a few weeks. Let's get together.
[00:03:39.520 --> 00:03:45.520]   So he has just been an amazing man and mentor. Meeting him was kind of like meeting my favorite
[00:03:45.520 --> 00:03:54.640]   rock star president, et cetera. But if I had to say what he taught me about investing-- and these
[00:03:54.640 --> 00:04:02.480]   are my words. Investing in eight words are minimizing expenses and emotions, maximizing
[00:04:02.480 --> 00:04:10.560]   diversification and discipline. It's that simple. When people violate that, they usually do so with
[00:04:10.560 --> 00:04:19.440]   their own peril. So it really is that simple. And it was very easy, by the way, when my son was
[00:04:19.440 --> 00:04:24.640]   eight, because money didn't mean anything to him. The older we get, the more money means to us,
[00:04:25.840 --> 00:04:37.520]   and the harder it is to behave right. But Jack Bogle, I consider him a multibillion-dollar man
[00:04:37.520 --> 00:04:44.000]   in how much he saved people, not just at Vanguard, but at other firms that had to copy Vanguard
[00:04:44.000 --> 00:04:53.280]   to stay competitive. OK, thank you. In some of your writing,
[00:04:53.280 --> 00:04:58.000]   we've noticed that you've been highly critical of investment advertisers. Can you tell us a little
[00:04:58.000 --> 00:05:04.960]   bit about that, your critical stance on investment advertising in general?
[00:05:04.960 --> 00:05:13.120]   Well, we were kind of joking before this started. I was going to sell an annuity at the end where we
[00:05:13.120 --> 00:05:22.160]   will give out the chicken dinners and the like. But the more one spends on advertising,
