
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Good Monday. We're back, and we're back to the theme of gender confusion.
[00:00:08.000 --> 00:00:13.000]   We have a load of emails on the topic, on this theme, and we're slowly working through them.
[00:00:13.000 --> 00:00:17.000]   Right now, you might remember at the end of last year, we fielded a question from a nurse who worked in
[00:00:17.000 --> 00:00:22.000]   "gender reassignment surgery" in pre-op and post-op.
[00:00:22.000 --> 00:00:25.000]   She doesn't make the decision. She only offers care.
[00:00:25.000 --> 00:00:30.000]   Should she stay or find another job? That was APJ 1881.
[00:00:30.000 --> 00:00:35.000]   And then we took up an email from a young woman entertaining the idea of erasing her gender.
[00:00:35.000 --> 00:00:40.000]   That was more recent in APJ 1909.
[00:00:40.000 --> 00:00:44.000]   Today we address the gender question inside a local church.
[00:00:44.000 --> 00:00:46.000]   The question is from a listener named Cindy.
[00:00:46.000 --> 00:00:48.000]   Pastor John, hello and thank you for this podcast.
[00:00:48.000 --> 00:00:53.000]   It is a place meant to receive challenging questions, and I have one to ask of you.
[00:00:53.000 --> 00:00:59.000]   We have a young couple in our local church congregation that lets their small son wear dresses.
[00:00:59.000 --> 00:01:02.000]   They seem to let him choose most of what he wants to do.
[00:01:02.000 --> 00:01:05.000]   We, of course, see a lot of danger in this parenting method.
[00:01:05.000 --> 00:01:09.000]   They were asked to leave a previous church over this issue.
[00:01:09.000 --> 00:01:14.000]   What would be your approach to helping these parents with Scripture on this issue?
[00:01:14.000 --> 00:01:21.000]   I think the first thing to say is that they do need to be addressed.
[00:01:21.000 --> 00:01:26.000]   In other words, we shouldn't evade the issue in the church,
[00:01:26.000 --> 00:01:33.000]   but realize that in a culture like ours, especially, not only, but especially,
[00:01:33.000 --> 00:01:39.000]   where God's created order of manhood and womanhood is being undermined,
[00:01:39.000 --> 00:01:46.000]   not only by the sinful celebration of same-sex romance
[00:01:46.000 --> 00:01:50.000]   and the legalization of so-called same-sex marriage,
[00:01:50.000 --> 00:01:58.000]   but also by the so-called transgender denial that there is such a thing as God-given stable sexuality.
[00:01:58.000 --> 00:02:05.000]   In view of that cultural reality, we should realize that parents who encourage their girls to dress like boys
[00:02:05.000 --> 00:02:15.000]   or boys to dress like girls or let them should be pastorally approached first with questions,
[00:02:15.000 --> 00:02:18.000]   trying to understand what they think.
[00:02:18.000 --> 00:02:24.000]   And then, if necessary, with admonitions based on Scripture.
[00:02:24.000 --> 00:02:31.000]   And of course, we're not so naive as to be ignorant that there is now,
[00:02:31.000 --> 00:02:39.000]   and there always has been, an overlap between the way boys and girls and men and women dress.
[00:02:39.000 --> 00:02:41.000]   That's not a new thing.
[00:02:41.000 --> 00:02:50.000]   But it is just as true that in every culture and in every age, along with that overlap,
[00:02:50.000 --> 00:02:58.000]   there have been cultural symbols in hairstyles and clothing and adornment
[00:02:58.000 --> 00:03:05.000]   which signaled the difference between masculinity and femininity.
[00:03:05.000 --> 00:03:12.000]   So, what we need today is to help each other and parents in particular
[00:03:12.000 --> 00:03:20.000]   to bring up the next generation in the wise and faithful use of those cultural symbols
[00:03:20.000 --> 00:03:26.000]   to reflect and embrace God's beautiful ordering of manhood and womanhood.
[00:03:26.000 --> 00:03:35.000]   So, if I were counseling parents who seemed oblivious to the importance of bringing up children
[00:03:35.000 --> 00:03:44.000]   to embrace their God-given sex as male or female, I would remind them of at least six biblical realities
[00:03:44.000 --> 00:03:53.000]   in the hope that they would gladly submit to God's Word and adjust their parenting strategies.
[00:03:53.000 --> 00:03:59.000]   First, God created man, male and female, Genesis 1:26.
[00:03:59.000 --> 00:04:04.000]   Then God said, "Let us make man in our image after our likeness."
[00:04:04.000 --> 00:04:06.000]   So, God created man in his own image.
[00:04:06.000 --> 00:04:08.000]   In the image of God, he created him.
[00:04:08.000 --> 00:04:14.000]   Male and female, he created them.
[00:04:14.000 --> 00:04:20.000]   And God blessed them, and God said to them, "Be fruitful and multiply and fill the earth."
[00:04:20.000 --> 00:04:28.000]   God did not create a generic human designed to choose his sex.
[00:04:28.000 --> 00:04:34.000]   He created males to be males and females to be females.
[00:04:34.000 --> 00:04:43.000]   Boys and girls should be taught this from the very beginning of their lives as a great and wonderful thing.
[00:04:43.000 --> 00:04:56.000]   Number two, God created man, male and female so that there would be a beautiful and happy and fruitful complementarity in marriage.
[00:04:56.000 --> 00:05:05.000]   So, Genesis 2:24, "A man shall leave his father and his mother and hold fast to his wife, and they shall become one flesh."
[00:05:05.000 --> 00:05:19.000]   Now, God's design of the one flesh union of male and female in marriage in the act of sexual intercourse is a confirmation that the way he created us is not negligible.
[00:05:19.000 --> 00:05:26.000]   It was part of his plan for our good, for filling the earth, for our joy, our pleasure.
[00:05:26.000 --> 00:05:33.000]   Boys and girls should be raised toward this natural outcome of their sexuality.
[00:05:33.000 --> 00:05:49.000]   Whether they marry or not in God's providence, we should raise them with the conviction that the difference between boys and girls is designed for this beautiful outcome, the one flesh union in marriage of a man and a woman.
[00:05:49.000 --> 00:06:01.000]   Number three, we should help the parents see that God takes these sexual differences so seriously that he bases leadership roles on them.
[00:06:01.000 --> 00:06:08.000]   In 1 Timothy 2.12, he assigns the authoritative teaching and governing role in the church to men.
[00:06:08.000 --> 00:06:17.000]   And in Ephesians 5.22-24 and Colossians 3.18-19, he assigns the headship of the family to the husband and father.
[00:06:17.000 --> 00:06:36.000]   The natural superior strength of men is drawn out by Peter in 1 Peter 3.7 as a reason why women should receive special honor as the weaker vessel, as well as another kind of honor as the fellow heirs of the grace of life.
[00:06:36.000 --> 00:06:46.000]   Children should be brought up with the awareness that their sexuality matters that much and in that way.
[00:06:46.000 --> 00:07:02.000]   Four, what follows then is that parents should in a natural way encourage their boys not to embrace effeminate ways of dressing or acting.
[00:07:02.000 --> 00:07:09.000]   And they should not encourage their girls to embrace masculine ways of dressing or acting.
[00:07:09.000 --> 00:07:17.000]   In most situations, these things come very naturally and a parent doesn't need to be fastidious about them.
[00:07:17.000 --> 00:07:30.000]   The parent can simply redirect a child's attention away from experimentation with cross-dressing or excessive interest in behaviors that are almost certainly going to confuse a child's sexuality.
[00:07:30.000 --> 00:07:37.000]   The Bible warns boys and men, for example, against effeminacy.
[00:07:37.000 --> 00:07:44.000]   In 1 Corinthians 6.9, you have to look at the King James Version to see that most clearly.
[00:07:44.000 --> 00:07:50.000]   The later versions coalesce it with other translations about homosexuality.
[00:07:50.000 --> 00:07:55.000]   But it's really there that boys should not be effeminate.
[00:07:55.000 --> 00:08:04.000]   They should move against culturally confusing hairstyles, for example, in 1 Corinthians 11.14.
[00:08:04.000 --> 00:08:11.000]   And it warns men and women against cross-dressing in Deuteronomy 22.5.
[00:08:11.000 --> 00:08:19.000]   So, these cultural symbols of what manhood is and womanhood is become significant.
[00:08:19.000 --> 00:08:21.000]   Number five.
[00:08:21.000 --> 00:08:31.000]   Therefore, parenting should take all of this into account because Ephesians 6.4 says, "Bring up your children in the discipline and instruction of the Lord."
[00:08:31.000 --> 00:08:40.000]   And that instruction, as it regards sexuality, includes at least these previous four points.
[00:08:40.000 --> 00:08:42.000]   And finally, number six.
[00:08:42.000 --> 00:08:58.000]   It should help the parents feel there is a special urgency about these things in our day and that if they don't help their children in a natural and happy way to grow up into mature manhood or mature womanhood,
[00:08:58.000 --> 00:09:10.000]   they may be serving a wave of cultural rebellion against God that is not only destructive to their children but to the world at large.
