
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:06.880]   - Hey everyone, welcome to the Latent Space Podcast.
[00:00:06.880 --> 00:00:08.600]   This is Alessio, partner and CTO
[00:00:08.600 --> 00:00:10.040]   in Residence at Decibel Partners.
[00:00:10.040 --> 00:00:13.040]   And I'm joined by my co-host Swiggs, founder of Small.ai.
[00:00:13.040 --> 00:00:17.200]   - Hey, and today we're back in the studio, in person,
[00:00:17.200 --> 00:00:21.000]   after about three to four months in visa jail and travels
[00:00:21.000 --> 00:00:23.080]   and all other fun stuff that we talked about
[00:00:23.080 --> 00:00:24.440]   in the previous episode.
[00:00:24.440 --> 00:00:27.640]   But today with special guests, Ali Pullen from Cosign.
[00:00:27.640 --> 00:00:28.480]   Welcome.
[00:00:28.480 --> 00:00:29.320]   - Hi, thanks for having me.
[00:00:29.320 --> 00:00:30.960]   - Very lucky to have you
[00:00:30.960 --> 00:00:33.000]   because you're on a two day trip to San Francisco.
[00:00:33.000 --> 00:00:33.840]   - Yeah, I wouldn't recommend it.
[00:00:33.840 --> 00:00:35.160]   I would not recommend it.
[00:00:35.160 --> 00:00:37.080]   Don't fly from London to San Francisco for two days.
[00:00:37.080 --> 00:00:41.560]   - And you launched Genie on a plane, on plane WiFi,
[00:00:41.560 --> 00:00:44.000]   claiming state-of-the-art in SuiteBench,
[00:00:44.000 --> 00:00:45.400]   which we're all gonna talk about.
[00:00:45.400 --> 00:00:47.800]   I'm excited to dive into your whole journey
[00:00:47.800 --> 00:00:48.920]   because it has been a journey.
[00:00:48.920 --> 00:00:52.760]   I've been lucky to be a small angel in part of that journey.
[00:00:52.760 --> 00:00:54.800]   And it's exciting to see that you're launching
[00:00:54.800 --> 00:00:58.680]   to such acclaim and such results.
[00:00:58.680 --> 00:01:00.680]   So I'll go over your brief background
[00:01:00.680 --> 00:01:02.000]   and then you can fill in the blanks
[00:01:02.000 --> 00:01:03.960]   on what else people should know about you.
[00:01:03.960 --> 00:01:07.160]   You did your bachelor's in computer science in Exeter,
[00:01:07.160 --> 00:01:08.640]   and then you worked at a startup
[00:01:08.640 --> 00:01:10.360]   that got acquired into GoPuff.
[00:01:10.360 --> 00:01:14.560]   And roundabout 2022, you started working on a stealth startup
[00:01:14.560 --> 00:01:15.880]   that became a YC startup.
[00:01:15.880 --> 00:01:17.040]   What's that overall story?
[00:01:17.040 --> 00:01:20.160]   - Yeah, so basically when I left university,
[00:01:20.160 --> 00:01:23.080]   I met my now co-founder, Sam.
[00:01:23.080 --> 00:01:24.960]   At the time, we were both mobile devs.
[00:01:24.960 --> 00:01:27.200]   He was an Android developer, I was an iOS developer.
[00:01:27.200 --> 00:01:29.200]   And whilst at university,
[00:01:29.200 --> 00:01:31.960]   we built this sort of small consultancy,
[00:01:31.960 --> 00:01:35.240]   sort of we'd be approached to build projects for people.
[00:01:35.240 --> 00:01:37.080]   And we would just take them up
[00:01:37.080 --> 00:01:38.440]   and start with their student projects.
[00:01:38.440 --> 00:01:40.240]   They weren't anything crazy or anything big.
[00:01:40.240 --> 00:01:41.360]   We started with those.
[00:01:41.360 --> 00:01:44.080]   And over time, we started doing larger and larger projects,
[00:01:44.080 --> 00:01:45.520]   more interesting things.
[00:01:45.520 --> 00:01:47.240]   And actually when we left university,
[00:01:47.240 --> 00:01:48.960]   we just kept doing that.
[00:01:48.960 --> 00:01:51.920]   We didn't really get jobs, traditional jobs.
[00:01:51.920 --> 00:01:53.600]   It was also like in the middle of COVID,
[00:01:53.600 --> 00:01:54.600]   middle of lockdown.
[00:01:54.600 --> 00:01:56.040]   So we were like, this is a pretty good gig.
[00:01:56.040 --> 00:01:58.040]   We'll just keep like writing code in our bedrooms.
[00:01:58.040 --> 00:02:00.320]   And we did that for a while.
[00:02:00.320 --> 00:02:03.720]   And then a friend of ours that we went to Exeter with
[00:02:03.720 --> 00:02:07.360]   started a YC startup during COVID.
[00:02:07.360 --> 00:02:10.560]   And it was one of these fast grocery delivery companies.
[00:02:10.560 --> 00:02:11.920]   At the time, I was living
[00:02:11.920 --> 00:02:14.200]   in the deepest, darkest countryside in England,
[00:02:14.200 --> 00:02:16.600]   where fast grocery companies are still not a thing.
[00:02:16.600 --> 00:02:19.000]   So he sort of pitched me this idea and was like,
[00:02:19.000 --> 00:02:22.320]   listen, like I need an iOS dev, do you fancy coming along?
[00:02:22.320 --> 00:02:23.560]   And I thought, absolutely.
[00:02:23.560 --> 00:02:24.920]   It was a chance to get out of my parents' house,
[00:02:24.920 --> 00:02:27.560]   chance to move to London, you know, do interesting things.
[00:02:27.560 --> 00:02:29.960]   And at the time, truthfully, I had no idea what YC was.
[00:02:29.960 --> 00:02:31.040]   I had no idea.
[00:02:31.040 --> 00:02:32.560]   I wasn't in the startup space.
[00:02:32.560 --> 00:02:35.000]   I knew I liked coding and building apps and stuff,
[00:02:35.000 --> 00:02:38.360]   but I'd never really done anything in that area.
[00:02:38.360 --> 00:02:39.960]   So I said, yes, absolutely.
