
[00:00:00.000 --> 00:00:07.000]   [Music]
[00:00:07.000 --> 00:00:12.000]   So I got to ask you, I think this is a fundamental and fascinating question
[00:00:12.000 --> 00:00:17.000]   because iRobot has been a successful company and a rare successful robotics company.
[00:00:17.000 --> 00:00:24.000]   So Anki, Jibo, Mayfield Robotics with their robot curry, Sci-Fi Works, Rethink Robotics.
[00:00:24.000 --> 00:00:28.000]   These are robotics companies that were founded and run by brilliant people.
[00:00:28.000 --> 00:00:37.000]   But all, very unfortunately, at least for us roboticists, all went out of business recently.
[00:00:37.000 --> 00:00:40.000]   So why do you think they didn't last longer?
[00:00:40.000 --> 00:00:45.000]   Why do you think it is so hard to keep a robotics company alive?
[00:00:45.000 --> 00:00:52.000]   You know, I say this only partially in jest that back in the day before Roomba,
[00:00:52.000 --> 00:00:58.000]   you know, I was a high-tech entrepreneur building robots.
[00:00:58.000 --> 00:01:04.000]   But it wasn't until I became a vacuum cleaner salesman that we had any success.
[00:01:04.000 --> 00:01:12.000]   So, I mean, the point is technology alone doesn't equal a successful business.
[00:01:12.000 --> 00:01:30.000]   We need to go and find the compelling need where the robot that we're creating can deliver clearly more value to the end user than it costs.
[00:01:30.000 --> 00:01:39.000]   And this is not a marginal thing where you're looking at the skin and like, "It's close. Maybe we can hold our breath and make it work."
[00:01:39.000 --> 00:01:49.000]   It's clearly more value than the cost of the robot to bring in the store.
[00:01:49.000 --> 00:02:01.000]   And I think that the challenge has been finding those businesses where that's true in a sustainable fashion.
[00:02:06.000 --> 00:02:13.000]   When you get into entertainment-style things, you could be the cat's meow one year,
[00:02:13.000 --> 00:02:21.000]   but 85% of toys, regardless of their merit, fail to make it to their second season.
[00:02:21.000 --> 00:02:24.000]   It's just super hard to do so.
[00:02:24.000 --> 00:02:29.000]   And so that's just a tough business.
[00:02:29.000 --> 00:02:38.000]   And there's been a lot of experimentation around what is the right type of social companion?
[00:02:38.000 --> 00:02:53.000]   What is the right robot in the home that is doing something other than tasks people do every week that they'd rather not do?
[00:02:53.000 --> 00:02:56.000]   And I'm not sure we've got it all figured out right.
[00:02:56.000 --> 00:03:08.000]   And so that you get brilliant roboticists with super interesting robots that ultimately don't quite have that magical user experience.
[00:03:08.000 --> 00:03:16.000]   And thus, that value-benefit equation remains ambiguous.
[00:03:16.000 --> 00:03:23.000]   So you as somebody who dreams of robots changing the world, what's your estimate?
[00:03:23.000 --> 00:03:31.000]   How big is the space of applications that fit the criteria that you just described,
[00:03:31.000 --> 00:03:41.000]   where you can really demonstrate an obvious significant value over the alternative non-robotic solution?
[00:03:41.000 --> 00:03:48.000]   Well, I think that we're just about none of the way to achieving the potential of robotics at home.
[00:03:48.000 --> 00:03:57.000]   But we have to do it in a really eyes wide open, honest fashion.
[00:03:57.000 --> 00:04:00.000]   Another way to put that is the potential is infinite.
[00:04:00.000 --> 00:04:05.000]   Because we did take a few steps, but you're saying those steps are just very initial steps.
[00:04:05.000 --> 00:04:10.000]   So Darumba is a hugely successful product, but you're saying that's just the very, very beginning.
[00:04:10.000 --> 00:04:12.000]   That's just the very, very beginning.
[00:04:12.000 --> 00:04:13.000]   It's the foot in the door.
[00:04:13.000 --> 00:04:23.000]   And I think I was lucky that in the early days of robotics, people would ask me, "When are you going to clean my floor?"
[00:04:23.000 --> 00:04:33.000]   It was something that I grew up saying, "I got all these really good ideas, but everyone seems to want their floor clean."
[00:04:33.000 --> 00:04:37.000]   And so maybe we should do that.
[00:04:37.000 --> 00:04:39.000]   Yeah, your good ideas.
[00:04:39.000 --> 00:04:41.000]   Earn the right to do the next thing after that.
[00:04:41.000 --> 00:04:52.000]   So the good ideas have to match with the desire of the people, and then the actual cost has to, like, the financial aspect has to all match together.
[00:04:52.000 --> 00:05:07.000]   Yeah, during our partnership back a number of years ago with Johnson Wax, they would explain to me that they would go into homes and just watch how people lived.
[00:05:07.000 --> 00:05:26.000]   And try to figure out, what were they doing that they really didn't really like to do, but they had to do it frequently enough that it was top of mind and understood as a burden?
[00:05:26.000 --> 00:05:37.000]   Hey, let's make a product or come up with a solution to make that pain point less challenging.
