
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:07.800]   Today is National Coming Out Day in the United States.
[00:00:07.800 --> 00:00:14.800]   It's a catastrophic day in our culture that foregrounds a cultural acceptance of sin.
[00:00:14.800 --> 00:00:22.000]   So what role do these culture-wide celebrations, this pride of homosexual practice and transgenderism play
[00:00:22.000 --> 00:00:26.000]   in the proliferation of this sin, this rebellion against God?
[00:00:26.000 --> 00:00:32.000]   A listener asks about Philippians chapter 3 verses 18 to 19 and Romans 1, 32 respectively.
[00:00:32.000 --> 00:00:40.000]   What role does widespread cultural celebration of homosexuality play to the ubiquity of this sin in our culture?
[00:00:40.000 --> 00:00:42.000]   Jake in Nashville asks it.
[00:00:42.000 --> 00:00:48.000]   Hello, Pastor John. What is the role of cultural celebration or pride in encouraging sin to be accepted?
[00:00:48.000 --> 00:00:54.000]   I'm thinking of Paul's conclusion to his condemnation of homosexual practices in Romans chapter 1 verses 18 to 32.
[00:00:54.000 --> 00:01:00.000]   "And though they know God's righteous decree that those who practice such things deserve to die,
[00:01:00.000 --> 00:01:04.000]   they do not only do them but give approval to those who practice them."
[00:01:04.000 --> 00:01:06.000]   That's verse 32.
[00:01:06.000 --> 00:01:10.000]   "Or in Philippians, for many of whom I have often told you and now tell you even with tears,
[00:01:10.000 --> 00:01:15.000]   walk as enemies of the cross of Christ. Their end is destruction.
[00:01:15.000 --> 00:01:23.000]   Their God is their belly, and they glory in their shame with minds set on earthly things."
[00:01:23.000 --> 00:01:25.000]   That's Philippians 3 verses 18 to 19.
[00:01:25.000 --> 00:01:32.000]   Pastor John, does Paul here foreshadow a nationwide coming out movement?
[00:01:32.000 --> 00:01:36.000]   Tony, I really hear two questions, maybe more.
[00:01:36.000 --> 00:01:47.000]   One, what is the role of cultural celebration or pride in encouraging sin to be accepted?
[00:01:47.000 --> 00:01:57.000]   That's obvious, I think, to all of us. The more something is celebrated publicly, the more it is normalized.
[00:01:57.000 --> 00:02:01.000]   Perhaps there's more to say about that, but I'm going to come at it indirectly.
[00:02:01.000 --> 00:02:07.000]   Does Paul foreshadow—this is the second question—does Paul foreshadow a nationwide coming out movement?
[00:02:07.000 --> 00:02:14.000]   So I'm going to focus on this second question and see whether or not it sheds more light on the first.
[00:02:14.000 --> 00:02:22.000]   In Romans 1 and Philippians 3, Paul is describing what is, not just what will be.
[00:02:22.000 --> 00:02:27.000]   I'm focusing on this issue. Is it a foreshadowing? He's focusing on what is already.
[00:02:27.000 --> 00:02:32.000]   It's not something that's going to come in the 21st century. This is in Paul's day.
[00:02:32.000 --> 00:02:35.000]   In other words, he's not just foreshadowing, he is reporting,
[00:02:35.000 --> 00:02:39.000]   reporting the history of Israel and the present state of the world.
[00:02:39.000 --> 00:02:51.000]   The prophet Hosea spoke about the Israel of his day when God would "change their glory into shame.
[00:02:51.000 --> 00:02:58.000]   They shall eat but not be satisfied; they shall play the whore but not multiply,
[00:02:58.000 --> 00:03:09.000]   because they have forsaken the Lord to cherish whoredom, wine, new wine, which take away the understanding."
[00:03:09.000 --> 00:03:13.000]   That's Hosea 4, 7 to 11.
[00:03:13.000 --> 00:03:23.000]   When a people turn the world upside down and elevate man and degrade God,
[00:03:23.000 --> 00:03:29.000]   one of God's responses is to turn their values inside out.
[00:03:29.000 --> 00:03:32.000]   They turn the world upside down, God's going to turn their values inside out.
[00:03:32.000 --> 00:03:37.000]   Their glory becomes their shame, and God sees to it that that happens.
[00:03:37.000 --> 00:03:40.000]   Their shame becomes their glory.
[00:03:40.000 --> 00:03:45.000]   That was true for Israel and for the world in general when Paul lived.
[00:03:45.000 --> 00:03:56.000]   He describes the upside-down worship of the pagan world and the inside-out sexuality of the world in Romans 1.
[00:03:56.000 --> 00:04:00.000]   It goes like this. This is Romans 1, 19, following.
[00:04:00.000 --> 00:04:06.000]   "For what can be known about God is plain to them, because God has shown it to them, so they are without excuse.
[00:04:06.000 --> 00:04:19.000]   They exchanged the truth about God for a lie and worshipped and served the creature," especially man, "rather than the Creator."
[00:04:19.000 --> 00:04:23.000]   So the world is turned upside down. Creature is put where God is supposed to be.
[00:04:23.000 --> 00:04:25.000]   God is put where creature is supposed to be.
[00:04:25.000 --> 00:04:33.000]   "For this reason God gave them up to dishonorable passions," watch the inside-out,
[00:04:33.000 --> 00:04:39.000]   "for their women exchanged natural relations for those that are contrary to nature,
[00:04:39.000 --> 00:04:45.000]   and men likewise gave up natural relations with women and were consumed with passion for one another."
[00:04:45.000 --> 00:04:55.000]   Men committing shameless acts with men and receiving in themselves the due penalty of their error.
[00:04:55.000 --> 00:05:02.000]   So sexual relations, as God gave them, were turned inside out. They were reversed.
[00:05:02.000 --> 00:05:12.000]   "Though they know God's righteous decree that those who practice such things deserve to die," they know this.
[00:05:12.000 --> 00:05:20.000]   "They do not only do them, but give approval to those who practice them."
[00:05:20.000 --> 00:05:23.000]   In other words, it's not just suicide, it's murder.
[00:05:23.000 --> 00:05:30.000]   They're asking people to join them in practices that deepest down they know are deadly.
[00:05:30.000 --> 00:05:40.000]   The fact that Paul is describing history and his own day, of course, doesn't rule out the fact that he is foreshadowing our day.
[00:05:40.000 --> 00:05:41.000]   He certainly is.
[00:05:41.000 --> 00:05:52.000]   The beauty and the authority of God are brought low, and the autonomy and the will of man are exalted,
[00:05:52.000 --> 00:06:04.000]   and this upside-down view of the world has resulted more and more and more in the reversal of God-ordained sexual relations.
[00:06:04.000 --> 00:06:12.000]   And one of those most appalling parts of Romans 1 is at the end where Paul says,
