
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:15.000]   A podcast listener named Hannah writes in to ask this, "Pastor John, I often hear people and pastors say that sex between a husband and a wife is a picture of the love between Christ and His church.
[00:00:15.000 --> 00:00:25.000]   When this comparison is given, I almost always see people or the pastor speaking blush, as well as the audience, as if it is an awkward and unexpected comparison.
[00:00:25.000 --> 00:00:36.000]   I believe this picture of sex and Christ with His church to be true, but I am one of many who has a hard time wrapping my mind around it and would have a hard time describing it to someone else.
[00:00:36.000 --> 00:00:42.000]   I have two questions regarding this. One, how is sex between a husband and a wife a practical example of Christ and His church?
[00:00:42.000 --> 00:00:48.000]   Number two, why is this truth something so many are so uncomfortable with?"
[00:00:48.000 --> 00:00:52.000]   Well, I am not blushing, and I'm excited. I like this question.
[00:00:52.000 --> 00:01:01.000]   So, in answer to the second question, "Why is this truth something many are uncomfortable with?"
[00:01:01.000 --> 00:01:05.000]   My guess is there are at least three reasons. There are probably more, but here are my three.
[00:01:05.000 --> 00:01:17.000]   Number one is that we don't have a robust enough vision of the beauty and depth and sacredness of the actual event of sexual intercourse as God designed it.
[00:01:17.000 --> 00:01:34.000]   Number two, our own experience of sexuality is so tainted with selfishness and pornographic corruption, either in our head or in the media, that we can scarcely have a thought about sex without the presence of those corruptions.
[00:01:34.000 --> 00:01:39.000]   And to be fair, there's a third factor that creates discomfort.
[00:01:39.000 --> 00:01:47.000]   Very often, when this comes up, there may be children present. I'm thinking of a worship service, for example.
[00:01:47.000 --> 00:01:54.000]   Or a sensitive older person who's just not at all comfortable with saying some of the things I'm going to say in this answer.
[00:01:54.000 --> 00:02:10.000]   Or single people or divorced people or somebody else who just, for various reasons, might be really put in an awkward position by explicit talk about what happens in the marriage bed and its relationship to the relationship of Christ in His church.
[00:02:10.000 --> 00:02:27.000]   So for those three reasons, our theology of marital intercourse is lame, our experience of sex is tainted, and our situations in which we speak about this often have audiences that make it awkward for them to hear, if not for us to speak.
[00:02:27.000 --> 00:02:41.000]   So I want us to have some patience, you know, and mercy upon pastors who might appear like they're awkward. Maybe they're not awkward for valid, I mean, deep reasons, but maybe for more audience-oriented reasons.
[00:02:41.000 --> 00:02:47.000]   Now, before I say anything about the answer to the first question, like, what is the real analogy here?
[00:02:47.000 --> 00:02:55.000]   Let me draw the text out that Hannah is referring to so we get at least some of it on the table because I'm sure some listeners are just not familiar.
[00:02:55.000 --> 00:02:59.000]   Here's the Bible portion that she's talking about.
[00:02:59.000 --> 00:03:16.000]   "Husbands, love your wives as Christ loved the church and gave himself up for her, that he might sanctify her, having cleansed her by the washing of water with the Word, so that he might present the church to himself."
[00:03:16.000 --> 00:03:26.000]   So he's going after a bride. "In splendor, without spot or wrinkle or any such thing, that she might be holy and without blemish."
[00:03:26.000 --> 00:03:40.000]   In other words, Christ is after a beautiful, splendid, spotless, wrinkle-free, holy, blemish-free, gorgeous wife.
[00:03:40.000 --> 00:03:52.000]   And then, verses 31 and 32, "Therefore a man shall leave his father and mother and hold fast to his wife, and the two shall become one flesh."
[00:03:52.000 --> 00:03:55.000]   That's in the sexual act of intercourse.
[00:03:55.000 --> 00:04:09.000]   Verse 32, "This mystery," this union, this leaving, cleaving, and sexual union, "This mystery is profound. I am saying it refers to Christ and the church."
[00:04:09.000 --> 00:04:12.000]   Now, there it is. There it is.
[00:04:12.000 --> 00:04:25.000]   The one-flesh union of man and wife are Christ and the church in emblem, in metaphor, in foretaste.
[00:04:25.000 --> 00:04:33.000]   And, let's just make it as explicit as we can, you could stir in here the Song of Solomon,
[00:04:33.000 --> 00:04:47.000]   where the sexual pleasures of the man and his wife are described with such remarkable graphicness, we have to blink and say, "Is this the Bible?"
