
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.480 --> 00:00:13.540]   Whether you're making a traditional roasted turkey or spicy turkey tacos, your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.540 --> 00:00:17.600]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.600 --> 00:00:19.880]   Ralph's, fresh for everyone.
[00:00:19.880 --> 00:00:26.140]   Choose from a great selection of digital coupons and use them up to five times in one transaction. Check our app for details.
[00:00:26.140 --> 00:00:28.640]   Ralph's, fresh for everyone.
[00:00:29.640 --> 00:00:32.640]   Radical Personal Finance, episode 45.
[00:00:32.640 --> 00:00:56.640]   Welcome to the Radical Personal Finance podcast, episode 45 for today, Thursday, August 21, 2014.
[00:00:57.640 --> 00:00:59.640]   I am thrilled to be back with you today.
[00:00:59.640 --> 00:01:05.640]   I'm going to be sharing with you some lessons from the Podcast Movement Conference, which I attended this last weekend,
[00:01:05.640 --> 00:01:07.640]   which will be beyond podcasting.
[00:01:07.640 --> 00:01:12.640]   I'm going to give you some information that I think you'll enjoy applying to your own life and the conferences that you attend,
[00:01:12.640 --> 00:01:14.640]   and also some updates on the show.
[00:01:14.640 --> 00:01:16.640]   I hope you enjoy.
[00:01:16.640 --> 00:01:24.640]   Thrilled to be back with you today on Thursday.
[00:01:24.640 --> 00:01:31.640]   I was away from the mic for two days, and that's the first two days that I haven't recorded shows.
[00:01:31.640 --> 00:01:35.640]   I was on the road those two days, both days, and I thought about recording a show,
[00:01:35.640 --> 00:01:40.640]   but I decided just to go ahead and wait until I got back, just to give myself a little bit of a break.
[00:01:40.640 --> 00:01:45.640]   Then I was interested to see if I would get any feedback from the audience about missing shows.
[00:01:45.640 --> 00:01:48.640]   I'll share that more with you at the end of today's show.
[00:01:48.640 --> 00:01:56.640]   Today, I'm going to share with you some information that I learned from the Podcast Movement Conference this last weekend that I attended in Austin, Texas.
[00:01:56.640 --> 00:02:01.640]   Again, as I said just a moment ago, this is going to be beyond just what I learned,
[00:02:01.640 --> 00:02:06.640]   but also some thoughts that I think will be helpful to you when you attend conferences, I hope.
[00:02:06.640 --> 00:02:12.640]   I first heard about the Podcast Movement Conference only about a month or so ago.
[00:02:12.640 --> 00:02:14.640]   Maybe it was a month and a half, I'm not sure.
[00:02:14.640 --> 00:02:17.640]   This was the first year that the conference was ever put on.
[00:02:17.640 --> 00:02:20.640]   What I learned about the story of the conference was really interesting.
[00:02:20.640 --> 00:02:24.640]   Basically, some people wanted to put together a podcasting-only conference.
[00:02:24.640 --> 00:02:28.640]   My understanding is that there had been some things like this in the past,
[00:02:28.640 --> 00:02:33.640]   but usually they're part of a new media expo or podcasting tracks, things like that.
[00:02:33.640 --> 00:02:35.640]   It's not its own conference.
[00:02:35.640 --> 00:02:38.640]   Some people got the idea to put together a conference.
[00:02:38.640 --> 00:02:40.640]   They did a Kickstarter to raise funds.
[00:02:40.640 --> 00:02:43.640]   There was a lot of support, and it wound up being a really great conference.
[00:02:43.640 --> 00:02:46.640]   It looks like they're trying to do it again next year, and I'm glad I went.
[00:02:46.640 --> 00:02:50.640]   I went last minute because I just figured I would learn something, I would meet some people,
[00:02:50.640 --> 00:02:55.640]   and the ticket prices were not all that expensive, so I figured I would go ahead and go.
