
[00:00:00.000 --> 00:00:04.720]   [music]
[00:00:04.720 --> 00:00:08.160]   Alright, Pastor John, here's a question about emotions and affections.
[00:00:08.160 --> 00:00:13.760]   Are affections more than emotions? Are emotions part of affections?
[00:00:13.760 --> 00:00:17.520]   Are affections totally different than emotions, or are affections the source of
[00:00:17.520 --> 00:00:19.920]   emotions? How would you explain all this?
[00:00:19.920 --> 00:00:26.640]   Asking that question makes it sound like the question is, "What's the difference
[00:00:26.640 --> 00:00:32.480]   between the liver and the kidneys?" Now, what I mean is, there are two objects
[00:00:32.480 --> 00:00:35.840]   out there. One is the liver, one is the kidneys.
[00:00:35.840 --> 00:00:39.920]   Everybody knows the liver if they see it. Everybody knows the kidney if they see it.
[00:00:39.920 --> 00:00:43.680]   And what the question means is, "Tell me the difference between them."
[00:00:43.680 --> 00:00:47.920]   Different function, whatever. That is not what's going on in this question.
[00:00:47.920 --> 00:00:53.280]   There aren't two... There isn't a liver out there called affections and a kidney
[00:00:53.280 --> 00:00:56.560]   out there called emotions. And let's just talk about the differences.
[00:00:56.560 --> 00:01:04.720]   This questioner doesn't know what they are. The question really is, "What should I
[00:01:04.720 --> 00:01:11.040]   mean? What should I refer to when I use the word emotion? What should I refer to
[00:01:11.040 --> 00:01:13.600]   when I use the word affections?" At least that's the way I'm hearing it,
[00:01:13.600 --> 00:01:17.680]   because I don't know what they have in mind when they say emotion and what they
[00:01:17.680 --> 00:01:21.920]   have in mind when they say affections. So I think the best way for me to answer it
[00:01:21.920 --> 00:01:29.040]   is to say, "How do I," and say, "Jonathan Edwards, use the terms?"
[00:01:29.040 --> 00:01:32.000]   And then they can decide if they want to use them that way, because that's what
[00:01:32.000 --> 00:01:36.640]   words are. Words are meant to be assigned to realities, and we assign them
[00:01:36.640 --> 00:01:40.880]   sometimes arbitrarily, and sometimes the community assigns them for us.
[00:01:40.880 --> 00:01:47.440]   But in this case, I think there isn't any clear community that is in English
[00:01:47.440 --> 00:01:51.360]   agreement on precisely what the affections and the emotions refer to.
[00:01:51.360 --> 00:02:00.800]   So according to Edwards, the human soul has two faculties, reason and will.
[00:02:00.800 --> 00:02:06.160]   Not a third one, like feelings or emotions. Reason and will. What those two
[00:02:06.160 --> 00:02:15.200]   faculties do is they perceive and think, that's the first one, and they incline.
[00:02:15.200 --> 00:02:20.640]   They want or don't want. They lean in or lean away. And if you asked them,
[00:02:20.640 --> 00:02:25.280]   "Well, where are the affections in this?" as Edward uses the term, and his
[00:02:25.280 --> 00:02:32.080]   answer is, "The affections are the lively inclinings of the will."
[00:02:32.080 --> 00:02:37.840]   In other words, if the will, like a magnet, really snaps to something,
[00:02:37.840 --> 00:02:42.160]   those are affections. Or if it really recoils from something with hatred,
