
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:11.000]   "The most heavenly-minded man I've ever met passed into eternal glory Friday morning."
[00:00:11.000 --> 00:00:17.000]   J.I. Packer entered into his eternal reward five days shy of his 94th birthday.
[00:00:17.000 --> 00:00:23.000]   Packer loved to read John Bunyan and C.S. Lewis because he said they were especially clear about heaven,
[00:00:23.000 --> 00:00:27.000]   clear because heaven had remarkably gripped their hearts.
[00:00:27.000 --> 00:00:32.000]   He celebrated all the English Puritans for this reason, it seems, but especially Richard Baxter,
[00:00:32.000 --> 00:00:36.000]   the most heavenly-minded Puritan of them all.
[00:00:36.000 --> 00:00:39.000]   Heaven captured Dr. Packer's heart, too.
[00:00:39.000 --> 00:00:42.000]   In his now classic book, Knowing God, he wrote,
[00:00:42.000 --> 00:00:48.000]   "What will make heaven to be heaven is the presence of Jesus and of a reconciled, divine Father
[00:00:48.000 --> 00:00:54.000]   who loves us for Jesus' sake no less than he loves Jesus himself.
[00:00:54.000 --> 00:01:04.000]   To see and know and love and be loved by the Father and the Son in company with the rest of God's vast family
[00:01:04.000 --> 00:01:09.000]   is the whole essence of the Christian hope."
[00:01:09.000 --> 00:01:13.000]   This God-centered, heavenly-mindedness marks Packer's entire legacy.
[00:01:13.000 --> 00:01:19.000]   His role was to remind us of an eternity he has now entered.
[00:01:19.000 --> 00:01:24.000]   Pastor John, we are left behind now to celebrate his homecoming by thinking back on his life
[00:01:24.000 --> 00:01:28.000]   and memories of meeting him, talking on the phone with him, receiving faxes from him,
[00:01:28.000 --> 00:01:32.000]   and of course the many ways that his writings have impacted so many of us.
[00:01:32.000 --> 00:01:37.000]   We are intruding into your vacation, Pastor John, but what comes to mind when you think of Dr. Packer,
[00:01:37.000 --> 00:01:39.000]   the person, the figure, the writer?
[00:01:39.000 --> 00:01:43.000]   Well, I'm happy to come off of vacation to do this with you, Tony.
[00:01:43.000 --> 00:01:51.000]   This is a high, high and precious moment and not a sacrifice.
[00:01:51.000 --> 00:01:55.000]   The Lord has remarkably set me up for this.
[00:01:55.000 --> 00:01:57.000]   I knew he was close to the end.
[00:01:57.000 --> 00:02:07.000]   I didn't know when it would come, but I've been reading a biography by Ian Murray of J.C. Ryle.
[00:02:07.000 --> 00:02:10.000]   Just wanted to go to Ryle again.
[00:02:10.000 --> 00:02:14.000]   I've already read about Ryle and written about Ryle.
[00:02:14.000 --> 00:02:17.000]   Bishop of Liverpool 130 years ago.
[00:02:17.000 --> 00:02:22.000]   And Packer really esteemed Ryle.
[00:02:22.000 --> 00:02:27.000]   And maybe it was a confluence of those things that set me to reading this.
[00:02:27.000 --> 00:02:37.000]   And I came to the end of reading it yesterday as I got the news that Dr. Packer had gone to be with Jesus.
[00:02:37.000 --> 00:02:51.000]   And at the end of that biography, Murray tells about, and he actually has a photograph of the tombstone of Ryle and his wife, Henrietta.
[00:02:51.000 --> 00:03:03.000]   And I noticed under Henrietta's tombstone data, this statement, 2 Kings 4, "Say unto her,"
[00:03:03.000 --> 00:03:13.000]   this is Elisha sending his servant to the woman who lost her son, "Say unto her, 'Is it well with thee?
[00:03:13.000 --> 00:03:19.000]   Is it well with thy husband?' And she answered, 'It is well.'"
[00:03:19.000 --> 00:03:21.000]   That's what's on her tombstone.
[00:03:21.000 --> 00:03:22.000]   Wow.
[00:03:22.000 --> 00:03:25.000]   It is well. It is well.
[00:03:25.000 --> 00:03:27.000]   One of us is dead.
[00:03:27.000 --> 00:03:29.000]   One of us is alive.
[00:03:29.000 --> 00:03:31.000]   And it is well with the wife.
[00:03:31.000 --> 00:03:33.000]   It is well with the husband.
[00:03:33.000 --> 00:03:38.000]   Romans 14, "If we live, we live to the Lord. If we die, we die to the Lord."
[00:03:38.000 --> 00:03:50.000]   I just thought, what a beautiful statement that catapults me into thinking about the preciousness of leaving behind a wife kit like he has.
[00:03:50.000 --> 00:03:54.000]   You know, when you get to be my age or his age, he's 20 years older than I am, but I feel old.
[00:03:54.000 --> 00:03:55.000]   Good grief.
[00:03:55.000 --> 00:04:01.000]   We wonder, you know, who's going to go first and how will the other be taken care of?
[00:04:01.000 --> 00:04:13.000]   And then to top it all off, I was taking that tombstone saying and mailing it in an email to a missionary friend of mine who has a week to live in Brazil.
[00:04:13.000 --> 00:04:15.000]   She spent the last half her life there.
[00:04:15.000 --> 00:04:16.000]   She's going to die in Brazil.
[00:04:16.000 --> 00:04:18.000]   She's going to be buried in Brazil.
[00:04:18.000 --> 00:04:22.000]   And I just wanted to encourage and quote this to her.
[00:04:22.000 --> 00:04:29.000]   And so I've been thinking a lot, even before that text came from you that he had passed away.
[00:04:29.000 --> 00:04:44.000]   I was immersed in the last chapter of Pilgrim's Progress where Ian Murray quoted again that Mr. Honest had come to the end and was ready to cross the river into heaven.
[00:04:44.000 --> 00:04:48.000]   And the land is called Beulah, which is married.
[00:04:48.000 --> 00:04:54.000]   And Mr. Honest says in his last words, "Grace reigns."
[00:04:54.000 --> 00:05:01.000]   And I thought, Packer has just walked through that river with a flag flying over his head.
[00:05:01.000 --> 00:05:02.000]   Grace reigns.
[00:05:02.000 --> 00:05:05.000]   Grace reigns.
[00:05:05.000 --> 00:05:24.000]   And the reason it seems appropriate to say this at the beginning of our conversation here is that Ryle, Bishop Ryle was precious to Packer because he represented latter day Puritans.
[00:05:24.000 --> 00:05:36.000]   You know, I don't know of another person that Packer took the time, maybe Richard Baxter would be that person, but another person that he devoted an entire book.
[00:05:36.000 --> 00:05:40.000]   He wrote a half of the book is biography called Faithfulness and Holiness.
[00:05:40.000 --> 00:05:43.000]   And the other half is Ryle's book on holiness.
[00:05:43.000 --> 00:05:47.000]   He really esteemed Ryle very highly.
[00:05:47.000 --> 00:05:55.000]   And the reason he did gets at the key to who he was and why he made an impact on me.
[00:05:55.000 --> 00:06:09.000]   He said that, and this is in his book on Ryle and then in his book called Quest for Godliness, which is one I'd recommend for everybody besides his classic Knowing God.
[00:06:09.000 --> 00:06:23.000]   He said that the Puritans and Ryle included as a latter day Puritan were the very best kind of Christian that has ever existed.
[00:06:23.000 --> 00:06:25.000]   I mean, that's incredible.
[00:06:25.000 --> 00:06:28.000]   Now, let me just, I mean, not everybody knows what I mean when I say Puritans.
[00:06:28.000 --> 00:06:45.000]   He mentioned Richard Baxter, John Owen, Richard Sibbes, John Flavel, Thomas Brooks, Thomas Manton, Thomas Watson, Robert Trail, William Bridge, Thomas Goodwin, Stephen Charnock, Jeremiah Burroughs, John Bunyan, William Gurnall.
