
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Well, the love of money is the root of every kind of evil.
[00:00:08.000 --> 00:00:13.000]   So what kind of warning should be sounded to Christian entrepreneurs
[00:00:13.000 --> 00:00:18.000]   who have financially embarked on a venture to raise a lot of cash for a new business?
[00:00:18.000 --> 00:00:22.000]   It's a really good and sharp question from a listener named William.
[00:00:22.000 --> 00:00:27.000]   "Hello Pastor John, 1 Timothy is really an exhortation against false teachers
[00:00:27.000 --> 00:00:30.000]   and the problems in that church because of them.
[00:00:30.000 --> 00:00:33.000]   Saying that, chapter 6 deals with such.
[00:00:33.000 --> 00:00:39.000]   I've always had a hard time fully understanding verse 9 about desiring to be rich.
[00:00:39.000 --> 00:00:42.000]   I am an entrepreneur and a business owner,
[00:00:42.000 --> 00:00:47.000]   and with my business I want to fund myself and my team in order to do missions together.
[00:00:47.000 --> 00:00:52.000]   Therefore, I desire to raise a lot of money.
[00:00:52.000 --> 00:00:54.000]   Does this contradict the Bible?
[00:00:54.000 --> 00:00:58.000]   Is it in a context of greed or desiring money as ultimate?
[00:00:58.000 --> 00:01:02.000]   What does it mean to be rich, and to what level does this cover?
[00:01:02.000 --> 00:01:07.000]   Is there a godly way to pursue a lot of funding?"
[00:01:07.000 --> 00:01:13.000]   Let's start with the words of Jesus and then make our way to the text he referred to,
[00:01:13.000 --> 00:01:15.000]   especially 1 Timothy 6.
[00:01:15.000 --> 00:01:20.000]   Jesus said in Matthew 6, 19,
[00:01:20.000 --> 00:01:26.000]   "Do not lay up for yourselves treasures on earth, where moth and rust destroy,
[00:01:26.000 --> 00:01:28.000]   and where thieves break in and steal.
[00:01:28.000 --> 00:01:34.000]   But lay up for yourselves treasures in heaven, where neither moth nor rust destroys,
[00:01:34.000 --> 00:01:38.000]   and where thieves do not break in and steal.
[00:01:38.000 --> 00:01:42.000]   For where your treasure is, there will your heart be also."
[00:01:42.000 --> 00:01:47.000]   And later, Jesus illustrated the dangers of this laying up treasures on earth
[00:01:47.000 --> 00:01:52.000]   by describing the fool whose business prospered,
[00:01:52.000 --> 00:01:59.000]   and he kept building bigger and bigger barns to accumulate more and more profits that he was earning.
[00:01:59.000 --> 00:02:05.000]   And he said this, "Soul, you have ample goods."
[00:02:05.000 --> 00:02:07.000]   Way more than ample, in fact.
[00:02:07.000 --> 00:02:09.000]   "You have ample goods laid up for many years.
[00:02:09.000 --> 00:02:12.000]   Relax, eat, drink, be merry."
[00:02:12.000 --> 00:02:14.000]   That's Luke 12, 19.
[00:02:14.000 --> 00:02:19.000]   And God said, "Fool," well, you don't want to be called a fool by God.
[00:02:19.000 --> 00:02:25.000]   You can be called a fool by man, but you don't want to be called a fool by God.
[00:02:25.000 --> 00:02:31.000]   God said, "Fool, this night your soul is required of you,
[00:02:31.000 --> 00:02:36.000]   and the things you've prepared in all those barns, whose will they be?"
[00:02:36.000 --> 00:02:45.000]   Now, the problem here is not that this man's business prospered.
[00:02:45.000 --> 00:02:54.000]   It's almost inevitable that gifted, hardworking business people with integrity
[00:02:54.000 --> 00:02:57.000]   are going to run businesses that prosper.
[00:02:57.000 --> 00:02:59.000]   They are.
[00:02:59.000 --> 00:03:02.000]   They're going to be successful, by and large.
[00:03:02.000 --> 00:03:04.000]   They're going to make a lot of money.
[00:03:04.000 --> 00:03:09.000]   That's not what Jesus condemned here, as though he would say,
[00:03:09.000 --> 00:03:12.000]   "You know, if you're good at what you do, you should stop doing it."
[00:03:12.000 --> 00:03:14.000]   That's not the way Jesus dealt with things.
[00:03:14.000 --> 00:03:20.000]   The problem was the bigger and bigger barns.
[00:03:20.000 --> 00:03:28.000]   The problem was accumulation, accompanied by—and I say accompanied by,
[00:03:28.000 --> 00:03:32.000]   because it could be both cause or effect.
[00:03:32.000 --> 00:03:40.000]   The problem was accumulation accompanied by a sense of self-reliant,
[00:03:40.000 --> 00:03:46.000]   self-satisfied ease in this world, as though the next world,
[00:03:46.000 --> 00:03:50.000]   or the world in need over there in who knows what neighborhood,
