
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:00:05.800 --> 00:00:10.200]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[00:00:10.200 --> 00:00:13.800]   your go-to shrimp cocktail, or your first Cajun risotto,
[00:00:13.800 --> 00:00:17.800]   Ralph's has all the freshest ingredients to embrace your traditions.
[00:00:17.800 --> 00:00:20.000]   Ralph's. Fresh for Everyone.
[00:00:20.000 --> 00:00:25.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:00:25.000 --> 00:00:26.600]   Check our app for details.
[00:00:26.600 --> 00:00:29.000]   Ralph's. Fresh for Everyone.
[00:00:30.000 --> 00:00:34.400]   Welcome to Radical Personal Finance, a show dedicated to providing you with the knowledge, skills, insight,
[00:00:34.400 --> 00:00:37.400]   and encouragement you need to live a rich and meaningful life now,
[00:00:37.400 --> 00:00:40.400]   while building a plan for financial freedom in ten years or less.
[00:00:40.400 --> 00:00:42.000]   My name is Josh Rasheeds. I'm your host.
[00:00:42.000 --> 00:00:46.400]   Today we continue our series on how to buy a car with Episode 2.
[00:00:46.400 --> 00:00:52.400]   Today we're going to talk about how to decide what kind of car you should buy.
[00:00:52.400 --> 00:00:56.000]   Episode 1 we talked about deciding whether you should buy a car or not.
[00:00:56.000 --> 00:01:00.000]   I tried to give you some of the reasons that, of course, you would want to buy a car.
[00:01:00.000 --> 00:01:06.000]   I tried to also give you some counter arguments as to some of the good reasons to avoid buying a car.
[00:01:06.000 --> 00:01:11.000]   I think if you listen to that episode and you go through some of the reasons,
[00:01:11.000 --> 00:01:13.000]   you'll figure out what's right for you.
[00:01:13.000 --> 00:01:17.000]   And recognize that what's right for you today might change in the future.
[00:01:17.000 --> 00:01:19.000]   Right now it's right for me to have a car.
[00:01:19.000 --> 00:01:23.000]   Someday in the future I'll probably dream of a day when I don't have to have a car anymore.
[00:01:23.000 --> 00:01:24.000]   But that's Episode 1.
[00:01:24.000 --> 00:01:28.000]   Today though we want to talk about what kind of car you should buy.
[00:01:28.000 --> 00:01:34.000]   And primarily I want to give you some things to think about so that you can make an intelligent choice.
[00:01:34.000 --> 00:01:38.000]   The reason this choice is important has to do with what I led off in the previous episode.
[00:01:38.000 --> 00:01:47.000]   Simply that purchasing a car and your decision around a car will generally be one of your more expensive decisions.
[00:01:47.000 --> 00:01:55.000]   In most people's lives the biggest financial decision that they make is purchasing a house, buying and selling houses.
[00:01:55.000 --> 00:02:01.000]   And then the second biggest decision that most people make, or at least all at one time, is buying and selling a car.
[00:02:01.000 --> 00:02:05.000]   Of course there are bigger transactions that happen over time.
[00:02:05.000 --> 00:02:08.000]   Most people will spend far more on their taxes than they do on a car.
[00:02:08.000 --> 00:02:11.000]   You'll spend more on a college education than you do on a car.
[00:02:11.000 --> 00:02:17.000]   But in terms of a single decision, a car is generally a pretty important decision.
[00:02:17.000 --> 00:02:19.000]   Especially in those early years.
[00:02:19.000 --> 00:02:25.000]   When you are older, when you have millions of dollars around, you can buy and sell a car and you don't need to worry about the cost.
[00:02:25.000 --> 00:02:31.000]   But if you are watching your pennies and if the cost of the car is a relevant factor in your life,
[00:02:31.000 --> 00:02:36.000]   then you want to think carefully and buy the best kind of car for you.
[00:02:36.000 --> 00:02:44.000]   Because once you make that decision and once you purchase it, there's a whole lot of friction involved in getting out of it.
[00:02:44.000 --> 00:02:50.000]   Buying a car is a decision that comes with a lot of friction, generally speaking.
[00:02:50.000 --> 00:02:54.000]   You have to go and you have to find the car. That takes quite a lot of time.
[00:02:54.000 --> 00:03:00.000]   Then you have to decide on it, you have to get it titled to you, you have to pay the taxes on the purchase price,
[00:03:00.000 --> 00:03:03.000]   you have to get new insurance policies, etc.
[00:03:03.000 --> 00:03:07.000]   It's a significant amount of time and hassle and money.
[00:03:07.000 --> 00:03:13.000]   And if you turn around and need to sell it a month later, there's a very good chance that you're going to be out of pocket quite a lot of money.
[00:03:13.000 --> 00:03:16.000]   Not always, but there's a good chance they will.
[00:03:16.000 --> 00:03:21.000]   So it behooves you to move carefully and thoughtfully when buying a car.
[00:03:21.000 --> 00:03:30.000]   I'm going to separate into a follow-up show the question of buying a new car versus a used car.
[00:03:30.000 --> 00:03:37.000]   Because this show, meaning what kind of car you should buy, comes first and will guide even that decision.
[00:03:37.000 --> 00:03:41.000]   But we will talk in depth about buying a new car versus a used car.
[00:03:41.000 --> 00:03:47.000]   But what I mainly want to talk about is simply how do you decide what kind of car to buy.
[00:03:47.000 --> 00:03:55.000]   Should you buy a small car, should you buy a large car, should you buy a certain type of car, an SUV, a van, a pickup truck, etc.
[00:03:55.000 --> 00:03:59.000]   Now certainly I'm not going to try to tell you what you should buy.
[00:03:59.000 --> 00:04:03.000]   Of course for most people we all know that should be a minivan.
[00:04:03.000 --> 00:04:10.000]   If you want to hear my arguments on that, then go listen to episode 356 called "Your Next Car Should Be a Minivan, Here's Why".
[00:04:10.000 --> 00:04:15.000]   Now I'm not going to tell you what kind of car to buy, but I do want you to think about it and be thoughtful.
[00:04:15.000 --> 00:04:21.000]   And you should do this thinking before you go and start looking at cars.
[00:04:21.000 --> 00:04:31.000]   Once you, at least in my experience, for me, once I go out and I start looking at stuff, I start looking at cars, I start looking at things,
[00:04:31.000 --> 00:04:38.000]   very quickly it's easy for me to forget all of the careful, thoughtful, intelligent, rational planning that I had previously done.
[00:04:38.000 --> 00:04:42.000]   Because I get a little buying fever, I really like the way this one smells, the way this one feels.
[00:04:42.000 --> 00:04:53.000]   And while those decisions are indeed important and worth considering, you want to start with a clear head,
[00:04:53.000 --> 00:04:59.000]   and you want to start with a sheet of paper and say, "Here is what I need, here is what I want."
[00:04:59.000 --> 00:05:07.000]   In life, the greater clarity you can have on what you need and what you want, the more quickly you will accomplish it.
[00:05:07.000 --> 00:05:15.000]   Most people go through life being open to whatever comes their way and not really ever deciding what they need or want out of their life, in any aspect.
[00:05:15.000 --> 00:05:22.000]   But if you can become the kind of person who says, "Here is what I need and want," and you can do that in every aspect of your life,
[00:05:22.000 --> 00:05:29.000]   then you can put yourself in a situation where you can easily get more of those things in your life.
[00:05:29.000 --> 00:05:33.000]   I don't think you should focus exclusively on needs.
[00:05:33.000 --> 00:05:40.000]   You will, of course, want to consider needs. But needs and wants are both perfectly valid things for you to consider.
[00:05:40.000 --> 00:05:43.000]   They're both perfectly valid things for you to pursue.
[00:05:43.000 --> 00:05:47.000]   So don't be scared away just because you say, "This is what I want."
[00:05:47.000 --> 00:05:53.000]   If you want a certain kind of vehicle, that's fine. You don't need to justify it to anybody else.
[00:05:53.000 --> 00:05:56.000]   You don't need to justify it to your financial advisor, anybody else.
[00:05:56.000 --> 00:06:00.000]   A great skill in life is simply to identify the things that you want.
[00:06:00.000 --> 00:06:04.000]   And the fact that you want it is good enough reason for you to get it.
[00:06:04.000 --> 00:06:08.000]   You deserve to have the things that you want. So figure out what it is that you want.
[00:06:08.000 --> 00:06:11.000]   I don't think you should be excessively practical.
[00:06:11.000 --> 00:06:15.000]   Many times in this situation, especially, people make a practical decision.
[00:06:15.000 --> 00:06:23.000]   They say, "This is what I should do," and "This is what is the practical decision," and they start to pursue the practical thing.
[00:06:23.000 --> 00:06:26.000]   Well, practicality is important for some people.
[00:06:26.000 --> 00:06:29.000]   But at the end of the day, you deserve to have the things that you want.
[00:06:29.000 --> 00:06:32.000]   So make a list of your needs and your wants.
[00:06:32.000 --> 00:06:38.000]   And think about them rather holistically because they're going to guide you.
[00:06:38.000 --> 00:06:42.000]   So what are some obvious needs and wants that you want to consider?
[00:06:42.000 --> 00:06:47.000]   At least for many people, the obvious first one is size of vehicle.
[00:06:47.000 --> 00:06:51.000]   For me, it's number of seats. This is an important thing for many people.
[00:06:51.000 --> 00:06:54.000]   I have four children, so I have a family size of six.
[00:06:54.000 --> 00:06:59.000]   That automatically means that if my family is going to be together, I need a certain class of vehicle.
[00:06:59.000 --> 00:07:02.000]   There's still a range of decisions that can be made there.
[00:07:02.000 --> 00:07:05.000]   Do I want a minivan with seven seats or eight seats?
[00:07:05.000 --> 00:07:08.000]   Do I want a bigger van with 12 seats or 15 seats?
[00:07:08.000 --> 00:07:10.000]   Do I want an SUV with seven seats, etc.?
[00:07:10.000 --> 00:07:13.000]   But the number of seats that I have is going to drive it.
[00:07:13.000 --> 00:07:21.000]   On the other hand, if you are a single person or you're buying a car that's only intended for use by a single person, you have a lot more flexibility.
[00:07:21.000 --> 00:07:29.000]   But don't immediately rush and assume that just because you're a single person, you automatically should choose a small vehicle.
[00:07:29.000 --> 00:07:37.000]   While in a moment I'll make the argument for a small vehicle from an efficiency perspective, I think it's wonderful to have a large vehicle.
[00:07:37.000 --> 00:07:47.000]   I myself have always enjoyed having or at least having access to various vans, and I have found that they have been a great benefit to my social life.
[00:07:47.000 --> 00:07:52.000]   When I was in college, I had a large conversion van that I borrowed from my parents on occasion.
[00:07:52.000 --> 00:07:54.000]   I had an SUV that I drove.
[00:07:54.000 --> 00:08:03.000]   I had access to other people's cars, and that was really nice for my social life, that it generally meant that I had a vehicle that was big enough to put all my friends together.
[00:08:03.000 --> 00:08:07.000]   Looking back now, if I had to redo it, I would want to do the exact same thing.
[00:08:07.000 --> 00:08:20.000]   I get a little nervous giving that idea to my potential children, meaning as they get older, because I do worry now as a parent about the risk of a distracted driver getting into a car accident with a vehicle full of passengers.
[00:08:20.000 --> 00:08:24.000]   But I hope that perhaps my children will be responsible enough to handle it.
[00:08:24.000 --> 00:08:35.000]   And in fact, I think that it's one of the things that I was grateful for, that for the most part, I was generally a pretty safety-conscious driver, and so I felt good about trundling my friends around.
[00:08:35.000 --> 00:08:45.000]   Having a large vehicle in high school, having the ability to carry a bunch of friends around, can make a big, big difference in the kinds of friends that you can have and the kinds of activities that you can do.
[00:08:45.000 --> 00:08:56.000]   And even if you are an individual, just simply having the space and having the ability to cart people around can greatly enhance your social life.
[00:08:56.000 --> 00:09:00.000]   You'll notice that I'm obviously going to major on the things that are important to me.
[00:09:00.000 --> 00:09:03.000]   For me, size of vehicle is a big deal.
[00:09:03.000 --> 00:09:10.000]   It's extremely important to me to have space in the cabin because I like the ability to carry lots of people with me.
[00:09:10.000 --> 00:09:12.000]   I like to have lots of friends.
[00:09:12.000 --> 00:09:16.000]   I like to have lots of family members, and I like to be able to do that.
[00:09:16.000 --> 00:09:20.000]   On the other hand, some people consciously avoid it for that reason.
[00:09:20.000 --> 00:09:25.000]   I had friends who had a pickup truck and got rid of their pickup truck because they were tired of people asking them to move, help move.
[00:09:25.000 --> 00:09:27.000]   And so they drive a small car.
[00:09:27.000 --> 00:09:29.000]   "Well, I'm sorry. I just can't help you. I can't do much for you."
[00:09:29.000 --> 00:09:31.000]   So consider that.
[00:09:31.000 --> 00:09:36.000]   Size may also come into play when you think about the capabilities that your vehicle may have.
[00:09:36.000 --> 00:09:43.000]   One of the things that I appreciate about larger vehicles is that they're relatively easy to sleep in.
[00:09:43.000 --> 00:09:56.000]   Meaning if you're the kind of person who likes to have road trips, likes to have adventures, having a vehicle that's big enough to comfortably put a bed in can be a real boon to your personal sense of adventure.
[00:09:56.000 --> 00:10:03.000]   This is kind of one of the weird things I'm into, but I find it a tremendous benefit.
[00:10:03.000 --> 00:10:07.000]   And to give you an idea, this is something that you can do at various points in your life.
[00:10:07.000 --> 00:10:16.000]   A number of years ago, I actually had some business in some of the western states in the United States, and I needed to be in three different states.
[00:10:16.000 --> 00:10:26.000]   And I had a short period of time, like four or five days, and I needed to cover basically three states, which the western states are huge.
[00:10:26.000 --> 00:10:32.000]   It didn't make any sense to fly. The flying connections didn't work, and the tickets were expensive, so I decided to drive.
