
[00:00:00.000 --> 00:00:02.440]   (upbeat music)
[00:00:02.440 --> 00:00:04.800]   - Welcome friends to this episode
[00:00:04.800 --> 00:00:07.600]   of the "Everyday Educator" podcast.
[00:00:07.600 --> 00:00:09.440]   I'm your host, Lisa Bailey,
[00:00:09.440 --> 00:00:12.720]   and I'm excited to spend some time with you today
[00:00:12.720 --> 00:00:16.320]   as we encourage one another, learn together,
[00:00:16.320 --> 00:00:19.260]   and ponder the delights and challenges
[00:00:19.260 --> 00:00:22.680]   that make homeschooling the adventure of a lifetime.
[00:00:22.680 --> 00:00:24.640]   Whether you're just considering
[00:00:24.640 --> 00:00:26.920]   this homeschooling possibility,
[00:00:26.920 --> 00:00:31.360]   or deep into the daily delight of family learning,
[00:00:31.360 --> 00:00:35.360]   I believe you'll enjoy thinking along with us.
[00:00:35.360 --> 00:00:37.040]   But don't forget,
[00:00:37.040 --> 00:00:40.600]   although this online community is awesome,
[00:00:40.600 --> 00:00:45.600]   you'll find even closer support in a local CC community.
[00:00:45.600 --> 00:00:50.960]   So, go to classicalconversations.com
[00:00:50.960 --> 00:00:55.320]   and find a community near you today.
[00:00:55.320 --> 00:00:59.000]   Well, listeners, the holiday season is upon us,
[00:00:59.000 --> 00:01:01.440]   and "Everyday Educator," as you know,
[00:01:01.440 --> 00:01:04.280]   takes its holidays very seriously.
[00:01:04.280 --> 00:01:09.280]   So today, in this first podcast of the Advent season,
[00:01:09.280 --> 00:01:13.360]   we are going to be talking about a great book
[00:01:13.360 --> 00:01:19.360]   and a great movie now, "The Best Christmas Pageant Ever."
[00:01:19.360 --> 00:01:22.240]   I know that probably you and your family
[00:01:22.240 --> 00:01:24.200]   are getting ready to celebrate,
[00:01:24.200 --> 00:01:28.440]   and you are probably doing all kinds of traditional things,
[00:01:28.440 --> 00:01:32.280]   like baking cookies and decorating the Christmas tree,
[00:01:32.280 --> 00:01:34.960]   and maybe you and your family
[00:01:34.960 --> 00:01:38.920]   are even involved in a Christmas pageant.
[00:01:38.920 --> 00:01:42.520]   So, I suspect you've already heard
[00:01:42.520 --> 00:01:44.160]   that there's a new movie out,
[00:01:44.160 --> 00:01:48.880]   "The Best Christmas Pageant Ever" has become a movie,
[00:01:48.880 --> 00:01:51.920]   and lots of you may have already seen it,
[00:01:51.920 --> 00:01:55.440]   or maybe you're kinda waiting on some reviews,
[00:01:55.440 --> 00:01:59.280]   wondering if it's worth checking out or not.
[00:01:59.280 --> 00:02:02.560]   So, this podcast is all about
[00:02:02.560 --> 00:02:04.600]   "The Best Christmas Pageant Ever,"
[00:02:04.600 --> 00:02:06.000]   and I've got some friends
[00:02:06.000 --> 00:02:09.080]   who are gonna give you some feedback.
[00:02:09.080 --> 00:02:15.080]   All right, welcome, my friends and fellow pageant lovers.
[00:02:15.080 --> 00:02:18.480]   They are, people are eager to hear
[00:02:18.480 --> 00:02:21.000]   what you guys have to say about the movie,
[00:02:21.000 --> 00:02:23.520]   because some of us, I have to admit,
[00:02:23.520 --> 00:02:28.520]   I'm one of 'em, have not seen it yet, okay?
[00:02:28.520 --> 00:02:32.600]   So, so, me and all my listeners
[00:02:32.600 --> 00:02:34.400]   are eager to hear what you have to say.
[00:02:34.400 --> 00:02:36.360]   Now, listeners, I have to tell you,
[00:02:36.360 --> 00:02:40.280]   I had to cap the guest attendance on this podcast,
[00:02:40.280 --> 00:02:43.320]   because when I went fishing among my buddies,
[00:02:43.320 --> 00:02:47.200]   there were so many people who wanted to weigh in
[00:02:47.200 --> 00:02:49.720]   and share their reviews.
[00:02:49.720 --> 00:02:53.080]   So, you're just gonna get my friend Babs,
[00:02:53.080 --> 00:02:55.760]   Babs Harrell, say hello.
[00:02:55.760 --> 00:02:56.600]   - Hello.
[00:02:56.600 --> 00:02:58.840]   - And my friend Jamie Hayes.
[00:02:58.840 --> 00:03:00.880]   - Hello.
[00:03:00.880 --> 00:03:02.920]   - And Deb Switzer.
[00:03:02.920 --> 00:03:04.000]   - Hello.
[00:03:04.000 --> 00:03:05.880]   - And Jennifer Hester.
[00:03:05.880 --> 00:03:06.720]   - Hi.
[00:03:06.720 --> 00:03:11.720]   - Okay, so all these gals are gonna help us delve into
[00:03:11.720 --> 00:03:14.000]   what's so great about this story,
[00:03:14.000 --> 00:03:17.480]   and why was this movie worth their time?
[00:03:17.480 --> 00:03:21.480]   I have to say this, in the spirit of Christmas,
[00:03:21.480 --> 00:03:24.760]   I'm giving you a spoiler alert.
[00:03:24.760 --> 00:03:27.000]   We are gonna share details.
[00:03:27.000 --> 00:03:29.560]   So, if you don't know this story,
[00:03:29.560 --> 00:03:33.920]   and you hate to have spoilers to your story,
[00:03:33.920 --> 00:03:38.880]   then pause the podcast, go read the book really quick,
[00:03:38.880 --> 00:03:41.800]   and then come back and finish listening to the podcast.
[00:03:41.800 --> 00:03:46.720]   I will tell you, most of you could probably read the book
[00:03:46.720 --> 00:03:50.200]   by Barbara Robinson, "The Best Christmas Paget Ever."
[00:03:50.200 --> 00:03:52.320]   You could probably read it in one sitting.
[00:03:52.320 --> 00:03:54.920]   It is delightful.
[00:03:54.920 --> 00:03:58.040]   It is not complicated reading.
[00:03:58.040 --> 00:04:01.680]   It is a great read aloud for your kids.
[00:04:01.680 --> 00:04:05.080]   So, that's another suggestion for you.
[00:04:05.080 --> 00:04:07.800]   All right, guys, let's just jump in.
[00:04:07.800 --> 00:04:11.400]   All right, Deb, I want you to give us
[00:04:11.400 --> 00:04:14.160]   a rundown on the storyline.
[00:04:14.160 --> 00:04:16.200]   You don't have to go into tons of specifics,
[00:04:16.200 --> 00:04:18.080]   but a rundown on the storyline.
[00:04:18.080 --> 00:04:20.240]   What is this about?
[00:04:20.240 --> 00:04:22.800]   - Such a great, funny story.
[00:04:22.800 --> 00:04:25.440]   I just laugh aloud every time I've read it.
[00:04:25.440 --> 00:04:28.320]   The best way to sum it up is the first sentence of the book,
[00:04:28.320 --> 00:04:31.320]   which is, "The Herdmans were absolutely the worst kids
[00:04:31.320 --> 00:04:33.120]   "in the history of the world."
[00:04:33.120 --> 00:04:35.480]   (Deb laughs)
[00:04:35.480 --> 00:04:38.280]   It's basically about these six siblings, the Herdmans,
[00:04:38.280 --> 00:04:43.040]   who are the bullies of this charming little neighborhood,
[00:04:43.040 --> 00:04:47.720]   and we have the story of how they get involved in church.
[00:04:47.720 --> 00:04:50.360]   So, they bully, and they smoke cigars,
[00:04:50.360 --> 00:04:52.680]   and they do all these weird things.
[00:04:52.680 --> 00:04:54.520]   They cause all kinds of destruction,
[00:04:54.520 --> 00:04:56.320]   and they never go to church.
[00:04:56.320 --> 00:04:59.160]   And through a series of events,
[00:04:59.160 --> 00:05:01.600]   they end up wanting to be part
[00:05:01.600 --> 00:05:03.800]   of the Christmas pageant in the town,
[00:05:03.800 --> 00:05:05.880]   and they force their way in,
[00:05:05.880 --> 00:05:08.080]   and they come to the Christmas story
[00:05:08.080 --> 00:05:10.040]   with a whole different perspective,
[00:05:10.040 --> 00:05:12.000]   and you kind of wonder what's gonna happen.
[00:05:12.000 --> 00:05:15.120]   But all the community ends up learning more
[00:05:15.120 --> 00:05:16.920]   about the whole Christmas story
[00:05:16.920 --> 00:05:19.320]   as they get involved with these kids
[00:05:19.320 --> 00:05:22.400]   as they walk through the pageant together.
[00:05:22.400 --> 00:05:23.480]   And it's really delightful.
[00:05:23.480 --> 00:05:26.640]   The way that it ends is just so sweet.
[00:05:26.640 --> 00:05:29.680]   But you see lots of interactions between the kids,
[00:05:29.680 --> 00:05:31.320]   and all the different things
[00:05:31.320 --> 00:05:33.200]   that we kind of see in ourselves comes out
[00:05:33.200 --> 00:05:36.320]   as they go through that pageant together.
[00:05:36.320 --> 00:05:41.320]   - Yeah, so the premise of the story is very simple.
[00:05:41.560 --> 00:05:46.360]   I mean, it's Christmastime in a small town and at a church,
[00:05:46.360 --> 00:05:50.320]   and so there's obviously gonna be a Christmas pageant.
[00:05:50.320 --> 00:05:53.480]   Yeah, and so the whole story is about, like Deb said,
[00:05:53.480 --> 00:05:57.080]   how these quote-unquote worst kids in the world
[00:05:57.080 --> 00:06:02.080]   infiltrate the pageant and take it somewhere
[00:06:02.080 --> 00:06:04.400]   it has never been before.
[00:06:04.400 --> 00:06:07.800]   Now, Jamie, there's more than just the herdmans,
[00:06:07.800 --> 00:06:10.600]   the bad little guys, the bad kids.
[00:06:10.600 --> 00:06:14.280]   There's more than just the herdmans in the story.
[00:06:14.280 --> 00:06:17.160]   Tell us a little bit about other characters,
[00:06:17.160 --> 00:06:19.920]   and even more about the herdmans if you want to.
[00:06:19.920 --> 00:06:25.800]   - Yeah, so the herdmans are a group of siblings.
[00:06:25.800 --> 00:06:27.800]   I think there's five of them.
[00:06:27.800 --> 00:06:32.000]   And like Deb said, they are known as being bullies.
[00:06:32.000 --> 00:06:37.000]   They don't tend to have any parents or parental oversight.
[00:06:39.360 --> 00:06:42.360]   And then the main crux of it all, I think,
[00:06:42.360 --> 00:06:44.800]   is just that the fact that they don't know
[00:06:44.800 --> 00:06:46.520]   the story of Christ's birth,
[00:06:46.520 --> 00:06:52.000]   which is what the whole book is about.
[00:06:52.000 --> 00:06:56.240]   And then, of course, you have to have the good people,
[00:06:56.240 --> 00:07:00.520]   quote-unquote, which would be the local church body
[00:07:00.520 --> 00:07:06.720]   who are very prideful of their pageant
[00:07:06.720 --> 00:07:09.240]   that they do every year.
[00:07:09.240 --> 00:07:12.240]   And they have very high standards.
[00:07:12.240 --> 00:07:14.760]   In fact, this is a very important year.
[00:07:14.760 --> 00:07:18.920]   It's the 75th anniversary of the pageant.
[00:07:18.920 --> 00:07:23.920]   Crews, news crews are coming to videotape it all.
[00:07:23.920 --> 00:07:29.840]   And so there's a lot riding on the pageant this year.
[00:07:29.840 --> 00:07:35.240]   And then there's this family in the church, the Bradleys,
[00:07:36.440 --> 00:07:40.280]   who's a mom, Grace, dad, Bob,
[00:07:40.280 --> 00:07:45.280]   and then their two children, Beth and Charlie.
[00:07:45.280 --> 00:07:50.280]   And they become the people who interact the most,
[00:07:50.280 --> 00:07:52.880]   it seems, with the herdmans.
[00:07:52.880 --> 00:07:56.000]   They also seem to be mediators almost
[00:07:56.000 --> 00:07:59.360]   between the church and the herdmans throughout.
[00:07:59.360 --> 00:08:04.360]   And the mom ends up having to take on running the pageant.
[00:08:04.360 --> 00:08:08.200]   And she does it differently
[00:08:08.200 --> 00:08:10.560]   than anybody else wants her to do it.
[00:08:10.560 --> 00:08:13.240]   And so that causes a lot of problems
[00:08:13.240 --> 00:08:16.760]   for those that have a lot of pride in this pageant.
[00:08:16.760 --> 00:08:19.360]   - And a lot of tradition, I bet, yeah.
[00:08:19.360 --> 00:08:20.200]   - Yes.
[00:08:20.200 --> 00:08:22.000]   - Don't mess with tradition.
[00:08:22.000 --> 00:08:23.480]   - Exactly, yeah.
[00:08:23.480 --> 00:08:27.000]   The same people, right, always do the same parts.
[00:08:27.000 --> 00:08:31.560]   And that didn't quite work out with bullies in the midst.
[00:08:31.560 --> 00:08:36.080]   And then the kids, I just think that they started out
[00:08:36.080 --> 00:08:38.760]   viewing the herdmans, of course, like everybody else,
[00:08:38.760 --> 00:08:40.000]   the bullies. - Sure.
[00:08:40.000 --> 00:08:43.240]   - And then I think as Beth and Charlie
[00:08:43.240 --> 00:08:46.640]   watched their parents interact with the herdmans,
[00:08:46.640 --> 00:08:51.640]   they grew a lot of just going from seeing them one way,
[00:08:51.640 --> 00:08:59.080]   but watching their parents ask questions
[00:08:59.080 --> 00:09:02.880]   or interact with the herdmans and realizing
[00:09:02.880 --> 00:09:06.040]   that there's always more than one side of the story.
[00:09:06.040 --> 00:09:06.960]   - Oh, wow.
