
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Well, we have talked on this podcast about Satan.
[00:00:08.000 --> 00:00:12.000]   Not a lot. We don't fixate on him.
[00:00:12.000 --> 00:00:16.000]   But we do talk about him and his designs, usually to look at what Satan
[00:00:16.000 --> 00:00:20.000]   cannot do to us. There's a lot he can't do
[00:00:20.000 --> 00:00:24.000]   to us as Christians because Christ has disarmed him in two
[00:00:24.000 --> 00:00:28.000]   very important ways. We looked at this back in February in
[00:00:28.000 --> 00:00:32.000]   B.J. 1750. Pastor John, today we're going to flip the question
[00:00:32.000 --> 00:00:36.000]   and ask, "What can Satan do to Christians?"
[00:00:36.000 --> 00:00:40.000]   Peter warns believers that Satan seeks to devour
[00:00:40.000 --> 00:00:44.000]   us, us believers, which raises two questions. One
[00:00:44.000 --> 00:00:48.000]   from Russ in Virginia Beach, Virginia. He writes this, "Hello Pastor John, my question for
[00:00:48.000 --> 00:00:52.000]   you is about 1 Peter 5, verses 8 and 9. Is Peter
[00:00:52.000 --> 00:00:56.000]   saying that the devil seeks to devour us in and
[00:00:56.000 --> 00:01:00.000]   through our suffering, or is he saying the constant
[00:01:00.000 --> 00:01:04.000]   attacks of Satan are our suffering?"
[00:01:04.000 --> 00:01:08.000]   And Steve in Rochester, New York is asking about
[00:01:08.000 --> 00:01:12.000]   this same text. Pastor John, "Hello, 1 Peter 5, 8 says that Satan is our enemy,
[00:01:12.000 --> 00:01:16.000]   and I believe it. But enemies are opposed to us
[00:01:16.000 --> 00:01:20.000]   in very specific ways, and I'm not clear about
[00:01:20.000 --> 00:01:24.000]   this with Satan. My question is, how? How is
[00:01:24.000 --> 00:01:28.000]   Satan our enemy? Thank you." First,
[00:01:28.000 --> 00:01:32.000]   here's what the text says in 1 Peter 5,
[00:01:32.000 --> 00:01:36.000]   8 and 9. It says, "Be sober-minded, be
[00:01:36.000 --> 00:01:40.000]   watchful. Your adversary the devil prowls around like a
[00:01:40.000 --> 00:01:44.000]   roaring lion seeking someone to devour. Resist him
[00:01:44.000 --> 00:01:48.000]   firm in your faith, knowing that the same kinds of
[00:01:48.000 --> 00:01:52.000]   suffering are being experienced by your
[00:01:52.000 --> 00:01:56.000]   brotherhood throughout the whole world." So, Russ asks,
[00:01:56.000 --> 00:02:00.000]   "Does the word 'sufferings' refer to
[00:02:00.000 --> 00:02:04.000]   whatever Satan does to us, or does it refer
[00:02:04.000 --> 00:02:08.000]   to actual Christian pain or suffering
[00:02:08.000 --> 00:02:12.000]   which Satan is behind?" I think virtually all
[00:02:12.000 --> 00:02:16.000]   interpreters agree that the second
[00:02:16.000 --> 00:02:20.000]   is the right answer. Peter is referring to real sufferings of
[00:02:20.000 --> 00:02:24.000]   various kinds that Christians are experiencing
[00:02:24.000 --> 00:02:28.000]   throughout the world, and Satan is behind them, making
[00:02:28.000 --> 00:02:32.000]   every effort to use those sufferings to destroy the faith of
[00:02:32.000 --> 00:02:36.000]   Christians. That's what "seeking to devour" means.
[00:02:36.000 --> 00:02:40.000]   He would succeed in devouring a Christian
[00:02:40.000 --> 00:02:44.000]   if he could use those sufferings to cause us
[00:02:44.000 --> 00:02:48.000]   to throw away our faith in the goodness and the wisdom
[00:02:48.000 --> 00:02:52.000]   and the care of God and
[00:02:52.000 --> 00:02:56.000]   turn us against God. I think that's a
[00:02:56.000 --> 00:03:00.000]   right interpretation about what "sufferings" refers to
[00:03:00.000 --> 00:03:04.000]   first, because the other kinds of temptations that Satan
