
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:09.340]   - You're listening to Let's Talk Jobs,
[00:00:09.340 --> 00:00:12.500]   where we give you practical insights into jobs and careers.
[00:00:12.500 --> 00:00:15.380]   Today, we're talking about dealing with failure.
[00:00:15.380 --> 00:00:18.100]   We've all been there, we've all done that,
[00:00:18.100 --> 00:00:20.660]   we've experienced that in highs,
[00:00:20.660 --> 00:00:22.380]   and when the stakes are really huge,
[00:00:22.380 --> 00:00:24.300]   and we experienced at low levels as well.
[00:00:24.300 --> 00:00:26.460]   It's always there as a part of growth.
[00:00:26.460 --> 00:00:30.140]   Jesse, you wanna lead us off, like share your failure story
[00:00:30.140 --> 00:00:31.440]   and how you dealt with it.
[00:00:31.440 --> 00:00:34.860]   - Sure, my failure story,
[00:00:34.860 --> 00:00:39.860]   and, you know, I wanna say that fear of failure,
[00:00:39.860 --> 00:00:42.500]   you know, is a real thing, like,
[00:00:42.500 --> 00:00:44.620]   and not that this is a surprise to anybody,
[00:00:44.620 --> 00:00:46.900]   but I think there's various levels of it.
[00:00:46.900 --> 00:00:50.460]   And my fear of failure story comes into play.
[00:00:50.460 --> 00:00:56.300]   A few years ago, I was brought on a project for a startup.
[00:00:57.260 --> 00:01:00.380]   And at the time the startup, all they had was a pitch deck,
[00:01:00.380 --> 00:01:01.420]   and I was originally brought in
[00:01:01.420 --> 00:01:03.300]   just to help clean up their pitch deck.
[00:01:03.300 --> 00:01:05.060]   They didn't have a name,
[00:01:05.060 --> 00:01:08.420]   they didn't really have a refined positioning,
[00:01:08.420 --> 00:01:10.100]   they didn't really understand the market opportunity.
[00:01:10.100 --> 00:01:11.460]   They were building a product,
[00:01:11.460 --> 00:01:14.380]   but they weren't sure about, obviously, product market fit.
[00:01:14.380 --> 00:01:17.260]   They hadn't raised any money, but maybe a little bit.
[00:01:17.260 --> 00:01:20.540]   So in those first few months,
[00:01:20.540 --> 00:01:23.140]   it was just working through some naming options,
[00:01:23.140 --> 00:01:25.400]   some streamlining of the positioning,
[00:01:25.400 --> 00:01:27.820]   some trying to make the deck look a little bit better.
[00:01:27.820 --> 00:01:28.980]   So when they went and presented it
[00:01:28.980 --> 00:01:30.420]   in front of potential investors,
[00:01:30.420 --> 00:01:32.260]   they could get a little more traction.
[00:01:32.260 --> 00:01:35.220]   And I worked with them for months and months and months,
[00:01:35.220 --> 00:01:37.560]   and eventually we came up with a name,
[00:01:37.560 --> 00:01:42.340]   and we were building, I was brought on as a consultant,
[00:01:42.340 --> 00:01:45.540]   but I became more and more involved with them.
[00:01:45.540 --> 00:01:50.540]   And originally the idea was to build this product
[00:01:50.820 --> 00:01:55.480]   that was, let's just say it was something like a CMS
[00:01:55.480 --> 00:01:57.480]   for 3D websites.
[00:01:57.480 --> 00:02:01.040]   So something that maybe no one had specifically done before,
[00:02:01.040 --> 00:02:04.120]   there were content management systems
[00:02:04.120 --> 00:02:05.960]   that have been created to build websites,
[00:02:05.960 --> 00:02:07.820]   but not specifically for 3D websites.
[00:02:07.820 --> 00:02:12.640]   At the time, not necessarily 3D,
[00:02:12.640 --> 00:02:15.520]   but VR was becoming more of a,
[00:02:15.520 --> 00:02:18.680]   and AR was becoming more of a prominent technology.
[00:02:18.680 --> 00:02:22.500]   And so I was brought on at that point
[00:02:22.500 --> 00:02:25.260]   when the positioning had been a little bit more refined,
[00:02:25.260 --> 00:02:28.620]   we had gone through some pitch deck iterations
[00:02:28.620 --> 00:02:30.460]   to get something that was useful.
[00:02:30.460 --> 00:02:32.940]   They had a couple more partners and other folks
[00:02:32.940 --> 00:02:35.060]   that they had brought on to fill out the team,
[00:02:35.060 --> 00:02:37.220]   and they started to raise some money.
[00:02:37.220 --> 00:02:40.500]   Not a ton of money, not, you know, series A money,
[00:02:40.500 --> 00:02:44.860]   let's call it, so less than 5 million.
[00:02:44.860 --> 00:02:49.160]   And all of a sudden,
[00:02:49.160 --> 00:02:53.080]   what had been a project around the CMS idea,
[00:02:53.080 --> 00:02:56.540]   which seemed like it had tremendous potential,
[00:02:56.540 --> 00:03:01.420]   you know, there's established businesses in the space
[00:03:01.420 --> 00:03:04.440]   that had been getting some real traction,
[00:03:04.440 --> 00:03:06.200]   like a business like,
[00:03:06.200 --> 00:03:12.380]   forget the spacing on the name,
[00:03:13.840 --> 00:03:17.080]   the e-commerce engine, stretch of the nest that,
[00:03:17.080 --> 00:03:21.360]   where you can spin up a website and then the business,
[00:03:21.360 --> 00:03:24.800]   and it'll come to me in a minute.
[00:03:24.800 --> 00:03:28.160]   But in any case, so we had this business idea
[00:03:28.160 --> 00:03:32.140]   and we started building out the prototypes
[00:03:32.140 --> 00:03:35.480]   and getting that ready and all sorts of things like that.
[00:03:35.480 --> 00:03:38.120]   And the founders came to me and said,
[00:03:38.120 --> 00:03:40.200]   we want you to come on in a large capacity,
[00:03:40.200 --> 00:03:42.280]   we want you to be our first marketer.
[00:03:42.280 --> 00:03:44.400]   And they said, we want you to be our CMO,
[00:03:44.400 --> 00:03:46.800]   but, you know, it was a CMO with a team of one.
[00:03:46.800 --> 00:03:51.800]   So, and I think that speaks to my sense of how scared I was
[00:03:51.800 --> 00:03:55.640]   of taking on a role where I didn't,
[00:03:55.640 --> 00:03:58.720]   while I had run a business before and taking it on clients
[00:03:58.720 --> 00:04:02.880]   where I was responsible for developing their marketing plans,
[00:04:02.880 --> 00:04:06.160]   their brand strategy, their content marketing plans,
[00:04:06.160 --> 00:04:08.600]   their digital marketing and all of that,
[00:04:09.520 --> 00:04:14.520]   I had never been brought in as a person with equity,
[00:04:14.520 --> 00:04:17.320]   a stake in the company with skin in the game.
[00:04:17.320 --> 00:04:22.320]   And so it had a whole nother sort of level of engagement.
[00:04:22.320 --> 00:04:25.760]   And I was really afraid, I had no idea what I was doing.
[00:04:25.760 --> 00:04:28.840]   I wasn't sure it was the right job for me.
[00:04:28.840 --> 00:04:33.640]   And, you know, but the founder had enough,
[00:04:33.640 --> 00:04:35.840]   the two founders had enough confidence in,
[00:04:35.840 --> 00:04:37.800]   I guess the skills I had and the experience I had
[00:04:37.800 --> 00:04:41.200]   that they said, look, we want you to build a brand.
[00:04:41.200 --> 00:04:43.320]   We want you to build out a marketing plan.
[00:04:43.320 --> 00:04:46.240]   We want you to help us bring this product to life,
[00:04:46.240 --> 00:04:47.520]   to market.
[00:04:47.520 --> 00:04:50.160]   We want you to help us find a product market fit.
[00:04:50.160 --> 00:04:52.880]   We want you to hire a team, all that stuff.
[00:04:52.880 --> 00:04:54.400]   And so I started to do that.
[00:04:54.400 --> 00:04:57.920]   And then we pivoted.
[00:04:57.920 --> 00:05:03.040]   And what was a project to build this CMS
[00:05:03.040 --> 00:05:07.560]   became a project to launch an NFT,
[00:05:07.560 --> 00:05:11.240]   line of luxury NFT watches,
[00:05:11.240 --> 00:05:13.880]   which sounds like an amazing idea, like Rolex,
[00:05:13.880 --> 00:05:17.480]   but NFT Rolexes, which is kind of what it was.
[00:05:17.480 --> 00:05:20.360]   And the founder had all these connections
[00:05:20.360 --> 00:05:23.720]   to Italian design and had actually created then
[00:05:23.720 --> 00:05:25.160]   these digital watches.
[00:05:25.160 --> 00:05:27.120]   They only existed virtually, right?
[00:05:27.120 --> 00:05:30.640]   And at the time, NFTs was this booming market.
[00:05:32.880 --> 00:05:34.560]   And there was lots of hype around it.
[00:05:34.560 --> 00:05:36.960]   And people like Snoop Dogg were buying NFTs
[00:05:36.960 --> 00:05:40.360]   and they were selling for millions and millions of dollars.
[00:05:40.360 --> 00:05:45.360]   And so we pivoted and we started getting ready
[00:05:45.360 --> 00:05:48.000]   to go to market with this limited edition
[00:05:48.000 --> 00:05:49.960]   of luxury watches.
[00:05:49.960 --> 00:05:52.320]   And I had hired a team.
[00:05:52.320 --> 00:05:56.120]   We had a team of amazing designers and writers
[00:05:56.120 --> 00:05:57.320]   and a PR person.
[00:05:57.320 --> 00:06:02.320]   And I hired a social media expert
[00:06:02.840 --> 00:06:04.480]   and paid media specialist.
[00:06:04.480 --> 00:06:09.080]   And some other had worked with some publications
[00:06:09.080 --> 00:06:13.280]   to get PR articles placed and found ways
[00:06:13.280 --> 00:06:15.680]   to get the CEO in front of influencers
[00:06:15.680 --> 00:06:18.720]   who could interview him and get him some traction online.
[00:06:18.720 --> 00:06:24.280]   And we started making waves and developing a brand
[00:06:24.280 --> 00:06:27.320]   and building all the assets we needed to go to market.
[00:06:28.240 --> 00:06:32.640]   And then I started seeding the message in the market.
[00:06:32.640 --> 00:06:35.480]   So we bought a lot of paid media
[00:06:35.480 --> 00:06:40.480]   and spent a lot of money on paid media, probably too much.
[00:06:40.480 --> 00:06:44.400]   And in any event, we had a rather large following
[00:06:44.400 --> 00:06:49.680]   and it came to launch the campaign.
[00:06:49.680 --> 00:06:51.640]   And it's sort of like,
[00:06:51.640 --> 00:06:54.280]   this kind of market is based on exclusivity.
[00:06:54.280 --> 00:06:56.120]   It's you have a limited number of things
[00:06:56.120 --> 00:06:57.960]   that you bring to the market.
[00:06:57.960 --> 00:07:00.560]   People think they're valuable because they're exclusive.
[00:07:00.560 --> 00:07:03.960]   It drives up the price and they're NFT.
[00:07:03.960 --> 00:07:06.120]   So they're not physical things there.
[00:07:06.120 --> 00:07:08.000]   You could like bring them into your virtual world
[00:07:08.000 --> 00:07:09.720]   and put an NFT watch on your,
[00:07:09.720 --> 00:07:14.720]   in your virtual world.
[00:07:14.720 --> 00:07:17.440]   So it's, and there was a lot of sort of hype around it.
[00:07:17.440 --> 00:07:21.400]   And what I found in developing the marketing efforts
[00:07:21.400 --> 00:07:23.160]   to bring it to life was I had to work
[00:07:23.160 --> 00:07:26.920]   with various influencers on Instagram and other places
[00:07:26.920 --> 00:07:30.760]   which would often be like these sort of side deals
[00:07:30.760 --> 00:07:35.760]   where you pay somebody $200 to tweet out like one message
[00:07:35.760 --> 00:07:39.080]   and another person would charge $20,000 for a tweet.
[00:07:39.080 --> 00:07:41.560]   Like I literally had this spreadsheet
[00:07:41.560 --> 00:07:43.360]   with all the various influencers
[00:07:43.360 --> 00:07:45.520]   from the couple hundred dollars ones
[00:07:45.520 --> 00:07:46.880]   to the ones that were charging
[00:07:46.880 --> 00:07:50.200]   hundreds of thousands of dollars a tweet.
[00:07:50.200 --> 00:07:51.800]   And that was in this world,
[00:07:51.800 --> 00:07:55.720]   that's how you cultivated your brand.
[00:07:55.720 --> 00:07:58.920]   And we launched and the site didn't work.
[00:07:58.920 --> 00:08:03.920]   And it was the, while the products were on OpenSea
[00:08:03.920 --> 00:08:09.520]   which was the NFT site, we sold six out of 50.
[00:08:09.520 --> 00:08:16.400]   And so the fear of failure kind of like manifested itself
[00:08:16.400 --> 00:08:20.640]   in that the project really didn't do so well.
[00:08:20.640 --> 00:08:22.160]   And they didn't lose all their money
[00:08:22.160 --> 00:08:23.520]   but they lost a lot of it.
[00:08:23.520 --> 00:08:26.880]   And now they pivoted to another opportunity
[00:08:26.880 --> 00:08:29.440]   in the same related space design
[00:08:29.440 --> 00:08:32.680]   and VR and that kind of world.
[00:08:32.680 --> 00:08:36.720]   But my fear of failure kind of was, oh, I can't do this.
[00:08:36.720 --> 00:08:38.840]   In fact, I did do it.
[00:08:38.840 --> 00:08:39.960]   Like I did hire a team.
[00:08:39.960 --> 00:08:40.800]   I did build a brand.
[00:08:40.800 --> 00:08:42.920]   I did bring the project to market.
[00:08:42.920 --> 00:08:44.640]   You know, I did all the digital media stuff.
[00:08:44.640 --> 00:08:46.640]   I did the PR stuff.
[00:08:46.640 --> 00:08:48.360]   And I think some of it is related
[00:08:48.360 --> 00:08:49.400]   to what we talked about earlier
[00:08:49.400 --> 00:08:51.160]   in terms of imposter syndrome
[00:08:51.160 --> 00:08:53.400]   is the imposter syndrome was like dragging me along
[00:08:53.400 --> 00:08:54.680]   saying I couldn't do it.
[00:08:54.680 --> 00:08:56.840]   And even if I was doing it, I'd be exposed as a fraud
[00:08:56.840 --> 00:08:58.840]   'cause I've never really been a CMO
[00:08:58.840 --> 00:09:01.040]   or whatever I was, you know, lead marketer.
[00:09:01.040 --> 00:09:04.960]   And I was afraid that if I failed
[00:09:04.960 --> 00:09:06.280]   like I'd let the investors down
[00:09:06.280 --> 00:09:08.960]   or let the founders down and all this.
[00:09:08.960 --> 00:09:12.600]   And in some ways we failed, but I think it's very,
[00:09:12.600 --> 00:09:19.680]   you know, it's a very common thing in the startup market
[00:09:19.680 --> 00:09:22.080]   especially in one that's so volatile.
[00:09:22.080 --> 00:09:25.080]   And so, yes, I had a definite fear of failure
[00:09:25.080 --> 00:09:28.320]   and a little bit of imposter syndrome thrown in.
[00:09:28.320 --> 00:09:30.600]   And it all kind of didn't materialize
[00:09:30.600 --> 00:09:32.200]   in the way I thought it would.
[00:09:32.200 --> 00:09:35.520]   And, you know, even though I was compensated fairly
[00:09:35.520 --> 00:09:37.200]   for my time there, the equity ended up,
[00:09:37.200 --> 00:09:39.040]   you know, never being worth anything.
[00:09:39.040 --> 00:09:42.360]   And though I still have quite a bit of equity,
[00:09:42.360 --> 00:09:43.920]   you know, it doesn't amount to anything
[00:09:43.920 --> 00:09:46.320]   unless something significant changes.
[00:09:46.320 --> 00:09:49.000]   It was a really good experience though.
[00:09:49.000 --> 00:09:50.320]   It was a really good experience
[00:09:50.320 --> 00:09:53.160]   because I went through it despite all my fears.
[00:09:53.160 --> 00:09:56.520]   I learned a lot about marketing,
[00:09:56.520 --> 00:09:59.280]   a lot about bringing a team together, building a brand
[00:09:59.280 --> 00:10:00.720]   which I had sort of done before,
[00:10:00.720 --> 00:10:04.200]   but not in a way that I had such an ownership stake
[00:10:04.200 --> 00:10:05.800]   in the business.
[00:10:05.800 --> 00:10:08.640]   And so some of those things like the fears,
[00:10:08.640 --> 00:10:11.640]   the fears that we bring to our job
[00:10:11.640 --> 00:10:14.720]   are a little bit of a reality check.
[00:10:14.720 --> 00:10:17.720]   Like, oh yeah, you might never have done this before.
[00:10:17.720 --> 00:10:21.680]   But reality, in the sense of maybe it's not,
[00:10:21.680 --> 00:10:25.320]   it's not an experience of something that's happened
[00:10:25.320 --> 00:10:27.800]   in my past, but it's something I'm gonna do now.
[00:10:27.800 --> 00:10:29.520]   And it's sort of, I have to take that leap
[00:10:29.520 --> 00:10:31.520]   in order to learn.
