
[00:00:00.000 --> 00:00:05.000]   [music]
[00:00:05.000 --> 00:00:07.000]   Podcast listener Brian writes in to ask this.
[00:00:07.000 --> 00:00:15.000]   "Good day, Pastor John. I've been searching through the Internet on how to handle relationship breakups or rejection in a biblical way.
[00:00:15.000 --> 00:00:19.000]   I noticed that no pastors or matured Christians seem to care about this topic.
[00:00:19.000 --> 00:00:28.000]   I know we have all been through this, but do you have any suggestions or anything that would enlighten us and help us through a painful breakup?"
[00:00:28.000 --> 00:00:34.000]   Let me clarify first what I'm not talking about, because I think I get what Brian is asking,
[00:00:34.000 --> 00:00:38.000]   and I want to make sure we don't think what he's not talking about.
[00:00:38.000 --> 00:00:42.000]   I don't think he's talking about being persecuted for righteousness' sake.
[00:00:42.000 --> 00:00:46.000]   In other words, the kind of rejection you experience just because you're a Christian,
[00:00:46.000 --> 00:00:54.000]   although that could be part of why a girl or a guy might dump you, that's different than what he's really getting at.
[00:00:54.000 --> 00:01:01.000]   So the Bible has lots to say about "blessed are you" when people revile you and persecute you and utter all kinds of evil against you.
[00:01:01.000 --> 00:01:09.000]   Yes, we can talk about that another time, but here's what I think he's talking about, and if I miss it, then he can write back.
[00:01:09.000 --> 00:01:16.000]   I think he's talking about the kind of thing that ranges from the early teen years on up into adulthood.
[00:01:16.000 --> 00:01:17.000]   So here would be a few examples.
[00:01:17.000 --> 00:01:23.000]   One, a 13-year-old girl has a best friend at school, maybe her only friend, and she gets a note.
[00:01:23.000 --> 00:01:27.000]   "I don't want to be your friend anymore."
[00:01:27.000 --> 00:01:39.000]   Number two, two 20-somethings are dating, and you, one of you, might be developing a sense that this could be going into something beautiful and lasting,
[00:01:39.000 --> 00:01:44.000]   and then she says, "I don't think we should keep seeing each other."
[00:01:44.000 --> 00:01:51.000]   Third, you're engaged to be married two months before the wedding when everything is in full swing.
[00:01:51.000 --> 00:01:57.000]   He says, "I just can't do it. I can't go forward. I don't think this is going to work."
[00:01:57.000 --> 00:02:09.000]   Or fourth, maybe you've tried over and over again to be a part of various groups, church, or work, and nobody ever reaches out to you.
[00:02:09.000 --> 00:02:11.000]   Nobody ever follows up.
[00:02:11.000 --> 00:02:20.000]   All your initiatives at friendship lead nowhere, and you're alone most of the time, and nobody calls, nobody invites you to go anywhere or do anything.
[00:02:20.000 --> 00:02:28.000]   Now, those are the kinds of things I think Brian is asking about, and they are incredibly painful.
[00:02:28.000 --> 00:02:40.000]   For a 13-year-old girl, I mean, sometimes we joke about drama in the house, but the drama is real to her, right?
[00:02:40.000 --> 00:02:48.000]   So let me mention six possible responses that are not addressing the issue.
[00:02:48.000 --> 00:02:54.000]   They are escape, and so I hope and pray that people will hear these and say, "There's another way forward."
[00:02:54.000 --> 00:02:57.000]   Number one, suicide.
[00:02:57.000 --> 00:03:04.000]   We have invested that much in this relationship that without it, life simply doesn't look worth living.
[00:03:04.000 --> 00:03:08.000]   Number two, we might express our pain with anger.
[00:03:08.000 --> 00:03:11.000]   "What a jerk! Who needs her anyway?"
[00:03:11.000 --> 00:03:22.000]   Number three, we might retreat into utter reclusiveness and become a social hermit and never risk that kind of relationship again.
[00:03:22.000 --> 00:03:32.000]   Number four, we might try to medicate our sorrow with alcohol or overeating or by throwing ourselves totally into our work with no attention to people at all anymore.
[00:03:32.000 --> 00:03:41.000]   Or fifth, we might respond with self-hatred that expresses itself in anorexic extremes or cutting ourselves.
