
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:09.000]   Pastor John, as you know, there's a trend in American culture of intolerance
[00:00:09.000 --> 00:00:13.000]   towards any worldview that refuses to affirm same-sex marriage.
[00:00:13.000 --> 00:00:18.000]   There's no surprise there. But there are indications here and there that we are
[00:00:18.000 --> 00:00:23.000]   maybe seeing this trend spread into the gatekeepers of online platforms,
[00:00:23.000 --> 00:00:28.000]   platforms that Christians use regularly. The question on the table is this.
[00:00:28.000 --> 00:00:33.000]   Should Christians be preparing for a time when the cultural gatekeepers are so opposed
[00:00:33.000 --> 00:00:39.000]   to this countercultural position of Christians that mediums such as Facebook,
[00:00:39.000 --> 00:00:44.000]   YouTube, Twitter will close the accounts of Christians or even app stores will
[00:00:44.000 --> 00:00:49.000]   discontinue ministry apps for those who affirm what Scripture teaches about the
[00:00:49.000 --> 00:00:54.000]   sin of homosexual practice? Do you see this trend coming and how should we who
[00:00:54.000 --> 00:01:02.000]   use the web regularly prepare for it? Well, whether I see that coming or not
[00:01:02.000 --> 00:01:10.000]   probably has no influence on whether it will come or not unless my inclinations
[00:01:10.000 --> 00:01:16.000]   keep me from praying and God says to me, "You have not because you has not,
[00:01:16.000 --> 00:01:23.000]   John Biber." So my opinion about this is not very important in itself,
[00:01:23.000 --> 00:01:29.000]   I don't think, but there are important considerations in thinking about such things.
[00:01:29.000 --> 00:01:35.000]   God is sovereign over all cultural shifts and he will do as he pleases in his
[00:01:35.000 --> 00:01:42.000]   infinite wisdom and goodness and justice. I don't know of any biblical or
[00:01:42.000 --> 00:01:47.000]   historical reason to think America will even exist in a hundred years,
[00:01:47.000 --> 00:01:54.000]   let alone tolerate Christians. It might. God could send a great spiritual
[00:01:54.000 --> 00:02:01.000]   awakening and this sin-saturated culture could be more gospel-saturated,
[00:02:01.000 --> 00:02:06.000]   more biblically shaped than it ever has been since the time of the Puritans.
[00:02:06.000 --> 00:02:12.000]   That could happen, but there's no authority that guarantees that,
[00:02:12.000 --> 00:02:17.000]   not that I can see. Historically, I think what we need to keep in mind is that
[00:02:17.000 --> 00:02:23.000]   unjust limitations on Christians and opposition and even persecution would be
[00:02:23.000 --> 00:02:28.000]   more or less normal for Christians to face. And I use the word "normal" carefully
[00:02:28.000 --> 00:02:35.000]   because Peter, in addressing the churches of Asia Minor, middle of the first century,
[00:02:35.000 --> 00:02:41.000]   1 Peter 4 says, "Beloved, do not be surprised at the fiery ordeal that comes
[00:02:41.000 --> 00:02:46.000]   upon you to test you as though something strange were happening to you."
[00:02:46.000 --> 00:02:53.000]   In other words, opposition and persecution and limitations on Christians are not
[00:02:53.000 --> 00:02:58.000]   strange. And the opposite of strange, well, strange is what? Unfamiliar, foreign,
[00:02:58.000 --> 00:03:04.000]   not at home. And the opposite would be persecution is our native air,
[00:03:04.000 --> 00:03:11.000]   our home, familiar. But the America of the last 400 years is strange.
[00:03:11.000 --> 00:03:16.000]   It's the exception, not the rule, over the last 2,000 years. The New Testament
[00:03:16.000 --> 00:03:21.000]   itself is filled with persecution. Isn't it amazing that our founding book,
[00:03:21.000 --> 00:03:28.000]   four of Paul's letters are written from prison? Almost all the books in the New Testament
[00:03:28.000 --> 00:03:33.000]   assume some kind of persecution. It was normal for 300 years until the Edict of
[00:03:33.000 --> 00:03:40.000]   Milan in 313. So persecution for Christians has been the story of our life,
[00:03:40.000 --> 00:03:45.000]   and the spread of missionary work among the among the unreached peoples of the world
[00:03:45.000 --> 00:03:50.000]   has always moved forward with death-defying risks to missionary life.
[00:03:50.000 --> 00:03:54.000]   They used to pack their goods in coffins, for goodness sake. So it's always been
[00:03:54.000 --> 00:03:59.000]   assumed that the spread of the gospel, the flourishing of the gospel, happens
