
[00:00:00.000 --> 00:00:05.000]   Sweet Hop is an online marketplace curating the best in premium seating at stadiums, arenas,
[00:00:05.000 --> 00:00:10.500]   and amphitheaters nationwide. With Sweet Hop's 100% ticket guarantee, no hidden fees, and
[00:00:10.500 --> 00:00:15.000]   the personal high-level service you expect with a premium purchase, you can relax knowing
[00:00:15.000 --> 00:00:20.340]   you'll receive the luxury experience you deserve. Visit SweetHop.com today to book your premium
[00:00:20.340 --> 00:00:25.000]   tickets to your favorite teams, artists, and all the must-see live events to Sweet Hop
[00:00:25.000 --> 00:00:32.000]   around LA. It's more than just a ticket.
[00:00:32.000 --> 00:00:37.000]   Today on Radical Personal Finance we have live Q&A. It starts right now.
[00:00:37.000 --> 00:00:53.000]   [Music]
[00:00:53.000 --> 00:00:56.000]   Welcome to the Radical Personal Finance Podcast. My name is Joshua Sheets and I'm your host.
[00:00:56.000 --> 00:01:00.000]   Thank you for being with me. Today we have a live Q&A that's about as live as we can get it.
[00:01:00.000 --> 00:01:05.000]   I'm doing an intro with guys hanging on the line. I know we're going to talk about stealth wealth,
[00:01:05.000 --> 00:01:11.000]   refinancing a mortgage, investing in tax efficiency, and how to handle money as a couple.
[00:01:11.000 --> 00:01:16.000]   Now, where we go from there, I have no idea.
[00:01:16.000 --> 00:01:25.000]   [Music]
[00:01:25.000 --> 00:01:29.000]   Thank you all for being with me today. On Fridays, well, I'm recording this on a Thursday,
[00:01:29.000 --> 00:01:33.000]   but on Fridays generally we would do a Q&A show. At this point in time, one of my major
[00:01:33.000 --> 00:01:37.000]   intentions going forward with the show is to do this Q&A show once a week. If you would
[00:01:37.000 --> 00:01:42.000]   like to participate in a Q&A show, this is probably your most direct way to ask a question.
[00:01:42.000 --> 00:01:47.000]   I still want sometimes – intend to do Q&A where I'm answering your email questions,
[00:01:47.000 --> 00:01:51.000]   but a lot of times what happens is they'll become so much work and they get to be so long
[00:01:51.000 --> 00:01:55.000]   and I got to compose this 82-minute answer to the email. It's a little overwhelming.
[00:01:55.000 --> 00:01:59.000]   So I love doing the live Q&A because it allows me just to have a conversation with people
[00:01:59.000 --> 00:02:02.000]   and it helps me to have a little bit of back and forth.
[00:02:02.000 --> 00:02:06.000]   If you would like to be on a show like this, the one that we're starting right now,
[00:02:06.000 --> 00:02:11.000]   sign up to become a patron of the show, radicalpersonalfinance.com/patron.
[00:02:11.000 --> 00:02:15.000]   Change is being made to that website. We are simplifying the patronage levels.
[00:02:15.000 --> 00:02:21.000]   But going forward, basically if you sign up with $7 a month or above, you get access to these
[00:02:21.000 --> 00:02:27.000]   Friday Q&A calls. Lots of benefits there. Thank you to the many of you who support the show there.
[00:02:27.000 --> 00:02:31.000]   So I've got a few guys hanging on the line here and we're going to start with a question
[00:02:31.000 --> 00:02:35.000]   here from Alex. I've got a few questions lined up and then who knows where we go.
[00:02:35.000 --> 00:02:39.000]   But Alex, welcome to the Friday Q&A show. Go and ask your question please and introduce yourself.
[00:02:39.000 --> 00:02:48.000]   Hi, thank you Joshua. Yeah, this is Alex. Yeah, I just had a question about stealth wealth.
[00:02:48.000 --> 00:02:54.000]   I'm a big fan of the Tom Stanley books as I know you are and you've talked about on previous shows.
[00:02:54.000 --> 00:03:03.000]   This isn't really an issue for my family yet, but I'm kind of seeing how it might be in the future.
[00:03:03.000 --> 00:03:10.000]   I guess my question is what are some techniques and maybe even just more generally like a framework
[00:03:10.000 --> 00:03:17.000]   or philosophy for how do you be more stealthy with your assets as your assets grow,
[00:03:17.000 --> 00:03:25.000]   as your income grows over time just because there are different social circles you may be in
[00:03:25.000 --> 00:03:29.000]   and you may want to maintain that information asymmetry.
[00:03:29.000 --> 00:03:32.000]   So I just want to get your thoughts and ideas on that.
[00:03:32.000 --> 00:03:38.000]   Yeah, I'll give you a few ideas. I don't see – so the concept for those who aren't familiar with the term,
[00:03:38.000 --> 00:03:45.000]   I don't know who coined the term, but the idea is it's probably better to be rich
[00:03:45.000 --> 00:03:49.000]   and not have people know that you're rich than to be obviously rich.
[00:03:49.000 --> 00:03:52.000]   Generally – and there are a variety of different reasons for it.
[00:03:52.000 --> 00:03:58.000]   But if everyone knows that you're rich, you're going to have to deal with the outcome of that.
[00:03:58.000 --> 00:04:02.000]   You're going to have to deal with some of the pleasant things but also some of the unpleasant things.
[00:04:02.000 --> 00:04:06.000]   You're going to be solicited for more money. You're going to be solicited for more charitable donations.
[00:04:06.000 --> 00:04:09.000]   You could become a target of envy.
[00:04:09.000 --> 00:04:15.000]   You might have an Occupy West Palm Beach protest parked outside your house saying,
[00:04:15.000 --> 00:04:19.000]   "Hey, you're rich. You're the 1% and we are the 99%."
[00:04:19.000 --> 00:04:23.000]   This right now, I mean the US American culture, it's not too big of a deal.
[00:04:23.000 --> 00:04:27.000]   Although the political rhetoric as things stand in February 2016 is changing.
[00:04:27.000 --> 00:04:31.000]   As the political climate change is going forward, this could be more important.
[00:04:31.000 --> 00:04:37.000]   But the idea is if nobody knows that you're rich, then you don't have to deal with some of those negative repercussions.
[00:04:37.000 --> 00:04:42.000]   You can just simply sit back and enjoy the outcome of your wealth.
[00:04:42.000 --> 00:04:49.000]   There is a point in time at which it's going to be relatively obvious that you at least have a high income.
[00:04:49.000 --> 00:04:54.000]   Certain professions, if you're a physician or an attorney or a corporate executive,
[00:04:54.000 --> 00:04:58.000]   certain professions, you're going to know that you have a high income.
[00:04:58.000 --> 00:05:09.000]   If you are an executive at a publicly traded company, your compensation is going to be a matter of public record as a component of your company's tax filings and disclosure filings with the SEC.
[00:05:09.000 --> 00:05:13.000]   If you work in many governmental positions, people will know your income.
[00:05:13.000 --> 00:05:21.000]   But many of us, especially those of us who are entrepreneurs, will be able to work in a situation where we don't have to disclose it.
[00:05:21.000 --> 00:05:29.000]   So what you find is many times people who are truly wealthy find it more advantageous not to tell anybody.
[00:05:29.000 --> 00:05:36.000]   I love to see the newspaper stories of the old man or the old lady that dies and everyone thought they were broke.
[00:05:36.000 --> 00:05:39.000]   But in reality, they had millions and millions of dollars worth of stock.
[00:05:39.000 --> 00:05:48.000]   And if you can maintain the comforts and benefits of wealth while also maintaining a little bit of anonymity, I think it can really open up a lot of opportunities to you.
[00:05:48.000 --> 00:05:55.000]   So simplistically speaking, I think it starts with just not talking a lot about your private affairs.
[00:05:55.000 --> 00:06:04.000]   Now, this is a rule that I break on the show and I do it because I figure somebody has to kind of break some of the barriers and talk about things.
[00:06:04.000 --> 00:06:13.000]   But unless you're selling something related to wealth or making money, there's almost no reason to ever talk about your wealth.
[00:06:13.000 --> 00:06:16.000]   There's no reason to talk about how much money you have.
[00:06:16.000 --> 00:06:22.000]   And that's why one of my litmus tests for people who are suspect is when they're leading with lifestyle.
[00:06:22.000 --> 00:06:29.000]   I did a show on it recently, but I watch on Instagram and I always follow the stock traders and things.
[00:06:29.000 --> 00:06:35.000]   And basically every other post is, "Here's my Lamborghini. Here are my – extolling the benefits of my lifestyle."
[00:06:35.000 --> 00:06:37.000]   Now, is it legitimate? It could be.
[00:06:37.000 --> 00:06:45.000]   But the only reason that's of benefit to them is that it's establishing them as an expert in the eyes of their customers.
[00:06:45.000 --> 00:06:54.000]   So you may want to convey some sort of wealth status as part of your credentials to practice a certain type of business.
[00:06:54.000 --> 00:06:59.000]   You may need to send forth some of those social triggers and social cues.
[00:06:59.000 --> 00:07:06.000]   You may need to – if you're an attorney, you may need to wear a suit that fits you properly and looks great and drive a BMW so people think you're successful.
[00:07:06.000 --> 00:07:08.000]   That certainly has its case.
[00:07:08.000 --> 00:07:12.000]   But if you don't have to do that, then there's really little reason to do it.
[00:07:12.000 --> 00:07:16.000]   So basically, choose carefully. Don't talk about your business.
[00:07:16.000 --> 00:07:19.000]   Drive a car that's moderate.
[00:07:19.000 --> 00:07:22.000]   A simple example, you talk about Tom Stanley.
[00:07:22.000 --> 00:07:26.000]   Tom Stanley would – discussed about the fact that he would drive a Toyota 4Runner.
[00:07:26.000 --> 00:07:33.000]   You could get a top-of-the-line Toyota 4Runner that's incredibly luxurious, leather, automatic, everything, and nobody will look at it twice.
[00:07:33.000 --> 00:07:35.000]   It just blends in.
[00:07:35.000 --> 00:07:37.000]   Same thing with many SUVs.
[00:07:37.000 --> 00:07:39.000]   It blends in, but it's incredibly comfortable.
[00:07:39.000 --> 00:07:52.000]   So taking care of the cars that you drive, taking care of the house that you live in, what you see in my observation, you see almost a difference depending on different levels of wealth.
[00:07:52.000 --> 00:07:55.000]   At the uber-wealthy, you usually don't ever see the houses.
[00:07:55.000 --> 00:07:57.000]   The houses are locked behind gates.
[00:07:57.000 --> 00:07:58.000]   They're on a private island.
[00:07:58.000 --> 00:08:02.000]   You never will get near the house to see it, and that can be a good strategy.
[00:08:02.000 --> 00:08:10.000]   If you're living in a place where you're out in the country and you want to build a giant, beautiful house, you might have enough acreage around you where it's not really seen.
[00:08:10.000 --> 00:08:11.000]   So that can work.
[00:08:11.000 --> 00:08:21.000]   Or a lot of times, you can deploy that wealth in a way that doesn't look obviously flashy but yet gives you a huge lifestyle.
[00:08:21.000 --> 00:08:28.000]   I remember the first time I went to – I've only been there one time, but I went to Martha's Vineyard one time, and I didn't know much about Martha's Vineyard.
[00:08:28.000 --> 00:08:34.000]   I was there as a component of a trip traveling with somebody who was staying with some wealthy people who lived in Martha's Vineyard.
[00:08:34.000 --> 00:08:37.000]   I remember my first impression of the place was like, "This place is a dump."
[00:08:37.000 --> 00:08:40.000]   I mean it's nice, but it's not all that nice.
[00:08:40.000 --> 00:08:42.000]   It's not beautifully flashy.
[00:08:42.000 --> 00:08:49.000]   So the people there were exercising a lot of just the benefits of the lifestyle without putting things on obviously from the outside.
[00:08:49.000 --> 00:08:54.000]   A couple ideas, you can enjoy wealth, the benefits of wealth, without flashy things.
[00:08:54.000 --> 00:09:04.000]   So you can in your home have paintings that are beautiful and that are very – that give you satisfaction, but that's not obvious to the external world.
[00:09:04.000 --> 00:09:13.000]   You can – example of that, I remember I mentioned on the story which – on the show, one time I went and had dinner with a guy who was formerly the richest man in the world.
[00:09:13.000 --> 00:09:15.000]   We're sitting in his dining room.
[00:09:15.000 --> 00:09:17.000]   He's got some paintings on the wall.
[00:09:17.000 --> 00:09:19.000]   I'm not an art aficionado.
[00:09:19.000 --> 00:09:26.000]   But one of them he starts telling me about and I think it could be mistaken in my memory, but it was worth something like $13 million.
[00:09:26.000 --> 00:09:29.000]   It's just this 300-year-old painting.
[00:09:29.000 --> 00:09:32.000]   I'm sitting there saying, "How on earth do you just have this sitting on the wall?"
[00:09:32.000 --> 00:09:38.000]   Well, an uneducated consumer from the outside, I didn't have a clue of what the value was.
[00:09:38.000 --> 00:09:46.000]   So you can enjoy the fruits of your wealth living in a modest-sized home, but furnish it luxuriously.
[00:09:46.000 --> 00:09:48.000]   Make sure that you have the best bed.
[00:09:48.000 --> 00:09:53.000]   Make sure that you have the things that are around you that you value the most.
[00:09:53.000 --> 00:10:04.000]   Those things are expensive and they're a way for you to enjoy the fruit of your wealth personally without displaying it to the world around.
[00:10:04.000 --> 00:10:13.000]   Now, a couple of other practical ideas, maintain the privacy of your business dealings through the use of appropriate entities.
[00:10:13.000 --> 00:10:24.000]   This idea is bandied about probably more than it should be based upon people who are selling – usually attorneys who want to sell their services out.
[00:10:24.000 --> 00:10:28.000]   But you can go ahead and own your property in a blind trust.
[00:10:28.000 --> 00:10:38.000]   You can run a business in a blind corporation where it's just called XYZ Holdings and somebody is going to search for Joshua Sheets and they're not going to find XYZ Holdings.
[00:10:38.000 --> 00:10:40.000]   You can do those things.
[00:10:40.000 --> 00:10:48.000]   You can own your car in an entity so that if you're going to have this classic car collection, it's not necessarily traced to you.
[00:10:48.000 --> 00:11:01.000]   You can use an attorney as a cutout between the ownership of the property, the negotiation of the deal, so that you can go ahead and as your wealth grows, you may want to do more of those things to maintain your anonymity and your privacy.
[00:11:01.000 --> 00:11:04.000]   Nobody needs to know everything that you're doing.
[00:11:04.000 --> 00:11:10.000]   But at the early stages, there's not too much – you don't need to worry too much about it.
[00:11:10.000 --> 00:11:14.000]   But as things grow, you can plan for that circumstance.
[00:11:14.000 --> 00:11:25.000]   But ultimately, just don't talk about it and I think that if you look at the way the wealthy people handle their money, a lot of times the greatest pleasure comes from those things that aren't visible.
[00:11:25.000 --> 00:11:36.000]   So there's no reason in the world why your – what people perceive to be your lifestyle should ever – that they should ever actually know what your lifestyle is.
[00:11:36.000 --> 00:11:40.000]   And if you're building wealth efficiently, that's probably going to be the case.
[00:11:40.000 --> 00:11:46.000]   You may be earning a high income but living at a moderate lifestyle, that's what's going to allow you to be wealthy.
[00:11:46.000 --> 00:11:52.000]   And so those same skills that you practice when you are becoming wealthy are going to permit you to remain wealthy.
[00:11:52.000 --> 00:11:54.000]   Would you like to ask a follow-up question, Alex?
