
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.680]   Pastor John, here is an interesting question from a single mom who has the
[00:00:08.680 --> 00:00:13.540]   gift of singleness, or she thinks she has the gift of singleness. Anna is her
[00:00:13.540 --> 00:00:17.400]   name and she writes this, "Pastor John, thank you for all of your wonderful
[00:00:17.400 --> 00:00:22.080]   service to our Lord. My question for you is one that I have wrestled with since
[00:00:22.080 --> 00:00:27.320]   the birth of my only child, a son. He's now three. I'm a single parent and have
[00:00:27.320 --> 00:00:32.040]   been since his conception and I thank the Lord for his work in my heart that
[00:00:32.040 --> 00:00:38.960]   has transformed my soul and lifestyle from where it was until now. Now as I
[00:00:38.960 --> 00:00:42.440]   attempt to wrap my head around the overwhelming task of raising this boy
[00:00:42.440 --> 00:00:49.080]   into a man by myself, I do not feel called to marriage, but am I obligated to
[00:00:49.080 --> 00:00:53.840]   find a godly mate to complete the model of a family that's clearly laid out in
[00:00:53.840 --> 00:00:59.160]   Scripture? As a single parent, is it forbidden for me to embrace a life of
[00:00:59.160 --> 00:01:04.480]   singleness and unhindered service to the Lord as described by Paul in 1
[00:01:04.480 --> 00:01:12.040]   Corinthians chapter 7?" Well I joined Anna in rejoicing that God has changed her
[00:01:12.040 --> 00:01:19.000]   life from those days, and it sounds really true that he has. Here's my short
[00:01:19.000 --> 00:01:27.640]   answer. No, no. Anna is not obligated to find a godly mate so that her son can
[00:01:27.640 --> 00:01:36.760]   have a father. I don't see any direct mandate in the Bible or clear
[00:01:36.760 --> 00:01:42.320]   implication of biblical teaching that rises to the level of obligation, so
[00:01:42.320 --> 00:01:48.640]   that's my short answer. My encouragement would be not in terms of obligation, but
[00:01:48.640 --> 00:01:57.640]   rather perhaps openness to marriage and prayer towards marriage. Let me
[00:01:57.640 --> 00:02:02.640]   just sow a few thoughts, Anna, into your thinking so that as you ponder and pray
[00:02:02.640 --> 00:02:10.040]   over the Scriptures, God might use these to direct your thinking. First,
[00:02:10.040 --> 00:02:16.160]   Jesus, the incarnate Jesus that we know in the Gospels as an expression of God's
[00:02:16.160 --> 00:02:22.800]   own heart, has a special concern for mothers who have children to raise on
[00:02:22.800 --> 00:02:28.560]   their own. For example, in Luke 7, "As he drew near to the gate of the town, behold
[00:02:28.560 --> 00:02:35.640]   a man who had died was being carried out, the only son of his mother, and she was a
[00:02:35.640 --> 00:02:42.280]   widow." So you got husband is gone and only son is gone, and this is the next
[00:02:42.280 --> 00:02:47.280]   thing we read. "And a considerable crowd of the town was with her, and when the
[00:02:47.280 --> 00:02:55.560]   Lord saw her, he had compassion on her." Now I think sentences like that are in
[00:02:55.560 --> 00:03:01.520]   the Gospels precisely to encourage us to take heart. I mean, why would we be told
[00:03:01.520 --> 00:03:06.760]   that our Lord Jesus, the creator of the universe, the one who holds everything in
[00:03:06.760 --> 00:03:12.200]   being, the one who died for us, reigns over us now and cares for us and is with us to
[00:03:12.200 --> 00:03:19.840]   the end of the age, has compassion on a woman who has lost her husband and who
[00:03:19.840 --> 00:03:26.480]   has now lost her son. And he says, "Do not weep." So I think the point of the story
[00:03:26.480 --> 00:03:31.640]   is definitely he has power to raise the dead, which he does. He raises the
[00:03:31.640 --> 00:03:36.840]   boy from the dead, but he does it, he uses that kind of power in the service
[00:03:36.840 --> 00:03:45.600]   of compassion for someone for whom life has dealt a very difficult hand, and that
[00:03:45.600 --> 00:03:50.120]   would be the case for Anna. So the first thing, I think, Anna, is to take heart
[00:03:50.120 --> 00:03:59.160]   that Jesus has a special kind of compassion for women in your situation.
[00:03:59.160 --> 00:04:08.080]   Number two, never think of the family, the nuclear family, husband, wife, children, as
[00:04:08.080 --> 00:04:17.520]   the only or the eternal or the main family with which God is concerned. The
