
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:00:05.200 --> 00:00:09.800]   Because Kroger Brand's proven quality products come at exceptionally low prices.
[00:00:09.800 --> 00:00:14.800]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[00:00:14.800 --> 00:00:18.000]   ♪ These are a few of my favorite things ♪
[00:00:18.000 --> 00:00:24.800]   Whether you shop delivery, pickup, or in-store, Kroger Brand has all your favorite things.
[00:00:24.800 --> 00:00:27.300]   Ralphs. Fresh for everyone.
[00:00:27.300 --> 00:00:30.100]   ♪
[00:00:30.100 --> 00:00:33.900]   Radical Personal Finance is a modern crowdfunding experiment.
[00:00:33.900 --> 00:00:35.300]   And here's how it works.
[00:00:35.300 --> 00:00:42.600]   A lot of times, the financial industry gets criticized for being all about the money to line their pockets,
[00:00:42.600 --> 00:00:44.300]   and not about the customers.
[00:00:44.300 --> 00:00:49.300]   As the joke goes, if you go to Wall Street, you see all of the brokers' yachts floating in the harbor,
[00:00:49.300 --> 00:00:51.600]   but you don't see the customers' yachts.
[00:00:51.600 --> 00:00:54.900]   So, I think it should be the other way around.
[00:00:54.900 --> 00:01:00.100]   I think the customers, or the clients, or the consumers, should be enriched first,
[00:01:00.100 --> 00:01:05.900]   and then, based upon the value of that information, the advisor should be enriched.
[00:01:05.900 --> 00:01:10.200]   So, I've decided to put my money where my mouth is.
[00:01:10.200 --> 00:01:15.600]   On Radical Personal Finance, I give you all of the information that you need to grow your wealth.
[00:01:15.600 --> 00:01:16.900]   That's my goal.
[00:01:16.900 --> 00:01:24.800]   And then, my hope is that you'll take a percentage of the money that I save you, and send it to me.
[00:01:24.800 --> 00:01:25.900]   Whatever you think is fair.
[00:01:25.900 --> 00:01:29.100]   It's on a voluntary basis, but try it.
[00:01:29.100 --> 00:01:34.800]   Go to RadicalPersonalFinance.com/patron for details.
[00:01:34.800 --> 00:01:40.100]   Today on the show, we have a little bit of a chat with a couple of financial advisors.
[00:01:40.100 --> 00:01:42.800]   My guest is Roger Whitney.
[00:01:42.800 --> 00:01:45.100]   He goes by the Retirement Answer Man.
[00:01:45.100 --> 00:01:46.600]   He's a professional financial advisor.
[00:01:46.600 --> 00:01:52.300]   We're going to talk about retirement and the financial planning business.
[00:01:52.300 --> 00:01:53.000]   Enjoy.
[00:01:53.000 --> 00:02:09.000]   [Music]
[00:02:09.000 --> 00:02:11.000]   Welcome to the Radical Personal Finance podcast.
[00:02:11.000 --> 00:02:13.200]   My name is Joshua Sheets.
[00:02:13.200 --> 00:02:19.600]   Today, I'm accomplishing my goal of pulling back the curtains of the financial industry.
[00:02:19.600 --> 00:02:25.900]   See, very few people ever have the opportunity to actually talk with financial advisors when they're not across the table with a paying client.
[00:02:25.900 --> 00:02:27.500]   But I do.
[00:02:27.500 --> 00:02:34.500]   And so today, I'm going to let you listen in on a conversation between two financial advisors who both face the same problems.
[00:02:34.500 --> 00:02:37.000]   And you'll hear how each of us answers them.
[00:02:37.000 --> 00:02:41.400]   [Music]
[00:02:41.400 --> 00:02:46.200]   I actually am often very challenged with how to do interviews with financial advisors.
[00:02:46.200 --> 00:02:49.800]   I've received various requests for interviews.
[00:02:49.800 --> 00:02:54.800]   And I've brought a few of them on and I've had specific reasons why I've brought them on.
[00:02:54.800 --> 00:03:01.500]   But for the most part, going forward, you'll very rarely hear an interview with me at another financial advisor.
[00:03:01.500 --> 00:03:03.100]   And I've got a few reasons for that.
[00:03:03.100 --> 00:03:08.500]   Number one is they're usually, well, A, many advisors don't have a lot to offer.
[00:03:08.500 --> 00:03:12.200]   So I have to weed through and pull out some of the good ones.
[00:03:12.200 --> 00:03:16.300]   B, a lot of times financial advisors are just flat out boring.
[00:03:16.300 --> 00:03:28.300]   And unless they have some unique concept, oftentimes it's challenging as an interviewer to pull from a guest the ideas that you're trying to pull from them.
[00:03:28.300 --> 00:03:36.600]   As an interviewer, someone who's conducting interviews, they're, as I've been able to figure out, primarily two different approaches.
[00:03:36.600 --> 00:03:41.300]   Most of the time when I'm interviewing somebody, I'm trying to bring out their story.
[00:03:41.300 --> 00:03:44.700]   And I'm actually simply interested in what they have to share.
[00:03:44.700 --> 00:03:49.000]   And I'm trying to find the interesting tidbits to satisfy my curiosity.
[00:03:49.000 --> 00:03:52.300]   I don't have a lot of preconceived ideas that I'm trying to cover.
[00:03:52.300 --> 00:03:57.200]   I'm just trying to understand and interview the person and then see where the conversation goes.
[00:03:57.200 --> 00:04:03.200]   The other type of interview, however, is if I know a lot about a subject or I know a lot about a person and somebody's writings,
[00:04:03.200 --> 00:04:15.200]   then I have an idea of the reason that I'm bringing them on the show and I'm trying to lead them through some of the major themes that they write about, for example, but to do it in an audible format.
[00:04:15.200 --> 00:04:19.200]   Oftentimes this occurs when people are writers, for example.
[00:04:19.200 --> 00:04:30.200]   And it's actually I've found very challenging to interview an author with that idea in mind, with the idea that I want them to present their topics because they've written a book about it.
[00:04:30.200 --> 00:04:31.700]   And it's challenging to lead them.
[00:04:31.700 --> 00:04:34.700]   Sometimes some people don't want to be led through a subject.
[00:04:34.700 --> 00:04:39.700]   So when I bring interviews on – interviewees on, I'm usually doing one of those two different things.
[00:04:39.700 --> 00:04:45.700]   Well, with most financial advisors, many financial advisors have – don't have a very unique story.
[00:04:45.700 --> 00:04:50.700]   They're not jumping – they're not doing some extreme lifestyle.
[00:04:50.700 --> 00:04:54.700]   They're just building a business and serving their clients, which is awesome.
[00:04:54.700 --> 00:04:57.700]   But that can be a little bit dull on a daily basis.
[00:04:57.700 --> 00:05:04.700]   Financial advisors are subject matter experts and so then I'm bringing them on as a subject matter expert and trying to coach them into a specific scenario.
[00:05:04.700 --> 00:05:17.700]   But oftentimes it's just simpler for me to actually present that information because I can do it with a more polished outline, a more coherent, practiced presentation and teach more effectively.
[00:05:17.700 --> 00:05:20.700]   But I have a third reason and this is actually why I brought Roger on the show today.
[00:05:20.700 --> 00:05:26.700]   I have a third type of interview that I try to bring to the show.
[00:05:26.700 --> 00:05:32.700]   That's what in my mind is – it's cataloged as the behind-the-scenes interview.
[00:05:32.700 --> 00:05:42.700]   This is where I try to pull back the curtain of financial planning and try to introduce you to some financial advisors and some financial planners.
[00:05:42.700 --> 00:05:48.700]   Financial advisors and financial planners get woefully little good press these days.
[00:05:48.700 --> 00:05:56.700]   And yet most of the men and women with whom I've worked professionally, with most of them I've had a great feeling and enjoyed the conversation.
[00:05:56.700 --> 00:06:02.700]   I found that most of us come to about the same conclusions on the problems, on what the problems are.
[00:06:02.700 --> 00:06:08.700]   And then we have different solutions that we try to strive for in bringing those answers.
[00:06:08.700 --> 00:06:18.700]   I also have a unique competitive advantage in this space with the idea of interviewing financial advisors in that I was one and I am one.
[00:06:18.700 --> 00:06:31.700]   So unlike perhaps a finance columnist or journalist or somebody who is more of a lay person with a little bit of knowledge in an area, I can hopefully ask slightly better, slightly deeper questions.
[00:06:31.700 --> 00:06:35.700]   And I'm not scared to ask those questions, not scared to disagree with somebody.
[00:06:35.700 --> 00:06:43.700]   So I sort through the requests that I get for financial advisors and I try to look for ones that might have something to add – some area where they can add value.
[00:06:43.700 --> 00:06:45.700]   Roger was one of those that got through.
[00:06:45.700 --> 00:06:55.700]   His staff reached out to me, asked me for a request and I looked at his background and he has a long history of background and I thought it would be a valuable content to you and indeed the interview is.
[00:06:55.700 --> 00:06:57.700]   So my guest is Roger Whitney.
[00:06:57.700 --> 00:06:59.700]   Roger is a financial advisor.
[00:06:59.700 --> 00:07:03.700]   He also hosts a podcast called The Retirement Answer Man.
[00:07:03.700 --> 00:07:09.700]   Most importantly, he does have a substantial amount of experience in the financial advice business.
[00:07:09.700 --> 00:07:13.700]   He also is a knowledgeable financial advisor.
[00:07:13.700 --> 00:07:18.700]   He holds the certified financial planner designation from the CFP board.
[00:07:18.700 --> 00:07:23.700]   He also holds the CIMA designation, the Certified Investment Management Analyst designation.
[00:07:23.700 --> 00:07:30.700]   In the alphabet soup that is the financial planner designation marketplace, that is one of the better designations.
[00:07:30.700 --> 00:07:36.700]   He also holds the Certified Private Wealth Advisor designation and the Accredited Investment Fiduciary designation.
[00:07:36.700 --> 00:07:42.700]   So he has some depth in his background regarding personal financial planning.
[00:07:42.700 --> 00:07:45.700]   Also importantly, he's a teacher.
[00:07:45.700 --> 00:07:48.700]   And what's even more fun, he's a podcaster.
[00:07:48.700 --> 00:08:00.700]   So with his firm, and you'll hear in the interview, with his firm he's able to use the podcasting technology to reach his clients, which can help him be comfortable with sharing a little bit more and teaching a little bit more.
[00:08:00.700 --> 00:08:03.700]   So the interview is quite fun.
[00:08:03.700 --> 00:08:07.700]   We go into a number of different topics, both the formal side of retirement planning.
[00:08:07.700 --> 00:08:15.700]   But what I think will be very interesting to you is what do you do when you have a client that can't retire because they don't have enough money.
[00:08:15.700 --> 00:08:30.700]   And what I think you'll find is interesting is that he, with his technical background of financial planning, and I with my technical background of financial planning, we have reached similar conclusions, which is basically don't worry about retirement and design your lifestyle instead.
[00:08:30.700 --> 00:08:32.700]   So I think you'll enjoy that.
[00:08:32.700 --> 00:08:38.700]   Finally, we do have some discussion where we actually talk about the impact on his business of podcasting as a technology.
[00:08:38.700 --> 00:08:53.700]   And for those of you in my audience who are interested in establishing a financial advisory practice, I have quite a contingent of listeners who are in the process of establishing a financial advisory practice or who are interested in moving into this type of business.
[00:08:53.700 --> 00:08:58.700]   I want you to pay attention to what he has to share from his experience in that part of the interview.
[00:08:58.700 --> 00:09:00.700]   Two quick notes.
[00:09:00.700 --> 00:09:03.700]   On the day that we conducted this interview, my voice was a bit messed up.
[00:09:03.700 --> 00:09:06.700]   I wasn't feeling very well, so forgive that.
[00:09:06.700 --> 00:09:09.700]   And also you'll hear in the interview a couple of times some noise.
[00:09:09.700 --> 00:09:13.700]   You'll actually hear at one point my dog growling in the background.
[00:09:13.700 --> 00:09:18.700]   When I record the show, I actually have two dogs that generally are lying on the floor beside me.
[00:09:18.700 --> 00:09:27.700]   That's the way that I keep them from barking at the neighbors during my show is I bring them into my office and they lie on their bed next to me.
[00:09:27.700 --> 00:09:29.700]   And for the most part, that works great.
[00:09:29.700 --> 00:09:33.700]   But one of my dogs – and one you'll hear – my dog's names are Ruffles and Remington.
[00:09:33.700 --> 00:09:36.700]   And Remington is their brother and sister.
[00:09:36.700 --> 00:09:43.700]   And Remington is actually – he was not feeling very well that day, so you're going to hear some noise from him.
[00:09:43.700 --> 00:09:44.700]   Please forgive it.
[00:09:44.700 --> 00:09:46.700]   But just when you hear it, it's Joshua's.
[00:09:46.700 --> 00:09:49.700]   He's a brindle-colored – basically a lab boxer mix.
[00:09:49.700 --> 00:09:51.700]   It could be lab pit, something like that.
[00:09:51.700 --> 00:09:58.700]   But he's just a brindle-colored mutt, and he's a lovely, wonderful dog, but he wasn't feeling well that day, so you'll have to forgive his noise in the recording.
[00:09:58.700 --> 00:10:09.700]   And also the other reason is usually those noises are muted out on my end, but we were using a different technology to record the interview, and so I wasn't able to mute the noise out on my end.
[00:10:09.700 --> 00:10:10.700]   So that's it.
[00:10:10.700 --> 00:10:12.700]   [Sound effect]
[00:10:12.700 --> 00:10:13.700]   Roger, welcome to the show.
[00:10:13.700 --> 00:10:14.700]   I appreciate you making time for me today.
[00:10:14.700 --> 00:10:15.700]   Hey, man.
