
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:08.800]   Podcast listener Victoria writes in to say this, "Hello, Pastor John. I often
[00:00:08.800 --> 00:00:14.480]   wonder how would you counsel someone who is addicted to approval, always fearful
[00:00:14.480 --> 00:00:18.560]   of what people might think of him or her, and always concerned over the slightest
[00:00:18.560 --> 00:00:23.000]   apathy from others, fearing rejection. What would you say to Victoria?"
[00:00:23.000 --> 00:00:26.000]   Well, I'd say the same thing to Victoria that I would say to me.
[00:00:26.000 --> 00:00:27.000]   [Laughter]
[00:00:27.000 --> 00:00:28.000]   Exactly.
[00:00:28.000 --> 00:00:36.000]   This is a totally universal problem, all right? This is not a small segment of
[00:00:36.000 --> 00:00:40.000]   people who are wrestling with this isolated little problem. There is a
[00:00:40.000 --> 00:00:49.000]   paradox, an irony in all of us in this regard. We crave approval from others, and
[00:00:49.000 --> 00:00:57.000]   we fear rejection by others, which means that on the one hand, we desperately want
[00:00:57.000 --> 00:01:06.000]   to be somebody, but on the other hand, by our craving and by our fear, we admit we
[00:01:06.000 --> 00:01:13.000]   are dependent on others for the somebody that we want to be. There's a built-in
[00:01:13.000 --> 00:01:20.000]   irony here. Put it another way. We want our worth, our strength, our beauty, our
[00:01:20.000 --> 00:01:26.000]   accomplishments to be validated by others, and in the very moment of our
[00:01:26.000 --> 00:01:31.000]   insecure craving and fearing, we are admitting we don't have much strength to
[00:01:31.000 --> 00:01:38.000]   be validated, but instead we are weak and we need to be propped up by validation.
[00:01:38.000 --> 00:01:39.000]   My word, yes.
[00:01:39.000 --> 00:01:45.000]   What an irony. There's an incredible lesson here. In one sense, this craving for
[00:01:45.000 --> 00:01:53.000]   approval and this fear of disapproval is both an indictment of the sin of pride
[00:01:53.000 --> 00:01:59.000]   and an expression of hope that if we're willing to admit it, we already know that
[00:01:59.000 --> 00:02:03.000]   pride is a hopeless way forward. We already know this. We're given evidence to
[00:02:03.000 --> 00:02:09.000]   it every day, and we need, we really need help from outside, and it isn't the
[00:02:09.000 --> 00:02:16.000]   affirmation of other people. It's God. We are trying to convince ourselves that we
[00:02:16.000 --> 00:02:22.000]   are okay without help from outside, ironically by seeking validation from
[00:02:22.000 --> 00:02:28.000]   people outside who are all trying to do the same thing. But the real way to deal
