
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:11.000]   [Foreign Language]
[00:00:11.000 --> 00:00:14.000]   God is most glorified in us when we are most satisfied in Him.
[00:00:14.000 --> 00:00:16.000]   That's what you just heard from our friend Andy.
[00:00:16.000 --> 00:00:20.000]   Andy is bringing Desiring God's Resources to the nation of Albania.
[00:00:20.000 --> 00:00:23.000]   And you'll hear all about what he's working on in just a moment.
[00:00:23.000 --> 00:00:28.000]   Our motto applies to every nation and it applies to all of life.
[00:00:28.000 --> 00:00:33.000]   We want to glorify God in all that we do by enjoying Him in all that we do.
[00:00:33.000 --> 00:00:35.000]   And that includes our work.
[00:00:35.000 --> 00:00:42.000]   And so we get a lot of questions about whether a Christian can participate in various questionable practices of an employer.
[00:00:42.000 --> 00:00:48.000]   The questions are usually very specific, but the principles tend to be broadly applicable.
[00:00:48.000 --> 00:00:51.000]   Today's question is from an anonymous woman who writes in.
[00:00:51.000 --> 00:00:54.000]   She writes this, "Pastor John, hello.
[00:00:54.000 --> 00:01:03.000]   I am a nurse in surgery pre-op and recovery for a hospital that performs gender reassignment surgeries.
[00:01:03.000 --> 00:01:06.000]   I play no role in the decisions made to undergo these surgeries.
[00:01:06.000 --> 00:01:09.000]   I believe the decision itself is sinful.
[00:01:09.000 --> 00:01:12.000]   The question I cannot resolve is this.
[00:01:12.000 --> 00:01:21.000]   Is it sinful for me to serve as a nurse involved in the care of these patients in the pre-op and recovery settings?"
[00:01:21.000 --> 00:01:32.000]   My answer is going to be that I think she should move her nursing ministry, which is what it is.
[00:01:32.000 --> 00:01:33.000]   It's a ministry.
[00:01:33.000 --> 00:01:35.000]   She's a Christian and she's a nurse.
[00:01:35.000 --> 00:01:54.000]   Move that ministry to a setting that does not practice surgeries or hormones that are used as part of the illusion that a man can become a woman or a woman can become a man.
[00:01:54.000 --> 00:02:15.000]   And what I think will be helpful for me to do here is to step back and try to understand why it is that sometimes it is good and appropriate for a Christian to work in an institution where perhaps nobody else is a believer,
[00:02:15.000 --> 00:02:22.000]   and why sometimes it would be inappropriate or harmful to work in such a setting, and why that would be the case.
[00:02:22.000 --> 00:02:26.000]   What would be the difference between when it's good and when it's not good?
[00:02:26.000 --> 00:02:29.000]   So, we'll take a hospital as an example.
[00:02:29.000 --> 00:02:37.000]   Let's just suppose, for the sake of the illustration, that nobody else in this hospital is a Christian.
[00:02:37.000 --> 00:02:39.000]   Nobody. Just this one nurse.
[00:02:39.000 --> 00:02:56.000]   What that means biblically, according to Romans 14.23 and Hebrews 11.6, is that virtually everything done in this hospital by everybody except this woman is sinful.
[00:02:56.000 --> 00:03:06.000]   Because without faith, it is impossible to please God, and whatever is not from faith is sin, those two texts say.
