
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:08.880]   Joshua from Fort Collins, Colorado writes in to ask this, "Pastor John, where did you
[00:00:08.880 --> 00:00:13.620]   get your foundations for such a global vision of ministry and missions?"
[00:00:13.620 --> 00:00:21.720]   My father's prayers, when I was a little boy, were laden with the glory of God.
[00:00:21.720 --> 00:00:30.200]   And I give thanks to my dad to this day, or thanks to God for him to this day.
[00:00:30.200 --> 00:00:37.680]   His life was a witness to the nature of the universe as the fallen creation of God in
[00:00:37.680 --> 00:00:41.720]   desperate need of rescue by the gospel.
[00:00:41.720 --> 00:00:48.320]   In other words, I grew up in a home with big things going on.
[00:00:48.320 --> 00:00:51.840]   You know, the home was not about the latest TV show.
[00:00:51.840 --> 00:00:55.260]   It wasn't about the latest political shenanigans.
[00:00:55.260 --> 00:01:02.960]   It was about the latest rescue from hell for heaven for a glorious God who made the universe,
[00:01:02.960 --> 00:01:05.380]   who exists for his glory.
[00:01:05.380 --> 00:01:09.120]   And so I absorbed these things little.
[00:01:09.120 --> 00:01:16.160]   And then comes, in my 20s, Jonathan Edwards' book, The End for Which God Created the World.
[00:01:16.160 --> 00:01:19.440]   Oh man.
[00:01:19.440 --> 00:01:28.320]   And that book just simply blew me away with the God-centeredness of God's purpose in this
[00:01:28.320 --> 00:01:30.580]   universe.
[00:01:30.580 --> 00:01:36.960]   So from creation on, bring my sons from afar, my daughters from the ends of the earth, everyone
[00:01:36.960 --> 00:01:42.560]   who's called by my name, whom I created for my glory.
[00:01:42.560 --> 00:01:47.440]   And then I began to see it everywhere from eternity to the second coming.
[00:01:47.440 --> 00:01:52.800]   Ephesians 1, 6, predestined to the praise of his glory.
[00:01:52.800 --> 00:01:58.120]   The incarnation, John 12, "Father, for this purpose I have come to this hour.
[00:01:58.120 --> 00:01:59.420]   Glorify your name."
[00:01:59.420 --> 00:02:03.280]   Or the propitiation on the cross in Romans 3.
[00:02:03.280 --> 00:02:09.520]   This is to demonstrate God's righteousness or the giving of the Holy Spirit.
[00:02:09.520 --> 00:02:13.320]   He will glorify me, Jesus said.
[00:02:13.320 --> 00:02:15.480]   Or the living of the Christian life.
[00:02:15.480 --> 00:02:20.280]   Let your light shine that then may see your good deeds and glorify your Father.
[00:02:20.280 --> 00:02:23.720]   Or dying in this world, Philippians 1, 21.
[00:02:23.720 --> 00:02:29.440]   I want my Christ to be magnified in my body when I die.
[00:02:29.440 --> 00:02:35.040]   Or the second coming of Christ, when he comes on that day, to be glorified in his saints
[00:02:35.040 --> 00:02:38.640]   and to be marveled at in all who have believed.
[00:02:38.640 --> 00:02:44.440]   So all over the Bible, I just began to see it everywhere after reading Edwards that God
[00:02:44.440 --> 00:02:45.440]   is God-centered.
[00:02:45.440 --> 00:02:53.280]   God does everything for the glory of God from eternity to eternity.
[00:02:53.280 --> 00:02:59.640]   In the new heavens and the new earth, God himself is going to be the sun and the lamb
[00:02:59.640 --> 00:03:02.360]   will be the lamp.
[00:03:02.360 --> 00:03:09.640]   So Edwards expanded, just blew up my view of God to its proportions where it belongs
[00:03:09.640 --> 00:03:15.840]   and brought, ironically, brought the world to its appropriate tiny size.
[00:03:15.840 --> 00:03:22.520]   "Behold, the nations are like a drop from a bucket and are counted as dust in the scales."
[00:03:22.520 --> 00:03:29.640]   So the key to a global vision of Christianity is not to think much about Christianity, but
[00:03:29.640 --> 00:03:32.400]   to think much about God.
[00:03:32.400 --> 00:03:41.360]   And then came, then came the connection between God's passion for his glory and the nations
