
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Welcome back on this Monday, on the final day of July.
[00:00:09.000 --> 00:00:17.000]   Last time on Thursday, we looked at God's joy and how His joy becomes our joy by the Holy Spirit.
[00:00:17.000 --> 00:00:20.000]   A really key episode, EPJ 1962.
[00:00:20.000 --> 00:00:26.000]   This week we continue on the joy theme, but we add another theme to it, the theme of doubt.
[00:00:26.000 --> 00:00:31.000]   In fact, can we struggle with doubt and experience joy in God?
[00:00:31.000 --> 00:00:35.000]   That's today, and next time we look at how to fight off the inner skeptic
[00:00:35.000 --> 00:00:38.000]   when we have doubts about what we read about in the Bible.
[00:00:38.000 --> 00:00:40.000]   That's on Thursday.
[00:00:40.000 --> 00:00:45.000]   So today, can we struggle with doubt and delight in God at the same time?
[00:00:45.000 --> 00:00:47.000]   That's Steve's question. He lives in Nashville.
[00:00:47.000 --> 00:00:51.000]   Hello, Pastor John. My question for you is about how much joy I can hope to experience
[00:00:51.000 --> 00:00:55.000]   in the Christian life as someone who struggles seasonally with doubt.
[00:00:55.000 --> 00:01:00.000]   Sometimes I struggle with doubts about whether God exists, or whether God is good,
[00:01:00.000 --> 00:01:07.000]   based on all the evil that I see in the news, or I doubt whether God has a plan and purpose for my life.
[00:01:07.000 --> 00:01:10.000]   These doubts come and go. They're seasonal.
[00:01:10.000 --> 00:01:14.000]   None of them extinguish the smoldering flax that is my faith.
[00:01:14.000 --> 00:01:18.000]   The doubts do not stay long, and they do not overwhelm me.
[00:01:18.000 --> 00:01:20.000]   So my question for you is this.
[00:01:20.000 --> 00:01:28.000]   Do I ever hope to have deepening joy in God in seasons when I also struggle with doubts like these?
[00:01:28.000 --> 00:01:33.000]   Or is joy in God simply impossible when doubts are present?
[00:01:33.000 --> 00:01:37.000]   I think the answer to that last question is no.
[00:01:37.000 --> 00:01:45.000]   It is not impossible to experience joy in God when doubts are present.
[00:01:45.000 --> 00:01:50.000]   And I think the answer to the question just before it is yes.
[00:01:50.000 --> 00:02:00.000]   You can hope to have deepening joy in God in seasons when you are also struggling with doubts.
[00:02:00.000 --> 00:02:06.000]   So those are my two answers. Now let's try to think biblically about this.
[00:02:06.000 --> 00:02:08.000]   First, a definition.
[00:02:08.000 --> 00:02:17.000]   Doubt comes in all sizes and shapes and durations and levels of seriousness.
[00:02:17.000 --> 00:02:21.000]   So I'm going to call doubt of a Christian variety,
[00:02:21.000 --> 00:02:27.000]   that is, doubts that real born-again Christians have from time to time.
[00:02:27.000 --> 00:02:35.000]   I'm going to call those doubts thoughts that enter our minds from who knows where.
[00:02:35.000 --> 00:02:45.000]   It could be Satan's fiery darts, desires of the flesh, skeptical associate at work who mocks your religion,
[00:02:45.000 --> 00:02:51.000]   some new scientific argument, lack of sleep, dalliance with sin,
[00:02:51.000 --> 00:02:58.000]   all kinds of sources for how doubt rise or thoughts rise in our minds.
[00:02:58.000 --> 00:03:07.000]   So thoughts that enter the mind that make us wonder whether something the Bible teaches is really true
[00:03:07.000 --> 00:03:13.000]   or whether we ourselves are as real as we think we were.
[00:03:13.000 --> 00:03:19.000]   Those are the two kinds of doubts that I think a Christian wrestles with.
[00:03:19.000 --> 00:03:25.000]   Christian truth claims may not be true or we may not be true.
