
[00:00:00.000 --> 00:00:02.720]   (upbeat music)
[00:08:03.480 --> 00:08:04.760]   He's got blood all over him.
[00:08:04.760 --> 00:08:05.840]   He just doesn't look the part.
[00:08:05.840 --> 00:08:09.120]   He's big hands, whatever, big beard, scraggly.
[00:08:09.120 --> 00:08:11.560]   And his whole thing is that most people
[00:08:11.560 --> 00:08:14.160]   pick the nice, clean cut surgeon
[00:08:14.160 --> 00:08:16.000]   when what you should actually do
[00:08:16.000 --> 00:08:17.920]   is pick the one who doesn't look the part.
[00:08:17.920 --> 00:08:20.800]   And his logic is that the one who doesn't look the part
[00:08:20.800 --> 00:08:23.120]   has had to overcome not looking the part
[00:08:23.120 --> 00:08:24.600]   in order to get to where they are.
[00:08:24.600 --> 00:08:26.560]   And so if they have equal merit,
[00:08:26.560 --> 00:08:27.920]   that one is actually the better one
[00:08:27.920 --> 00:08:30.360]   because they've had to overcome not looking
[00:08:30.360 --> 00:08:32.200]   like they should all along the way
[00:08:32.200 --> 00:08:33.640]   in order to get to that level.
[00:08:33.640 --> 00:08:35.760]   And I've always thought that was another interesting way
[00:08:35.760 --> 00:08:37.080]   of thinking about who to work with
[00:08:37.080 --> 00:08:39.960]   because we do have all of these little biases
[00:08:39.960 --> 00:08:41.520]   and prejudices that are in our head
[00:08:41.520 --> 00:08:44.080]   and people that have managed to overcome all of those
[00:08:44.080 --> 00:08:46.080]   all along the way to get to where they are
[00:08:46.080 --> 00:08:48.400]   tend to be great, great people to work with.
[00:08:48.400 --> 00:08:49.400]   - I don't know if you've ever done
[00:08:49.400 --> 00:08:51.400]   unconscious bias training,
[00:08:51.400 --> 00:08:53.040]   but it just kind of opens your eyes up to,
[00:08:53.040 --> 00:08:55.920]   oh, okay, even someone who might not think you have bias,
[00:08:55.920 --> 00:08:57.120]   you have bias for sure.
[00:08:57.120 --> 00:08:59.400]   - Yeah, I mean, the statistics on those things are insane.
[00:08:59.400 --> 00:09:01.760]   Like you can go on Google and just look one up
[00:09:01.760 --> 00:09:03.160]   and do one of the tests quickly
[00:09:03.160 --> 00:09:04.560]   and you can get a score on it.
[00:09:04.560 --> 00:09:05.880]   It's usually pretty shocking.
[00:09:05.880 --> 00:09:07.040]   - What about smart friends?
[00:09:07.040 --> 00:09:08.320]   - Again, like with people,
[00:09:08.320 --> 00:09:11.280]   the smart friends one is basically
[00:09:11.280 --> 00:09:13.600]   that if you have enough smart friends
[00:09:13.600 --> 00:09:15.960]   talking about something, you should take it seriously.
[00:09:15.960 --> 00:09:19.600]   And again, like a lot of these were for me
[00:09:19.600 --> 00:09:21.560]   derived from bad experiences,
[00:09:21.560 --> 00:09:23.080]   like where I didn't listen to this
[00:09:23.080 --> 00:09:24.320]   and then I came to regret it.
[00:09:24.320 --> 00:09:25.720]   Again, going back to early COVID,
[00:09:25.720 --> 00:09:27.320]   like all of these smart friends of mine
[00:09:27.320 --> 00:09:29.680]   were talking about Bored Ape Yacht Club
[00:09:29.680 --> 00:09:30.640]   as like a silly example,
[00:09:30.640 --> 00:09:32.480]   which maybe now it's like not as much of a thing,
[00:09:32.480 --> 00:09:35.440]   but at the time it was like this NFT project.
[00:09:35.440 --> 00:09:36.560]   I didn't understand what NFTs were,
[00:09:36.560 --> 00:09:38.680]   but I had all these friends that were talking about it.
[00:09:38.680 --> 00:09:40.320]   And I was like, dude, that sounds stupid.
[00:09:40.320 --> 00:09:41.160]   I'm just going to ignore this.
[00:09:41.160 --> 00:09:42.160]   Like, that sounds super dumb.
[00:09:42.160 --> 00:09:44.240]   But I had multiple friends saying it over and over again.
[00:09:44.240 --> 00:09:47.840]   If I had listened to them and done something about it,
[00:09:47.840 --> 00:09:48.880]   12 months after that,
[00:09:48.880 --> 00:09:50.400]   I probably would have made like a million dollars
[00:09:50.400 --> 00:09:52.280]   off of just putting in a little bit of money
[00:09:52.280 --> 00:09:53.120]   into this thing.
[00:09:53.120 --> 00:09:54.760]   And so I developed a rule basically
[00:09:54.760 --> 00:09:56.880]   that was if three friends that I consider intelligent
[00:09:56.880 --> 00:09:58.520]   tell me about the same thing,
[00:09:58.520 --> 00:10:00.560]   I'm going to put like a little bit of skin into the game
[00:10:00.560 --> 00:10:01.400]   no matter what.
[00:10:01.400 --> 00:10:02.960]   Even if I'm not going to go deeper on it,
[00:10:02.960 --> 00:10:04.960]   it just like gives me kind of a hedge
[00:10:04.960 --> 00:10:06.720]   against looking like an idiot later on
[00:10:06.720 --> 00:10:08.160]   like I did with that one.
[00:10:08.160 --> 00:10:11.600]   But again, it's just another way of thinking about
[00:10:11.600 --> 00:10:14.960]   drafting off of the intelligence of your peer group.
[00:10:14.960 --> 00:10:17.300]   Like if you have smart people that are talking about things
[00:10:17.300 --> 00:10:19.040]   and you're in the circles with intelligent people
[00:10:19.040 --> 00:10:21.800]   that have domain expertise that goes beyond yours,
[00:10:21.800 --> 00:10:23.860]   listening to them and taking it seriously
[00:10:23.860 --> 00:10:26.200]   when there's enough density in a single idea
[00:10:26.200 --> 00:10:27.500]   is usually a good bet.
[00:10:27.500 --> 00:10:29.400]   Presumably they have to be excited about it
[00:10:29.400 --> 00:10:30.360]   or just talking about it.
[00:10:30.360 --> 00:10:32.880]   I think excited about it and domain experts.
[00:10:32.880 --> 00:10:36.240]   You don't want to have your like coder and engineer friends
[00:10:36.240 --> 00:10:39.140]   maybe like weighing in on like culture and fashion
[00:10:39.140 --> 00:10:40.880]   and being like, oh, I'm going to listen to them.
[00:10:40.880 --> 00:10:43.160]   You want it to be people like if they're in technology
[00:10:43.160 --> 00:10:44.800]   and they're weighing in on some new technology,
[00:10:44.800 --> 00:10:46.800]   like AI could be an example today.
[00:10:46.800 --> 00:10:48.760]   If you have a certain domain within AI
[00:10:48.760 --> 00:10:50.240]   that a bunch of your smart friends
[00:10:50.240 --> 00:10:51.960]   are really interested and excited about,
[00:10:51.960 --> 00:10:53.080]   it's worth taking seriously.
[00:10:53.080 --> 00:10:55.240]   It doesn't mean you have to invest in it or do something,
[00:10:55.240 --> 00:10:56.640]   but it's worth at least digging into it
[00:10:56.640 --> 00:10:57.800]   and trying to understand more
[00:10:57.800 --> 00:11:01.080]   'cause it might be like an asymmetric bet on the future.
[00:11:01.080 --> 00:11:03.340]   - Right now I feel like this about AI,
[00:11:03.340 --> 00:11:06.080]   except I just don't know how to make that asymmetric bet
[00:11:06.080 --> 00:11:07.480]   or maybe it's not even asymmetric anymore
[00:11:07.480 --> 00:11:09.640]   because what is it like 100 million people
[00:11:09.640 --> 00:11:10.760]   are using ChatGPT at this point?
[00:11:10.760 --> 00:11:11.960]   - Is it really 100 million people?
[00:11:11.960 --> 00:11:14.160]   - Growth curve on ChatGPT, you can search it
[00:11:14.160 --> 00:11:16.240]   or I'll find the link and put in the show notes.
[00:11:16.240 --> 00:11:19.360]   It's like Instagram grew to 100 million users this fast
[00:11:19.360 --> 00:11:21.040]   and all this and you see these curves like this
[00:11:21.040 --> 00:11:22.720]   and then ChatGPT is just like a straight line.
[00:11:22.720 --> 00:11:23.560]   - Straight line up.
[00:11:23.560 --> 00:11:24.840]   I think I've seen that.
[00:11:24.840 --> 00:11:27.800]   I still just wonder with technology stuff like this,
[00:11:27.800 --> 00:11:29.680]   how much of it is that we're just in a bubble
[00:11:29.680 --> 00:11:32.520]   of sort of like semi-nerdy people on Twitter
[00:11:32.520 --> 00:11:36.320]   versus true mass proliferation of an idea.
[00:11:36.320 --> 00:11:37.360]   I honestly just don't know.
[00:11:37.360 --> 00:11:39.380]   I think ChatGPT has probably crossed the chasm,
[00:11:39.380 --> 00:11:42.520]   but I used to wonder that like with Web3 stuff,
[00:11:42.520 --> 00:11:44.480]   like if you go to like a normal person on the street,
[00:11:44.480 --> 00:11:45.640]   they're like, "What the hell's an NFT?"
[00:11:45.640 --> 00:11:47.600]   Right, and so like there clearly wasn't
[00:11:47.600 --> 00:11:49.720]   a mass proliferation of the idea.
[00:11:49.720 --> 00:11:52.000]   The utility of ChatGPT makes me believe
[00:11:52.000 --> 00:11:54.520]   that it is actually mass proliferating.
[00:11:54.520 --> 00:11:56.120]   - It's funny 'cause I had this experience this morning.
[00:11:56.120 --> 00:11:59.360]   I flew to New York today and I'm waiting for my bag
[00:11:59.360 --> 00:12:00.480]   to go through the metal detector
[00:12:00.480 --> 00:12:04.160]   and I hear three TSA agents talking about AI.
[00:12:04.160 --> 00:12:05.880]   And they're like, "Yo, I use this thing
[00:12:05.880 --> 00:12:08.960]   "and it creates song lyrics, it creates art."
[00:12:08.960 --> 00:12:10.480]   And I was like, "Okay."
[00:12:10.480 --> 00:12:13.280]   It's clearly crossed to the mainstream,
[00:12:13.280 --> 00:12:15.160]   but the use cases everyone's excited about
[00:12:15.160 --> 00:12:16.720]   are not necessarily use cases
[00:12:16.720 --> 00:12:18.320]   that I think will drive business.
[00:12:18.320 --> 00:12:20.600]   The challenge I have is it's something
[00:12:20.600 --> 00:12:22.440]   that I feel really passionate about being big
[00:12:22.440 --> 00:12:24.760]   and have no clue how to bet on.
[00:12:24.760 --> 00:12:27.800]   And there was a pretty good episode of the All In podcast
[00:12:27.800 --> 00:12:30.400]   where they were debating how to invest in this space.
[00:12:30.400 --> 00:12:33.280]   And these are some of the smartest investors in the world.
[00:12:33.280 --> 00:12:34.680]   And I can't remember which one said,
[00:12:34.680 --> 00:12:35.920]   "I still haven't invested."
[00:12:35.920 --> 00:12:37.880]   Because if you look at the early days
[00:12:37.880 --> 00:12:40.520]   of so many of these industries, even look at social,
[00:12:40.520 --> 00:12:43.440]   like the first few social networks actually didn't work out.
[00:12:43.440 --> 00:12:45.960]   And so I'm frustrated 'cause I feel like
[00:12:45.960 --> 00:12:47.080]   there's a there there,
[00:12:47.080 --> 00:12:48.520]   but I don't actually know what to do about it.
[00:12:48.520 --> 00:12:49.400]   - If you're gonna invest,
[00:12:49.400 --> 00:12:51.120]   you also have to separate it from hype cycle.
[00:12:51.120 --> 00:12:52.960]   Like normally TSA agents talking about it,
[00:12:52.960 --> 00:12:55.360]   I would say is like really peak hype cycle of something.
[00:12:55.360 --> 00:12:57.760]   And so hype cycle drives valuations.
[00:12:57.760 --> 00:12:58.880]   And so like I have this fund
[00:12:58.880 --> 00:13:00.680]   where I invest in early stage companies.
[00:13:00.680 --> 00:13:03.740]   And if you were to look at like the average deal
[00:13:03.740 --> 00:13:05.800]   that says they're an AI company right now,
[00:13:05.800 --> 00:13:07.520]   like the valuation at pre-seed or seed
[00:13:07.520 --> 00:13:09.240]   is like 25, $30 million,
[00:13:09.240 --> 00:13:11.800]   which is very, very hard to drive a return
[00:13:11.800 --> 00:13:13.800]   in the aggregate across an asset class.
[00:13:13.800 --> 00:13:15.720]   And that's what I struggle with is like
[00:13:15.720 --> 00:13:18.460]   they're benefiting from hype cycle on their early valuation,
[00:13:18.460 --> 00:13:20.200]   which hurts investors on the margin.
[00:13:20.200 --> 00:13:21.400]   And so it's tough.
[00:13:21.400 --> 00:13:23.760]   It's tough to like discern, okay, what's there,
[00:13:23.760 --> 00:13:25.360]   what's actually just gonna get eaten
[00:13:25.360 --> 00:13:27.480]   by whatever big company decides to do this.
[00:13:27.480 --> 00:13:28.320]   It's tricky.
[00:13:28.320 --> 00:13:29.140]   And most of them, by the way,
[00:13:29.140 --> 00:13:32.080]   are just doing like an open AI API call.
[00:13:32.080 --> 00:13:33.960]   They don't actually have anything internally
[00:13:33.960 --> 00:13:35.080]   or proprietary about it.
[00:13:35.080 --> 00:13:36.080]   And it's like, okay,
[00:13:36.080 --> 00:13:38.800]   you're just linking to another person's platform.
[00:13:38.800 --> 00:13:40.620]   - The number of companies that have pitched me a thing
[00:13:40.620 --> 00:13:42.520]   that's like, hey, we take a document
[00:13:42.520 --> 00:13:43.540]   and we give you answers on it.
[00:13:43.540 --> 00:13:45.800]   And I'm like, you're just monetizing this other API.
[00:13:45.800 --> 00:13:47.240]   - With like your own UI/UX.
[00:13:47.240 --> 00:13:49.240]   Although a lot of companies have been built
[00:13:49.240 --> 00:13:51.640]   in that general way in different areas
[00:13:51.640 --> 00:13:52.600]   where it's just like,
