
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:11.000]   A listener named David writes in to ask this, "Pastor John, is tithing for all Christians today?"
[00:00:11.000 --> 00:00:20.000]   This is really a question, isn't it, about the relationship of the Old Testament law to the Christian today.
[00:00:20.000 --> 00:00:32.000]   Because we all know that in Leviticus and in Deuteronomy and in Numbers, tithing was taught as an obligation for the covenant people in the Old Testament.
[00:00:32.000 --> 00:00:43.000]   So the question becomes, how does that mosaic arrangement relate to us in the New Covenant today?
[00:00:43.000 --> 00:00:55.000]   And it's a huge question. Book after book is being written about this. But I'll just give you the text and just simple as I can state where I am on this and give the answer.
[00:00:55.000 --> 00:01:12.000]   Romans 7, 4, "You have died to the law through the body of Christ, so that you may belong to another, to him who was raised from the dead to bear fruit for God.
[00:01:12.000 --> 00:01:22.000]   We are released from the law, having died to that which held us captive, so that we serve in the new way of the Spirit and not the old way of the written code."
[00:01:22.000 --> 00:01:36.000]   So that's Romans 7, 4, and 6. Or Galatians 2, 19, "Through the law, I died to the law, so that I might live to God."
[00:01:36.000 --> 00:01:46.000]   Or Ephesians 2, 15, "In the cross of Christ, he was abolishing the law of commandments expressed in ordinances."
[00:01:46.000 --> 00:01:54.000]   Or Romans 6, 15, "What then? Are we to sin because we are not under law?" Not under law, but under grace.
[00:01:54.000 --> 00:02:09.000]   So my answer is that in the new covenant, in the new relationship to God through the Messiah who has fulfilled the law for us, we are not under the law.
[00:02:09.000 --> 00:02:21.000]   It is not the primary way by which we relate to God or by which we discern and find strength to do what is pleasing to God.
[00:02:21.000 --> 00:02:28.000]   And in its place has come what Paul twice calls the law of Christ.
[00:02:28.000 --> 00:02:35.000]   "Bear one another's burdens, and so fulfill the law of Christ." Galatians 2, 6, 2.
[00:02:35.000 --> 00:02:41.000]   Or 1 Corinthians 9, "To those outside the law, I became as one outside the law."
[00:02:41.000 --> 00:02:47.000]   Not being outside the law, but under the law of Christ, that I might win those outside the law.
[00:02:47.000 --> 00:02:52.000]   So it's not as though we are set adrift without any bearings.
[00:02:52.000 --> 00:02:58.000]   Christ is our bearings, who he was, what he taught, what he said, the law of Christ.
[00:02:58.000 --> 00:03:07.000]   And as it turns out, the law of Christ, that is, the law of love, fulfills the Old Testament commandments.
[00:03:07.000 --> 00:03:13.000]   Romans 13, 8, "The one who loves another has fulfilled the law."
[00:03:13.000 --> 00:03:19.000]   For the commandments, "You shall not covet, you shall not commit adultery, you shall not murder, you shall not steal,"
[00:03:19.000 --> 00:03:27.000]   or whatever commandments there are, are filled up in this word, "You shall love your neighbor as yourself."
[00:03:27.000 --> 00:03:40.000]   So I think we are turned away from law-keeping as the dominant, defining, primary way we relate to God, to Christ, and to the Holy Spirit, the new way of the Spirit.
[00:03:40.000 --> 00:03:46.000]   And then the question becomes, "Okay, where does tithing fit in?"
[00:03:46.000 --> 00:03:51.000]   Just taking tithing as a specific example of the law, where does that fit in?
[00:03:51.000 --> 00:03:55.000]   We know it was a way of supporting the Levites.
[00:03:55.000 --> 00:04:04.000]   The Levites didn't have any land, they didn't get an inheritance, and the way that tribe was supported was that all the others were taxed.
[00:04:04.000 --> 00:04:11.000]   Namely, they were to give a tent and then bring it, and the Levites would live off the tithes of the people as the people shared.
[00:04:11.000 --> 00:04:20.000]   And so you could say generally it was a way of supporting the covenantal religious system of that era.
[00:04:20.000 --> 00:04:29.000]   So we should ask, "Well, then should that be the way we would support our covenantal system of the church today?"
[00:04:29.000 --> 00:04:34.000]   Because we know that the New Testament says pastors should be supported.
[00:04:34.000 --> 00:04:41.000]   "You shall not muzzle an ox when he's treading out the grain," and "The laborer deserves his wages," 1 Timothy 5.
[00:04:41.000 --> 00:04:47.000]   The elder should be worthy of double honor in the context of the support of widows.
[00:04:47.000 --> 00:04:54.000]   So we know that Paul thought that pastors should be paid if they give their whole lives to the gospel.
[00:04:54.000 --> 00:05:01.000]   So is that an implication that we should just bring over then the tithe?
[00:05:01.000 --> 00:05:17.000]   And Paul's way of dealing with the support is to say, "Each one must give as he has decided in his heart, not reluctantly or under compulsion, for God loves a cheerful giver," 2 Corinthians 9.7.
[00:05:17.000 --> 00:05:31.000]   It seems as though Paul is jealous to raise the money that the people should be giving, not under compulsion and not reluctantly, but cheerfully.
[00:05:31.000 --> 00:05:45.000]   Now, at the end of the day, as Don Carson likes to say, I would say we should value our riches in Christ in this new covenant relationship so highly
[00:05:45.000 --> 00:05:55.000]   and our freedom from sin so highly and our gospel so highly that we would simply love to give.
[00:05:55.000 --> 00:06:04.000]   Jesus said it is more blessed to give than to receive, and we would be free from a love of things and a dependence on things.
[00:06:04.000 --> 00:06:13.000]   And we would out-give those who lived under the law because we have a better covenant and a better promise.
[00:06:13.000 --> 00:06:17.000]   Everything is greater with Christ. Why wouldn't giving be greater?
[00:06:17.000 --> 00:06:23.000]   So I think I preached on tithing two or three times in 33 years at Bethlehem.
[00:06:23.000 --> 00:06:27.000]   I mean, I talked about giving and sacrifice all the time.
[00:06:27.000 --> 00:06:36.000]   But as far as tithing goes, and when I did, I think the gist of it was, "Brothers and sisters, why would we want to do less?"
[00:06:36.000 --> 00:06:44.000]   I mean, the person who is saying, "Do I have to?" They're getting off on the wrong foot immediately.
[00:06:44.000 --> 00:06:50.000]   Everything is greater in the new covenant. We have better promises, a better covenant.
[00:06:50.000 --> 00:06:56.000]   Hebrews says, "Why wouldn't there be better sacrifice, better giving?"
[00:06:56.000 --> 00:06:59.000]   Thank you, Pastor John. And thank you for listening to this podcast.
[00:06:59.000 --> 00:07:03.000]   Email your questions to us at AskPastorJohn@DesiringGod.org.
[00:07:03.000 --> 00:07:10.000]   Visit us online at DesiringGod.org to find thousands of books and articles and sermons and other resources from John Piper, all free of charge.
