
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.440]   - All right, thank you guys for joining us.
[00:00:07.440 --> 00:00:09.640]   So this is our investor panel
[00:00:09.640 --> 00:00:12.480]   and we're joined by three amazing investors.
[00:00:12.480 --> 00:00:14.200]   We have George here,
[00:00:14.200 --> 00:00:17.000]   who is the managing director at Insight.
[00:00:17.000 --> 00:00:19.800]   He has over 20 years of being an operator.
[00:00:19.800 --> 00:00:23.140]   He took Altruix to IPO
[00:00:23.140 --> 00:00:25.440]   and we definitely lean on his advice
[00:00:25.440 --> 00:00:27.480]   to shape our go-to-market motion.
[00:00:27.480 --> 00:00:28.620]   So welcome George.
[00:00:29.880 --> 00:00:32.360]   - Thank you Lavanya, pleasure to be here.
[00:00:32.360 --> 00:00:33.520]   - We also have James,
[00:00:33.520 --> 00:00:35.920]   who's also an investor in Rated Bises.
[00:00:35.920 --> 00:00:38.000]   He's a partner at Bloomberg Beta.
[00:00:38.000 --> 00:00:39.800]   He's incredibly thoughtful
[00:00:39.800 --> 00:00:41.880]   and he's always willing to help his companies
[00:00:41.880 --> 00:00:43.240]   in whatever way they need.
[00:00:43.240 --> 00:00:46.000]   And I personally love working with James.
[00:00:46.000 --> 00:00:46.840]   Welcome James.
[00:00:46.840 --> 00:00:49.520]   - Good to be here.
[00:00:49.520 --> 00:00:51.720]   - And then lastly, we have Sarah,
[00:00:51.720 --> 00:00:54.320]   who is a GP at Amplify Partners
[00:00:54.320 --> 00:00:57.120]   and she's one of the smartest people I've met.
[00:00:57.120 --> 00:00:59.080]   And what I love about Sarah
[00:00:59.080 --> 00:01:02.240]   is that she has incredibly thoughtful opinions
[00:01:02.240 --> 00:01:04.160]   on a variety of topics
[00:01:04.160 --> 00:01:06.320]   and you leave every conversation with Sarah
[00:01:06.320 --> 00:01:08.000]   feeling like a smarter person.
[00:01:08.000 --> 00:01:10.160]   So thank you Sarah for joining us.
[00:01:10.160 --> 00:01:12.680]   - I don't know that I'll be able to live up to that intro,
[00:01:12.680 --> 00:01:14.180]   but thank you for it.
[00:01:14.180 --> 00:01:16.800]   - Of course.
[00:01:16.800 --> 00:01:19.720]   So I'm excited to have you guys all in one room
[00:01:19.720 --> 00:01:24.260]   and I have some really spicy questions for us today.
