
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:14.000]   Vicki from Wisconsin writes in to ask, "Often I hear that we are to love God for who He is, not for what He does for us, to love the giver more than the gifts.
[00:00:14.000 --> 00:00:25.000]   How do we know that we are doing this? When I examine my own heart, so much of what I know about God seems to be in relationship to what I enjoy based upon His work as my Creator, as my Redeemer, etc.
[00:00:25.000 --> 00:00:31.000]   I'm just not sure how I know how to separate that out. Perhaps I make it too complicated."
[00:00:31.000 --> 00:00:33.000]   Pastor John, what would you say to Vicki?
[00:00:33.000 --> 00:00:38.000]   She's probably not making it too complicated because it is complicated.
[00:00:38.000 --> 00:00:46.000]   But when we find things are complicated, probably we need to back up and look for a simple way to live.
[00:00:46.000 --> 00:00:57.000]   Because God doesn't mean for complication to paralyze us and to diminish our sense of enjoyment of Him or His gifts.
[00:00:57.000 --> 00:01:01.000]   So I would affirm, first of all, she's right.
[00:01:01.000 --> 00:01:13.000]   Experiencing God and Jesus through their gifts is inseparable from experiencing Him directly.
[00:01:13.000 --> 00:01:28.000]   Because we're creatures and we are creatures in bodies, and as embodied creatures, God has put us in a world to experience Him indirectly.
[00:01:28.000 --> 00:01:34.000]   He is not our gifts. He is not His gifts. He is different from His gifts.
[00:01:34.000 --> 00:01:48.000]   And yet, we experience Him through His gifts. And everybody knows that the love for a person and the love for their gifts are not the same.
[00:01:48.000 --> 00:01:58.000]   And yet, we experience love through gifts, through touch, through sight, through Christmas presents under the tree.
[00:01:58.000 --> 00:02:06.000]   And we also know, and this gets right, I think, close to the heart of the matter, is that if you love a person, if you love your wife,
[00:02:06.000 --> 00:02:14.000]   and she gave some thought to buying you a gift and puts it under the tree and you opened it on Christmas morning,
[00:02:14.000 --> 00:02:23.000]   you know that she will feel loved if you go bananas over this gift.
[00:02:23.000 --> 00:02:31.000]   If you lay the gift aside and say, "I really don't care about this, just you," well, that's going to get old, you know?
[00:02:31.000 --> 00:02:39.000]   However, if a man breaks into your house with a gun, puts the gun to her head and says, "I want your gift," or a killer,
[00:02:39.000 --> 00:02:48.000]   "Really? Are you kidding me? Take the gift," knucklehead, and the wife would, of course, would know that.
[00:02:48.000 --> 00:02:58.000]   You love me 10,000 times more than you love this gift. And yet, if he belittles this gift, if he turns away from this gift,
[00:02:58.000 --> 00:03:05.000]   he's not loving her well. And so, that's the way it is almost all the time with God in this world.
