
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.160]   Sarah writes in to ask this, "Pastor John, what does it mean to take captive every thought
[00:00:10.160 --> 00:00:12.920]   to make it obedient to Christ?"
[00:00:12.920 --> 00:00:15.000]   2 Corinthians 10.5.
[00:00:15.000 --> 00:00:19.680]   How can I take this commandment and apply it to my incorrect or sinful thoughts that
[00:00:19.680 --> 00:00:22.480]   I may obey Christ and have joy in Him?
[00:00:22.480 --> 00:00:23.720]   Well, here's the text.
[00:00:23.720 --> 00:00:27.240]   Let's read it, and then we'll see if we can figure this out.
[00:00:27.240 --> 00:00:30.760]   2 Corinthians 10, and two verses, 4 and 5.
[00:00:30.760 --> 00:00:35.480]   "For the weapons of our warfare are not of the flesh."
[00:00:35.480 --> 00:00:37.160]   That is, they're not merely human.
[00:00:37.160 --> 00:00:42.160]   This is not a mere battle between one philosopher with some human wisdom against another philosopher
[00:00:42.160 --> 00:00:43.640]   with the human wisdom.
[00:00:43.640 --> 00:00:53.420]   "But the weapons of our warfare have divine power to destroy strongholds."
[00:00:53.420 --> 00:01:01.720]   And then he defines this powerful stronghold-destroying activity in two steps.
[00:01:01.720 --> 00:01:11.560]   Verse 5, "First, we destroy arguments and every lofty or proud opinion raised against
[00:01:11.560 --> 00:01:12.840]   the knowledge of God.
[00:01:12.840 --> 00:01:17.360]   And second, we then take every thought captive."
[00:01:17.360 --> 00:01:23.760]   So, like, you move in a battle and you destroy the fortress, and then you take captives.
[00:01:23.760 --> 00:01:27.620]   We take every thought captive to obey Christ.
[00:01:27.620 --> 00:01:36.360]   So Sarah asks, how can she take verse 5, "taking every thought captive," and apply it to herself
[00:01:36.360 --> 00:01:41.140]   to be more obedient to Christ in her thought life?
[00:01:41.140 --> 00:01:47.220]   The first thing, I think, that needs to be said, that when we apply this to ourselves,
[00:01:47.220 --> 00:01:52.220]   we have to make sure we're in the right place in the text.
[00:01:52.220 --> 00:02:00.460]   When Paul says, first, he's destroying arguments and arrogant opinions against God, and second,
[00:02:00.460 --> 00:02:09.420]   that he is taking thoughts or minds captive, we need to realize it's the minds and thoughts
[00:02:09.420 --> 00:02:10.420]   of others.
[00:02:10.420 --> 00:02:13.620]   He's not talking about taking his own thoughts captive.
[00:02:13.620 --> 00:02:16.100]   It's the thoughts of others.
[00:02:16.100 --> 00:02:24.380]   I'm moving into these rascals in Corinth who are so boastful in their philosophical prowess
[00:02:24.380 --> 00:02:31.100]   that I am going to demolish them, not by counter philosophy, but by divine power.
[00:02:31.100 --> 00:02:36.340]   I'm going to show power, and they're going to collapse in their thinking, and then I'm
[00:02:36.340 --> 00:02:40.660]   going to take their thoughts captive so that they now obey Christ.
[00:02:40.660 --> 00:02:46.180]   So he's the warrior, and the enemy is these people whose minds and arguments are proud
[00:02:46.180 --> 00:02:51.860]   and lifted up against God, and when Paul defeats those minds and arguments in the power of
[00:02:51.860 --> 00:02:58.380]   the Holy Spirit, their thoughts and their minds are taken captive, and they become people
[00:02:58.380 --> 00:03:01.140]   with the mind of Christ or obedient to Christ.
[00:03:01.140 --> 00:03:04.820]   So I think Sarah might be misreading just slightly.
[00:03:04.820 --> 00:03:09.220]   I'm going to come around and say she's on the right track, but she might be misreading
[00:03:09.220 --> 00:03:14.300]   the verse when she says, "How can I take this command and apply it to my incorrect,
[00:03:14.300 --> 00:03:16.100]   sinful thoughts?"
[00:03:16.100 --> 00:03:18.180]   It's not a command.
[00:03:18.180 --> 00:03:22.580]   It's a statement about what Paul is doing to his opponents.
[00:03:22.580 --> 00:03:28.620]   He's demolishing their worldview and then taking their defeated thoughts captive for
[00:03:28.620 --> 00:03:32.340]   Christ so that they become thinkers rightly.
[00:03:32.340 --> 00:03:34.540]   They're obedient in the way they think about Christ.
[00:03:34.540 --> 00:03:41.420]   So verse 5 is not a command to do this ourselves, but Sarah's question is still a very good
