
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Christians struggle with sin because we Christians in this life are sinners still.
[00:00:09.000 --> 00:00:16.000]   The presence of sin in us will not be eradicated until that glorious day when we will see Jesus face to face.
[00:00:16.000 --> 00:00:18.000]   And what a glorious day that will be.
[00:00:18.000 --> 00:00:24.000]   But until then, we fight sin by faith and we can experience assurance inside of that fight.
[00:00:24.000 --> 00:00:31.000]   But we also believe that there are forms of willful sin that evidence a heart that has not been saved.
[00:00:31.000 --> 00:00:36.000]   Patterns of willful sin that show the heart is not truly converted.
[00:00:36.000 --> 00:00:38.000]   Which leads to today's question from Josh.
[00:00:38.000 --> 00:00:44.000]   Hello Pastor John, my question is regarding some of those hard verses in the book of Hebrews, specifically Hebrews 10, 26-29.
[00:00:44.000 --> 00:00:51.000]   The writer seems to be speaking to the ability to lose salvation by engaging in willful sin, as it has been called.
[00:00:51.000 --> 00:00:55.000]   My question is what is the opposite of a willful sin?
[00:00:55.000 --> 00:00:58.000]   Is it an accidental sin or something else?
[00:00:58.000 --> 00:01:05.000]   Seems to me that due to the presence of the Holy Spirit's conviction, all sin done by the believer is done willfully.
[00:01:05.000 --> 00:01:09.000]   Is there something I'm not seeing within these verses?
[00:01:09.000 --> 00:01:24.000]   Josh is right that Hebrews 10 and Hebrews 6 often give people the impression that a person possesses the fullness of salvation and then loses it.
[00:01:24.000 --> 00:01:27.000]   And these texts can easily look that way.
[00:01:27.000 --> 00:01:35.000]   But there are clues that this is not what this author of Hebrews wants to communicate.
[00:01:35.000 --> 00:01:39.000]   So Josh's question is twofold.
[00:01:39.000 --> 00:01:45.000]   Do these verses that he refers to teach that we can lose our salvation?
[00:01:45.000 --> 00:01:46.000]   That's his first question.
[00:01:46.000 --> 00:01:54.000]   And second, what does verse 26 of chapter 10 mean by referring to sinning deliberately or willingly?
[00:01:54.000 --> 00:02:00.000]   Since in one sense, all sin is an act of the will and thus deliberate.
[00:02:00.000 --> 00:02:07.000]   So the key verse that he's referring to is verse 26 of chapter 10 in the ESV goes like this.
[00:02:07.000 --> 00:02:18.000]   "For if we go on sinning deliberately after receiving the knowledge of the truth, there no longer remains a sacrifice for sins."
[00:02:18.000 --> 00:02:20.000]   In other words, we're beyond salvation.
[00:02:20.000 --> 00:02:28.000]   Now, two observations about this phrase "go on sinning deliberately" are really important.
[00:02:28.000 --> 00:02:39.000]   Number one, the word "deliberately" translates the Greek "ekousios," and this word is used in 1 Peter 5 too, like this.
[00:02:39.000 --> 00:02:52.000]   "Shepherd the flock of God that is among you, you elders, shepherd the flock of God that is among you, exercising oversight, not under compulsion, but ekousios."
[00:02:52.000 --> 00:02:54.000]   "Willingly" it's translated.
[00:02:54.000 --> 00:02:57.000]   That's the same word that translates "deliberately."
[00:02:57.000 --> 00:03:04.000]   Now, what this usage shows, and the reason I cite it, is that there are two different kinds of "willing," aren't there?
[00:03:04.000 --> 00:03:11.000]   One is eager and wholehearted, and the other is under compulsion.
[00:03:11.000 --> 00:03:19.000]   In both cases, one could argue that the elders are, in fact, exercising their will to shepherd the flock of God.
[00:03:19.000 --> 00:03:22.000]   But in the one case, it's glad.
[00:03:22.000 --> 00:03:29.000]   It's an act that engages the whole will, happy, energized.
[00:03:29.000 --> 00:03:40.000]   And in the other case, it's begrudging, an act that evidently goes against significant parts of the will that would rather be doing something else.
[00:03:40.000 --> 00:03:52.000]   It doesn't really want to shepherd the flock of God, but for money or for fame or to avoid guilt feelings or something, you gut it out and shepherd the flock of God.
[00:03:52.000 --> 00:04:07.000]   So this is a correction to Joshua's assumption that all sinning is equally willing, or all human acts are equally willing, since all acts, including sin, are acts of the will.
[00:04:07.000 --> 00:04:08.000]   That's true.
[00:04:08.000 --> 00:04:09.000]   They are acts of the will.
[00:04:09.000 --> 00:04:10.000]   We choose them.
[00:04:10.000 --> 00:04:19.000]   But this text, Hebrews 10.26, is saying something more than that the sin which destroys the soul is an act of the will.
[00:04:19.000 --> 00:04:22.000]   Of course it is, but it's more than that.
[00:04:22.000 --> 00:04:26.000]   All sins are acts of the will, and not all sins destroy.
[00:04:26.000 --> 00:04:33.000]   It's a more intentional, eager, wholehearted act of the will,
[00:04:33.000 --> 00:04:47.000]   an act which shows that there isn't a real identity of spiritual newness inside that acts as a constraint holding back the will, at least in part.
[00:04:47.000 --> 00:04:54.000]   Now, here's the second thing to notice in the phrase "go on sinning deliberately or willingly or eagerly."
[00:04:54.000 --> 00:05:06.000]   It's that phrase "go on sinning," which is a good translation of the present tense of the Greek verb "sin."
[00:05:06.000 --> 00:05:10.000]   In other words, it's not a single act.
[00:05:10.000 --> 00:05:12.000]   It's not a few acts.
[00:05:12.000 --> 00:05:14.000]   It's not periodic acts.
[00:05:14.000 --> 00:05:21.000]   It's rather a settled, persistent continuation in sin.
[00:05:21.000 --> 00:05:30.000]   So what destroys the soul, what puts it beyond forgiveness in verse 26, is not sin per se,
[00:05:30.000 --> 00:05:38.000]   but an eager, deliberate, willing, persistent, settled pattern of sin.
[00:05:38.000 --> 00:05:46.000]   And we can see how serious this is by looking at what comes just before and what comes after verse 26.
[00:05:46.000 --> 00:05:57.000]   Verse 26 begins with the word "for," which shows what kind of sin is being referred to in the preceding verses,
[00:05:57.000 --> 00:06:06.000]   namely, the sin of forsaking the Christian fellowship and the rejection of all brotherly exhortation.
[00:06:06.000 --> 00:06:14.000]   In other words, this person is walking away from Christ and his Church.
[00:06:14.000 --> 00:06:28.000]   Then if you look after verse 26, especially at verse 29, you see that the pattern of sin is so deep and repeated and committed
[00:06:28.000 --> 00:06:36.000]   that it's called "trampling underfoot the Son of God, profaning the blood of the covenant by which he was sanctified,
[00:06:36.000 --> 00:06:40.000]   and outraging the Spirit of grace."
[00:06:40.000 --> 00:06:51.000]   And right here is where it looks like we can lose our salvation because of the reference to "by which he was sanctified."
[00:06:51.000 --> 00:06:58.000]   So you can profane the blood by such a deliberate, continued, settled pattern of sin.
[00:06:58.000 --> 00:07:05.000]   You can profane the blood of the covenant by which you were sanctified,
[00:07:05.000 --> 00:07:16.000]   and it sounds like, "Oh, well, he was saved, and so now he's beyond forgiveness," and so you can lose your salvation.
[00:07:16.000 --> 00:07:22.000]   There are two passages in Hebrews that keep me from going there,
[00:07:22.000 --> 00:07:30.000]   from saying that this reference to some kind of sanctified condition for the person who is lost
[00:07:30.000 --> 00:07:37.000]   means that we can have the full experience of salvation in Christ and be lost or lose it.
