
[00:00:00.000 --> 00:00:05.000]   [music]
[00:00:05.000 --> 00:00:11.000]   Our next question comes from LifehackerAddict928.
[00:00:11.000 --> 00:00:17.000]   LifehackerAddict asks, "How do I overcome productivity prong?"
[00:00:17.000 --> 00:00:21.000]   He elaborates here, and I think this is useful to hear about his relationship with this.
[00:00:21.000 --> 00:00:27.000]   He says, "Do you have any thoughts and suggestions on how I could overcome productivity prong for good?
[00:00:27.000 --> 00:00:31.000]   I have practiced time blocking fairly successfully for quite some time now.
[00:00:31.000 --> 00:00:37.000]   I use a straightforward set of tools to do it to avoid productivity prong distractions.
[00:00:37.000 --> 00:00:43.000]   I do not want to be about which tool to use, but I still struggle with a persistent,
[00:00:43.000 --> 00:00:52.000]   nagging feeling that I might be missing out big time by not using various apps or keyboard shortcuts, etc."
[00:00:52.000 --> 00:00:58.000]   Alright, this is a good question because there is a subset of people who really do struggle with this.
[00:00:58.000 --> 00:01:05.000]   The core claim of productivity prong, which by the way, if you want to find out more about,
[00:01:05.000 --> 00:01:10.000]   I wrote an article called "The Rise and Fall of Getting Things Done."
[00:01:10.000 --> 00:01:12.000]   It came out last summer in The New Yorker.
[00:01:12.000 --> 00:01:19.000]   My editor and I were excited to get the term "productivity prong" into the hallowed pages of The New Yorker after 100 years.
[00:01:19.000 --> 00:01:23.000]   So I don't know if that's a high point or a low point, but read that article for the whole history of this movement.
[00:01:23.000 --> 00:01:28.000]   But the core message, if I'm just going to summarize it, is that with the right tools,
[00:01:28.000 --> 00:01:34.000]   with the right configuration, with the right software, you can make work easy.
[00:01:34.000 --> 00:01:41.000]   You can make producing very high impact, high value results, something that is a walk in the park.
[00:01:41.000 --> 00:01:49.000]   The tool can somehow take off of your plate the cognitive strain of producing really good output.
[00:01:49.000 --> 00:01:54.000]   I call shenanigans on that notion. It's not going to do it.
[00:01:54.000 --> 00:01:58.000]   Here is what you get with better tools, better configurations, better software.
[00:01:58.000 --> 00:02:03.000]   You can get at max a 20% improvement in the difficulty of getting your work done.
[00:02:03.000 --> 00:02:06.000]   That 20% matters. It's nice.
[00:02:06.000 --> 00:02:12.000]   I like that when I use Scrivener to write an article instead of Word, I can have two panes.
