
[00:00:00.000 --> 00:00:05.000]   As a parent, you know it's not just baby talk.
[00:00:05.000 --> 00:00:06.000]   Somebody's hungry.
[00:00:06.000 --> 00:00:10.000]   So talk with your baby's doctor about invasive pneumococcal disease, or IPD,
[00:00:10.000 --> 00:00:16.000]   and ask how Prevnar 20 pneumococcal 20-valent conjugate vaccine can help protect them.
[00:00:16.000 --> 00:00:18.000]   Children under 2 are at increased risk,
[00:00:18.000 --> 00:00:24.000]   but Prevnar 20 can help them develop more immunity to 20 strains of bacteria that cause IPD.
[00:00:24.000 --> 00:00:26.000]   Prevnar 20 is approved for children 6 weeks and older
[00:00:26.000 --> 00:00:31.000]   to help prevent infections from 20 strains of bacteria that cause invasive pneumococcal disease.
[00:00:31.000 --> 00:00:35.000]   Do not get Prevnar 20 if your child has had a severe allergic reaction to the vaccine or its ingredients.
[00:00:35.000 --> 00:00:38.000]   Those with weakened immune systems may have a lower response to the vaccine.
[00:00:38.000 --> 00:00:41.000]   Talk to your health care provider before vaccination if your baby was born prematurely.
[00:00:41.000 --> 00:00:45.000]   Side effects may include irritability, pain, redness, swelling at the injection site,
[00:00:45.000 --> 00:00:48.000]   drowsiness, muscle pain, decreased appetite, headache, and fever.
[00:00:48.000 --> 00:00:55.000]   For full prescribing information, please call 1-855-213-2138 or visit Prevnar20.com.
[00:00:55.000 --> 00:01:00.000]   Ask about Prevnar 20 for your baby. Visit AskForPrevnar20.com.
[00:01:00.000 --> 00:01:03.000]   Welcome back, America, to Sound Retirement Radio,
[00:01:03.000 --> 00:01:08.000]   where we bring you concepts, ideas, and strategies designed to help you achieve clarity, confidence,
[00:01:08.000 --> 00:01:12.000]   and freedom as you prepare for and transition through retirement.
[00:01:12.000 --> 00:01:15.000]   And now, here is your host, Jason Parker.
[00:01:15.000 --> 00:01:19.000]   Alrighty, America, welcome back to another round of Sound Retirement Radio.
[00:01:19.000 --> 00:01:22.000]   So glad to have your listening ears tuning in this morning.
[00:01:22.000 --> 00:01:26.000]   If you're driving down the road this morning, remember, you can catch all of these programs
[00:01:26.000 --> 00:01:29.000]   archived online at soundretirementradio.com.
[00:01:29.000 --> 00:01:32.000]   As you know, we're always looking to bring experts onto this program
[00:01:32.000 --> 00:01:37.000]   who we believe can add significant, meaningful value to your financial life
[00:01:37.000 --> 00:01:40.000]   as you prepare for and transition through retirement.
[00:01:40.000 --> 00:01:42.000]   And I've got one of those guests lined up for you this morning.
[00:01:42.000 --> 00:01:47.000]   But before we get going, I like to start the morning with a verse, and I've got one here for us.
[00:01:47.000 --> 00:01:52.000]   Proverbs 18, verse 22.
[00:01:52.000 --> 00:02:00.000]   "He who finds a wife finds what is good and receives favor from the Lord."
[00:02:00.000 --> 00:02:04.000]   Boy, isn't that the truth.
[00:02:04.000 --> 00:02:08.000]   And then, as you all know, I like to start with something kind of fun.
[00:02:08.000 --> 00:02:12.000]   And many of you may not know this, but my grandfather, when he was 65 years old,
[00:02:12.000 --> 00:02:15.000]   he started running one mile per day.
[00:02:15.000 --> 00:02:22.000]   He's 70 now, and we have no idea where he is.
[00:02:22.000 --> 00:02:26.000]   Another stupid joke to share with your friends and family.
[00:02:26.000 --> 00:02:30.000]   So, you guys, before we bring our guest on, as you can hear him laughing there in the background,
[00:02:30.000 --> 00:02:36.000]   I want to share with you, when I was a kid driving down the road, my dad used to love Zig Ziglar.
[00:02:36.000 --> 00:02:41.000]   And one of the things that Zig always said is, "You will have all the success in life you want
[00:02:41.000 --> 00:02:45.000]   by helping as many other people get everything that they want in life."
[00:02:45.000 --> 00:02:48.000]   And I was thinking about our program. We've had some amazing guests over the years.
[00:02:48.000 --> 00:02:52.000]   We've had David Potruk, past CEO of Charles Schwab, on the program.
[00:02:52.000 --> 00:02:56.000]   Rick Edelman, Jane Bryant Quinn, senior editor from Kiplinger Retirement Report.
[00:02:56.000 --> 00:02:58.000]   We've had David Bach, the automatic millionaire.
[00:02:58.000 --> 00:03:01.000]   Dr. John Maxwell, leadership expert.
[00:03:01.000 --> 00:03:03.000]   Dr. Wade Pfau.
[00:03:03.000 --> 00:03:05.000]   I mean, Pat Flynn from Smart Passive Income.
[00:03:05.000 --> 00:03:09.000]   We have had some amazing guests on the program, and this guest in particular
[00:03:09.000 --> 00:03:15.000]   has some really radical approaches to lifestyle, radical, maybe some retirement planning
[00:03:15.000 --> 00:03:19.000]   that we'll talk about today, and a radical approach to personal finance.
[00:03:19.000 --> 00:03:22.000]   With that, folks, you're listening to episode 107.
[00:03:22.000 --> 00:03:28.000]   I want to encourage you to visit us online, but let me bring on and do a proper introduction of our guest today.
[00:03:28.000 --> 00:03:33.000]   You got it, folks.
[00:03:33.000 --> 00:03:40.000]   It is my good fortune to bring Mr. Joshua Sheets from Radical Personal Finance onto the program.
[00:03:40.000 --> 00:03:42.000]   Joshua Sheets, welcome.
[00:03:42.000 --> 00:03:45.000]   I'm happy to be here, and I'm sorry you heard me laughing in the background,
[00:03:45.000 --> 00:03:49.000]   but I love corny jokes, so things like that make my day.
[00:03:49.000 --> 00:03:52.000]   Hey, man, we really appreciate it. You're doing some awesome work out there.
[00:03:52.000 --> 00:03:55.000]   I do want to give our listeners a proper introduction, so I'm just going to go ahead
[00:03:55.000 --> 00:03:57.000]   and tell them a little bit about your formal bio here.
[00:03:57.000 --> 00:04:02.000]   Joshua Sheets, he has so many letters after his name, I'm not going to try to say them all.
[00:04:02.000 --> 00:04:07.000]   He's the world's leading authority on integrating lifestyle goals and money goals without conflict.
[00:04:07.000 --> 00:04:12.000]   He teaches normal people how to seamlessly connect the science of financial planning
[00:04:12.000 --> 00:04:15.000]   with the joy of goal achievement.
[00:04:15.000 --> 00:04:19.000]   Joshua is dedicated to helping normal people achieve financial freedom
[00:04:19.000 --> 00:04:24.000]   by merging the creative and crazy ideas from the world of personal finance
[00:04:24.000 --> 00:04:28.000]   with academic integrity of formal financial planning.
[00:04:28.000 --> 00:04:34.000]   He simplifies the complex topics of money and makes the boring financial mumbo jumbo less boring.
[00:04:34.000 --> 00:04:39.000]   Joshua is an expert financial planner with a lifelong focus on advanced education.
[00:04:39.000 --> 00:04:43.000]   And like I say, Joshua, I'm not going to go through all of your designations and your education,
[00:04:43.000 --> 00:04:47.000]   but you have a lot of them, and we sure appreciate you being willing to share some of that with our listeners today.
[00:04:47.000 --> 00:04:49.000]   I'm so glad to be here.
[00:04:49.000 --> 00:04:55.000]   So, folks, if you don't know who Joshua is, he has a podcast out there called Radical Personal Finance,
[00:04:55.000 --> 00:04:59.000]   and a lot of our listeners that are driving down the road this morning in Seattle listening to the radio show,
[00:04:59.000 --> 00:05:04.000]   you may not do podcasts, but I want to encourage you, this is an awesome podcast you can subscribe to.
[00:05:04.000 --> 00:05:07.000]   And before we get started on retirement planning today, Joshua,
[00:05:07.000 --> 00:05:11.000]   I want to ask you some just personal questions about your journey.
[00:05:11.000 --> 00:05:15.000]   So the first one is, why did you start Radical Personal Finance?
[00:05:15.000 --> 00:05:18.000]   Partly because what you read in my bio.
[00:05:18.000 --> 00:05:24.000]   I come from the world, I started off in the personal finance world as somebody who was interested in finance.
[00:05:24.000 --> 00:05:29.000]   I read all the books of all the authors that you listed when talking about who you had on the show,
[00:05:29.000 --> 00:05:32.000]   whether it's David Bach or Jane Bryant Quinn, etc.
[00:05:32.000 --> 00:05:36.000]   And I always absorbed those resources as a layperson.
[00:05:36.000 --> 00:05:40.000]   Then I decided to go into the world of technical formal financial planning,
[00:05:40.000 --> 00:05:45.000]   and I started layering in to that personal finance background,
[00:05:45.000 --> 00:05:48.000]   the world of professional financial planning knowledge.
[00:05:48.000 --> 00:05:53.000]   I became a certified financial planner and a chartered life underwriter and a chartered financial consultant.
[00:05:53.000 --> 00:05:55.000]   I'm doing a master's degree in financial planning.
[00:05:55.000 --> 00:05:58.000]   But all of that is kind of the academic mumbo-jumbo.
[00:05:58.000 --> 00:06:03.000]   It's the stuff that you learn to get you where you want to go in a more efficient way.
[00:06:03.000 --> 00:06:06.000]   But as I worked with clients, I realized that there was a major disconnect.
[00:06:06.000 --> 00:06:13.000]   There were a lot of people who were very good at talking about the simple personal finance things that work.
[00:06:13.000 --> 00:06:15.000]   David Bach made a fortune on the latte factor.
[00:06:15.000 --> 00:06:17.000]   That works. That's helpful.
[00:06:17.000 --> 00:06:24.000]   And then there's a lot of really great professional financial advisors who were great at building a professional portfolio
[00:06:24.000 --> 00:06:28.000]   off of the money that you save with the latte factor by not buying a latte every day.
[00:06:28.000 --> 00:06:35.000]   But in terms of actually connecting the design of that portfolio and the appropriate type of account to use
[00:06:35.000 --> 00:06:40.000]   with the goals of the person, I found that there was nobody that I could find speaking to that,
[00:06:40.000 --> 00:06:42.000]   talking about the meaning behind the money.
[00:06:42.000 --> 00:06:47.000]   And so I decided to do my best to try to cross that bridge for people.
[00:06:47.000 --> 00:06:48.000]   And you're doing an awesome job.
[00:06:48.000 --> 00:06:52.000]   As I understand, over 2 million downloads now on the podcast.
[00:06:52.000 --> 00:06:56.000]   You're having a lot of success, not only educating but entertaining folks.
[00:06:56.000 --> 00:06:57.000]   And that's awesome.
[00:06:57.000 --> 00:07:01.000]   I want to transition to maybe more of a personal question here.
[00:07:01.000 --> 00:07:09.000]   As you think back into your early childhood, think back as far as you can, what's your first memory of money?
[00:07:09.000 --> 00:07:12.000]   I stole it.
[00:07:12.000 --> 00:07:19.000]   When I was a kid, I did a lot of work.
[00:07:19.000 --> 00:07:25.000]   One of the great things that my parents did for me was have an opportunity for me to work.
[00:07:25.000 --> 00:07:28.000]   And that's probably the more appropriate thing to talk about.
[00:07:28.000 --> 00:07:34.000]   But the biggest memory that I have of my earliest memory is the fact that I realized one day
[00:07:34.000 --> 00:07:40.000]   that money was in my mother's purse and that all I needed to do was slip into my parents' room
[00:07:40.000 --> 00:07:44.000]   at some point when it was unattended and take any money that I needed out of their purse.
[00:07:44.000 --> 00:07:48.000]   And I did that for quite a while until ultimately my parents caught on
[00:07:48.000 --> 00:07:55.000]   and we had a time of appropriate discipline and we had many, many days.
[00:07:55.000 --> 00:08:01.000]   I don't remember exactly all the circumstances, but a lot of work in order to make restitution for my theft.
[00:08:01.000 --> 00:08:07.000]   And I learned that stealing money was not the way to go about getting it and keeping it for the long term.
[00:08:07.000 --> 00:08:10.000]   Wow, that's a powerful, powerful memory.
[00:08:10.000 --> 00:08:17.000]   You know, I've had the good fortune of having some amazing people mentor me and shepherd me throughout my career.
[00:08:17.000 --> 00:08:23.000]   And I was just curious if there are any people like that that really significantly have influenced you recently,
[00:08:23.000 --> 00:08:27.000]   maybe people that you consider to be mentors of yours.
[00:08:27.000 --> 00:08:34.000]   It sounds always silly to say your parents, but I'll say given the story I just shared, I'll just say my parents.
