
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Good Friday to you. I know many of you listen to the podcast on your way to school or work,
[00:00:09.000 --> 00:00:13.000]   commuting by car or bus or bike or train or on foot.
[00:00:13.000 --> 00:00:19.000]   Blessings to you on your day ahead, or maybe you listen on your way home from work or school.
[00:00:19.000 --> 00:00:27.000]   Either way, today's question hits on that intersection where the people of God live out their faith in a faithless world.
[00:00:27.000 --> 00:00:31.000]   The question is a good one and it's from a listener named Andrew.
[00:00:31.000 --> 00:00:36.000]   "Dear Pastor John, hello to you. I am writing to ask you about a paradox I see in Scripture.
[00:00:36.000 --> 00:00:43.000]   Paul in 1 Timothy 3.7 says that an overseer, a church leader, must be well thought of by outsiders.
[00:00:43.000 --> 00:00:49.000]   But Jesus told his own disciples four times that they would be hated by everyone."
[00:00:49.000 --> 00:00:56.000]   It's Matthew 10.22, Matthew 24.9, Mark 13.13, Luke 21.17.
[00:00:56.000 --> 00:01:04.000]   "Because if they have called the master of the house Beelzebul, how much more will they malign those of his household?" Matthew 10.25.
[00:01:04.000 --> 00:01:10.000]   Assuming it's valid to extend Jesus' words to his disciples, to pastors today,
[00:01:10.000 --> 00:01:21.000]   how is it that an overseer must be at the same time expected to be well regarded by outsiders and yet also hated by everyone?
[00:01:21.000 --> 00:01:28.000]   There are many apparent contradictions in the Bible.
[00:01:28.000 --> 00:01:38.000]   And my experience over 60 years of loving the Bible, looking at the Bible, studying the Bible, praying the Bible,
[00:01:38.000 --> 00:01:52.000]   is that apparent contradictions resolve themselves if we are right in our heart and our mind is awake
[00:01:52.000 --> 00:02:03.000]   and we are patiently studying the context and availing ourselves of the best thinking about the Bible in the last 2,000 years.
[00:02:03.000 --> 00:02:13.000]   But the best thing about lingering over an apparent contradiction and penetrating to the root of the unity
[00:02:13.000 --> 00:02:24.000]   is that these seemingly conflicting texts almost always reveal something wonderful,
[00:02:24.000 --> 00:02:32.000]   something deeper, a better insight for having struggled with the apparent contradiction
[00:02:32.000 --> 00:02:36.000]   rather than having given up and called the Bible contradictory,
[00:02:36.000 --> 00:02:45.000]   which is why I think that faithful evangelical believers in inerrancy over the last centuries
[00:02:45.000 --> 00:02:50.000]   have had the deeper insight into the reality behind the Bible
[00:02:50.000 --> 00:02:57.000]   than liberal scholars who just give up and say, "Oh, but all a bunch of contradictions," and they don't even work on it.
[00:02:57.000 --> 00:03:02.000]   So here's the issue that concerns Andrew in his question.
[00:03:02.000 --> 00:03:12.000]   Jesus says to his disciples in Matthew 10, 22, "You will be hated by all for my name's sake,
[00:03:12.000 --> 00:03:14.000]   but the one who endures to the end will be saved."
[00:03:14.000 --> 00:03:21.000]   He says virtually the same thing in Matthew 24, 9, "You will be hated by all nations for my name's sake."
[00:03:21.000 --> 00:03:31.000]   Again, John 15, 18, "If the world hates you, know that it has hated me before it hated you."
[00:03:31.000 --> 00:03:37.000]   1 John 3, 13, "Do not be surprised, brothers, that the world hates you."
[00:03:37.000 --> 00:03:39.000]   Those are sweeping statements.
[00:03:39.000 --> 00:03:44.000]   "All will hate you. All nations will hate you. The world will hate you."
[00:03:44.000 --> 00:03:51.000]   Then Andrew notices in 1 Timothy 3, 7, like a good Bible reader would,
[00:03:51.000 --> 00:04:00.000]   that one of the qualifications for elders in the church is he must be well thought of by outsiders, the world.
[00:04:00.000 --> 00:04:10.000]   So he asks, "How can elders be hated by all and be well thought of by at least some?"
[00:04:10.000 --> 00:04:13.000]   Now that's a good question.
[00:04:13.000 --> 00:04:20.000]   That's the kind of thing I spend my life doing is trying to get to the bottom of such apparent contradictions,
[00:04:20.000 --> 00:04:22.000]   texts that are in tension.
[00:04:22.000 --> 00:04:34.000]   The way to proceed in answering that question, as many others, is to make sure we understand what Jesus and Paul
[00:04:34.000 --> 00:04:37.000]   actually intended to communicate by those words.
[00:04:37.000 --> 00:04:42.000]   We don't just assume we know and then call it a contradiction.
[00:04:42.000 --> 00:04:52.000]   We ask, now in view of other things that Jesus and Paul said or that writers they approve of,
[00:04:52.000 --> 00:04:58.000]   the gospel writers said, what did they intend for us to understand?
[00:04:58.000 --> 00:05:05.000]   For example, we know Paul said in 2 Timothy 3, 12,
[00:05:05.000 --> 00:05:12.000]   "Indeed, all who desire to live a godly life in Christ Jesus will be persecuted."
[00:05:12.000 --> 00:05:19.000]   So I infer from that that Paul does not mean in 1 Timothy 3, 7,
[00:05:19.000 --> 00:05:24.000]   that an elder candidate must be well thought of by everyone.
[00:05:24.000 --> 00:05:26.000]   He's going to be persecuted.
[00:05:26.000 --> 00:05:35.000]   His godliness is going to make some people angry at him, slander him, persecute him.
[00:05:35.000 --> 00:05:47.000]   So, what kind of approval did Paul have in mind that the elder candidate must get from unbelievers outside the church,
[00:05:47.000 --> 00:05:50.000]   even if not all of them?
[00:05:50.000 --> 00:05:54.000]   Here's an example of the way I think Paul was thinking.
[00:05:54.000 --> 00:05:59.000]   In 1 Thessalonians 4, 11, he says to Christians,
[00:05:59.000 --> 00:06:06.000]   "Aspire to live quietly and to mind your own affairs and to work with your hands,
[00:06:06.000 --> 00:06:19.000]   as we instructed you, so that you may walk properly before outsiders and be dependent on no one."
