
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:08.320]   Braddock writes in, "Pastor John,
[00:00:08.320 --> 00:00:09.560]   "in episode number 450,
[00:00:09.560 --> 00:00:12.340]   "you talked about God's preordination.
[00:00:12.340 --> 00:00:13.660]   "In that episode, you also mentioned
[00:00:13.660 --> 00:00:16.740]   "that in your early 20s, you were almost tormented
[00:00:16.740 --> 00:00:19.180]   "by theological questions and difficulties
[00:00:19.180 --> 00:00:22.200]   "to the extent to where you would lay your head down
[00:00:22.200 --> 00:00:25.580]   "on your desk and weep for hours.
[00:00:25.580 --> 00:00:27.500]   "What advice would you give to a 23-year-old
[00:00:27.500 --> 00:00:31.640]   "who is in this exact same position now?"
[00:00:31.640 --> 00:00:34.640]   - I wanna give empathy before I give advice. (laughs)
[00:00:34.640 --> 00:00:36.720]   I have memories and I'm laughing,
[00:00:36.720 --> 00:00:39.440]   but good night, it was hard.
[00:00:39.440 --> 00:00:43.000]   I think the best thing I can do for Braddock
[00:00:43.000 --> 00:00:46.640]   from where I stand, I mean, I don't know what he's unsure of.
[00:00:46.640 --> 00:00:47.720]   I don't know what he's wrestling with.
[00:00:47.720 --> 00:00:51.160]   I don't know how central or how marginal
[00:00:51.160 --> 00:00:54.840]   or how total his struggles are.
[00:00:54.840 --> 00:00:56.420]   So since I don't know all that,
[00:00:56.420 --> 00:01:01.420]   I think the best thing I can do is to encourage him
[00:01:01.420 --> 00:01:06.600]   that the distress of confusion in the mind of God's child
[00:01:06.600 --> 00:01:10.440]   will not last.
[00:01:10.440 --> 00:01:17.520]   It is part of a natural process of growth.
[00:01:17.520 --> 00:01:20.880]   Sometimes growth from less understanding
[00:01:20.880 --> 00:01:23.920]   to more understanding is very incremental
[00:01:23.920 --> 00:01:26.880]   and almost indiscernible.
[00:01:26.880 --> 00:01:31.880]   And other times it is fast and massively disruptive
[00:01:31.880 --> 00:01:35.500]   and therefore painful.
[00:01:35.500 --> 00:01:40.140]   I recall when I was 14, this is an analogy,
[00:01:40.140 --> 00:01:44.220]   I grew so fast that my shins hurt.
[00:01:44.220 --> 00:01:47.460]   I grew past my mother, I grew past my father.
[00:01:47.460 --> 00:01:49.000]   It was exciting.
[00:01:49.000 --> 00:01:51.460]   It's like growth is exciting.
[00:01:51.460 --> 00:01:52.820]   Growth in your mind is exciting,
[00:01:52.820 --> 00:01:56.020]   growth in your body is exciting, and it was painful.
[00:01:56.020 --> 00:01:57.580]   There were days I couldn't walk.
[00:01:57.580 --> 00:01:58.660]   We went to the doctor and he said,
[00:01:58.660 --> 00:02:01.500]   "It's growing pains, it's growing pains."
[00:02:01.500 --> 00:02:03.980]   Well, I don't like these growing pains.
[00:02:03.980 --> 00:02:05.420]   When will they go away?
[00:02:05.420 --> 00:02:06.980]   That's an analogy.
[00:02:06.980 --> 00:02:08.100]   Or here's another picture.
[00:02:08.100 --> 00:02:09.880]   This I think is more helpful.
[00:02:09.880 --> 00:02:15.780]   The human mind is designed by God for coherence and order
[00:02:15.780 --> 00:02:21.580]   where things fit together
[00:02:21.580 --> 00:02:24.100]   and they don't absolutely contradict each other.
