
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.000]   Here's a layered question from the inbox from a podcast listener named Scott.
[00:00:10.000 --> 00:00:15.000]   "Pastor John, in our current day we see a spectrum of persecution developing for Christians,
[00:00:15.000 --> 00:00:19.000]   from beheading by ISIS to the suing of bakeries by gay rights groups.
[00:00:19.000 --> 00:00:24.000]   In preparing his disciples for persecution, Jesus noted that this persecution would be, quote,
[00:00:24.000 --> 00:00:28.000]   'your opportunity to bear witness'" Luke 21, 13.
[00:00:28.000 --> 00:00:31.000]   Clearly, persecution is an opportunity to glorify Christ.
[00:00:31.000 --> 00:00:37.000]   However, Jesus goes on to instruct this, quote, "Settle it therefore in your minds not to meditate beforehand.
[00:00:37.000 --> 00:00:44.000]   How to answer? For I will give you a mouth and wisdom which none of your adversaries will be able to withstand or contradict."
[00:00:44.000 --> 00:00:46.000]   Luke 21, verses 14 to 15.
[00:00:46.000 --> 00:00:54.000]   And yet, the apostle Peter, in a similar context of instruction on responding to persecution, notes this, quote,
[00:00:54.000 --> 00:00:59.000]   "Have no fear of them, nor be troubled, but in your hearts honor Christ the Lord as holy,
[00:00:59.000 --> 00:01:06.000]   always being prepared to make a defense to anyone who asks you for a reason for the hope that is in you."
[00:01:06.000 --> 00:01:08.000]   That's 1 Peter 3, 14 and 15.
[00:01:08.000 --> 00:01:14.000]   As we seek to make much of Christ while enduring persecution, how do we reconcile the apparent contradiction
[00:01:14.000 --> 00:01:19.000]   between Jesus saying, "Don't prepare," with Peter saying, "Always be prepared."
[00:01:19.000 --> 00:01:22.000]   How would you put those two pieces together?
[00:01:22.000 --> 00:01:26.000]   Well, let's get the whole textual picture in front of us.
[00:01:26.000 --> 00:01:34.000]   There's one other piece that I'd want to stir in besides those two apparently contradictory passages,
[00:01:34.000 --> 00:01:36.000]   and that would include Matthew 10, 19.
[00:01:36.000 --> 00:01:43.000]   So, all three of the texts that I'm going to mention, two of which Scott already mentioned,
[00:01:43.000 --> 00:01:48.000]   all three of them picture the Christian life in a hostile setting,
[00:01:48.000 --> 00:01:52.000]   given the opportunity to testify about our faith.
[00:01:52.000 --> 00:01:53.000]   That's what it's addressing.
[00:01:53.000 --> 00:01:56.000]   So, incredibly relevant, incredibly relevant for our day.
[00:01:56.000 --> 00:02:05.000]   Luke 21, 14, "Settle it, therefore, in your minds not to meditate beforehand how to answer."
[00:02:05.000 --> 00:02:10.000]   I'm going to come back to that because there are alternative translations than the word "meditate" there,
[00:02:10.000 --> 00:02:17.000]   but there it is, "not to meditate beforehand how to answer, for I will give you a mouth and wisdom
[00:02:17.000 --> 00:02:19.000]   which none of your adversaries will be able to withstand."
[00:02:19.000 --> 00:02:23.000]   And the one that Scott didn't mention is Matthew 10, 19, which says,
[00:02:23.000 --> 00:02:34.000]   "When they deliver you over, do not be anxious how you are to speak or what you are to say."
[00:02:34.000 --> 00:02:42.000]   And then comes the one from 1 Peter, "In your hearts, honor Christ the Lord as holy."
[00:02:42.000 --> 00:02:48.000]   Always, always, always being prepared, not just getting ready the night before,
[00:02:48.000 --> 00:02:56.000]   always being prepared to make a defense to anyone who asks you for a reason that I hope that is in you.
[00:02:56.000 --> 00:03:03.000]   So what Scott sees, rightly, is an apparent tension or contradiction between Luke,
[00:03:03.000 --> 00:03:11.000]   "not meditate beforehand how to answer," and 1 Peter, "always be prepared to make a defense."
[00:03:11.000 --> 00:03:17.000]   So let's state the obvious first and make sure we don't miss the forest for the trees.
[00:03:17.000 --> 00:03:26.000]   The aim of these texts is to bear a faithful witness, that we bear a faithful witness to the truth and the glory of Jesus Christ.
[00:03:26.000 --> 00:03:34.000]   This will include facts about him, and it will include some kind of explanation for why we believe in him.
[00:03:34.000 --> 00:03:43.000]   It's also clear, it seems to me at least, that we approach this chance to witness in our lives,
[00:03:43.000 --> 00:03:51.000]   we approach this with trust in God for his help because he has promised that he would help us.
[00:03:51.000 --> 00:03:54.000]   "I will give you a mouth and wisdom," and so on.
[00:03:54.000 --> 00:03:57.000]   In that way, then, we will honor him.
