
[00:00:00.000 --> 00:00:07.480]   [MUSIC]
[00:00:07.480 --> 00:00:09.260]   >> You're listening to Let's Talk Jobs,
[00:00:09.260 --> 00:00:12.720]   where we give you practical insights into jobs and careers.
[00:00:12.720 --> 00:00:16.200]   Have you ever felt like you've hit rock bottom in your career?
[00:00:16.200 --> 00:00:18.200]   Maybe you're struggling to advance,
[00:00:18.200 --> 00:00:20.880]   or maybe your manager is putting you down.
[00:00:20.880 --> 00:00:23.940]   Whatever it is, you're struggling to survive.
[00:00:23.940 --> 00:00:26.160]   In this episode, Jesse, Troy,
[00:00:26.160 --> 00:00:29.100]   and I talk about our career low points.
[00:00:29.100 --> 00:00:30.400]   What we did about it,
[00:00:30.400 --> 00:00:31.860]   and then what we learned from it.
[00:00:31.860 --> 00:00:34.040]   All right, let's get started.
[00:00:34.040 --> 00:00:38.080]   >> So timeline-wise, I was at the agency, I got fired.
[00:00:38.080 --> 00:00:39.840]   I had a period of unemployment,
[00:00:39.840 --> 00:00:42.840]   which was soul-searching 101,
[00:00:42.840 --> 00:00:46.380]   and then I finally got a contract job on the client side,
[00:00:46.380 --> 00:00:51.000]   which is Logitech, which turned into a full-time employment.
[00:00:51.000 --> 00:00:55.680]   I'm going to name her here because we've since reconciled,
[00:00:55.680 --> 00:00:58.840]   so I think it's okay. So Regina was my manager at the time.
[00:00:58.840 --> 00:01:02.760]   She and I did not get along.
[00:01:02.760 --> 00:01:05.360]   Prior to her managing me,
[00:01:05.360 --> 00:01:07.440]   I reported directly to the director,
[00:01:07.440 --> 00:01:11.200]   and I was a senior web marketing project manager.
[00:01:11.200 --> 00:01:13.000]   I started my career in project management,
[00:01:13.000 --> 00:01:15.240]   that's actually was my wheelhouse.
[00:01:15.240 --> 00:01:18.280]   When she came in,
[00:01:18.280 --> 00:01:20.800]   she started undermining everything.
[00:01:20.800 --> 00:01:23.120]   I felt like I was thrown on the bus.
[00:01:23.120 --> 00:01:25.040]   As a matter of fact,
[00:01:25.040 --> 00:01:26.920]   I don't know if you guys know this,
[00:01:26.920 --> 00:01:28.840]   but we used to have that cafe,
[00:01:28.840 --> 00:01:30.600]   and it was not a really big cafe.
[00:01:30.600 --> 00:01:34.360]   She would hold our one-on-ones in that cafe,
[00:01:34.360 --> 00:01:37.240]   and she would berate me in front of everybody.
[00:01:37.240 --> 00:01:39.360]   She would call like, "Are you an idiot?"
[00:01:39.360 --> 00:01:41.800]   She would say like, "Are you effing kidding me?
[00:01:41.800 --> 00:01:45.800]   What the eff was that?" Those are the literal words she would use.
[00:01:45.800 --> 00:01:49.200]   Like, "Are you stupid? What were you thinking?"
[00:01:49.200 --> 00:01:52.160]   It killed me, you guys.
[00:01:52.160 --> 00:01:55.360]   Again, this is coming right off the back of the other agency,
[00:01:55.360 --> 00:01:56.800]   another female leader.
[00:01:56.800 --> 00:01:59.440]   And as a matter of fact, the leader of her manager is also female.
[00:01:59.440 --> 00:02:03.200]   And so I was having this horrible, horrible experience.
[00:02:03.200 --> 00:02:07.600]   How I turned it around in this case was,
[00:02:07.600 --> 00:02:09.880]   actually, this is a pivot point in my career,
[00:02:09.880 --> 00:02:11.360]   because I made a decision.
[00:02:11.360 --> 00:02:13.400]   I was like, "I am tired."
[00:02:13.400 --> 00:02:16.400]   First of all, I'm tired of these 10 cassette tape of self-help tapes.
[00:02:16.400 --> 00:02:18.320]   I'm done with them.
[00:02:18.320 --> 00:02:22.680]   And I was like, "I'm tired of someone beating me down."
[00:02:22.680 --> 00:02:24.400]   And I knew the quality of my work.
[00:02:24.400 --> 00:02:28.480]   Like, if I talked to my other peers within the marketing team,
[00:02:28.480 --> 00:02:29.680]   they all said I'm doing good work.
[00:02:29.680 --> 00:02:33.120]   So there's something misaligned, right?
[00:02:33.120 --> 00:02:37.480]   And I tried to have conversations with her to uncover where it's coming from.
[00:02:37.480 --> 00:02:38.920]   She never volunteered any information.
[00:02:38.920 --> 00:02:40.760]   It was very guarded.
[00:02:40.760 --> 00:02:42.320]   I didn't know what conversations were taking place
[00:02:42.320 --> 00:02:44.520]   between her and her manager either.
[00:02:44.520 --> 00:02:46.760]   It was all shielded from me.
[00:02:46.760 --> 00:02:48.880]   I thought I was being managed out.
[00:02:48.880 --> 00:02:53.120]   So I decided I'm just going to focus on just doing good work.
[00:02:53.120 --> 00:02:57.320]   I went up a few gears
[00:02:57.320 --> 00:03:00.280]   and I over-indexed on just working hard,
[00:03:00.280 --> 00:03:03.320]   pushing good work, documentation.
[00:03:03.320 --> 00:03:05.560]   And at the end of the day, if someone's going to let me go,
[00:03:05.560 --> 00:03:09.840]   at least I felt good about what I was able to do.
[00:03:09.840 --> 00:03:13.440]   What ended up happening is there...
[00:03:13.440 --> 00:03:16.520]   Again, I don't know all the conversations that took place above me,
[00:03:16.520 --> 00:03:19.280]   but eventually she got let go.
[00:03:19.280 --> 00:03:22.320]   That thumbs up from Zoom feels a little inappropriate.
[00:03:22.320 --> 00:03:25.720]   Coover is the product manager of Zoom.
[00:03:25.720 --> 00:03:29.120]   I turned it off and it's still happening.
[00:03:29.120 --> 00:03:30.920]   So she was let go.
[00:03:30.920 --> 00:03:35.560]   And I heard some of the reasons were
[00:03:35.560 --> 00:03:38.240]   the things that she was throwing me under the bus about,
[00:03:38.240 --> 00:03:40.960]   it didn't jive with the reality of my output.
[00:03:40.960 --> 00:03:45.400]   And so I think she was exposed in some degrees.
[00:03:45.400 --> 00:03:47.280]   And I started becoming really successful.
[00:03:47.280 --> 00:03:50.040]   And then within Logitech, I ended up turning that around
[00:03:50.040 --> 00:03:53.200]   and I shifted from the consumer to the B2B side of the business.
[00:03:53.200 --> 00:03:56.280]   And that's when I really started to thrive.
[00:03:56.280 --> 00:03:58.880]   So I think it's a lesson on just
[00:03:58.880 --> 00:04:01.960]   staying true to yourself, having confidence in what you can do.
[00:04:01.960 --> 00:04:04.600]   And then just, you know, like in the Bible, there's a saying like,
[00:04:04.600 --> 00:04:07.320]   "Give to Caesar what is Caesar's and give God what is God's."
[00:04:07.320 --> 00:04:10.640]   And the whole idea is like, hey, if you're going to work,
[00:04:10.640 --> 00:04:13.040]   put everything into that and focus on that.
[00:04:13.040 --> 00:04:15.680]   And if you're something else, put yourself into that.
[00:04:15.680 --> 00:04:17.840]   Don't try to blend the two.
[00:04:17.840 --> 00:04:21.240]   Now what I appreciate about this is,
[00:04:21.240 --> 00:04:24.400]   so Regina, clearly also during her departure,
[00:04:24.400 --> 00:04:26.400]   went through some stuff as well.
[00:04:26.400 --> 00:04:29.120]   She had some difficult conversations with her manager.
[00:04:29.120 --> 00:04:31.520]   And what I didn't know at the time was
[00:04:31.520 --> 00:04:34.240]   some of that was probably being projected down to me.
[00:04:34.240 --> 00:04:37.160]   I just didn't have the maturity or guidance from any mentors
[00:04:37.160 --> 00:04:38.440]   to ask the right questions,
[00:04:38.440 --> 00:04:39.960]   to figure out what was really going on with the manager.
[00:04:39.960 --> 00:04:41.800]   I think one of you guys mentioned before,
[00:04:41.800 --> 00:04:44.320]   like understanding what's going on,
[00:04:44.320 --> 00:04:48.280]   happening a layer above, your immediate layer and having context.
[00:04:48.280 --> 00:04:50.400]   That would have been really helpful.
[00:04:50.400 --> 00:04:53.200]   But she reached out back to me.
[00:04:53.200 --> 00:04:55.600]   I think it was like a year after it happened.
[00:04:55.600 --> 00:04:58.120]   Because I think this, she was like, "Go."
[00:04:58.120 --> 00:05:00.280]   And then she asked me, "Hey, you know, like,
[00:05:00.280 --> 00:05:02.760]   if I ever treated you poorly,
[00:05:02.760 --> 00:05:06.720]   I apologize because that was happening to me as well."
[00:05:06.720 --> 00:05:09.040]   And she was going through her self-realization.
[00:05:09.040 --> 00:05:10.160]   So I emailed her back.
[00:05:10.160 --> 00:05:12.000]   I was like, "Regina, it's all good.
[00:05:12.000 --> 00:05:15.120]   Like, as a matter of fact, your apology
[00:05:15.120 --> 00:05:17.080]   gives me a lot of closure.
[00:05:17.080 --> 00:05:19.240]   So thank you for that."
[00:05:19.240 --> 00:05:20.440]   So like, we're not friends,
[00:05:20.440 --> 00:05:24.760]   but if I met her at a dog park or whatever,
[00:05:24.760 --> 00:05:27.120]   I would gladly say hello and start a conversation.
[00:05:27.120 --> 00:05:29.120]   The other manager, I have no closure over.
[00:05:29.120 --> 00:05:31.080]   So if I saw her, it would be very awkward.
[00:05:31.080 --> 00:05:32.640]   And even to this day,
[00:05:32.640 --> 00:05:35.680]   with the amount of anxiety I built over that,
[00:05:35.680 --> 00:05:39.440]   I don't know if I have the maturity to handle the conversation
[00:05:39.440 --> 00:05:41.120]   without being prepared.
[00:05:41.120 --> 00:05:43.360]   - Yeah. Well, it wouldn't be worth your time to be, right?
[00:05:43.360 --> 00:05:44.760]   That's the... - Yeah.
[00:05:44.760 --> 00:05:48.080]   - But yeah, the point of, you know,
[00:05:48.080 --> 00:05:53.040]   outside of the scope of the work context,
[00:05:53.040 --> 00:05:55.240]   your relationship with people after the facts,
[00:05:55.240 --> 00:05:57.600]   years later, can be totally different, right?
[00:05:57.600 --> 00:05:58.680]   - Yeah.
[00:05:58.680 --> 00:06:02.080]   - In the work environment, it's rarely personal.
[00:06:02.080 --> 00:06:03.280]   That's one thing I've learned, right?
[00:06:03.280 --> 00:06:04.160]   It's rarely personal.
[00:06:04.160 --> 00:06:07.160]   Usually there's a lot of external forces
[00:06:07.160 --> 00:06:09.840]   that are driving people's behavior, I think.
[00:06:09.840 --> 00:06:11.160]   - Mm-hmm.
[00:06:11.160 --> 00:06:12.520]   - Including your own,
[00:06:12.520 --> 00:06:14.720]   and that you may not even be in touch with.
[00:06:14.720 --> 00:06:20.760]   So that's, after 25 years, I can say that,
