
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:09.000]   The marriage of Christianity to book publishing is a rather natural one.
[00:00:09.000 --> 00:00:13.000]   Christians are people of the book and were people of many books.
[00:00:13.000 --> 00:00:18.000]   In fact, where the gospel spreads, literacy also spreads with it.
[00:00:18.000 --> 00:00:23.000]   Reading and writing were core priorities for Christians even from the very beginning.
[00:00:23.000 --> 00:00:29.000]   And while the Greco-Roman world in the age of the New Testament was busy building and populating elaborate temple structures,
[00:00:29.000 --> 00:00:32.000]   Christians were gathering in remote places and homes,
[00:00:32.000 --> 00:00:38.000]   far more concerned with reading epistles together as an embodied metaphorical temple of God
[00:00:38.000 --> 00:00:42.000]   rather than establishing any sort of temple tourism of their own.
[00:00:42.000 --> 00:00:47.000]   What we inherited from those very first Christians is not a list of places to visit,
[00:00:47.000 --> 00:00:50.000]   but a collection of precious letters to read.
[00:00:50.000 --> 00:00:53.000]   And that is a point well made in Larry Hurtado's new book,
[00:00:53.000 --> 00:00:58.000]   "Destroyer of the Gods, Early Christian Distinctiveness in the Roman World."
[00:00:58.000 --> 00:01:00.000]   But the story doesn't end there.
[00:01:00.000 --> 00:01:07.000]   Fast forward to the Protestant Reformation and there we find an innovative preacher and monk named Martin Luther,
[00:01:07.000 --> 00:01:12.000]   who single-handedly took the printing press from an economically perilous side industry
[00:01:12.000 --> 00:01:16.000]   to one of the central economic forces of his day.
[00:01:16.000 --> 00:01:21.000]   With the press, Luther was able to first popularize theological works for the laity.
[00:01:21.000 --> 00:01:24.000]   He translated the Bible into the language of the people.
[00:01:24.000 --> 00:01:28.000]   He also mastered the art of writing in the vernacular of his day.
[00:01:28.000 --> 00:01:33.000]   And he mastered a style of short-form writing that exploded his popularity.
[00:01:33.000 --> 00:01:39.000]   In every area, it seems, Luther proved himself to be a publishing pioneer.
[00:01:39.000 --> 00:01:45.000]   And that incredible story is now told in an excellent new book by historian Dr. Andrew Pettigree.
[00:01:45.000 --> 00:01:51.000]   I talked with him recently and today our conversation is being released in the Aspester John podcast series.
[00:01:51.000 --> 00:01:55.000]   Dr. Pettigree serves as professor of modern history at the University of St. Andrews in Scotland,
[00:01:55.000 --> 00:02:00.000]   where he is the founding director of the St. Andrews Reformation Studies Institute.
[00:02:00.000 --> 00:02:04.000]   He is the author of several books, but today we talk about his fascinating book that he wrote entitled,
[00:02:04.000 --> 00:02:11.000]   "Brand Luther, How an Unheralded Monk Turned His Small Town into a Center of Publishing,
[00:02:11.000 --> 00:02:17.000]   Made Himself the Most Famous Man in Europe, and Started the Protestant Reformation."
[00:02:17.000 --> 00:02:21.000]   If such a book sounds exaggerated, it's not.
[00:02:21.000 --> 00:02:29.000]   In fact, one of the things I most appreciate about Dr. Pettigree is his willingness to demythologize Luther when appropriate.
[00:02:29.000 --> 00:02:36.000]   Going so far as to suggest instead of the famous 95 Theses being nailed to the castle church door by a hammer in Luther's hand,
[00:02:36.000 --> 00:02:44.000]   it was more likely gently stuck to the door with glue, and even possibly at the hands of a university assistant.
[00:02:44.000 --> 00:02:51.000]   So to begin this interview, I asked Dr. Pettigree to explain his radical view of Luther's mythic moment.
[00:02:51.000 --> 00:02:58.000]   In fact, I'm taking quite a moderate middle way in suggesting that this was glued up.
[00:02:58.000 --> 00:03:10.000]   Because back in the '50s, a historian started a real controversy by suggesting the 95 Theses weren't displayed on the church door of Wittenberg at all.
[00:03:10.000 --> 00:03:19.000]   I'm inclined to reject that, and the reason is that exhibiting Theses on the university notice board,
[00:03:19.000 --> 00:03:26.000]   which is exactly what the church door at Wittenberg was at this time, was so routine an operation
