
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:07.480]   - Welcome back to the Ask Pastor John podcast.
[00:00:07.480 --> 00:00:09.800]   This week we welcome author and speaker,
[00:00:09.800 --> 00:00:11.840]   Dr. Paul David Tripp.
[00:00:11.840 --> 00:00:14.280]   Most recently, Paul is the author of the book,
[00:00:14.280 --> 00:00:19.280]   "Awe, Why It Matters for Everything We Think, Say, and Do."
[00:00:19.280 --> 00:00:22.000]   And to prove it, this week we're talking about
[00:00:22.000 --> 00:00:24.240]   how awe matters for our spiritual growth,
[00:00:24.240 --> 00:00:27.080]   our Bible intake, our ministry aims,
[00:00:27.080 --> 00:00:29.840]   and even our news consumption, our weight loss attempts,
[00:00:29.840 --> 00:00:32.400]   our anxieties, our parenting methods,
[00:00:32.400 --> 00:00:35.720]   and our expectations of marriage and romantic love,
[00:00:35.720 --> 00:00:36.800]   all of that.
[00:00:36.800 --> 00:00:38.880]   And today I wanna talk about parenting, Paul,
[00:00:38.880 --> 00:00:42.440]   because you mentioned parenting in the book,
[00:00:42.440 --> 00:00:46.860]   and you're finishing up another full book on parenting too.
[00:00:46.860 --> 00:00:51.720]   So explain for us why you're writing another parenting book.
[00:00:51.720 --> 00:00:56.720]   - Well, frankly, the thing that initiated the book
[00:00:56.720 --> 00:00:59.720]   was Crossway came and asked me if I'd be interested
[00:00:59.720 --> 00:01:00.560]   in doing a parenting book,
[00:01:00.560 --> 00:01:02.840]   and I had no interest in that at all.
[00:01:02.840 --> 00:01:05.640]   But I began to reflect on conversations I've had
[00:01:05.640 --> 00:01:09.800]   over the years with people who have read my brother,
[00:01:09.800 --> 00:01:11.520]   Ted's book, "Shepherding Child's Heart,"
[00:01:11.520 --> 00:01:13.940]   has read my book, "Age of Opportunity"
[00:01:13.940 --> 00:01:16.040]   about parenting teens.
[00:01:16.040 --> 00:01:18.920]   I've been concerned about the way those books
[00:01:18.920 --> 00:01:21.840]   are used by parents.
[00:01:21.840 --> 00:01:25.200]   And I thought as well meaning those parents are,
[00:01:25.200 --> 00:01:28.580]   the thing that was missing was the understanding
[00:01:28.580 --> 00:01:32.220]   of the gospel underpinnings of those books.
[00:01:32.220 --> 00:01:35.520]   And so this new parenting book basically
[00:01:35.520 --> 00:01:40.180]   is 15 gospel principles that begin every chapter,
[00:01:40.180 --> 00:01:43.600]   and then those gospel principles are applied
[00:01:43.600 --> 00:01:46.060]   to the process of parenting.
[00:01:46.060 --> 00:01:50.240]   I think it's a way of looking at parenting
[00:01:50.240 --> 00:01:53.000]   through the lens of the gospel of Jesus Christ
[00:01:53.000 --> 00:01:55.160]   in a very practical way.
[00:01:55.160 --> 00:01:56.000]   - Interesting.
[00:01:57.200 --> 00:02:01.380]   It dawns on me now that what awes my kids
[00:02:01.380 --> 00:02:05.740]   and what awes me are often very different things,
[00:02:05.740 --> 00:02:09.940]   different foods and music styles and movies.
[00:02:09.940 --> 00:02:13.540]   How does awe inform my work as a dad
[00:02:13.540 --> 00:02:15.700]   and our work as parents?
[00:02:15.700 --> 00:02:17.380]   - Well, one of the things you have to realize
[00:02:17.380 --> 00:02:22.380]   is you're never just dealing with behavior problems
[00:02:22.380 --> 00:02:24.100]   in your children.
[00:02:24.100 --> 00:02:27.760]   You're always also dealing with heart problems.
[00:02:27.760 --> 00:02:32.760]   And the central focus of heart problems
[00:02:32.760 --> 00:02:34.800]   is this issue of awe.
[00:02:34.800 --> 00:02:38.480]   You have to look at your child and you have to think
[00:02:38.480 --> 00:02:43.480]   that this child was designed by God for awe.
[00:02:43.480 --> 00:02:48.040]   What that means is the awe of something
[00:02:48.040 --> 00:02:49.760]   will capture his heart.
[00:02:49.760 --> 00:02:53.560]   And what captures his heart will control his behavior.
[00:02:53.560 --> 00:02:55.060]   Let me give an example.
[00:02:55.060 --> 00:02:59.740]   Young children are naturally in awe of themselves,
[00:02:59.740 --> 00:03:02.180]   inserting themselves in the center of the world,
[00:03:02.180 --> 00:03:03.900]   making it all about them.
[00:03:03.900 --> 00:03:08.560]   So that battle about what to eat,
