
[00:00:00.000 --> 00:00:05.000]   [Music]
[00:00:05.000 --> 00:00:10.000]   Josh, a listener in Bel Air, Maryland, asks, "Dear Pastor John, today most people have
[00:00:10.000 --> 00:00:15.000]   an iPhone or an iPad with a Bible app. Is it okay to use a digital Bible, an ESV app,
[00:00:15.000 --> 00:00:20.500]   U-version, etc., during church? And how about community groups, small groups? Is there a
[00:00:20.500 --> 00:00:25.000]   specific context when a digital Bible is just not acceptable, and just how important are
[00:00:25.000 --> 00:00:29.000]   paper Bibles for Christians today?" So, Pastor John, there's a mix of questions bound up
[00:00:29.000 --> 00:00:30.000]   here for you.
[00:00:30.000 --> 00:00:38.000]   That's right. And my answer is going to seem strange for those who remember me saying in
[00:00:38.000 --> 00:00:45.000]   preaching how, back in the early days, few sounds were more pleasing to me as I stood
[00:00:45.000 --> 00:00:52.000]   to preach than the swish of 500 Bibles and all the pages opening, as I said, "Let's turn
[00:00:52.000 --> 00:00:56.000]   to the text," and everybody's Bible turned. You can even hear them. And that's a beautiful
[00:00:56.000 --> 00:01:01.000]   sound in the congregation, and I don't think there's a similar sound for click, click, click
[00:01:01.000 --> 00:01:10.000]   on your iPhone or your tablet. But here's my answer. I hope it's okay because I do it.
[00:01:10.000 --> 00:01:15.000]   My wife does it and my daughter does it at the church we're attending now. So am I just
[00:01:15.000 --> 00:01:21.000]   biased and self-defensive now, or is there a real warrant for that? So, it seems to me
[00:01:21.000 --> 00:01:27.000]   there are two issues here in public use of digital Bibles. Number one is, what is the
[00:01:27.000 --> 00:01:33.000]   Word of God? And the second one would be, are there downsides and upsides to reading
[00:01:33.000 --> 00:01:40.000]   a digital Bible in public? The answer to the first question is the Word of God is not paper
[00:01:40.000 --> 00:01:49.000]   and ink, but the words in their grammatical context, whether on paper or on a screen.
[00:01:49.000 --> 00:01:53.000]   So I don't think, and the reason I say in their grammatical context is because words
[00:01:53.000 --> 00:01:56.000]   by themselves don't have any meaning. They only have meaning when they're connected with
[00:01:56.000 --> 00:02:02.000]   other words, and we learn the rules that govern how words get meaning in context. And so God
[00:02:02.000 --> 00:02:07.000]   provided those contexts as He put paragraphs together in the Bible. And we have to say
[00:02:07.000 --> 00:02:14.000]   the Word of God that we can understand is the words in their grammatical context. So
[00:02:14.000 --> 00:02:20.000]   I don't think there is any intrinsic reason for not reading your Bible digitally or on
[00:02:20.000 --> 00:02:26.000]   paper. That's my answer to the first question. There's nothing sacrosanct about paper as
