
[00:00:00.000 --> 00:00:05.200]   With Kroger Brand products from Ralphs, you can make all your favorite things this holiday season.
[00:00:05.200 --> 00:00:09.800]   Because Kroger Brand's proven quality products come at exceptionally low prices.
[00:00:09.800 --> 00:00:14.800]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[00:00:14.800 --> 00:00:18.000]   ♪ These are a few of my favorite things ♪
[00:00:18.000 --> 00:00:24.800]   Whether you shop delivery, pickup, or in-store, Kroger Brand has all your favorite things.
[00:00:24.800 --> 00:00:27.300]   Ralphs. Fresh for everyone.
[00:00:27.300 --> 00:00:35.300]   Radical Personal Finance operates under the principles of crowdsourcing and crowdfunding.
[00:00:35.300 --> 00:00:36.300]   Basically, it works like this.
[00:00:36.300 --> 00:00:42.300]   I create the show here with a complete and undiluted focus on you, the audience,
[00:00:42.300 --> 00:00:47.300]   trying to bring you content that is helpful and, in fact, life-changing.
[00:00:47.300 --> 00:00:53.300]   And then I give you the opportunity to voluntarily return value for value.
[00:00:53.300 --> 00:00:58.300]   For details on how you can do that and all of the additional benefits you receive,
[00:00:58.300 --> 00:01:02.300]   please go to RadicalPersonalFinance.com/patron.
[00:01:02.300 --> 00:01:08.300]   Today on the show, we talk about the business model of conferences.
[00:01:08.300 --> 00:01:13.300]   We're going to dig into the story behind the FinCon conference,
[00:01:13.300 --> 00:01:15.300]   formerly known as the Financial Bloggers Conference,
[00:01:15.300 --> 00:01:22.300]   with Philip Taylor, founder of FinCon and also his original personal finance blog, PTMoney.com.
[00:01:22.300 --> 00:01:38.300]   [Music]
[00:01:38.300 --> 00:01:42.300]   Welcome to the Radical Personal Finance Podcast. My name is Joshua Sheets.
[00:01:42.300 --> 00:01:48.300]   Today, we dig into the money-making potential of conferences because there's always a flip side.
[00:01:48.300 --> 00:01:52.300]   Remember, I've talked about the benefits of going to conferences.
[00:01:52.300 --> 00:01:56.300]   What about the benefits of actually creating conferences?
[00:01:56.300 --> 00:01:59.300]   That's what we're going to talk about today because there are a lot of benefits,
[00:01:59.300 --> 00:02:03.300]   both financial and otherwise, and we're talking to the expert.
[00:02:03.300 --> 00:02:11.300]   [Music]
[00:02:11.300 --> 00:02:16.300]   Philip Taylor is the founder of the FinCon conference.
[00:02:16.300 --> 00:02:19.300]   I just call it FinCon, but it seems like it needs something more.
[00:02:19.300 --> 00:02:21.300]   FinCon conference, formerly the Financial Bloggers Conference,
[00:02:21.300 --> 00:02:27.300]   he rebranded it from the Financial Bloggers to FinCon to account for the larger growth of financial media,
[00:02:27.300 --> 00:02:29.300]   things like financial podcasts, etc.
[00:02:29.300 --> 00:02:33.300]   FinCon is going into its fifth year this year,
[00:02:33.300 --> 00:02:39.300]   and it is widely regarded in the personal finance community as an excellent conference,
[00:02:39.300 --> 00:02:42.300]   very fun, very worthwhile.
[00:02:42.300 --> 00:02:45.300]   I went last year for the first time and thoroughly enjoyed it.
[00:02:45.300 --> 00:02:47.300]   You saw that reflected in the content of the show.
[00:02:47.300 --> 00:02:52.300]   There were dozens of interviews and people that I met and connections that came out of that.
[00:02:52.300 --> 00:02:54.300]   I'm excited to be going back again this year.
[00:02:54.300 --> 00:02:57.300]   In fact, I'm actually going to be speaking at FinCon this year.
[00:02:57.300 --> 00:03:01.300]   But I wanted to bring you the story behind it because one of the things I like to look for is to say,
[00:03:01.300 --> 00:03:05.300]   "Where can you build an additional revenue stream?"
[00:03:05.300 --> 00:03:10.300]   Philip Taylor, a PT as he's known in the personal finance community, has built that.
[00:03:10.300 --> 00:03:16.300]   He started with--well, he was a CPA by training and then he transitioned to a personal finance blog called PT Money
[00:03:16.300 --> 00:03:21.300]   and then ultimately to creating and developing FinCon, which has become his primary business pursuit.
[00:03:21.300 --> 00:03:22.300]   It's a great story.
[00:03:22.300 --> 00:03:23.300]   Hope you learned a lot.
[00:03:23.300 --> 00:03:30.300]   Think about how you can apply these principles to your own situation, even if it's not personal finance.
[00:03:30.300 --> 00:03:37.300]   Just think about what he did and as part of his success journey, how he accomplished these things little by little.
[00:03:37.300 --> 00:03:39.300]   I think you'll be inspired and educated today.
[00:03:39.300 --> 00:03:40.300]   Here we go.
[00:03:40.300 --> 00:03:42.300]   [Music]
[00:03:42.300 --> 00:03:43.300]   Philip Taylor, welcome to the show.
[00:03:43.300 --> 00:03:45.300]   I appreciate you making time for me this morning.
[00:03:45.300 --> 00:03:46.300]   Absolutely, Josh.
[00:03:46.300 --> 00:03:47.300]   Thanks for having me on, man.
[00:03:47.300 --> 00:03:49.300]   This is my pleasure.
[00:03:49.300 --> 00:03:57.300]   I'm excited about digging into your story this morning because from what I've learned ever since we met at FinCon last year
[00:03:57.300 --> 00:04:05.300]   and just looking into your story a little bit, it seems like you have had this fascinating journey into entrepreneurship.
[00:04:05.300 --> 00:04:11.300]   You've taken some turns that have led you into a unique space.
[00:04:11.300 --> 00:04:21.300]   What I'd love for you to just start with is tell us the story of how you went from mainstream auditor and CPA to what you're doing now.
[00:04:21.300 --> 00:04:22.300]   Sure.
[00:04:22.300 --> 00:04:27.300]   Like you said, I come from a traditional accounting background.
[00:04:27.300 --> 00:04:29.300]   My dad's a CPA as well.
[00:04:29.300 --> 00:04:36.300]   And so I just sort of fell into that line of work without really knowing what I wanted to do when I grew up.
[00:04:36.300 --> 00:04:40.300]   But I was good at it, so I did that for a while.
[00:04:40.300 --> 00:04:45.300]   Ten years, actually, I was in sort of the traditional financial world.
[00:04:45.300 --> 00:04:53.300]   And I like certain aspects about that, like the consistency, the comfort, the safety, the security,
[00:04:53.300 --> 00:04:59.300]   and a little bit of the sort of the interaction with my colleagues and things like that.
[00:04:59.300 --> 00:05:07.300]   I didn't necessarily enjoy the actual work work, maybe just because it wasn't as autonomous and independent as I think it needed to be.
[00:05:07.300 --> 00:05:11.300]   I didn't want to necessarily have my own accounting practice, though.
[00:05:11.300 --> 00:05:15.300]   I didn't really care for one-on-one client work or what – I didn't feel like I was well-suited for it.
[00:05:15.300 --> 00:05:22.300]   So I was always kind of searching for something, and I know people out there may can relate to that, that their inner career
[00:05:22.300 --> 00:05:27.300]   and they just sort of haven't figured out what they want to do yet.
[00:05:27.300 --> 00:05:31.300]   And so that's kind of where I was for almost ten years of my life.
[00:05:31.300 --> 00:05:43.300]   So I was getting married, and a little bit before that I was getting passionate about personal finance, like many people do when they get serious about their life and about their finances.
[00:05:43.300 --> 00:05:49.300]   They dig into some Dave Ramsey, like you did, same here with me, digging into some other books.
[00:05:49.300 --> 00:05:55.300]   I picked up David Fox's Automatic Millionaire. I still recommend that book. I love it.
[00:05:55.300 --> 00:06:01.300]   And it just got me geeked out about it. I also started finding these personal finance blogs online.
[00:06:01.300 --> 00:06:06.300]   This was about 2004, 2005, 2006, somewhere around that time frame.
[00:06:06.300 --> 00:06:13.300]   And so I just became a mega consumer of this information, reading as much as I could.
[00:06:13.300 --> 00:06:19.300]   If there was any audio programs like Dave Ramsey or any other radio shows, I would try to listen to them.
[00:06:19.300 --> 00:06:24.300]   And I just stick to it. It sort of answered the personal finance question in my life.
[00:06:24.300 --> 00:06:27.300]   I was a CPA, so I knew about taxes, knew about investing.
[00:06:27.300 --> 00:06:39.300]   But there's still that personal finance side when it comes to managing your money daily, being careful with debt, and really making progress with saving money, living below your means.
[00:06:39.300 --> 00:06:46.300]   Those are the kinds of things that they can't really teach you in books or classes.
[00:06:46.300 --> 00:06:50.300]   You sort of have to know the behavioral aspects of it to make changes.
[00:06:50.300 --> 00:06:55.300]   So that's kind of where I was. And in 2007, that all kind of came to a head.
[00:06:55.300 --> 00:07:01.300]   At the time, I was still working as an auditor, internal auditor for a major corporation.
[00:07:01.300 --> 00:07:08.300]   And I had some free time during the day and nights and weekends as well to just kind of dabble in the internet space.
[00:07:08.300 --> 00:07:16.300]   Before that, I had done a little bit of blogging just on the personal side, so I was familiar with the platform.
[00:07:16.300 --> 00:07:22.300]   I wasn't a writer necessarily, but I was comfortable enough putting stuff out there online and doing some of the technical stuff.
[00:07:22.300 --> 00:07:31.300]   So 2007, which is now what, eight years ago? April 2007, I started my first blog.
[00:07:31.300 --> 00:07:34.300]   It was called Primetime Money at the time.
[00:07:34.300 --> 00:07:40.300]   And the address was PTMoney@blogspot or something like that.
[00:07:40.300 --> 00:07:51.300]   So I started on Blogger and just dabbled for six or seven months and just kind of failed several times and started, stopped, restarted.
[00:07:51.300 --> 00:08:02.300]   And then in January of 2008, I found sort of a tribe of other bloggers doing the same thing, really connected with them online, got to know them personally.
[00:08:02.300 --> 00:08:13.300]   And something about that and I think the fresh start of the new year just sort of catapulted me into taking it seriously and really putting my best effort into it, blogging every day.
[00:08:13.300 --> 00:08:23.300]   And so in 2008, I changed it to PTMoney.com. I blogged anonymously as PT there so I could share more details of my finances.
[00:08:23.300 --> 00:08:36.300]   And what I did was just every day shared what I thought was important to me about money, about how I was handling my money, about the topics around personal finance and investing that were of interest to me,
[00:08:36.300 --> 00:08:42.300]   gleaning some knowledge from my tax and investing background to kind of interject into that as well.
[00:08:42.300 --> 00:08:53.300]   And it just kind of worked. I could feel it working. I could feel the sense of connection with an audience. I could feel myself learning from that experience.
[00:08:53.300 --> 00:09:03.300]   And so 2008 was a really awesome year for me, just developing that site and kind of getting myself into that world of becoming a personal finance blogger.
[00:09:03.300 --> 00:09:14.300]   What was the important factor of your blogging every day? Was it that that created a closer bond with your audience or was it because it transformed you as a writer? What impact did that have?
[00:09:14.300 --> 00:09:25.300]   For me, it was just because I was bubbling up with the information. I could not do it every day. I think I would have had to withhold.
[00:09:25.300 --> 00:09:32.300]   I've since come down from that pace but initially I just had so many ideas and so many concepts.
[00:09:32.300 --> 00:09:39.300]   And back then blogging was more, for me at least, it was more like a journal, like a log.
[00:09:39.300 --> 00:09:46.300]   And so it was quick snippets here and there. It wasn't 800,000 word posts every day.
[00:09:46.300 --> 00:09:54.300]   It was just kind of things I was finding interesting or updates on my own life or sharing something from the community.
[00:09:54.300 --> 00:09:58.300]   There was a big community aspect to the blogosphere back then.
[00:09:58.300 --> 00:10:05.300]   And so it was no deal for me to share that, "Hey, this person has this great article. Go check it out."
[00:10:05.300 --> 00:10:11.300]   That was one of my blog posts for the day. I would make a commentary on it but that's just kind of the world it was back then.
[00:10:11.300 --> 00:10:17.300]   But anyway, to answer your question, I was just immersed in it completely, 100% passionate about it.
[00:10:17.300 --> 00:10:24.300]   And so I did that for a couple of years, 2008 to 2010.
[00:10:24.300 --> 00:10:41.300]   And then in January of 2010, the site was actually – we had figured out how to convert some of that traffic and that audience over into some advertising dollars.
[00:10:41.300 --> 00:10:43.300]   That sounds so shady. Wow.
[00:10:43.300 --> 00:10:45.300]   It's all right. It's reality.
[00:10:45.300 --> 00:10:48.300]   We figured out how to monetize the site.
[00:10:48.300 --> 00:10:52.300]   And so that gave me an option.
[00:10:52.300 --> 00:11:00.300]   Hey, do I want to do this instead of what I'm currently doing, which was, like I said, internal auditing for some companies.
[00:11:00.300 --> 00:11:07.300]   What percentage of your income that you were making as an auditor was the site? Was it a part of your income, more than your income?
[00:11:07.300 --> 00:11:14.300]   Yeah. So it took me four months starting in 2008 to make my first big check from Google.
[00:11:14.300 --> 00:11:30.300]   By the time I left my job in 2010, I was making probably 25% of my – well, maybe a little more than that, maybe 30% of my monthly income from my regular job.
[00:11:30.300 --> 00:11:34.300]   So it was not blowing it out of the water, so to speak.
