
[00:00:00.000 --> 00:00:04.500]   [music]
[00:00:04.500 --> 00:00:08.280]   Stephan writes in to ask, "Pastor John, how do you feel about pastors who use
[00:00:08.280 --> 00:00:13.360]   ghostwriters to produce sermons, blogs, books, or other written content from
[00:00:13.360 --> 00:00:15.420]   their ministry in their name?"
[00:00:15.420 --> 00:00:23.140]   I don't like it. In fact, I'm against it. I think it's wrong, Tony.
[00:00:23.140 --> 00:00:28.620]   But let me define what I mean, lest--they mean something I don't mean.
[00:00:28.620 --> 00:00:32.280]   I don't want to accuse inappropriately.
[00:00:32.280 --> 00:00:47.120]   99% of readers believe that a byline, my name under a book title, means I wrote it.
[00:00:47.120 --> 00:00:53.120]   Either I spoke it, like Spurgeon, and someone wrote it down, or I took a pen or
[00:00:53.120 --> 00:00:55.440]   a computer and I wrote it.
[00:00:55.440 --> 00:01:00.320]   That's what they assume, and therefore, it doesn't matter whether two publishers
[00:01:00.320 --> 00:01:04.280]   agree that's not what it means, or an author and an editor, "Well, we don't think
[00:01:04.280 --> 00:01:05.520]   that's what it means."
[00:01:05.520 --> 00:01:08.840]   Well, it is what it means, and you can't play fast and loose with people's
[00:01:08.840 --> 00:01:16.280]   interpretations that way. That's what a byline means, and I hope it stays that
[00:01:16.280 --> 00:01:23.000]   way. And therefore, I think to put your name on a book you didn't write is a lie,
[00:01:23.000 --> 00:01:29.600]   and the people would be shocked if someone got the idea that, "This is just
[00:01:29.600 --> 00:01:34.840]   your ideas." Like this person took a one-page set of ideas that they got from
[00:01:34.840 --> 00:01:39.600]   your sermons, they turned it into a book, and you put your name on the book.
[00:01:39.600 --> 00:01:45.160]   That's a lie. And God said, "Thou shalt not lie." God said, "Love the truth."
[00:01:45.160 --> 00:01:50.760]   We're pastors. We are people who serve the truth.
[00:01:50.760 --> 00:01:54.920]   Our standards for truth should be higher than anybody's standards for truth,
[00:01:54.920 --> 00:02:01.680]   not lower than anybody's standards. Now, I believe in editors, big time.
[00:02:01.680 --> 00:02:07.720]   David Mathis at DG is called Senior Editor. I sent off to him a book yesterday,
[00:02:07.720 --> 00:02:11.040]   or was it the day before yesterday, and I said, "Go at it, David.
[00:02:11.040 --> 00:02:16.640]   Help me avoid error. Help me not say things stupid.
[00:02:16.640 --> 00:02:20.240]   Help me get my grammar right." So he's going to send this back to me,
[00:02:20.240 --> 00:02:23.160]   and there'll be some blue, you know, highlighting in it.
[00:02:23.160 --> 00:02:30.320]   And if that editing process reaches a point where this is anywhere near
[00:02:30.320 --> 00:02:34.080]   substantially David's work, his name is going on it.
[00:02:34.080 --> 00:02:38.520]   So I put John Piper with David Mathis. Let me give you another example.
[00:02:38.520 --> 00:02:42.200]   A lot of guys do this, don't do this, and I think they should.
[00:02:42.200 --> 00:02:46.440]   People write letters for them. People write letters for presidents of schools
[00:02:46.440 --> 00:02:49.400]   and presidents of organizations. He just signs them and sends them out.
[00:02:49.400 --> 00:02:54.680]   I just think that's a lie. If Josh Edder, who's one of our directors
[00:02:54.680 --> 00:03:03.640]   at Desiring God, wants me to write a letter to ask our listeners to support,
[00:03:03.640 --> 00:03:09.100]   if he sends me the substance of the letter and it's written and I like it,
[00:03:09.100 --> 00:03:12.040]   and I tweak a sentence here and a sentence there, I say to Josh,
[00:03:12.040 --> 00:03:15.840]   "I'm not going to put my name on this without your name, period.
[00:03:15.840 --> 00:03:19.640]   Your name's going on there. You wrote this and I tweaked it.
[00:03:19.640 --> 00:03:24.480]   But if he sends me an email that's got five bullet points,
[00:03:24.480 --> 00:03:29.720]   please include these things in what you say, this statistic and that deadline
[00:03:29.720 --> 00:03:33.720]   and this condition of our budget and whatever, and I take those five things
[00:03:33.720 --> 00:03:36.880]   and I write it, I'll put my name on it."
[00:03:36.880 --> 00:03:42.520]   So I realized that we get help in what we do, and I think, frankly,
[00:03:42.520 --> 00:03:48.520]   we should be way more than eager to give credit where credit is due.
