
[00:00:00.000 --> 00:00:22.000]   [Music]
[00:00:22.000 --> 00:00:27.480]   Oh my, so many great memories come back when I listen to old T4G albums like
[00:00:27.480 --> 00:00:32.000]   this one. As many of you know, Together for the Gospel 2018 begins today,
[00:00:32.000 --> 00:00:37.120]   Wednesday, and it's gonna run until Friday, April 11th through the 13th, and
[00:00:37.120 --> 00:00:42.920]   the conference is sold out, and I think that means over 12,500 people have
[00:00:42.920 --> 00:00:46.260]   registered. This is incredible, and Pastor John, you're about to get on a jet here
[00:00:46.260 --> 00:00:49.880]   in Minneapolis to get to Louisville where you're scheduled to once again
[00:00:49.880 --> 00:00:54.600]   cap off the conference with the plenary session Friday afternoon. A message I
[00:00:54.600 --> 00:01:00.760]   really look forward to hearing. Here's just the title, "New God, New Gospel, New
[00:01:00.760 --> 00:01:06.600]   Gladness. How is Christian joy distinct?" And I got a little preview in a recent
[00:01:06.600 --> 00:01:11.200]   meeting and Psalm 4:7 just came alive. I'll never view that text in the same
[00:01:11.200 --> 00:01:15.040]   way, Pastor John. So looking forward to that message, but more on that later.
[00:01:15.040 --> 00:01:20.160]   Before you leave for Louisville or Louval, Louisville or Louval, however you
[00:01:20.160 --> 00:01:24.400]   say it, here's our next question. How do we know if we're given to too little
[00:01:24.400 --> 00:01:28.880]   introspection or to too much introspection? How do we find the right
[00:01:28.880 --> 00:01:33.920]   balance between self-examination neglected and over self-examination made
[00:01:33.920 --> 00:01:37.600]   toxic? It's another really good question from a listener to this podcast. His name
[00:01:37.600 --> 00:01:41.360]   is Nolan. "Dear Pastor John, I earnestly desire to take the Bible seriously when
[00:01:41.360 --> 00:01:44.760]   it talks about evaluating yourself, but I often find myself encountering
[00:01:44.760 --> 00:01:50.680]   unhealthy introspection into the sin in my life and my failure to overcome it. It
[00:01:50.680 --> 00:01:55.560]   on many days has led to despondency and discouragement, making it a challenge to
[00:01:55.560 --> 00:01:59.440]   believe the truth I try to preach to myself. What are some strategies you
[00:01:59.440 --> 00:02:04.200]   evaluate yourself with while at the same time not going overboard to the point of
[00:02:04.200 --> 00:02:08.520]   paralysis and discouragement?" What would you say to Nolan? Such a good
[00:02:08.520 --> 00:02:14.920]   question, so relevant for so many people. I suppose I've wrestled not only myself
[00:02:14.920 --> 00:02:21.600]   but with people after services in prayer about this kind of doubting of ourselves
[00:02:21.600 --> 00:02:28.760]   because of introspective failure as any other thing I've had to deal
[00:02:28.760 --> 00:02:35.440]   with. So the first thing I want to say to Nolan is don't give up in your fight for
[00:02:35.440 --> 00:02:42.360]   faith and in your fight against sin and against paralyzing introspection. I have
[00:02:42.360 --> 00:02:49.840]   known people who, because of these kinds of inner conflicts, simply throw in the
[00:02:49.840 --> 00:02:55.120]   towel on Christianity and walk away from Christ and give themselves to whatever
[00:02:55.120 --> 00:03:01.440]   kind of heart-numbing habits they can find. And I'm pleading with you, Nolan, and
[00:03:01.440 --> 00:03:09.000]   others like you, that you not do this. That you be willing to struggle with
[00:03:09.000 --> 00:03:15.840]   this, if necessary, all the way to the grave. Don't throw in the towel on
[00:03:15.840 --> 00:03:23.360]   Christian faith. Not only do you not know what wonderful and surprising
[00:03:23.360 --> 00:03:29.560]   breakthroughs the Lord may have for you ten years from now, after a long struggle,
[00:03:29.560 --> 00:03:36.640]   but you will find on the other side of the grave how short life was and how
[00:03:36.640 --> 00:03:43.440]   wonderfully worth it it was to hold fast to Jesus in all the struggle while
[00:03:43.440 --> 00:03:50.560]   he was holding fast to you. But you asked for strategies for avoiding paralyzing
[00:03:50.560 --> 00:03:55.920]   introspection, so here are two or three passages from the Scripture and a couple
[00:03:55.920 --> 00:04:02.480]   of thoughts. 1 Corinthians chapter 4 verses 3 and 5, 3 through 5. "With me it
[00:04:02.480 --> 00:04:07.320]   is a very small thing that I should be judged by you or by any human court. I do
[00:04:07.320 --> 00:04:15.640]   not even judge myself, for I am not aware of anything against myself." In other
[00:04:15.640 --> 00:04:21.560]   words, generally I have a clear conscience. "But I'm not thereby acquitted. It is the
