
[00:00:00.000 --> 00:00:04.000]   [music]
[00:00:04.000 --> 00:00:10.000]   Well, many of you know I love to read books, so much so that I wrote a whole book about reading books.
[00:00:10.000 --> 00:00:18.000]   And I'm always encouraged to hear from readers who have put new emphasis on the priority of book reading in their own lives because of the book that I wrote.
[00:00:18.000 --> 00:00:23.000]   It's a powerful discipline in the Christian life, as you know, Pastor John.
[00:00:23.000 --> 00:00:28.000]   And I'm reminded of an episode we did this spring about how 1% of a book can change your life.
[00:00:28.000 --> 00:00:34.000]   That was the title, "1% of a Book Can Change Your Life," the title of APJ 1910.
[00:00:34.000 --> 00:00:42.000]   Books have played a huge role in your development, and I know this, Pastor John, because every once in a while I get to study a book from your library.
[00:00:42.000 --> 00:00:45.000]   I get to borrow it and take a peek at how you marked it up.
[00:00:45.000 --> 00:00:52.000]   Most recently, I looked through your copy of Mortimer Adler's classic, "How to Read a Book," because I was working on another project in the works,
[00:00:52.000 --> 00:00:57.000]   actually a book about this podcast, actually, but it's getting too complex with books.
[00:00:57.000 --> 00:00:59.000]   We'll talk about that later.
[00:00:59.000 --> 00:01:07.000]   But just being able to thumb through your own book was really instructive to see what sentences you underlined and what sections you marked up
[00:01:07.000 --> 00:01:11.000]   and how you jotted down notes in the front and back of the book.
[00:01:11.000 --> 00:01:14.000]   And perhaps maybe we could talk about how you mark up your books in the future.
[00:01:14.000 --> 00:01:16.000]   I think that would be really fascinating to hear.
[00:01:16.000 --> 00:01:21.000]   But this week, for these next two episodes, I want you to explain to us why.
[00:01:21.000 --> 00:01:23.000]   Why do you read books?
[00:01:23.000 --> 00:01:25.000]   And then who do you read?
[00:01:25.000 --> 00:01:28.000]   So the why today and the who on Thursday.
[00:01:28.000 --> 00:01:34.000]   So first, speaking from a macro perspective, what has been the impact of books on your life?
[00:01:34.000 --> 00:01:37.000]   Well, what a wonderful question.
[00:01:37.000 --> 00:01:43.000]   It would be hard to overstate the life-shaping impact of books on my life.
[00:01:43.000 --> 00:01:49.000]   But I'm going to go back a little bit and lay a foundation.
[00:01:49.000 --> 00:01:52.000]   Foundation number one is the Bible is a book.
[00:01:52.000 --> 00:01:57.000]   The implications of that fact are simply staggering.
[00:01:57.000 --> 00:02:16.000]   When God contemplated all the possible ways that existed for him as an infinite, omnipotent, all-wise God to transmit and preserve his revelation to the world, he chose a book.
[00:02:16.000 --> 00:02:19.000]   And that's simply astonishing.
[00:02:19.000 --> 00:02:37.000]   We have no other authoritative access to the knowledge of God and the way of salvation and how to live a life pleasing to the Lord than through this book, either directly by reading it or indirectly from others who have read it.
[00:02:37.000 --> 00:02:40.000]   The book is absolutely unique.
[00:02:40.000 --> 00:02:49.000]   It's inspired in all of its words, and that inspiration secures the sufficiency of the book in equipping us for every good deed.
[00:02:49.000 --> 00:02:55.000]   I mean, that very phrase in 2 Timothy 2, 17, "Every good deed" is amazing to me.
[00:02:55.000 --> 00:03:04.000]   It's an awesome claim that we are equipped, fitted out by this book for every good deed that God expects of us.
[00:03:04.000 --> 00:03:09.000]   He won't expect of us anything he doesn't equip us to do through this book.
[00:03:09.000 --> 00:03:13.000]   So it's astonishing how unique and powerful this book is.
[00:03:13.000 --> 00:03:23.000]   And then you add to that Ephesians 3, 4, where Paul said, "When you read this, you can perceive my insight into the mystery of Christ."
[00:03:23.000 --> 00:03:27.000]   That's breathtaking to me, that reading the book.
[00:03:27.000 --> 00:03:42.000]   So the inspiration of the book and the reading of the book are the junctures between God and man where saving truth is moved from the divine mind into the human mind and spirit.
[00:03:42.000 --> 00:03:51.000]   This is just staggering implications of saying that reading is the way you can perceive my insight into the mystery of Christ, Paul says.
[00:03:51.000 --> 00:03:57.000]   And of course, it's not possible without the almighty agency of the Holy Spirit.
[00:03:57.000 --> 00:04:07.000]   It's not merely an intellectual affair, but it's not less than an intellectual affair because God has ordained that his truth come through a book.
[00:04:07.000 --> 00:04:12.000]   And reading is a work of the mind.
[00:04:12.000 --> 00:04:25.000]   And of course, it also doesn't mean—nothing I've said is I intend to imply—that we could just go about this in our own little private cubicle without taking anybody else into account.
[00:04:25.000 --> 00:04:32.000]   The Bible is crystal clear that God has appointed pastors and teachers, people with spiritual gifts.
[00:04:32.000 --> 00:04:43.000]   And those gifts include wisdom and knowledge and prophecy and teaching and other ways that humans clarify and apply and inspire us with the scriptures.
[00:04:43.000 --> 00:05:04.000]   So even though God is giving us a book, he means for us to understand the book and apply the book and be inspired by the book with the help of other people who are dead and left their insights in books and who are alive and teach us and preach and counsel and converse with us.
[00:05:04.000 --> 00:05:27.000]   So once the reality of God's privileging the written word with his choice of a book as the decisive means by which he would reveal and preserve the revelation of himself, once that has sunk in, you just can never be indifferent to the reality of books.
[00:05:27.000 --> 00:05:42.000]   Again, God has privileged the book, honored the book, elevated the book, esteemed the book above all other means for his centuries-long preservation and explanation of his revelation.
[00:05:42.000 --> 00:06:00.000]   So when I say it would be hard to overstate the life-shaping impact of books on my life, I think I'm saying something very much in line with God's purposes for the world, all that to justify my sentence.
[00:06:00.000 --> 00:06:12.000]   So let me be specific in answer to your question. Number one, books have shown me the glory and the greatness and the character and the attributes and the beauties of God.
[00:06:12.000 --> 00:06:21.000]   Number two, books have convicted me of sin. In fact, most books convict me of sin one way or the other.
[00:06:21.000 --> 00:06:40.000]   There was an extended period of time in Germany when every Sunday evening I would read an extended portion of Edward's religious affections and found myself devastated week in and week out as he peeled away the layers of the self-exaltation of my heart.
[00:06:40.000 --> 00:06:53.000]   Number three, books have shown me the path of righteousness. Number four, books have given me inspiration and encouragement in some of my most difficult days.
[00:06:53.000 --> 00:07:03.000]   And I'm thinking here mainly of biography. Number five, books have shaped the way I think and the way I express myself.
[00:07:03.000 --> 00:07:21.000]   And here I'm thinking, of course, of C.S. Lewis here, razor sharp logic and a deep belief in the reality of reason and logic while never elevating it above the essential importance of the imagination and the affections.
[00:07:21.000 --> 00:07:38.000]   And it's not just only his deep belief in exemplification, setting an example of logic, but the touchable, smellable, tasteable concreteness of his language.
[00:07:38.000 --> 00:07:46.000]   Oh, the power of the concrete over the abstract in helping people grasp the greatest things.
[00:07:46.000 --> 00:07:55.000]   Number six, books have cultivated deep convictions in me about things like the aims of reading.
[00:07:55.000 --> 00:08:12.000]   I think here of E.D. Hirsch in his book Validity Interpretation that persuaded me profoundly that the only objective grounds for any claim to validity in one's interpretation is that we have found an author's intention in writing.
[00:08:12.000 --> 00:08:18.000]   I think that's right. And what a vast implication it has for how you read everything.
[00:08:18.000 --> 00:08:37.000]   And then finally, I would say books have clarified for me biblical concepts that I may never have gotten good clarity on myself because of how extensive the scope of one's grasp needs to be of scriptures in order to synthesize the way books do.
