
[00:00:00.000 --> 00:00:20.240]   This is the workshop on developing a production level RAG workflow so you're
[00:00:20.240 --> 00:00:24.840]   in the right place if you want to learn how to build the backend for a chat
[00:00:24.840 --> 00:00:29.400]   application that works also off of open AI and builds its answers based on
[00:00:29.400 --> 00:00:34.320]   information that we draw from databases and vector databases we'll see all about
[00:00:34.320 --> 00:00:40.680]   that in this presentation today my name is David Smith I'm a principal AI
[00:00:40.680 --> 00:00:46.200]   advocate at Microsoft I've been with Microsoft for about eight years now after
[00:00:46.200 --> 00:00:49.680]   my startup was acquired back in the big data space and I've been at Microsoft
[00:00:49.680 --> 00:00:55.500]   ever since my background is in data science also did a lot of work as as a
[00:00:55.500 --> 00:00:59.760]   statistician and these days I'm a specialist in AI engineering and I have
[00:00:59.760 --> 00:01:04.560]   with me today two other members from Microsoft that are also specialists in
[00:01:04.560 --> 00:01:08.820]   AI engineering first I'd like to introduce Cedric Vidal who's on my team in AI
[00:01:08.820 --> 00:01:13.920]   advocacy you wouldn't mind introduce yourself Cedric hello everyone so like
[00:01:13.920 --> 00:01:19.780]   David said I'm a Cedric Vidal I'm a principal AI advocate at Microsoft and I
[00:01:19.780 --> 00:01:27.820]   I have a background in AI said driving cars software design architectures and
[00:01:27.820 --> 00:01:33.640]   everything in between I've been working in space for 20 years and today I'm gonna
[00:01:33.640 --> 00:01:40.180]   help David with the workshop welcome everyone thank you Cedric and we also got
[00:01:40.180 --> 00:01:44.860]   Miguel Martinez come all the way from Houston is a technical specialist at
[00:01:44.860 --> 00:01:49.240]   Microsoft we go tell the crowd a little bit about yourself absolutely hello
[00:01:49.240 --> 00:01:53.860]   everyone welcome today my name is Miguel Martinez I am a senior technical
[00:01:53.860 --> 00:01:59.440]   specialist for data and AI at Microsoft so a lot of our clients you know this can be
[00:01:59.440 --> 00:02:05.500]   startups businesses they hear about open AI and chat GPT and all of those things so
[00:02:05.500 --> 00:02:10.540]   they think about well how can I actually use it for my business how can I use those
[00:02:10.540 --> 00:02:15.140]   tools to drive business value and that's where me and my team come in and we
[00:02:15.140 --> 00:02:20.440]   help all of our clients develop some new solutions to drive that value all right
[00:02:20.440 --> 00:02:24.400]   well Cedric and Vidal will be here after the next two hours helping you as you go
[00:02:24.400 --> 00:02:27.640]   through this workshop so they'll be wandering around if you guys want to head
[00:02:27.640 --> 00:02:31.120]   out and if you need any help during the workshop raise your hand and one of the
[00:02:31.120 --> 00:02:36.020]   three of us will come up and help you so thanks guys all right let's jump right in if
[00:02:36.020 --> 00:02:41.540]   you would like to get started you can use that URL on your screen right there just pop
[00:02:41.540 --> 00:02:46.120]   up a browser on your laptop I'll give you more information about what's going on when
[00:02:46.120 --> 00:02:53.840]   you get there but you should be able to follow along and get started if you like now to participate
[00:02:53.840 --> 00:02:57.880]   in this workshop it is going to be hands-on so you will need to have your own laptop and
[00:02:57.880 --> 00:03:02.060]   I can see looks like everybody does have their own laptop that's great this is not something
[00:03:02.060 --> 00:03:07.740]   you'll be able to do on your phone or on a tablet because there's lots of lots of work that we'll be
[00:03:07.740 --> 00:03:12.540]   going through as we work through a github repository and that is the second thing that
[00:03:12.540 --> 00:03:19.360]   you'll need to have to participate in this workshop is a github account if you don't yet have a github
[00:03:19.360 --> 00:03:27.060]   account please go ahead now to github.com/signup and create yourself a brand new account we'll be using the
[00:03:27.060 --> 00:03:33.060]   github code spaces feature to provide our development environment but the free github
[00:03:33.060 --> 00:03:38.820]   code spaces is more than sufficient for the work that we'll be doing here today we are going to be
[00:03:38.820 --> 00:03:45.780]   building an application in the Azure cloud but you do not need to have an Azure account for this
[00:03:45.780 --> 00:03:52.020]   workshop we're going to provide you with a login to an Azure account and we will have already set up all the
[00:03:52.020 --> 00:03:58.020]   resources that you need to work with this application and that specifically is things like
[00:03:58.020 --> 00:04:03.940]   Azure AI search the vector database cosmos DB the database which we're going to be using for our
[00:04:03.940 --> 00:04:10.020]   customer information connections to open AI which we're going to be using for our LLM and various other
[00:04:10.020 --> 00:04:16.980]   resources and tools that we'll be using in Azure you can do all of this on your own if you do have your
[00:04:16.980 --> 00:04:22.420]   own Azure accounts and are willing to spend a few dollars in credits to run the resources over a few
[00:04:22.420 --> 00:04:30.020]   hours for this resource by the end of this workshop you will have excuse me you will have all of the
[00:04:30.020 --> 00:04:35.860]   information code data and everything you need to recreate everything that i show you here today one of the
[00:04:35.860 --> 00:04:40.980]   first things that we will do in fact is to clone to fork in fact a repository into your own github account
[00:04:40.980 --> 00:04:47.380]   account and everything you need will be right there in there all right but if you would like to run
[00:04:47.380 --> 00:04:52.420]   through this at home you will need an Azure account and you can create one at the link you see on the screen
[00:04:52.420 --> 00:04:58.420]   right there so before we jump in and i start giving you some demos about how this works let me orient
[00:04:58.420 --> 00:05:06.420]   you a little bit that link that i gave you on the last slide will have launched you into a virtual machine
[00:05:06.420 --> 00:05:12.260]   it is a windows virtual machine but we're not going to be using windows at all in fact the only thing
[00:05:12.260 --> 00:05:17.460]   we're going to be using this virtual machine for is the instructions for the workshop which you can see
[00:05:17.460 --> 00:05:22.100]   on the right hand side of the screen there in front of you you'll be going through that page after page
[00:05:22.100 --> 00:05:29.940]   this instruction workshop feature has some nice tools you can use for example wherever you see the green
[00:05:29.940 --> 00:05:36.660]   text you can click on the green text and it will paste that directly into your browser that'll save
[00:05:36.660 --> 00:05:42.660]   you some time when you're entering in the passwords and urls and things like that and so forth i will
[00:05:42.660 --> 00:05:48.420]   mention that we are in a virtual machine environment it looks like the wi-fi is pretty good here but if you
[00:05:48.420 --> 00:05:54.020]   find that the virtual machine is slow or there's lots of lagginess because of the wi-fi or if you just
[00:05:54.020 --> 00:05:59.780]   prefer to use your own browser on your own laptop you can totally do that you can just open up a browser
[00:05:59.780 --> 00:06:03.940]   and follow all the same set of instructions the only difference is you'll have to open up that virtual
[00:06:03.940 --> 00:06:07.860]   machine every now and again to look at those instructions and you'll have to manually cut and
[00:06:07.860 --> 00:06:13.860]   paste the green parts from the guide into your own browser so it's your choice about which direction
[00:06:13.860 --> 00:06:14.580]   you want to go there
[00:06:14.580 --> 00:06:26.820]   when we actually come to running shell commands and things like that the dev environment that we're going
[00:06:26.820 --> 00:06:32.740]   to have you use is github code spaces you could totally run all this on your local desktop
[00:06:32.740 --> 00:06:37.060]   but we've got to make sure you've got vs code installed you've got to have all the right python
[00:06:37.060 --> 00:06:42.820]   libraries installed etc etc so to make things easy here we're just asking everybody to go straight into
[00:06:42.820 --> 00:06:49.060]   github code spaces where everything is set up and you can do exactly the same process for yourself at home
[00:06:49.060 --> 00:06:54.340]   if you're not familiar with github or not familiar with github code spaces just pop your hand up when
[00:06:54.340 --> 00:06:58.660]   we get started we'll come and chat to you and talk to you about how that works and what's going on there on
[00:06:58.660 --> 00:07:03.780]   there but if you have used github code spaces before it should be pretty straightforward right there
[00:07:07.620 --> 00:07:14.980]   all right so this is what we're going to do today we are going to build this app right here or at least
[00:07:14.980 --> 00:07:20.500]   we're going to build the back end to this app and have you interact with that back end through a little
[00:07:20.500 --> 00:07:25.460]   ui that you'll be working through if you do want to build the front end to this as well we do provide
[00:07:25.460 --> 00:07:30.180]   the code for the front end and all the data that's also linked from the github repository so you'll have
[00:07:30.180 --> 00:07:36.340]   have access to that but i'm going to give you a little demo about this website just to set the scene
[00:07:36.340 --> 00:07:45.140]   so let me go over to my browser here i think i have the website open so the the um the sort of the the
[00:07:45.140 --> 00:07:53.860]   the idea here is that we are engineers working for a retail company you know something like rei that sells
[00:07:53.860 --> 00:07:59.460]   camping equipment and backpacks and trail hiking shoes things like that they already have a website
[00:07:59.460 --> 00:08:04.340]   which you can scroll through and you can see the products that they have available it's pretty
[00:08:04.340 --> 00:08:09.380]   limited selection just to keep things simple and we can click through to see product information for
[00:08:09.380 --> 00:08:15.300]   each of the products that this company sells so for these these uh trailblaze hiking pants we've got
[00:08:15.300 --> 00:08:20.580]   lots of details about the features there are some roof reviews faqs there's a return policy
[00:08:20.580 --> 00:08:26.580]   some cautions technical specifications user guide care maintenance lots and lots of information
[00:08:26.580 --> 00:08:34.180]   available to the customer about all the products that are available at this store in addition this
[00:08:34.180 --> 00:08:40.820]   storefront has a customer login feature in this particular example the customer sarah lee is already
[00:08:40.820 --> 00:08:50.740]   logged into this system what we're going to be building here is a chat bot that operates on this website
[00:08:50.740 --> 00:08:55.540]   you'll be able to access that click on the chat bot button and ask the question for example
[00:08:55.540 --> 00:09:03.300]   what can you do and this is going to connect to the system that we're going to build
[00:09:03.300 --> 00:09:08.580]   to get an answer to that question this is a pretty simple question it's coming straight from the llm and
[00:09:08.580 --> 00:09:13.460]   its context to tell it that as as an ai agent i can provide you with information about our products to help
[00:09:13.460 --> 00:09:21.540]   you with your purchases so on and so forth now we can also ask questions about specific products for
[00:09:21.540 --> 00:09:31.620]   for example i'm going to pop up my paste here let's try one like here we go what is a good tent that goes
[00:09:31.620 --> 00:09:44.420]   with um the trail walker shoes okay so in this case it's actually consulting all the information product
[00:09:44.420 --> 00:09:49.140]   information that's available in that website to formulate that that formulate that answer with
[00:09:49.140 --> 00:09:54.180]   the llm and it comes up with for your upcoming trip to andalusia i recommend pairing your trail walker
[00:09:54.180 --> 00:10:01.620]   hiring shoes with the trail master x4 tent we're also going to provide the llm with information about the
[00:10:01.620 --> 00:10:08.180]   customer themselves their name their status in the loyalty program where they live and their order history
[00:10:08.180 --> 00:10:15.940]   so it's able to answer questions like this what have i already purchased from you so in this case the llm is
[00:10:15.940 --> 00:10:21.620]   able to consult the customer's purchase history and give back the answer to say that sarah lee a value
[00:10:21.620 --> 00:10:27.620]   customer who's purchased the cozy night sleeping bag the trailblazer hiking tent and so on and so forth
[00:10:27.620 --> 00:10:36.420]   so this is the system that you'll be building on the back end so that that chat bot can use an llm like open ai
[00:10:36.420 --> 00:10:44.260]   to answer those kinds of questions based on the customer's purchase history and the products available
[00:10:44.260 --> 00:10:52.420]   from this particular retail store any questions on that so far very straightforward okay great
[00:10:52.420 --> 00:11:01.220]   all right we are going to be building this on azure and using various azure resources which we will provide
[00:11:01.220 --> 00:11:08.820]   to you to do that we're going to be using the azure ai studio platform to manage the large language models
[00:11:08.820 --> 00:11:14.820]   and the various resources that we're working with we're going to be using azure ai services which are
[00:11:14.820 --> 00:11:20.740]   going to provide our various tools to us but in particular the open ai models that the chat bot is
[00:11:20.740 --> 00:11:27.780]   going to use to generate its responses we'll be building an azure ai project which is going to manage all the
[00:11:27.780 --> 00:11:33.540]   flows that we have to to have the chat bot gather its information and generate its responses
[00:11:33.540 --> 00:11:42.100]   the product database is going to be stored in azure ai search and as an ai search is a vector database
[00:11:42.100 --> 00:11:47.700]   or at least it has a vector database feature which we're going to be using to match the customer's
