
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:09.000]   Well, many of us are convinced from Scripture that God is absolutely sovereign.
[00:00:09.000 --> 00:00:13.000]   He can do whatever He wants to and He can do it whenever He wants to.
[00:00:13.000 --> 00:00:16.000]   He has that kind of power.
[00:00:16.000 --> 00:00:21.000]   But does that mean that God controls all things all the time?
[00:00:21.000 --> 00:00:25.000]   That's the question today from Ryan in Jacksonville, Florida.
[00:00:25.000 --> 00:00:30.000]   Pastor John, I thank God for using A.W. Pink's book, "The Sovereignty of God"
[00:00:30.000 --> 00:00:35.000]   and your book, "Spectacular Sins" to reveal the biblical truth of Calvinism to me.
[00:00:35.000 --> 00:00:42.000]   However, there's one question that has always nagged me when sharing the truth of God's sovereignty to others.
[00:00:42.000 --> 00:00:48.000]   I know from multiple examples in the Bible that God can control man and the weather and everything.
[00:00:48.000 --> 00:00:53.000]   But how do we know that God always controls everything?
[00:00:53.000 --> 00:01:00.000]   How do we know that God always controls everything?
[00:01:00.000 --> 00:01:09.000]   My answer is that we know this because the Bible teaches it.
[00:01:09.000 --> 00:01:16.000]   It teaches it by direct statements and by clear and sufficient implication.
[00:01:16.000 --> 00:01:21.000]   So let me give you five clusters of texts or kinds of texts.
[00:01:21.000 --> 00:01:28.000]   One, God works all things according to His will.
[00:01:28.000 --> 00:01:31.000]   So here's Ephesians 1.11.
[00:01:31.000 --> 00:01:43.000]   We were predestined according to the purpose of Him who works all things according to the counsel of His will.
[00:01:43.000 --> 00:01:50.000]   Let me say it again. He works all things according to the counsel of His will.
[00:01:50.000 --> 00:01:54.000]   What do you think that means? He always controls everything.
[00:01:54.000 --> 00:01:56.000]   There's my answer. We could just stop now.
[00:01:56.000 --> 00:02:04.000]   But when it says all things, there's no reason to assume any exceptions here, I don't think.
[00:02:04.000 --> 00:02:12.000]   Sometimes people say, "Oh, no, no, no. He's talking about predestination of Christians."
[00:02:12.000 --> 00:02:16.000]   Now, when somebody says that, they say it here and so many other places,
[00:02:16.000 --> 00:02:21.000]   when somebody says that, you need to pause and think.
[00:02:21.000 --> 00:02:27.000]   The words he's just talking about are so vague,
[00:02:27.000 --> 00:02:33.000]   they can't support the point the person is trying to make without more careful attention.
[00:02:33.000 --> 00:02:36.000]   And when you give more careful attention,
[00:02:36.000 --> 00:02:45.000]   what you realize is that Paul is using a general statement about God's working everything according to the counsel of His will.
[00:02:45.000 --> 00:02:51.000]   As a support for a specific statement about predestination.
[00:02:51.000 --> 00:03:00.000]   And we all know that a specific application of a general statement doesn't nullify or limit the truth of the general statement.
[00:03:00.000 --> 00:03:08.000]   For example, if I say, "My friend who knows how to drive every kind of car,
[00:03:08.000 --> 00:03:13.000]   drove an electric car without instruction the first time he got into it."
[00:03:13.000 --> 00:03:26.000]   Now, the fact that we're talking about an electric car is simply pointing out that it's an illustration of his ability to drive every kind of car.
[00:03:26.000 --> 00:03:31.000]   And that illustration doesn't nullify the fact that he can drive every kind of car.
[00:03:31.000 --> 00:03:34.000]   My point was to say he can drive every kind of car.
[00:03:34.000 --> 00:03:35.000]   Here's an illustration of it.
[00:03:35.000 --> 00:03:41.000]   So when Paul says, "God who works all things according to the counsel of His will,"
[00:03:41.000 --> 00:03:50.000]   specifically, "He predestined us," it doesn't mean, "Well, He really doesn't work all things according to the counsel of His will.
[00:03:50.000 --> 00:03:51.000]   He only predestined us."
[00:03:51.000 --> 00:03:55.000]   That's exactly the opposite of the way Paul is arguing.
[00:03:55.000 --> 00:04:00.000]   So we need to think carefully when people make vague statements,
[00:04:00.000 --> 00:04:05.000]   trying to limit a context when the context is clearly expansive.
[00:04:05.000 --> 00:04:06.000]   That's number one.
[00:04:06.000 --> 00:04:13.000]   Here's number two. "God governs all human plans and acts."
[00:04:13.000 --> 00:04:21.000]   Proverbs 16.9, "The heart of man plans his way, but the Lord establishes his steps."
[00:04:21.000 --> 00:04:22.000]   Just a general statement.
[00:04:22.000 --> 00:04:27.000]   Proverbs 20.24, "A man's steps are from the Lord.
[00:04:27.000 --> 00:04:29.000]   How can a man understand his way?"
[00:04:29.000 --> 00:04:32.000]   General statement about all his steps.
[00:04:32.000 --> 00:04:38.000]   Proverbs 16.33, "The lot is cast in the lap, but its every decision is from the Lord."
[00:04:38.000 --> 00:04:41.000]   So human beings decide all kinds of ways to make a decision.
[00:04:41.000 --> 00:04:48.000]   They try rolling dice, and they draw lots, and they put out pieces of cloth on the ground, whatever.
[00:04:48.000 --> 00:04:54.000]   And the point here is, whatever means they use, it's going to be God's will in the end.
[00:04:54.000 --> 00:04:56.000]   Every decision is from the Lord.
[00:04:56.000 --> 00:05:04.000]   Proverbs 19.21, "Many are the plans of the mind of a man, but it is the purpose of the Lord that will stand."
[00:05:04.000 --> 00:05:10.000]   Whatever humans anywhere in the world are planning and doing, what stands is God's will.
[00:05:10.000 --> 00:05:16.000]   Jeremiah 10.23, "I know, O Lord, that the way of man is not in himself.
[00:05:16.000 --> 00:05:21.000]   It is not in a man who walks to direct his steps."
[00:05:21.000 --> 00:05:36.000]   So all of those, what, one, two, three, five passages sweepingly say that everything that human beings do is in the end the will of God.
[00:05:36.000 --> 00:05:44.000]   Number three, "Behind human acts, the biblical writers assume God."
[00:05:44.000 --> 00:05:45.000]   This is amazing.
[00:05:45.000 --> 00:05:51.000]   Amos 3.6, "Is a trumpet blown in a city, and the people are not afraid?
[00:05:51.000 --> 00:05:57.000]   Does disaster come to a city unless the Lord has done it?"
[00:05:57.000 --> 00:06:03.000]   Does disaster come to a city unless the Lord has done it?
[00:06:03.000 --> 00:06:04.000]   The answer is no.
[00:06:04.000 --> 00:06:06.000]   What's the implication?
[00:06:06.000 --> 00:06:17.000]   The implication is the biblical writer assumes every kind of event that comes to a city is ultimately from the Lord.
[00:06:17.000 --> 00:06:22.000]   He raises it with a rhetorical question that can't be explained any other way.
[00:06:22.000 --> 00:06:23.000]   That's his mindset.
[00:06:23.000 --> 00:06:32.000]   Same thing in Lamentations 3.37, "Who has spoken, and it came to pass, unless the Lord has commanded it?"
[00:06:32.000 --> 00:06:40.000]   Who has spoken, and it came to pass, unless the Lord has commanded it?
[00:06:40.000 --> 00:06:50.000]   In other words, the only explanation the biblical writer sees behind anything being commanded is that the Lord ultimately brought it to pass.
[00:06:50.000 --> 00:07:01.000]   Number four, this one is sweeping like the first one, "God's sovereign will governs all daily events."
