
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:08.000]   Why is the Bible so violent?
[00:00:08.000 --> 00:00:12.000]   It is very violent. So violent, it's gotten the attention of a listener
[00:00:12.000 --> 00:00:16.000]   named Scott who writes us this, "Hello Pastor John, I walk my dog early
[00:00:16.000 --> 00:00:20.000]   each morning while I listen to various audio books and to this podcast.
[00:00:20.000 --> 00:00:24.000]   This year I set for myself the goal of listening to the Bible from start
[00:00:24.000 --> 00:00:28.000]   to finish. I'm on Judges at the moment and came across a passage that
[00:00:28.000 --> 00:00:32.000]   I had not read before, Judges 19. I
[00:00:32.000 --> 00:00:36.000]   was shocked." Why are passages like this in the Bible,
[00:00:36.000 --> 00:00:40.000]   passages that are so violent, and what can they teach
[00:00:40.000 --> 00:00:44.000]   us? I have young teens and I would never let them read or watch
[00:00:44.000 --> 00:00:48.000]   media that describe this level of violence, and yet
[00:00:48.000 --> 00:00:52.000]   here it is in God's holy Scripture.
[00:00:52.000 --> 00:00:56.000]   Maybe I should make matters worse before I offer any answer.
[00:00:56.000 --> 00:01:00.000]   If you were shocked, Scott, by Judges
[00:01:00.000 --> 00:01:04.000]   19, that is a concubine killed
[00:01:04.000 --> 00:01:08.000]   by sexual molestation and then cut into 12 pieces
[00:01:08.000 --> 00:01:12.000]   and sent throughout the tribes to muster revenge, you probably
[00:01:12.000 --> 00:01:16.000]   are a newcomer to the Bible, maybe a newcomer to the faith.
[00:01:16.000 --> 00:01:20.000]   I am very glad that you are
[00:01:20.000 --> 00:01:24.000]   reading or listening to the whole Bible. I would
[00:01:24.000 --> 00:01:28.000]   encourage everybody who can read to read
[00:01:28.000 --> 00:01:32.000]   all of the Bible over and over again because
[00:01:32.000 --> 00:01:36.000]   the Apostle Paul wrote, "All Scripture
[00:01:36.000 --> 00:01:40.000]   is breathed out by God and is profitable."
[00:01:40.000 --> 00:01:44.000]   That's what he said. All of it is profitable
[00:01:44.000 --> 00:01:48.000]   and God-inspired. That includes the most violent parts
[00:01:48.000 --> 00:01:52.000]   and I would not withhold any of it from teenagers.
[00:01:52.000 --> 00:01:56.000]   And I say that while totally agreeing with you
[00:01:56.000 --> 00:02:00.000]   that most worldly presentations of violence
[00:02:00.000 --> 00:02:04.000]   are not profitable and should be avoided.
[00:02:04.000 --> 00:02:08.000]   But God's presentation of these things
[00:02:08.000 --> 00:02:12.000]   in writing, in the inspired Scripture
[00:02:12.000 --> 00:02:16.000]   is no mistake. He presents the world
[00:02:16.000 --> 00:02:20.000]   in divine context-laden interpretive
[00:02:20.000 --> 00:02:24.000]   words, not lurid videos of blood and gore that
[00:02:24.000 --> 00:02:28.000]   preempt and replace the God-intended
[00:02:28.000 --> 00:02:32.000]   movement from reading written words to having
[00:02:32.000 --> 00:02:36.000]   word-built images in the mind. Verbal descriptions
[00:02:36.000 --> 00:02:40.000]   with divine explanations are
[00:02:40.000 --> 00:02:44.000]   not the same as worldly depictions for entertainment
[00:02:44.000 --> 00:02:48.000]   or education with no ultimate divine meaning. We live
[00:02:48.000 --> 00:02:52.000]   in a very soft, easily
[00:02:52.000 --> 00:02:56.000]   offended, emotionally fragile culture
