
[00:00:00.000 --> 00:00:04.000]   [Music]
[00:00:04.000 --> 00:00:05.600]   Here is today's question.
[00:00:05.600 --> 00:00:08.000]   Pastor John, my name is David.
[00:00:08.000 --> 00:00:15.200]   I'm a high school senior, and I recently felt the call of God to uproot my life for the spread of the gospel among the nations.
[00:00:15.200 --> 00:00:20.300]   I have access to several opportunities to go to college overseas through my denomination's missions board.
[00:00:20.300 --> 00:00:26.100]   My pastor has affirmed my calling, and my church is willing and able to send me to study as a student missionary.
[00:00:26.100 --> 00:00:30.200]   It is my plan to go into missions full-time after I get my degree.
[00:00:30.200 --> 00:00:39.000]   My parents, on the other hand, say that this would be a waste of my life, and that I would be a fool to leave America, which is, they say, the greatest nation in the world.
[00:00:39.000 --> 00:00:41.300]   I graduate from high school in June.
[00:00:41.300 --> 00:00:46.300]   What steps do I need to take in the coming months to convince my parents that going is a good thing?
[00:00:46.300 --> 00:00:50.300]   Would it be dishonoring to them if I went without their affirmation?
[00:00:50.300 --> 00:00:51.500]   I love America.
[00:00:51.500 --> 00:00:52.800]   I love my parents.
[00:00:52.800 --> 00:00:59.100]   But as you pointed out in one of your articles, God is calling people to leave America for the sake of the nations.
[00:00:59.100 --> 00:01:00.500]   I think that's me.
[00:01:00.500 --> 00:01:02.100]   What are your thoughts?
[00:01:02.100 --> 00:01:06.300]   Well, I have six thoughts, at least.
[00:01:06.300 --> 00:01:32.200]   One, even though there comes a time when the will of Christ, perceived in your own soul by the Holy Spirit through the Word of God, should take precedence over the will of your parents, if they conflict, nevertheless, God's command for children to obey their parents is very serious.
[00:01:32.200 --> 00:01:38.200]   It puts a much greater burden on the parents than it does on the child.
[00:01:38.200 --> 00:01:44.500]   They will be accountable for what they command or forbid.
[00:01:44.500 --> 00:01:50.700]   A person who is just on the brink of adulthood should be very slow.
[00:01:50.700 --> 00:01:53.700]   You know, there's no magical age in the Bible for adulthood.
[00:01:53.700 --> 00:01:56.800]   We say 18 or 21.
[00:01:56.800 --> 00:02:06.500]   So that's why I'm saying just on the brink of adulthood should be very slow to go against his parents' wishes in the name of Christ.
[00:02:06.500 --> 00:02:07.700]   That's my first thought.
[00:02:07.700 --> 00:02:09.900]   Very slow.
[00:02:09.900 --> 00:02:11.400]   Second thought.
[00:02:11.400 --> 00:02:37.800]   Your aim is not only to follow your mission, but win your parents. And by win, I mean show them by your attitude and your joy and your humility and your behavior that Jesus is more precious and more satisfying and more important than America.
[00:02:37.800 --> 00:02:48.500]   And more precious, more satisfying, more important than any mission he might call you to.
[00:02:48.500 --> 00:02:51.100]   Now, I hope you heard that correctly.
[00:02:51.100 --> 00:03:05.100]   On the one hand, you want to correct their apparent worldliness in putting American greatness ahead of your need or the need of nations for the gospel.
[00:03:05.100 --> 00:03:18.100]   And you want them to see that in your own life, Christ is sufficient to satisfy your soul, even if your mission is postponed.
[00:03:18.100 --> 00:03:24.300]   Glorifying Christ in your situation is not a simple matter of going or not going.
[00:03:24.300 --> 00:03:32.200]   It is a profoundly spiritual matter of how your heart responds to going or not going.
[00:03:32.200 --> 00:03:35.200]   You want to win your parents.
[00:03:35.200 --> 00:03:40.000]   You want to change them, not just decide whether they're right or wrong.
[00:03:40.000 --> 00:03:43.600]   That's thought number two. Thought number three.
[00:03:43.600 --> 00:03:47.600]   You are young and have much time in front of you.
