
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:06.920]   - All right, what do we got next?
[00:00:06.920 --> 00:00:07.880]   - All right, our next question,
[00:00:07.880 --> 00:00:11.760]   we got a question about the deep work buckets
[00:00:11.760 --> 00:00:14.480]   and then Keystone habits.
[00:00:14.480 --> 00:00:15.840]   So let's take a listen.
[00:00:15.840 --> 00:00:23.600]   - Hi Cal, it's Nevek here.
[00:00:23.600 --> 00:00:28.600]   I'm wondering if you could explain the difference
[00:00:28.680 --> 00:00:33.680]   between deep work and the roles that you play
[00:00:33.680 --> 00:00:39.920]   and your buckets and your Keystone habits in those.
[00:00:39.920 --> 00:00:44.040]   I'm assuming you have other things you do in the buckets
[00:00:44.040 --> 00:00:47.720]   and I'm just not clear how you see the relationship
[00:00:47.720 --> 00:00:52.680]   between the buckets and your roles
[00:00:52.680 --> 00:00:54.160]   and I suppose deep work.
[00:00:54.160 --> 00:00:56.040]   Thanks.
[00:00:56.040 --> 00:00:58.240]   - All right, this is a good question
[00:00:58.240 --> 00:01:01.840]   because we can clarify the relationship
[00:01:01.840 --> 00:01:04.360]   between the deep life,
[00:01:04.360 --> 00:01:08.120]   the philosophy that includes the buckets and deep work,
[00:01:08.120 --> 00:01:10.760]   which is a type of professional activity.
[00:01:10.760 --> 00:01:13.280]   Jesse, let me ask you though, right off the bat,
[00:01:13.280 --> 00:01:16.640]   I sort of stumbled into this terminology of buckets
[00:01:16.640 --> 00:01:19.200]   early in the pandemic when I was thinking
[00:01:19.200 --> 00:01:21.920]   through the deep life and now we're kind of stuck with them.
[00:01:21.920 --> 00:01:24.600]   You think this is a good thing or a bad thing?
[00:01:24.600 --> 00:01:26.560]   - You've talked about the buckets for a while
[00:01:26.560 --> 00:01:28.320]   'cause I've been listening to your podcast
[00:01:28.320 --> 00:01:29.160]   since the very beginning.
[00:01:29.160 --> 00:01:32.240]   I like the terminology and I remember you mentioning it
[00:01:32.240 --> 00:01:34.640]   even before I started working with you,
[00:01:34.640 --> 00:01:36.720]   but I've always been a fan of the buckets.
[00:01:36.720 --> 00:01:38.600]   I use it when I explain it to certain people,
[00:01:38.600 --> 00:01:40.360]   so I think it's fine, but.
[00:01:40.360 --> 00:01:42.160]   - Yeah, all right, so we got what it is.
[00:01:42.160 --> 00:01:43.920]   Buckets, we're stuck with buckets.
[00:01:43.920 --> 00:01:48.240]   Let me do, by the way, let me do an update on the book
[00:01:48.240 --> 00:01:49.840]   and then I'll get to this answer.
[00:01:49.840 --> 00:01:54.840]   But I just finished my sixth version
[00:01:55.020 --> 00:01:57.100]   of the potential outline for this book.
[00:01:57.100 --> 00:02:00.080]   I've gone through six versions, had a hard time with it.
[00:02:00.080 --> 00:02:01.880]   This is the first version that I actually sent off
[00:02:01.880 --> 00:02:03.480]   to my literary agent and said, okay,
[00:02:03.480 --> 00:02:06.700]   I think I have this thing cracked.
[00:02:06.700 --> 00:02:08.600]   I think I might be ready to write a proposal.
[00:02:08.600 --> 00:02:10.800]   So Jesse, let me do an update.
[00:02:10.800 --> 00:02:13.920]   Let me give you the latest update on the potential book
[00:02:13.920 --> 00:02:17.100]   I will be writing about the deep life
[00:02:17.100 --> 00:02:18.080]   and then we'll get to the meat,
[00:02:18.080 --> 00:02:20.200]   we'll get the meat of this question.
[00:02:20.200 --> 00:02:21.440]   - Yeah, let's do it.
[00:02:21.440 --> 00:02:25.540]   So here's what was struggling with me before.
[00:02:25.540 --> 00:02:28.660]   I was struggling before when I was thinking about this book
[00:02:28.660 --> 00:02:33.660]   because it was important to me that for this subject matter,
[00:02:33.660 --> 00:02:37.800]   that the book was, for lack of a better word, smart.
[00:02:37.800 --> 00:02:42.800]   I didn't wanna tackle something as philosophically resonant
[00:02:42.800 --> 00:02:45.720]   as living a deep life.
[00:02:45.720 --> 00:02:47.420]   I didn't wanna tackle it with,
[00:02:48.400 --> 00:02:52.060]   and now here's the seven steps and here's bullet points
[00:02:52.060 --> 00:02:56.220]   and here's lazy writing, which in the nonfiction space,
[00:02:56.220 --> 00:02:57.720]   the pragmatic nonfiction space,
[00:02:57.720 --> 00:02:58.740]   you know you get lazy writing
[00:02:58.740 --> 00:03:00.820]   when a lot of rhetorical questions enter the scene.
[00:03:00.820 --> 00:03:02.660]   That's a little tip when you get a lot of,
[00:03:02.660 --> 00:03:04.180]   but would this really work?
[00:03:04.180 --> 00:03:05.940]   What about a duh, what about a buh?
[00:03:05.940 --> 00:03:07.300]   It's like, man, that's your notes
[00:03:07.300 --> 00:03:09.400]   for what you need to craft good writing about.
[00:03:09.400 --> 00:03:10.900]   You can't just put the rhetorical questions
[00:03:10.900 --> 00:03:11.740]   into the writing.
[00:03:11.740 --> 00:03:13.720]   So I thought this topic really needed,
[00:03:13.720 --> 00:03:15.700]   it needed to be smart.
[00:03:15.700 --> 00:03:17.260]   I mean, it's a complicated topic,
[00:03:17.260 --> 00:03:20.520]   but my issue was when all I was doing
[00:03:20.520 --> 00:03:24.400]   was trying to come up with a table of contents for the book,
[00:03:24.400 --> 00:03:28.700]   I was putting all of the necessity to make the book smart
[00:03:28.700 --> 00:03:30.060]   onto the table of contents.
[00:03:30.060 --> 00:03:33.800]   And so it was leading me down these unusual
[00:03:33.800 --> 00:03:35.680]   and contrived structures for the book
